title	author	WD_signature	storage	publisher	year	pages
Pułkownik Kukliński - tajna misja	Szaniawski, Józef (1944-2012). 	UB271.U52 K857 2014		"Oficyna Wydawnicza ""Rytm"", [ca "	2014	171
Powiat żagański na dawnej karcie pocztowej = Kreis Sagan auf alten Postkarten	Świątek, Marian Ryszard. 	DK4600.Z334 S85 2012		na zlec. Starostwa Powiatowego, [ca 	2012	152
Paris... nie tylko dla zakochanych	Stütz, Elżbieta. 	DC707 .S78 2012		Walkowska Wydawnictwo, [ca 	2012	157
Prawo prywatne	Świczewska, Alicja. 	KKP475 .S95 2011		Wydawnictwo C. H. Beck, 	2011	470
Wpływ otoczenia ekonomicznego na efektywność systemów motywacyjnych w przedsiębiorstwach	Stemplewska, Lyudmyla (1972- ). 	HF5549.5.M63 L484 2011		"Dom Wydawniczy ""Elipsa"", "	2011	164
Drawings by Rembrandt, his students and circle from the Maida and George Abrams collection	Sutton, Peter C. 	NC263.R4 A4 2011		in assoc. with Yale University Press, cop. 	2011	191
Rozliczenia, ewidencja księgowa i podatkowa VAT w jednostkach sektora finansów publicznych	Szlachta, Stanisława. 	HJ5715.P7 S98 2011		Ośrodek Doradztwa i Doskonalenia Kadr, 	2011	185
Diagnoza psychologiczna : diagnozowanie jako kompetencja profesjonalna	Stemplewska-Żakowicz, Katarzyna. 	RC469 .S74 2011		Gdańskie Wydawnictwo Psychologiczne, 	2011	279
50 - Warszawska Opera Kameralna : 12 września 1961 - 12 września 2011	Sutkowski, Stefan (1932-2017). 	ML1736.8.W37 S88 2011		Warszawska Opera Kameralna, 	2011	319
Funkcjonowanie sektora handlu w łańcuchach dostaw	Szczepankiewicz, Władysław. 	HF5415.7 .S95 2011		Difin, 	2011	224
Life before birth : the moral and legal status of embryos and fetuses	Steinbock, Bonnie. 	K642 .S74 2011		Oxford University Press, cop. 	2011	311
Cosmopolitics II	Stengers, Isabelle (1949- ). 	Q125 .S7413 2011 t.2		; London University of Minnesota Press, 	2011	480
26 historii sukcesu + jedna : jak odnieść sukces w marketingu sieciowym?	Szewczuk, Magdalena. 		magazyn	Wydawnictwo Poligraf, cop. 	2011	174
35 lat BWA w Lesznie : spotkanie z artystami, spotkanie ze sztuką	Stemplewski, Szymon (1970- ). 		magazyn	Galeria MBWA, [	2011	114
Hipoteza Barkera : badanie epidemiologiczne w populacji polskiej	Szamotulska, Katarzyna. 	RG613 .S93 2011		Narodowy Instytut Zdrowia Publicznego - Państwowy Zakład Higieny, 	2011	201
Badanie wartości szacunkowych w sprawozdaniach finansowych : wybrane aspekty teoretyczne i praktyczne	Towpik, Marta. 	HF5681.V3 T68 2011		Krajowa Izba Biegłych Rewidentów, 	2011	189
Chrystocentryzm duchowości Rodziny Świętego Pawła	Tomaszewski, Ryszard Maria. 	BX3890 .T66 2011		Edycja Świętego Pawła, cop. 	2011	328
Podstawy mechaniki kwantowej	Szpikowski, Stanisław (1926-2015). 	QC174.12 .S973 2011		Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej, 	2011	622
Parametry wytrzymałościowe rzeszowskich namułów i torfów	Straż, Grzegorz. 		magazyn	Oficyna Wydawnicza Politechniki Rzeszowskiej, cop. 	2011	125
Szlaki turystyczne	Szewczyk, Izabela (geografia). 	DK4037 .S93 2011		Carta Blanca Grupa Wydawnicza PWN, 	2011	192
Szlakiem szlacheckich gniazd : dziennik podróży po Litwie (8-11 lipca 2010)	Szulborska, Marianna. 		magazyn	Związek Literatów Polskich. Oddział, 	2011	100
Komunitaryzm : nowy program polityczny i obywatelski	Tam, Henry Benedict (1959- ). 	HM758 .T36165 2011	magazyn	Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika, 	2011	374
Semantyka i pragmatyka językowa : słownik podstawowych pojęć z zadaniami i literaturą przedmiotu	Szczepankowska, Irena. 	P325 .S93 2011		Wydawnictwo Uniwersytetu w Białymstoku, 	2011	247
Escape from the land of snows : the young Dalai Lama's harrowing flight to freedom and the making of a spiritual hero	Talty, Stephan. 	BQ7935.B777 T35 2011		Crown Publishers, 	2011	302
Księgowość w małej i średniej firmie : uproszczone formy ewidencji	Tokarski, Andrzej (finanse). 	HF5681.T3 V67 2011		CeDeWu Wydawnictwa Fachowe, 	2011	185
Masło przygodowe	Stenka, Barbara. 	PG7219.T46 M37 2011		Wydawnictwo Literatura, 	2011	231
English explorer 2 : podręcznik dla gimnazjum : student's book	Stephenson, Helen. 	PE1129.S6 S7462 2011	magazyn	Nowa Era, 	2011	156
Gotowe na wszystko : kobiety Nowego Testamentu	Strand, Robert J. 		magazyn	"Oficyna Wydawnicza ""Vocatio"", cop. "	2011	155
Zrób sobie raj	Szczygieł, Mariusz (1966- ). 	DB2244 .S93 2011		Wydawnictwo Czarne, 	2011	289
The horse that leaps through clouds	Tamm, Eric Enno. 	DS712 .T35 2011		Counterpoint, 	2011	496
"""Emma"" : wywiad rzeka z Marią Straszewską"	Straszewska, Maria (1919- ). 	PG7011.S77 A5 2011	magazyn	Wydawnictwo Akson, 	2011	343
Dynamika zasobów płytkich wód podziemnych w województwie łódzkim i na obszarach sąsiednich	Tomalski, Przemysław. 	GB1133.P7 T66 2011		Łódzkie Towarzystwo Naukowe, 	2011	102
Niepokorny : Xawery Dunikowski = Disobedient	Torchała, Joanna. 	NB955.P63 D862 2011		Centrum Rzeźby Polskiej, [	2011	110
Dendrologia : materiały pomocnicze do ćwiczeń	Szewczyk, Janusz (leśnictwo). 	QK475 .S94 2011		Wydawnictwo Uniwersytetu Rolniczego, 	2011	187
Toponimia powiatu stargardzkiego	Stramek, Bożena. 	DK4600.S6812 S77 2011		Wydawnictwo Jasne, 	2011	244
Szklarka Śl., Możdżanów : szkic monograficzny	Światły, Jacek. 		magazyn	nakł. aut., 	2011	111
"10 lat odznaki Korona Sudetów : 50 wycieczek z cyklu ""Zdobywamy Koronę Sudetów"""	Tokarz, Radosław Jan. 		magazyn	Oficyna Wydawnicza ATUT- Wrocławskie Wydawnictwo Oświatowe, 	2011	138
Srebrna gałąź	Sutcliff, Rosemary (1920-1992). 	PR6037.U92 S55165 2011		Wydawnictwo Telbit, cop. 	2011	259
Znaczenie wsparcia społecznego w pozytywnej readaptacji osób wchodzących w konflikt z prawem : studium z pracy socjalnej	Szot, Leon. 	HV9275 .S96 2011		Wydaw. KUL, 	2011	220
Ekonomia matematyczna : modele makroekonomiczne	Tokarski, Tomasz (1967- ). 	HB135 .T647 2011		Polskie Wydawnictwo Ekonomiczne, 	2011	429
Fenomen szkół nowej ewangelizacji : studium socjologiczno-pastoralne	Szlachetka, Waldemar. 	BX2347.4 .S95 2011		"Zakład Wydawniczy ""Nomos"", "	2011	312
Miłosierdzie źródłem nadziei : WACOM 2011 : II Światowy Kongres Bożego Miłosierdzia : Kraków-Łagiewniki, 1-5.10.2011 : prayer book	Światowy Kongres Bożego Miłosierdzia (2 ; 2011 ; Kraków). 		magazyn	Wydawnictwo Księży Sercanów DEHON, cop. 	2011	293
Drużyna pierścienia	Tolkien, J. R. R. (1892-1973). 	PR6039.O32 L6165 2011 t.1	magazyn	Wydawnictwo Amber, 	2011	446
Wiara i czyn : o potrzebie integralnego postępowania	Świątkowski, Waldemar (1969- ). 		magazyn	"Oficyna Wydawnicza ""Wybór"", "	2011	115
Terapia ruchowa osób z zespołem Aspergera  : implikacje praktyczne : [monografia]	Szot, Zbigniew (kultura fizyczna). 	RC553.A88 S95 2011		Wydawnictwo Naukowe Wyższej Szkoły Informatyki, 	2011	176
Governance through development : poverty reduction strategies, international law and the disciplining of third word states	Tan, Celine. 	HC59.72.P6 T36 2011		Routledge, 	2011	263
GRU	Suvorov, Viktor (1947- ). 	UB251.R8 S88165 2011		"Dom Wydawniczy ""Rebis"", "	2011	211
Wisior	Szmagier, Krzysztof (1935-2011). 		magazyn	Agoy.pl Piotr Cholewiński, [	2011	106
Zarządzanie kreatywnymi pracownikami : naucz się wykorzystywać ich talent	Torr, Gordon. 	HD53 .T67165 2011	magazyn	Oficyna a Wolters Kluwer business, 	2011	315
Utracone marzenia	Straus, Jarosław. 		magazyn	Warszawska Firma Wydawnicza, 	2011	246
Triumf owiec : thriller a zarazem komedia filozoficzna	Swann, Leonie (1975- ). 		magazyn	Wydawnictwo AMBER, 	2011	461
Zielona wyspa czy ruchome piaski : prawda o polskiej gospodarce	Szewczak, Janusz (1953- ). 	HC340.3 .S935 2011		Zysk i S-ka Wydawnictwo, cop. 	2011	219
Start samolotu komunikacyjnego z napędem turbinowym	Szpecht, Marcin. 	TL711.T3 S97 2011		Oficyna Wydawnicza Politechniki Rzeszowskiej, cop. 	2011	135
For humanity's sake : the bildungsroman in Russian culture	Steiner, Lina (1973- ). 	PG3098.3 .S74 2011		University of Toronto Press, cop. 	2011	284
Mecenat artystyczny biskupów wrocławskich w dobie reformacji i potrydenckiej odnowy Kościoła : (1520-1609)	Szewczyk, Aleksandra (1979- ). 	NX711.P7 S94 2011		"Oficyna Wydawnicza ""Atut"" - Wrocławskie Wydawnictwo Oświatowe, "	2011	257
W poszukiwaniu bohaterów	Taler, Joseph (1923- ). 		magazyn	Wydawnictwo Stratus, cop. 	2011	160
Niepojęte: Jest : urywki nie napisanej książki o poezji i krytyce	Stala, Marian (1952- ). 	PG7070 .S744 2011		Biuro Literackie, 	2011	149
Rozwój lokalny  i regionalny : teoria i praktyka	Szewczuk, Adam (1945-2011). 	HT391 .S98 2011	magazyn	Wydawnictwo C. H. Beck, 	2011	431
Perspektywy i kierunki rozwoju systemu elektroenergetycznego : zagadnienia wybrane	Szkutnik, Jerzy. 	TK3001 .S96 2011		Wydawnictwo Politechniki Częstochowskiej, 	2011	189
Życiorys świętego Stanisława biskupa i męczennika	Szotarewicz, Bartłomiej Paweł (1647-1713). 		magazyn	"Tygodnik Katolicki ""Niedziela"", "	2011	179
Koncepcja open access w świetle ekonomicznej analizy praw własności intelektualnej	Szpringer, Włodzimierz. 	K1478 .S97 2011		Wolters Kluwer Polska, 	2011	293
80 lat parafii Chrystusa Króla w Świerklańcu	Tomasiak, Kazimierz (1982- ). 		magazyn	Wydawnictwo i Drukarnia Świętego Krzyża, [	2011	103
Skok śmierci	Szmagier, Krzysztof (1935-2011). 		magazyn	Agoy.pl Piotr Cholewiński, [	2011	122
Snajper : kompendium wiedzy	Strasser, Stefan. 	UD330 .S77165 2011		Bellona, cop. 	2011	391
Co nas czeka? : krótki przewodnik po przyszłości	Stevenson, Mark (1971- ). 		magazyn	Carta Blanca. Grupa Wydawnicza PWN, 	2011	405
Moje korzenie i wczesne życie czyli Powrót do źródeł	Strzelecki, Stanisław (1931-2015). 		magazyn	Wydawnictwo Buk, 	2011	520
Wilczy amulet	Swiniarski, Steven. 	PS3619.W555 W66165 2011		Prószyński i S-ka, 	2011	381
Wizerunek nauczyciela wychowania fizycznego w odbiorze innych nauczycieli	Szczepański, Stanisław (1941- ). 	GV362 .S93 2011		Oficyna Wydawnicza Politechniki Opolskiej , 	2011	152
Podatkowe i parapodatkowe aspekty szarej strefy w przedsiębiorstwach z branży budowlanej w Polsce	Szewczyk-Jarocka, Mariola. 	HD9715.P72 S96 2011	magazyn	Wydawnictwo Państwowej Wyższej Szkoły Zawodowej, 	2011	170
Dialog społeczny w Europie Środkowej i Wschodniej w procesie integracji europejskiej (na przykładzie krajów Grupy Wyszehradzkiej)	Towalski, Rafał. 	HN380.Z4 T69 2011		Szkoła Główna Handlowa - Oficyna Wydawnicza, 	2011	202
Bł. Salomea	Stefaniak, Piotr (1970- ). 		magazyn	Wydawnictwo WAM, 	2011	118
Dobranoc, panie Lenin!	Terzani, Tiziano (1938-2004). 	DK29 .T47165 2011	magazyn	Zysk i S-ka Wydawnictwo, cop. 	2011	574
Kulturowi wszystkożercy sięgają po książkę : czytelnictwo ludyczne jako forma uczestnictwa w kulturze literackiej	Stetkiewicz, Lucyna (1951-2017). 	PN51 .S82 2011		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika, 	2011	420
Model wykorzystania instrumentów stymulujących rozwój gospodarczy regionu : na przykładzie województwa podkarpackiego	Strojny, Janusz. 	HT395.P62 P628 2011		Oficyna Wydawnicza Politechniki Rzeszowskiej, 	2011	252
Elementy rachunku prawdopodobieństwa i statystyki matematycznej : teoria, przykłady, zadania	Stankiewicz, Jan. 		magazyn	Oficyna Wydawnicza Politechniki Rzeszowskiej, 	2011	149
Elektroniczna księga wieczysta	Stefańska, Agnieszka (prawo). 	KKP737 .S74 2011		LexisNexis Polska, 	2011	242
Sługa boży Stanisław Hozjusz	Szorc, Alojzy (1935-2010). 	BX4705.H765 S97 2011		Ośrodek Badań Naukowych im. Wojciecha Kętrzyńskiego, 	2011	161
Córka drukarza	Thorn, Ines (1964- ). 	PT2722.H67 T63165 2011		Świat Książki, 	2011	351
Młodzi 2011	Szafraniec, Krystyna. 	HQ799.P6 S958 2011		Kancelaria Prezesa Rady Ministrów, 	2011	425
Projekty inwestycyjne infrastrukturalne i biznesowe : aspekty metodologiczne i praktyczne	Szot-Gabryś, Teresa. 	HD69.P75 S96 2011		Difin, 	2011	181
Psychologia starzenia się i starości	Steuden, Stanisława (1950- ). 	BF724.8 .S74 2011	magazyn	Wydawnictwo Naukowe PWN, 	2011	250
Studia nad przekształceniami ludności Warszawy 1754-1865	Strzelecki, Edward (1894-1967). 	HB3608.7.W32 S764 2011		cop. by Piotr Strzelecki, 	2011	267
Jak kamień w wodę	Stevens, Chevy. 	PR9199.4.S78 S75165 2011		Świat Książki, 	2011	366
Edward Polanowski (1936-1992) : badacz dziewiętnastowiecznego Kalisza	Szurczak, Anna. 		magazyn	Kaliskie Towarzystwo Przyjaciół Nauk, 	2011	122
To nie mogło się zdarzyć	Stern, Jessica (1958- ). 		magazyn	Wydawnictwo Naukowe PWN, 	2011	297
Polacy zasługują na więcej	Szmit, Jerzy (1960- ). 		magazyn	[Pracownia Wydawnicza ELSET, Elżbieta Skóra], 	2011	141
Poradnictwo kariery : systemy i sieci	Szumigraj, Marcin. 	HF5382.5.P7 S98 2011		Wydawnictwa Akademickie Oficyna Wydawnicza Łośgraf Wiesław Łoś, 	2011	236
Zmajstrujmy coś, tato! : 59 pomysłów na coś z niczego	Soliński, Marek (1977- ). 		magazyn	Wydawnictwo Replika, cop. 	2011	189
44 Charles Street	Steel, Danielle (1948- ). 		magazyn	Świat Książki, cop. 	2011	301
Chrześcijańska demokracja w Polsce : przyczyny słabości i szanse rozwoju	Sozańska, Dominika (1977- ). 	JN6769.A45 S69 2011		na zlec. Krakowskiej Akademii im. Andrzeja Frycza Modrzewskiego, 	2011	248
Matematyka współczesna dla myślących laików	Strzelecki, Paweł (1963- ). 	QA93 .S78 2011	magazyn	Wydawnictwa Uniwersytetu Warszawskiego, cop. 	2011	238
Policja państwowa a organy władzy publicznej w polityce ochrony bezpieczeństwa wewnętrznego w Polsce w latach 1918-1939	Sprengel, Bolesław (1952- ). 	HV8227.7.A2 S72 2011		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika, 	2011	472
Osobliwości, zagadki i tajemnice Nałęczowa	Sołdek, Jerzy Michał. 		magazyn	Miejsko-Gminna Biblioteka Publiczna im. Faustyny Morzyckiej, 	2011	164
Ochotnicze Straże Pożarne gminy Kawęczyn : zarys historyczny	Stachowiak, Bartosz. 		magazyn	Gmina Kawęczyn, 	2011	245
Ułamki miasta : z przeszłości Gliwic w XX wieku	Tracz, Bogusław (1972- ). 	DK4800.G49 T744 2011		Muzeum, 	2011	288
Gotowe na wszystko : kobiety Starego Testamentu	Strand, Robert J. 		magazyn	"Oficyna Wydawnicza ""Vocatio"", cop. "	2011	154
Gdy pojawi się problem : zaskakujące rozwiązania życiowych problemów	Townsend, John Sims (1952- ). 	BF449 .T68165 2011		Koinonia Wydawnictwo Chrześcijańskiej Fundacji Życie i Misja, 	2011	117
Ars colligendi : kolekcjonowanie jako forma aktywności kulturalnej	Tańczuk, Renata. 	AM231 .T36 2011	magazyn	Wydawnictwo Uniwersytetu Wrocławskiego, 	2011	310
Ustawa o transporcie drogowym : komentarz	Strachowska, Renata. 	KKP3441.A312001 S77 2011		ABC a Wolters Kluwer business, 	2011	508
Algorytm Kohonena w analizie danych ekonomicznych	Tarczyński, Grzegorz. 	HB137 .T37 2011		Wydawnictwo Uniwersytetu Ekonomicznego, 	2011	127
Projekty europejskie : praktyczne aspekty pozyskiwania i rozliczania dotacji unijnych	Tkaczyński, Jan Wiktor (1960- ). 	HC240.9.S9 T545 2011		Wydawnictwo C. H. Beck, 	2011	584
Obraz Boga : wokół twórczości Josepha Ratzingera	Szulc, Miłosz Jan (1981- ). 	BT98 .S984 2011		Uniwersytet im. Adama Mickiewicza. Wydział Teologiczny. Redakcja Wydawnictw, 	2011	207
Analiza wybranych zmian epigenetycznych w płaskonabłonkowym raku krtani	Stembalska, Agnieszka. 		magazyn	Akademia Medyczna, 	2011	120
Bezkrwawa rewolucja : historia wegetarianizmu od 1600 roku do współczesności	Stuart, Tristram (1977- ). 	TX392 .S78165 2011		Wydawnictwo W.A.B., 	2011	652
Nauczycielskie praktyki oceniania poza standardami	Szyling, Grażyna. 	LB3056.P7 S98 2011		Impuls, 	2011	386
Wizerunki człowieczeństwa, rytuały powszedniości : Leopold Gottlieb i jego dzieło	Tanikowski, Artur. 	N7255.P63 G6767 2011		Towarzystwo Autorów i Wydawcow Prac Naukowych Universitas, cop. 	2011	336
"Pół wieku kabaretu ""Zajączek"""	Sporny, Józef (1927- ). 		magazyn	Miejska Biblioteka Publiczna, 	2011	191
"Ekologia w szkole : (""scenariusze lekcji dotyczące ochrony środowiska"")"	Stryjecka, Małgorzata. 		magazyn	[Państwowa Wyższa Szkoła Zawodowa], 	2011	112
Outplacement jako instrument zarządzania personelem	Suchar, Marek (1954- ). 	HF5549.5.D55 S83 2011		2Pi Group, 	2011	142
Jak solidnie przygotować profesjonalny biznesplan	Tokarski, Andrzej (finanse). 	HD30.28 .T65 2011		CeDeWu, 	2011	188
Drugi kod : epigenetyka, czyli jak możemy sterować własnymi genotypami	Spork, Peter (1965- ). 	QH450 .S66165 2011		W. A. B., 	2011	376
Władysław Hasior	Szczygieł-Gajewska, Monika (1974- ). 	N7255.P63 H37373 2011		Wydawnictwo DiG, 	2011	368
Texts at play : the ludic aspect of Karen Blixen's writings	Steponavičiūtė, Ieva. 	PT8175.B545 Z85 2011		Vilnius University, 	2011	262
Marek Porcjusz Katon : rzymski tradycjonalista czy polityk realista	Szczygieł, Sylwia. 	DG253.C3 S96 2011		Wydawnictwo DiG, 	2011	256
Wybrane zagadnienia pozakodeksowego prawa karnego	Tkaczyk-Rymanowska, Katarzyna. 	KKP3800 .T53 2011		nakł. Wyższej Szkoły Prawa i Administracji, 	2011	234
Chmura : portret poety	Stroiński, Zdzisław (1921-1944). 		magazyn	Norbertinum, 	2011	158
