title	author	WD_signature	storage	publisher	year	pages
Wesoła szkoła : kształcenie zintegrowane w klasie 3 : podręcznik. Cz. 3	Dobrowolska, Hanna. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne, 	2010	155
Biuro rady : obsługa pracy rady i komisji	Gajoch, Henryk. 	KKP2928 .G3 2010		Municipium, 	2010	230
Rola genetyki populacyjnej w zachowaniu bioróżnorodności ryb	Fopp-Bayat, Dorota. 		magazyn	Uniwersytet Warmińsko-Mazurski, 	2010	110
10th European Conference on Research in Chemistry Education : book of abstracts, Pedagogical University of Kraków, Kraków, 2010 July 04-07	European Conference on Research in Chemistry Education (10 ; 2010 ; Kraków). 		magazyn	Pedagogical University of Kraków, 	2010	326
Inwentaryzacja infrastruktury transportu regionalnego na Dolnym Śląsku. T. 2	Gajna-Korycka, Anna. 		magazyn	Oficyna Wydawnicza Politechniki Wrocławskiej, 	2010	345
Analiza zespolona w zadaniach	Ganczar, Andrzej. 	QA331.7 .G35 2010		Wydawnictwo Naukowe PWN, 	2010	378
Ustawa o zakładach opieki zdrowotnej	Dercz, Maciej. 	KKP3110.A311991 D47 2010		ABC a Wolters Kluwer business, 	2010	413
Dyskursy pedagogiki społecznej : w pułapce kultury popularnej - między legitymizacją a dekulturacją	Ejsmont, Marek. 	LC191.8.P7 E43 2010		Ateneum - Szkoła Wyższa, 	2010	184
Dojrzewanie, miłość, seks : poradnik dla rodziców osób z niepełnosprawnością intelektualną	Fornalik, Izabela. 		magazyn	Stowarzyszenie Rodzin i Opiekunów Osób z Zespołem Downa Bardziej Kochani, [	2010	106
Inwentaryzacja infrastruktury transportu regionalnego na Dolnym Śląsku. T. 1	Gajna-Korycka, Anna. 		magazyn	Oficyna Wydawnicza Politechniki Wrocławskiej, 	2010	344
Pierwszy dzień reszty życia	Družnikov, Ûrij Il'ič (1933-2008). 	PG3479.6.R9 P47165 2010		Wydawnictwo W.A.B., 	2010	498
Grunwald 1410 : studia nad tradycją i źródłami	Ekdahl, Sven (1935- ). 	DK4261 .E44165 2010		Wydawnictwo Avalon T. Janowski, 	2010	349
Gospodarowanie stadami rozrodczymi naturalnych i hodowlanych populacji ryb - podstawy genetyki ilościowej	Fopp-Bayat, Dorota. 		magazyn	Uniwersytet Warmińsko-Mazurski, 	2010	113
Bóg śpi	Edelman, Marek (1922-2009). 	DS134.72.E34 A5 2010		Świat Książki, 	2010	253
Ejsmontowie : herbu Korab	Ejsmont, Tadeusz (1948- ). 	CS879 .E372 2010	magazyn	Rentier, 	2010	205
Religia i Kościół katolicki w ZSRS oraz w krajach i na ziemiach okupowanych 1917-1991 : kronika	Dzwonkowski, Roman (1930- ). 	BX1558.3 .D988 2010		Towarzystwo Naukowe Katolickiego Uniwersytetu Lubelskiego Jana Pawła II, cop. 	2010	606
Poza kadrem : żyć fotografią, żyć z fotografii	DuChemin, David. 	TR154 .D83165 2010		Galaktyka, cop. 	2010	253
Okręt w herbie : legendy gdańskie	Fenikowski, Franciszek (1922-1982). 	GR196.G39 F46 2010		Słowo/Obraz Terytoria, 	2010	157
Wartość wspólnoty : o filozofii politycznej komunitaryzmu	Dominiak, Łukasz. 	HM758 .D66 2010		Wydawnictwo Adam Marszałek, cop. 	2010	351
Effi Briest	Fontane, Theodor (1819-1898). 	PT1863.E3 P6 2010		Świat Książki, 	2010	317
Podsystemy języka w praktyce glottodydaktycznej : fonetyka	Gajos, Mieczysław. 	P53 .G35 2010		Wydawnictwo Uniwwesytetu Łódzkiego, 	2010	132
Współpraca Komisji Europejskiej z organami ochrony konkurencji w sprawach kontroli koncentracji przedsiębiorstw	Dudzik, Sławomir. 	KJE6456 .D83 2010		Oficyna a Wolters Kluwer business, 	2010	354
Czas w dom zaklęty	Enerlich, Katarzyna (1972- ). 	PG7205.N47 C93 2010		Wydawnictwo MG, cop. 	2010	204
Tajny front niewypowiedzianej wojny : działalność polskiego wywiadu wojskowego na Litwie w latach 1921-1939	Gajownik, Tomasz (historyk). 	UB251.P7 G3 2010		Instytut Pamięci Narodowej. Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu, 	2010	400
Jaki jest chłopak ? : dyskurs męskości w piśmie dla trzynastolatek	Dobrołowicz, Justyna. 	HQ1090.7.P6 D63 2010		Wydawnictwo Uniwersytetu Humanistyczno-Przyrodniczego Jana Kochanowskiego, 	2010	160
Przypadki klasztoru Świętego Galla	Ekkehard IV (około 980-około 1060). 	BX2659.S32 E44165 2010		Avalon, 	2010	210
Fizyka sportu	Ernst, Krzysztof (1940-2003). 	QC28 .E76 2010		Wydawnictwo Naukowe PWN, 	2010	333
Rzeka	Forrester, Philippa (1968- ). 		magazyn	Zysk i S-ka Wydawnictwo, cop. 	2010	275
Smakowanie raju : [wspomnienia świadka nieznanej egzekucji w lesie katyńskim]	Erlichson, Icek (1922-1997). 	D805.S65 E75165 2010	magazyn	Dom Wydawniczy Rebis, 	2010	240
Czarno-biała fotografia cyfrowa : praktyczny poradnik fotografa	Freeman, Michael (1945- ). 	TR267 .F73165 2010		Wydawnictwo G + J RBA, cop. 	2010	224
Księgowy mafii	Escobar Gaviria, Roberto (1947- ). 	HV5805.E82 E83165 2010		Świat Książki, 	2010	317
Kwiat Diabelskiej Góry	Enerlich, Katarzyna (1972- ). 	PG7205.N47 K85 2010		Wydawnictwo MG, cop. 	2010	279
Classic Drucker	Drucker, Peter Ferdinand (1909-2005). 	HD31 .D765165 2010		MT Biznes, cop. 	2010	318
Salony na 44 krzesła	Druch, Ryszard (1952- ). 		magazyn	Druch Studio Gallery, 	2010	163
Efekt Lolity : wizerunek nastolatek we współczesnych mediach i jak sobie z nim radzić	Durham, Meenakshi Gigi. 	HQ799.2.M35 D87165 2010		Prószyński i S-ka, 	2010	238
Kochanek malutki	Es, Aurelia. 	PG7205.S2 K63 2010		Wydawnictwo Replika, cop. 	2010	223
Wspomnienia muzyka	Drzewiecki, Zbigniew (1890-1971). 	ML417.D79 A33 2010		Polskie Wydawnictwo Muzyczne SA, 	2010	200
Żyję, marząc o raju : Maria Cristina Og[i]!er : pani miłosierdzia Unitalsi, członkini trzeciego zakonu franciszkańskiego 1955-1974 	Duranti, Samuele. 		magazyn	Wydawnictwo Diecezjalne i Drukarnia  w Sandomierzu, 	2010	122
Jestem Bogiem	Faletti, Giorgio (1950- ). 	PQ4906.A35 I59165 2010		Świat Książki, 	2010	446
Trening z pulsometrem : jak sterować treningiem i maksymalizować jego efekty przy użyciu pulsometru : przewodnik dla biegaczy, kolarzy, narciarzy biegowych, pływaków, wioślarzy, rolkarzy i osób uprawiających fitness	Friel, Joe (1943- ). 	RA781 .F165 2010		Inne Spacery, 	2010	202
Renesans słowa : wychowanie do logosfery w kulturze audiowizualnej	Drzewiecki, Piotr (1977- ). 	P94.6 .D79 2010		Wydawnictwo Adam Marszałek, 	2010	243
Europa Środkowa i Wschodnia w polityce bezpieczeństwa Republiki Federalnej Niemiec, 1990-1998 : stanowisko niemieckich partii politycznych	Drzewicki, Artur. 	DD290.3 .D78 2010		Wydawnictwo Adam Marszałek, cop. 	2010	431
Modelowanie dynamiczne procesów ekonomicznych	Fałda, Beata (ekonometria). 	HB135 .F34 2010		Wydawnictwo KUL, 	2010	272
"""Żydów łamiących prawo należy karać śmiercią!"" : ""Przestępczość"" Żydów w Warszawie 1939-1942"	Engelking, Barbara (1962- ). 	DS134.64 .E56 2010	magazyn	Stowarzyszenie Centrum Badań nad Zagładą Żydów, 	2010	211
Odpowiedzialność sprzedawcy z tytułu rękojmi za wady fizyczne rzeczy	Falkowska, Anna (1979- ). 	KKP875.5 .F35 2010	magazyn	Oficyna a Wolters Kluwer business, 	2010	374
EU enlargement and socialization : Turkey and Cyprus	Engert, Stefan (1972- ). 	HC240.25.E852 E9 2010		Routledge, 	2010	196
Kontrola i audyt przetwarzania danych osobowych	Fajgielski, Paweł. 	KKP843 .F3 2010	magazyn	Presscom, 	2010	263
Jestem pomysłem Pana Boga na człowieka	Frania, Arkadiusz (1973- ). 		magazyn	"Wydawnictwo ""e media"", "	2010	155
Fabryka nostalgii : o fenomenie pamięci wieku dojrzałego	Draaisma, D. (1953- ). 	BF724.85.M45 D73165 2010		Wydawnictwo Czarne, 	2010	185
