title	author	WD_signature	storage	publisher	year	pages
Chociaż mało mamy lat... : matematyka : klasa 3. Z. 2	Łakomska, Iwona. 		magazyn	ZamKor, [ca 	2005	108
W kręgu piramid Egiptu	Markowski, Sławomir Paweł. 	DT63 .M37 2005		Hand Mar, [ca 	2005	432
Katedra wrocławska : dzieje i architektura	Małachowicz, Edmund (1925-2015). 	NA5955.P62 W7668 2004		Polska Akademia Nauk, 	2004	316
Systemy informacji geograficznej : podstawy	Kwiecień, Janusz (1944- ). 	G70.212 .K86 2004		Wydawnictwa Uczelniane Akademii Techniczno-Rolniczej, 	2004	163
Microsoft Office 2003 PL : poradnik HELP dla nieinformatyków	Krzymowski, Bogdan. 	HF5548.4.M525 K79 2004	magazyn	"Komputerowa Oficyna Wydawnicza ""HELP"", cop. "	2004	468
Wychowanie słuchowo-werbalne dzieci z wadą słuchu w wieku przedszkolnym	Kulczycka, Ewa. 	HV2391 .K85 2004		Akademia Pedagogiki Specjalnej im. Marii Grzegorzewskiej, 	2004	155
Szczury Manhattanu	Majewski, Lech (1953- ). 	PG7172.A355 S93 2004		Rebis, [	2004	149
Metafizyka : powieść	Majewski, Lech (1953- ). 	PG7172.A355 M48 2004		Wydaw. Literackie, 	2004	148
On the couch	Kwitney, Alisa (1964- ). 	PS3611.W58 O5 2004		Avon Trade, cop. 	2004	308
Arcydzieła malarstwa ołtarzowego	Limentani Virdis, Caterina. 	ND1432.E85 L55165 2004		Arkady, 	2004	423
Prawne podstawy ochrony środowiska	Lipiński, Aleksander. 	KKP3127 .L556 2004		Zakamycze, 	2004	422
Rehabilitacja zawodowa i zatrudnienie osób niewidomych i słabo widzących	Majewski, Tadeusz (1931-2018). 	HV1652 .M35 2004		KIG-R, 	2004	255
Orientacje aksjologiczne młodzieży miasta przygranicznego	Lisowski, Krzysztof (socjolog). 	HQ799.P62 S585 2004		Oficyna Wydawnicza Uniwersytetu Zielonogórskiego, 	2004	209
Prawo pracy : praktyczny przewodnik po podstawowych zagadnieniach z wzorami umów i pism	Kuchciak, Krzysztof. 	KKP1270 .K83 2004		"""Lechaa"", "	2004	189
Happily married with kids : it's not just a fairy tale	Lindquist, Carol Ummel. 		magazyn	Berkley Books, 	2004	343
Parafie w Rzeczypospolitej w XVI-XVIII wieku : struktura, funkcje społeczno-religijne i edukacyjne	Litak, Stanisław (1932-2010). 	BX1565 .L585 2004		Wydawnictwo KUL, 	2004	515
Miłość Leny	Kuckart, Judith (1959- ). 	PT2671.U25 L46165 2004		Wydaw. Czarne, 	2004	299
Autor, autor	Lodge, David (1935- ). 	PR6062.O36 A95165 2004		"""Rebis"", "	2004	430
Prace zebrane	Lissowski, Czesław (1895-1942). 		magazyn	Starostwo Powiatowe, 	2004	327
Piknik pod Wiszącą Skałą	Lindsay, Joan (1896-1984). 	PR9619.3.L49 P53165 2004		"""Książnica"", "	2004	196
Współdziałanie przestępne w polskim prawie karnym : analiza dogmatyczna	Liszewska, Agnieszka. 	KKP3922 .L57 2004		Wydawnictwo UŁ, 	2004	236
100 sposobów na bezpieczeństwo sieci	Lockhart, Andrew. 	TK5105.59 .L63165 2004		Helion, cop. 	2004	300
Polskie Towarzystwo Genetyczne w latach 1966-2001	Kulecka, Alicja (1956- ). 		magazyn	Polskie Towarzystwo Genetyczne, 	2004	108
Pomoc publiczna dla przedsiębiorców : regulacje Unii Europejskiej i polskie. T. 1, Kierunki zmian, priorytety, dokumenty	Lissowski, Olgierd. 	KJE6437 .L57 2004 t.1		Iuris, 	2004	333
Prawo Unii Europejskiej : testy, kazusy, tablice	Łabędzka, Anna (ekonomia). 	KJE945 .L33 2004		Wydawnictwo C.H. Beck, 	2004	353
Przemówienia, listy, wywiady : lipiec - grudzień 2003 : wybór	Kwaśniewski, Aleksander (1954- ). 	DK4452.K87 A25 2004	magazyn	Kancelaria Prezydenta RP, cop. 	2004	470
Prawo pracy	Liszcz, Teresa (1945- ). 	KKP1270 .L572 2004	magazyn	Wydaw. Prawnicze LexisNexis, 	2004	550
Renesansowe głowy wawelskie	Kuczman, Kazimierz (1947- ). 	NB1255.P7 K83 2004	magazyn	Zamek Królewski na Wawelu - Państwowe Zbiory Sztuki, 	2004	207
Wielka księga fotografii cyfrowej	Lindner, Petr (1966- ). 	TR267 .L56165 2004		Mikom, 	2004	257
Frontier passages : ethnopolitics and the rise of Chinese communism, 1921-1945	Liu, Xiaoyuan (1952- ). 	JQ1506.M5 L58 2004		Stanford University Press, cop. 	2004	240
Mio, mój Mio	Lindgren, Astrid (1907-2002). 		magazyn	"""Nasza Księgarnia"", "	2004	197
Humanizm w myśli Jana Pawła II : studium teologicznomoralne	Kuligowski, Roman (1948- ). 	BT701.3 .K85 2004		"""Jedność"", "	2004	342
Outlook 2003 PL: poradnik Help dla nieinformatyków	Krzymowski, Bogdan. 	HD69.T54 K79 2004	magazyn	"Komputerowa Oficyna Wydawnicza ""HELP"", cop. "	2004	178
DDJM 1991-2004	Majewski, Jerzy Stanisław (1960- ). 	NA1455.P6 M35 2004	magazyn	DDJM Biuro Architektoniczne, cop. 	2004	246
Polityka zdrowotna a zdrowie publiczne : ochrona zdrowia w gospodarce rynkowej	Leowski, Jerzy ( -2012). 	RA393 .L46 2004		CeDeWu, 	2004	188
Historia wychowania. T. 1, Do wielkiej rewolucji francuskiej	Litak, Stanisław (1932-2010). 	LA13 .L58 2004 t.1		"WSF-P ""Ignatianum"", "	2004	244
Instrumenty polityki regionalnej w Polsce	Makulska, Danuta. 	HT395.P6 M33 2004		SGH - Oficyna Wydawnicza, 	2004	186
Rachunkowość w warunkach Unii Europejskiej 2004 : ustawa o rachunkowości, inne wybrane przepisy	Kuszneruk, Józef. 		magazyn	Wydaw. AD.Drągowski, 	2004	240
Nierozegrana kampania : możliwości obronne Czechosłowacji jesienią 1938 roku	Majewski, Piotr Maciej (1972- ). 	DB2197 .M35 2004		"""Trio"", "	2004	298
Controlling : filozofia, projektowanie	Marciniak, Stanisław (zarządzanie). 	HG4026 .M37 2004		Difin, 	2004	230
Dozwolony użytek w prawie autorskim : podstawowe zagadnienia	Marcinkowska, Joanna. 	KKP1160.64 .M37 2004		Zakamycze, 	2004	332
Uczący się komputer : programowanie gier logicznych	Kwaśnicka, Halina. 	QA76.76.C672 K93 2004		Oficyna Wydawnicza Politechniki Wrocławskiej, 	2004	136
Karuzela bliskich więzi : jak prowadzić rozmowę, gdy jesteśmy wściekli, urażeni, sfrustrowani, przestraszeni, zdradzeni lub zrozpaczeni	Lerner, Harriet Goldhor. 	BF637.C45 L47165 2004		Zysk i S-ka Wydaw., cop. 	2004	271
Wprowadzenie do nauk Gurdżijewa	Kulczyk, Wojciech K. 	BP605.G92 K85 2004		Ravi, 	2004	286
"""Jestem jak człowiek, który we śnie lata..."" : o symbolice ptaków w twórczości Juliusza Słowackiego"	Kulczycka, Dorota. 	PG7158.S62 K86 2004		Oficyna Wydawnicza Uniwersytetu Zielonogórskiego, 	2004	252
Better homes and husbands	Leff, Valerie Ann. 		magazyn	St. Martin's Press, 	2004	259
Ostatni tancerz Mao	Li, Cunxin (1961- ). 	GV1785.L4 A3165 2004		Muza, 	2004	551
Zintegrowany łańcuch dostaw w teorii i praktyce gospodarczej	Łupicka, Anna. 	HD38.5 .L865 2004		Wydaw. AE, 	2004	144
Geografia : vademecum licealisty	Lupa, Leszek. 	G128 .L87 2004		Wydaw. Spes, [	2004	267
Perfekcyjne morderstwo	Le Carré, John (1931- ). 	PR6062.E33 M8165 2004		Amber, 	2004	124
Pan, Opoka moja : medytacje biblijne	Kudasiewicz, Józef (1926-2012). 		magazyn	Współczesna Ambona, 	2004	232
Komputerowa symulacja i badania terenowe miejskich systemów wodociągowych	Kulbik, Marian. 		magazyn	Wydaw. PG, 	2004	211
Przyjaźń absolutna	Le Carré, John (1931- ). 	PR6062.E33 A63165 2004		Amber, 	2004	301
The ruins of the most beautiful monuments of Greece	Le Roy, David (1724-1803). 			Getty Research Institute, 	2004	550
Warszawa nieodbudowana : lata dwudzieste	Majewski, Jerzy Stanisław (1960- ). 	DK4644 .M355 2004		Veda, 	2004	247
Przewodnik po deklaracjach NIP, CIT, PIT, VAT	Kutarba, Marek. 		magazyn	Gazeta Prawna, 	2004	127
Nasz wszechświat : o gwiazdach, planetach i czarnych dziurach	Lesch, Harald. 	QB44.3 .L47165 2004		Świat Książki, 	2004	216
Przemówienia, listy, wywiady : styczeń - czerwiec 2004 : wybór	Kwaśniewski, Aleksander (1954- ). 	DK4452.K87 A25 2004b	magazyn	Kancelaria Prezydenta RP, 	2004	522
Spór o rozumienie Kościoła : eklezjologiczne uwarunkowania i perspektywy wielkich debat teologicznych na przełomie XX i XXI wieku	Majewski, Józef (1960- ). 	BX1746 .M35 2004		"Biblioteka ""Więzi"", ["	2004	363
Chemia dla gimnazjum. Cz. 1	Kulawik, Jan. 		magazyn	Wydaw. Nowa Era, 	2004	119
Rośliny dekoracyjne które leczą	Lewkowicz-Mosiej, Teresa. 		magazyn	Studio Astropsychologii, 	2004	210
Dzieci z Bullerbyn	Lindgren, Astrid (1907-2002). 	PT9875.L598 A74165 2004		Nasza Księgarnia, 	2004	375
Widmokrąg	Kuczok, Wojciech (1972- ). 	PG7211.U39 W54 2004		Wydaw. W.A.B., 	2004	170
Shiatsu : zdrowie i witalność dzięki sztuce dotyku	Lundberg, Paul. 	RM723.A27 L86165 2004		Świat Książki, 	2004	191
Religia, ateizm, wiara : problematyka filozofii Boga w XIX i XX wieku	Łysień, Leszek (1963- ). 	BT98 .L965 2004		Wydaw. Naukowe PAT, 	2004	321
Witaj, lenistwo : o sztuce i konieczności obijania się w pracy	Maier, Corinne (1963- ). 			Gruner + Jahr Polska, cop. 	2004	138
Excel 2002/2003	Lewandowski, Mirosław (1970- ). 		magazyn	Mikom, 	2004	200
Arabia Saudyjska : zagrożenie	Marchand, Stéphane (1961- ). 	DS227 .M37165 2004		Dialog, 	2004	278
Historia Śląska według Kutza	Lewandowski, Jan F. (1952-2015). 	PN1998.3.K88 L48 2004		"""Śląsk"", "	2004	143
Laboratorium komputerowej symulacji układów automatyki	Łukasik, Zbigniew. 	TJ213.9 .L85 2004	magazyn	Politechnika Radomska, Wydaw., cop. 	2004	201
Polska katolicka w myśli politycznej II RP	Macała, Jarosław (1964- ). 	BX1566 .M335 2004		"Drukarnia - Wydaw.  ""Druk-Ar"", cop. "	2004	525
Teoria informacji i bezpieczeństwo transmisji	Łukasik, Zbigniew. 		magazyn	Politechnika Radomska, Wydaw., cop. 	2004	276
Czerwone karty Kościoła : męczennicy - ofiary rewolucji	Kucharczyk, Grzegorz (1969- ). 	BR1601.3 .K83 2004		"""Polwen"" - Polskie Wydaw. Encyklopedyczne, "	2004	301
Aniołowie	Läpple, Alfred (1915-2013). 	BS680.A48 L37165 2004		Wydaw. M, 	2004	183
Elementy prawa	Lewandowski, Jerzy (1926-2011). 	KKP72 .L49 2004		Wydawnictwa Szkolne i Pedagogiczne, [	2004	259
Wybór pism	Lubomirski, Stanisław Herakliusz (1642-1702). 	PG7157.L8 A6 2004		De Agostini Polska, cop. 	2004	296
"Drogi współczesnego człowieka do ""źródła"" życia"	Lewandowski, Jerzy (1949- ). 	BV4509.P6 L49 2004		Kontrast, 	2004	355
Szanse i zagrożenia dzieci i młodzieży wiejskiej : materiały z konferencji Lubuskie Forum na rzecz Przeciwdziałania Patologii Społecznej wśród Dzieci i Młodzieży Wiejskiej, Kalsk k. Sulechowa, Ośrodek Doradztwa Rolniczego, 2-3 grudnia 2003 r.	Lubuskie Forum na rzecz Przeciwdziałania Patologii Społecznej Wśród Dzieci i Młodzieży Wiejskiej (2003 ; Kalsk). 	HQ792.P7 L83 2003		Wojewódzki Ośrodek Metodyczny, 	2004	118
Artysta od krzyży	Machaj, Jerzy (1925-1998). 		magazyn	Wydaw. Sióstr Loretanek, 	2004	454
Porównanie w poezji Stanisława Grochowiaka : teoria chiralności i przyczynowości tropu	Kudra, Andrzej. 	PG7166.R6 Z75 2004		Wydaw. UŁ, 	2004	170
Prognozowanie procesu fermentacji metanowej mieszaniny osadów ściekowych oraz gnojowicy	Magrel, Lech (1963- ). 		magazyn	Wydaw. PB, 	2004	136
Kronika Powstania Warszawskiego	Kunert, Andrzej Krzysztof (1952- ). 	D765.2.W3 K849 2004	magazyn	Zysk i Ska, 	2004	207
Chemia nieorganiczna : ćwiczenia laboratoryjne	Kurzak, Barbara. 	QD155 .K87 2004		Wydaw. Akademii Podlaskiej, 	2004	165
Logika dla prawników : słownik encyklopedyczny	Lewandowski, Sławomir (prawnik). 	BC9 .L48 2004		LexisNexis, 	2004	236
W trosce o świat : modlitwy misyjne	Lubowicki, Kazimierz (1958- ). 		magazyn	Edycja Świętego Pawła, cop. 	2004	109
Rekwizytornia	Łapicki, Andrzej (1924-2012). 	PN2859.P66 L366 2004		Świat Literacki, cop. 	2004	171
Wprowadzenie do analityki biochemicznej	Leszczyński, Bogumił (1954- ). 	QP519.7 .L47 2004		Wydaw. Akademii Podlaskiej, 	2004	291
Proces wypalania : [365 haiku - rok 2001]	Lewandowski, Konrad T. (1966- ). 		magazyn	Fantasmagoricon, 	2004	155
Miłość w stanie wyższej konieczności	Lubelska, Krystyna. 	PG7212.U24 M55 2004		G +J Gruner +Jahr Polska, cop. 	2004	227
Psy ze schroniska : wybór, koszty, wychowanie, pielęgnacja	Ludwig, Claudia. 		magazyn	Agencja Wydawnicza Jerzy Mostowski, cop. 	2004	127
Lenora	Łukosz, Jerzy (1958- ). 	PG7171.U62 L46 2004		Prószyński i S-ka, cop. 	2004	115
Fatima : orędzie tragedii czy nadziei?	Machado, Antonio Augusto Borelli (1931- ). 		magazyn	Fundacja Instytutu  Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi, 	2004	103
"Popularyzacja oświaty zdrowotnej i problematyki higienicznej na podstawie czasopisma dla ludu ""Zorza"" z lat 1866-1905"	Malara, Aleksandra. 	RA440.3.P6 M35 2004		Oficyna Wydawnicza Arboretum, 	2004	144
Laboratorium komputerowych systemów sterowania	Łukasik, Zbigniew. 		magazyn	Politechnika Radomska - Wydaw., 	2004	142
Całkowanie nieliniowych równań dynamiki ciała sztywnego i powłok sprężystych	Lubowiecka, Izabela (1972- ). 		magazyn	Wydaw. PG, 	2004	177
Prawda i mniemania : studium filozofii Parmenidesa z Elei	Kubok, Dariusz. 	B235.P24 K83 2004		Wydaw. Uniwersytetu Śląskiego, 	2004	502
Ćwiczenia z PowerPoint 2003 - wersja polska	Łuszczyk, Ewa. 		magazyn	Mikom, 	2004	109
Wybrane idee sprawiedliwości i pokoju : od Kanta do współczesności	Kuśmierczyk, Bożena. 	B105.P4 K87 2004		Wydaw. Uniwersytetu Warmińsko-Mazurskiego, 	2004	120
Pejzaż etniczny Europy	Lewandowski, Edmund (1946- ). 	D1056 .L49 2004		Warszawskie Wydaw. Literackie MUZA, 	2004	484
Rozwój zgrupowań roztoczy Mesostigmata (Arachnida, Acari) na nieużytkach poprzemysłowych	Madej, Grażyna. 		magazyn	Wydaw. UŚ, 	2004	206
Międzylesie dawniej i dziś = Międzylesie (Mittelwalde) gestern und heute	Kujat, Janusz Adam. 	DK4800.M52 K85 2004		Wydaw. MS, cop. 	2004	103
O małżeństwie : zamyślenia nad Katechizmem kościoła katolickiego	Lubowicki, Kazimierz (1958- ). 		magazyn	"""Bratni Zew"", "	2004	204
Ekonometria : rozwiązywanie problemów z wykorzystaniem programu GRETL	Kufel, Tadeusz (1955- ). 	HB139 .K85 2004		Wydaw. Naukowe PWN, 	2004	154
Ćwiczenia z Access 2003 : wersja polska	Łuszczyk, Ewa. 	QA76.9.D3 L87 2004		Mikom, 	2004	134
Iłża zapamiętana	Madejski, Jerzy Karol. 	DK4800.I42 M33 2004		Instytut Technologii Eksploatacji, cop. 	2004	220
Optyka kryształów dla geologów i gemmologów	Łapot, Włodzimierz (1951- ). 	QD941 .L38 2004		Wydaw. UŚ, 	2004	283
Żyć łaską : rozważania o życiu duchowym	Louf, André (1929-2010). 	BX2350.7 .L666165 2004		eSPe, 	2004	215
