title	author	WD_signature	storage	publisher	year	pages
Granice optymalizacji podatkowej w zakresie podatków dochodowych przed wejściem w życie klauzuli przeciwko unikaniu opodatkowania	Kondej, Mikołaj. 	KKP3695 .K66 2018		"Polskie Wydawnictwo Prawnicze ""Iuris"""	2018	329
Realna konwergencja gospodarcza państw członkowskich Unii Europejskiej z Europy Środkowej i Wschodniej : transformacja, integracja i polityka spójności	Jóźwik, Bartosz. 	HC244 .J69 2017		Wydawnictwo Naukowe PWN	2017	299
Krótka historia ekonomii	Kishtainy, Niall. 	HB75 .K5165 2017		Wydawnictwo RM	2017	287
Hygge : na szczęście	Johansen, Signe. 	TX722.A1 J64165 2017		Burda Publishing Polska	2017	206
Syberyjski trans. Cz. 1, Mój tatuś kat i inne reportaże	Kalisz, Stanisław (1957- ). 		magazyn	Wydawnictwo Bernardinum	2017	370
Metoda	Kirk, Shannon. 	PS3611.I75 M48165 2017		Prószyński i S-ka - Prószyński Media	2017	335
Razem wyjmiemy cierń : zapiski w malignie bez fabuły, bez instrukcji, bez mistyki i bez nauki	Karmowska-Piniecka, Stanisława (1948- ). 		magazyn	Przemysław Kurek AIMAX	2017	172
Aniołowie w misji miłosierdzia	Kieninger, Titus. 		magazyn	Apostolicum Wydawnictwo Księży Pallotynów Prowincji Chrystusa Króla	2017	185
W obronie ojczyzny i wiary : żołnierze Armii Krajowej na terenie powiatu oleśnickiego i sycowskiego w latach 1942-1956	Kołodrubiec, Anna. 	D802.P62 O445 2017		Edycja - Książki Naukowe i Specjalistyczne	2017	321
Siła modlitwy wstawienniczej	John, Cyril (1957- ). 		magazyn	Wydawnictwo Esprit	2017	158
Spacerownik po świecie : impresje, eseje	Kocula, Anna (1955- ). 		magazyn	Wydawnictwo Poligraf	2017	152
Awangarda : strajki, zakłócenia, deformacje	Kornhauser, Jakub (1984- ). 	PG7053.E89 K67 2017		Wydawnictwo Uniwersytetu Jagiellońskiego	2017	221
Ocena wydajności pozaustrojowej terapii wątroby z wykorzystaniem modelowania kompartmentowego	Jung, Aleksandra Danuta. 	RC846 .J86 2017		Wydawnictwo Jak	2017	260
Przyroda gminy Brzuze i okolic	Koprowski, Jan (inżynieria środowiska). 		magazyn	wydano na zlecenie Gminy Brzuze	2017	200
O życiu kontemplacyjnym	Julianus Pomerius (04..-05..). 		magazyn	Tyniec, Wydawnictwo Benedyktynów	2017	290
Polska jako Jason Bourne	Karłowicz, Dariusz (1964- ). 	HN537.5 .K366 2017		"Fundacja Świętego Mikołaja. Redakcja ""Teologii Politycznej"""	2017	323
Opowieści skautowe. Tomik II	Kawalec, Romuald (1890-1981). 		magazyn	Oficyna Wydawnicza Impuls	2017	148
Szlakiem tułaczych zastępów : nowele i obrazki : (oparte na najściślejszych faktach)	Kawalec, Romuald (1890-1981). 		magazyn	"Oficyna Wydawnicza ""Impuls"""	2017	128
Człowiek i pies : o głaskaniu, stresie i oksytocynie	Jung, Christoph (1955- ). 	SF426 .J86165 2017		Wydawnictwo Naukowe PWN	2017	247
Outsourcing finansowo-księgowy	Kawa, Marta. 	HF5670 .K38 2017		Wydawnictwo Marina	2017	238
