title	author	WD_signature	storage	publisher	year	pages
Kalejdoskop : jak dotacje z Unii Europejskiej zmieniają Dolny Śląsk = Kaleidoscope : how the EU funds change Lower Silesia			magazyn	Urząd Marszałkowski Województwa Dolnośląskiego, [ca 	2013	141
Pleszew w PRL-u			magazyn	Muzeum Regionalne, [ca 	2012	131
Kompendium wiedzy o sieci Natura 2000 dla samorządu		GE190.P6 K66 2012		Agencja Reklamowo-Wydawnicza A Grzegorczyk, ca 	2012	175
Tomasz Zawadzki : notatki na temat malarstwa = notes on painting			magazyn	na zlec. Wydziału Artystycznego UMCS, [ca 	2012	129
Księga dobrych praktyk w zakresie zarządzania ciągłością działania (Business Continuity Management) : praca zbiorowa		HD36 .K794 2012		[Centrum Prawa Bankowego i Informacji, ca 	2012	216
Zatrzymać... czasu przemijanie : wspomnienia o Liceum Ogólnokształcącym im. Przemysława II w Rogoźnie Wlkp.			magazyn	Stowarzyszenie Absolwentów i Przyjaciół Liceum Ogólnokształcącego, [ca 	2012	224
Uniwersytet Wrocławski		LF4207.W76 U54 2011	magazyn	Wydawnictwo c2, 	2011	104
Sīrat Al-Ǧāhiz : volume in honour of Krystyna Skarżyńska-Bocheńska and Danuta Madeyska			magazyn	Dom Wydawniczy Elipsa, 	2011	212
Wyzwania w zarządzaniu współczesną administracją			magazyn	Wydawnictwo Wyższej Szkoły Bankowej, 	2011	313
Piotr Wysocki - kamery skierowane do wewnątrz = cameras directed towards inside		N7255.P63 W8942 2011		Centrum Sztuki Współczesnej Kronika, 	2011	247
Ocena wsparcia działalności innowacyjnej w ramach Regionalnego Programu Operacyjnego Województwa Śląskiego na lata 2007-2013.			magazyn	Urząd Marszałkowski Województwa Śląskiego. Wydział Rozwoju Regionalnego, 	2011	196
Wolność granic - wolności granice.			magazyn	Fundacja Anima, 	2011	250
Central Nigeria unmasked : arts of the Benue River Valley		N7399.N52 B473 2011		Fowler Museum at UCLA, 	2011	607
Kluczowe dzieje szkoły : monografia Szkoły Podstawowej w Łapszach Wyżnych 1911-2011 r.			magazyn	"Zakład Poligraficzny ""MK"", "	2011	115
Kompendium ceremoniarza : Wielki Tydzień : zalecenia dla Liturgicznej Służby Ołtarza na przykładzie wzorcowego modelu posługi podczas okresu Wielkiego Tygodnia ze szczególnym uwzględnienim funkcji ceremoniarza			magazyn	Edycja Świętego Pawła, 	2011	166
Human tissue research : a European perspective on the ethical and legal challenges		R857.T55 H86 2011		Oxford University Press, cop. 	2011	189
Wybrane projekty graficzne banknotów Narodowego Banku Polskiego = Selected graphic designs of National Bank of Poland banknotes = Die ausgewählten graphischen Entwürfe der Banknoten der Narodowy Bank Polski		HG1087 .W83 2011		Narodowy Bank Polski, [	2011	157
Apoftegmaty Ojców Pustyni. T. 3, Zbiory etiopskie (wybór), mniejsze zbiory greckie, zbiory łacińskie : Opowiadania dla duszy pożyteczne Pawła z Monemwazji, Jana Moschosa (wybór)		BR63 .A66165 1994 t.3		Tyniec Wydawnictwo Benedyktynów, 	2011	477
Jan Paweł II : album rodzinny		BX1378.5 .J6355 2011		Krakowskie Biuro Festiwalowe, 	2011	183
Przemoc motywowana homofobią : raport 2011		HQ76.45.P7 P79 2011		Kampania Przeciw Homofobii, 	2011	106
Problemy społeczne, polityczne i prawne			magazyn	Wydawnictwo Uniwersytetu Ekonomicznego, 	2011	218
Nowoczesność w architekturze : urbanistyka i architektura miasta postindustrialnego, Katowice 2011 : praca zbiorowa : monografia = Modernity in architecture : urban planing and architecture of postindustrial city. 1		NA21 .N68 2011 t.1		Urząd Miasta, 	2011	129
Twórczość ludowa, niech się pod strzechą nie chowa! : szanse i zagrożenia dla przetrwania dorobku naszych przodków w dobie postępującej globalizacji			magazyn	Stowarzyszenie Miłośników Kultury Ludowej, 	2011	156
Język a tożsamość			magazyn	Wyższa Szkoła Europejska im. ks. Józefa Tischnera, 	2011	186
Republika.			magazyn	Wyższa Szkoła Europejska im. ks. Józefa Tischnera, 	2011	161
Między Miłoszem a Miłoszem			magazyn	Wydawnictwo Uniwersytetu Jagiellońskiego, 	2011	370
Investigating classroom myths through research on teaching and learning		QD40 .I58 2011		American Chemical Society, 	2011	231
Leczenie chorób proktologicznych w okresie ciąży i porodu		RC864 .L43 2011		Borgis Wydawnictwo Medyczne, 	2011	238
Bieruń 2011			magazyn	Wydawnictwo Prasa i Książka Grzegorz Grzegorek, 	2011	109
