title	author	WD_signature	storage	publisher	year	pages
Na tropach skarbów: vademecum odkrywcy	Piekałkiewicz, Janusz (1925-1988). 	G525 .P54165 2006		Agencja Wydawnicza Jerzy Mostowski, [ca 	2006	272
Katedra gnieźnieńska	Polkowski, Ignacy (1833-1888). 	NA5955.P62 G556 2005		Gaudentinum, [	2005	248
Spłoszone ptaki powracają	Olkowska, Marianna (1945- ). 			s.n., ca 	2005	103
Zamek w Chęcinach	Pilipiuk, Andrzej (1974- ). 	PG7174.L67 Z38 2005		"Oficyna Wydawnicza  ""Warmia"", ["	2005	150
Plany edukacyjno-zawodowe młodzieży w stadium eksploracji : zamierzenia, wybory, realia	Parzęcki, Ryszard (1935- ). 	LA843.7 .P37 2004		Wydaw. Uniwersytetu Mikołaja Kopernika, 	2004	260
Obraz kultury retorycznej społeczeństwa szlacheckiego na podstawie mów sejmowych z lat 1556-1564	Płachcińska, Krystyna. 	PN4193.P6 P53 2004		Wydaw. Uniwersytetu Łódzkiego, 	2004	460
Zarys teorii socjologii gospodarki	Partycki, Sławomir (1951- ). 	HM548 .P37 2004	magazyn	TN KUL, cop. 	2004	250
Kredyty konsorcjalne	Orłowska, Renata (ekonomista). 	HG1641 .O75 2004		Wydaw. Uniwersytetu Gdańskiego, 	2004	162
Rozdroża, czyli Zwierzenia gnostyka	Prokopiuk, Jerzy (1931- ). 	BP595 .P77 2004		Kos, 	2004	232
Polska polityka transportu morskiego w dobie integracji z Unią Europejską	Plewiński, Leszek ( -2008). 	HE848.7 .P58 2004		Wydaw. Naukowe Uniwersytetu Szczecińskiego, 	2004	196
Ty jeszcze nie wiesz	Parsons, Julie (1951- ). 	PR6066.A7177 E2165 2004		Świat Książki, 	2004	349
VAT od 1 maja 2004 r. : według ustawy o podatku od towarów i usług z dnia 11 marca 2004 r.	Pałka, Andrzej. 		magazyn	"""Ekspert"" - Wydaw. i Doradztwo, "	2004	414
Wstęp do matematyki współczesnej	Rasiowa, Helena (1917-1994). 	QA37.2 .R37 2004	magazyn	Wydawnictwo Naukowe PWN, 	2004	302
The Mohammedan Bulgarians (Pomaks)	Rajčevski, Stoân. 		magazyn	National Museum of Bulgarian Books and Polygrafy, 	2004	158
Dwie wiktoriańskie chwile w Troi, trzy strategie translatorskie : Alice's Adventures in Wonderland i Through the Looking-Glass Lewisa Carrolla w przekładach Macieja Słomczyńskiego, Roberta Stillera i Jolanty Kozak	Rajewska, Ewa. 	PR4612 .R35 2004		"Wydawnictwo ""Poznańskie Studia Polonistyczne"", "	2004	100
Międzynarodowy Trybunał Karny. T. 2	Płachta, Michał (1953- ). 	KZ7312 .P53 2004 t.2		Kantor Wydawniczy Zakamycze, 	2004	420
Chór dramatyczny w poszukiwaniu tożsamości teatralnej	Partyga, Ewa. 	PN1691 .P37 2004	magazyn	Księgarnia Akademicka, 	2004	373
Kosztorysowanie robót budowlanych	Rajczyk, Marlena. 	TH435 .R34 2004		Wydawnictwa PC, 	2004	143
Pedagogia ludzi wyniesionych na ołtarze	Pecyna, Maria Bogumiła. 	BV1471.3 .P42 2004		Lamis, 	2004	143
Wszystko jest możliwe	Reeve, Christopher (1952-2004). 	PN2287.R292 A3165 2004		Świat Książki, 	2004	157
Dziesięć tysięcy ukochanych	Ravel, Edeet (1955- ). 	PR9199.4.R39 T46165 2004		Świat Książki, 	2004	270
Dziecko czarownicy	Rees, Celia (1949- ). 	PR6068.E3675 W58165 2004		Zysk i S-ka, 	2004	234
Gimnastyka przedszkolaka	Owczarek, Sławomir. 	GV464.5 .O93 2004		Wydawnictwa Szkolne i Pedagogiczne, [	2004	216
Game over	Parks, Adele (1969- ). 	PR6066.A6956 G36165 2004		"Wydaw. ""Zysk i S-ka"", cop. "	2004	412
Językowe środki kreowania postaci w twórczości historycznej Henryka Sienkiewicza	Pietrzak, Magdalena. 	PG7158.S42 P54 2004		Wydaw. Uniwersytetu Łódzkiego, 	2004	269
140 lat Straży Pożarnej w Bielsku-Białej	Polak, Jerzy (1954- ). 		magazyn	Wydział Kultury i Sztuki Urzędu Miejskiego, 	2004	212
Bazylek daje sobie radę	Pałka, Jacek (1967-2017). 	PG7216.A446 B38 2004		W.A.B., 	2004	256
Poniedziałek : historie odległe w czasie i przestrzeni	Perzyna, Kazimierz. 	DK4600.P535 P47 2004 t.1		Wydawnictwo Piątek Trzynastego, 	2004	137
Spektroskopia defektów metastabilnych : centra DX w Cd1-xMnxTe	Płaczek-Popko, Ewa. 		magazyn	Oficyna Wydawnicza Politechniki Wrocławskiej, 	2004	147
Kamienny Kraków : spojrzenie geologa	Rajchel, Jacek (1944- ). 		magazyn	AGH Uczelniane Wydawnictwa Naukowo-Dydaktyczne, 	2004	235
Gotuję dla siebie	Orlińska, Barbara. 		magazyn	Klub dla Ciebie, 	2004	134
O miłości	Pieper, Josef (1904-1997). 		magazyn	Instytut Wydawniczy Pax, 	2004	150
Słownik gwary przesiedleńców ze wsi Tuligłowy koło Komarna	Paryl, Władysław (1932-2010). 	PG6790 .P37 2004		Lexis, 	2004	129
Rynek pracy na Śląsku Opolskim : aspekty demograficzne, społeczne i ekonomiczne : teoria i praktyka	Rauziński, Robert (1933- ). 	HD5797.7.O66 R38 2004		Wydaw. Instytut Śląski, 	2004	151
5 żywiołów, 12 meridianów : shiatsu i akupresura	Rappenecker, Wilfried. 	RM723.A27 R35165 2004		Klub dla Ciebie, 	2004	192
Koncepcja życia moralnego w pismach ks. Piotra Semenenki/ Marian Piątkowski.	Piątkowski, Marian (1927-2012). 		magazyn	UAM. Wydział Teologiczny, 	2004	378
Wielcy mówcy Kościoła	Panuś, Kazimierz (1955- ). 	BV4207 .P36 2004	magazyn	Polskie Towarzystwo Teologiczne. Sekcja Wydawnicza Wydawnictwo Unum, 	2004	481
Jak zagospodarować młodość?	Pawlina, Krzysztof (1959- ). 		magazyn	Wydaw. Sióstr Loretanek, 	2004	111
Prawo w mediach : prawne aspekty działalności wydawniczej, reklamowej i poligraficznej : wiadomości podręczne	Orżewski, Wojciech. 	KKP3503 .O79 2004		Inicjał, 	2004	465
Spowiedź : dzieje rodziny żydowskiej podczas okupacji hitlerowskiej w Polsce	Perechodnik, Calek (1916-1944). 		magazyn	"""Karta"", "	2004	303
Piętno grzechu	Parsons, Julie (1951- ). 	PR6066.A7177 G85 2004		Świat Książki, 	2004	350
Dni protestu : wydarzenia 1 i 3 Maja 1982 roku w Toruniu	Polak, Wojciech (1962- ). 	DK4800.T6 P652 2004		Towarzystwo Naukowe, 	2004	126
Marta	Orzeszkowa, Eliza (1841-1910). 	PG7158.O7 M3 2004		TAiWPN Universitas, cop. 	2004	194
Kronika Ziemi Niedźwiedzkiej : od XIII do Końca XX wieku	Potaczek, Jerzy (1931-2002). 		magazyn	"Zakład Poligraficzny ""MK"", "	2004	280
Zakaz reformationis in peius w postępowaniu cywilnym	Pogonowski, Piotr (1973- ). 	KKP1818 .P64 2004		Wydaw. Prawo i Praktyka Gospodarcza, 	2004	384
Delfiny i rekiny : prawie naukowy dodatek do książki Spotkanie z delfinami	Osborne, Mary Pope (1949- ). 		magazyn	Egmont, 	2004	110
Mała gramatyka języka hiszpańskiego	Perlin, Jacek (1955- ). 	PC4129.P6 P478 2004		Wiedza Powszechna, 	2004	221
Psy z Wieży Babel	Parkhurst, Carolyn (1971- ). 	PS3616.A754 D6165 2004		Rebis, 	2004	257
Fotografia artystyczna i jej wystawiennictwo w Polsce okresu międzywojennego	Piwowarski, Jerzy. 		magazyn	Wydawnictwo Wyższej Szkoły Pedagogicznej, 	2004	209
Prawo pracy procesowe	Portalska-Brzózka, Anna. 	KKP1440 .P67 2004		C.H. Beck, 	2004	470
Rapid Production 2004 : innovation, knowledge, industry : 1st international conference, Wrocław, 29 September - 1 October 2004	Rapid Production 2004 (1 ; 2004 ; Wrocław). 		magazyn	Oficyna Wydawnicza Politechniki Wrocławskiej, 	2004	302
Saints at the river	Rash, Ron (1953- ). 	PS3568.A698 S35 2004		Henry Hold and Company, 	2004	241
Mary, Mary	Parsons, Julie (1951- ). 		magazyn	Świat Książki, 	2004	303
Wezwanie do metanoi w mowach Piotra według Dziejów Apostolskich	Pelc, Halina. 	BS2625.6.C59 P45 2004		Wydaw. Naukowe PAT, 	2004	181
Ciekawa fizyka : poradnik dla nauczyciela do części 1. podręcznika i program nauczania dla gimnazjum. Cz. 1	Poznańska, Jadwiga. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne, [	2004	113
Dobre maniery Stefana Themersona	Pruszyński, Artur (1961- ). 	PG7179.H4 Z85 2004	magazyn	"""Słowo/Obraz Terytoria"", cop. "	2004	274
Ochrona przyrody : studium prawnomiędzynarodowe	Przyborowska-Klimczak, Anna (1954- ). 	K3585 .P78 2004		Wydaw. Uniwersytetu Marii Curie-Skłodowskiej, 	2004	341
Forgotten freedom: in search of the historical foundation of liberalism	Rau, Zbigniew (1955- ). 	JC574 .R36 2004		Wydawnictwo Uniwersytetu Łódzkiego, 	2004	257
Hiob : dramat Boga i człowieka. T. 1	Ravasi, Gianfranco (1942- ). 	BS1415.2 .R38165 2004 t.1		Salwator, 	2004	295
Historia wyboru papieży	Piazzoni, Ambrogio M. (1951- ). 	BX1805 .P53165 2004		Wydaw. M, 	2004	439
Oświata i Związki Nauczycielskie w powiecie chełmskim w latach 1915-1939	Pyszko, Stanisław (1932- ). 	LA844.C44 P97 2004		Związek Nauczycielstwa Polskiego, 	2004	273
Ustawa o lasach : komentarz	Radecki, Wojciech (1943- ). 	KKP3336.A31991 R337 2004		"""Difin"", "	2004	215
Cenzura pruska w Wielkopolsce w latach 1848-1918	Rajch, Marek. 	Z658.P7 R35 2004		Wydaw. Poznańskie, 	2004	261
Zofia Jagiellonka (1522-1575) i jej księgozbiór	Pirożyński, Jan (1936-2004). 	DD801.B87 P59 2004		PAU, 	2004	339
"""Żona wyćwiczona"" : kobieta pisząca w kulturze XVI i XVII wieku"	Partyka, Joanna. 	HQ1665.7 .P38 2004	magazyn	Wydaw. IBL PAN, 	2004	257
Włoskie przekłady dzieł Juliusza Słowackiego	Płaszczewska, Olga. 	PG7158.S62 P59 2004	magazyn	Universitas, cop. 	2004	196
Kostomłoty : dzieje jedynej w Polsce neounickiej parafii i sanktuarium unitów podlaskich według opowiadania ojca Romana Piętki, marianina	Pulcyn, Tadeusz (1951- ). 		magazyn	Wydaw. Księży Marianów, [	2004	139
Pitagorejskie życie badaczy systemowych : operacyjny wyraz filozofii nowej ery	Pogorzelski, Witold (1944- ). 	BD450 .P577 2004	magazyn	Wydaw. Naukowe Scholar, 	2004	310
Mistyczne Tatry	Pytel, Zbigniew (1972- ). 	DK4600.T3 P97 2004		Wydaw. AA, 	2004	171
Aby zrozumieć Pawła : wprowadzenie i wdrożenie w lekturę Listów Pawłowych	Pindel, Roman (1958- ). 		magazyn	Wydaw. Unum, 	2004	120
Dwie Bakchidy ; Jeńcy	Plautus, Titus Maccius (około 250-około 184 p.n.e.). 	PA6578 .P6 2002 t.3		Prószyński i S-ka , 	2004	276
Podstawy eksperymentalnej optymalizacji parametrycznej operacji wytwórczych	Płonka, Stanisław (1946- ). 		magazyn	Wydaw. ATH, 	2004	186
Czesław Niemen : kiedy się dziwić przestanę... : monografia artystyczna	Radoszewski, Roman (1957-2017). 	ML410.N64 R34 2004		Iskry, 	2004	402
A modern history of Oman : formation of the state since 1920	Owtram, Francis. 	DS247.O68 O98 2004		I. B. Tauris, 	2004	232
Życie wspólnoty w świetle Słowa Bożego	Pindel, Roman (1958- ). 		magazyn	Salwator, cop. 	2004	187
Syndrom PRL-u : wybór artykułów	Piotrowski, Mirosław (1966- ). 	DK4430 .P57 2004		Wydaw. Sióstr Loretanek, 	2004	165
Karuzela z herosami : męski świat w 57 odsłonach	Raczek, Tomasz (1957- ). 	CT199 .R34 2004		Instytut Wydawniczy Latarnik, 	2004	457
Prawo podatkowe	Olesińska, Agnieszka (1968- ). 	KKP3550 .O46 2004		"Towarzystwo Naukowe Organizacji i Kierownictwa ""Dom Organizatora"", "	2004	338
Kościół Ormiański : historia, doktryna, zarząd, reguły kanoniczne, liturgia, literatura, stan współczesny	Ormanian, Malachia (1841-1918). 	BX126 .O76165 2004		Ormiańskie Towarzystwo Kulturalne, 	2004	201
Żyłem : wspomnienia niezależnego	Pipes, Richard (1923-2018). 	DK38.7.P5 A37165 2004	magazyn	Magnum, cop. 	2004	266
Staś	Podsiadło, Katarzyna. 	PG7216.O38 S83 2004		Księgarnia św. Jacka, 	2004	119
Model rozmyty zarządzania przedsięwzięciami informatycznymi	Orłowski, Cezary. 	QA76.76.D47 O75 2004		Wydaw. PG, 	2004	126
Zakładowy plan kont 2004 z komentarzem dla jednostek prowadzących działalność gospodarczą	Pałka, Marian. 		magazyn	"""EKSPERT"", "	2004	620
Kosmiczne ziarna	Podrzucki, Wawrzyniec. 	PG7216.O37 K68 2004		Runa, 	2004	334
O mądrości, światopoglądzie i osobowości	Pomykało, Wojciech. 	LB41 .P72 2004		Wyższa Szkoła Społeczno-Ekonomiczna, 	2004	420
Wartościowanie wiedzy w inteligentnych systemach wspomagających zarządzanie	Owoc, Mieczysław Lech. 	HD30.2 .O95 2004		Wydaw. AE, 	2004	164
Ciekawa fizyka : dziennik badawczy ucznia. Cz. 4	Poznańska, Jadwiga. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne, cop. 	2004	143
Najpierw wytresuj kurczaka : nowe metody pozytywnego wzmacniania pożądanych zachowań, dzięki którym poradzisz sobie z kurczakiem, delfinem, psem, koniem, kotem, dzieckiem, współmałżonkiem, a nawet z samym sobą	Pryor, Karen (1932- ). 	BF637.B4 P75165 2004	magazyn	Media Rodzina, cop. 	2004	232
Prawo poboru w spółce akcyjnej	Radwan, Arkadiusz. 	KKP1081 .R33 2004		we współpr. z Instytutem Prawa Spółek i Inwestycji Zagranicznych, 	2004	553
Zioła na tęsknotę	Owsiany, Ewa (1940- ). 		magazyn	Wydaw. M, 	2004	285
Komentarz do faksymile pelplińskiej Biblii Gutenberga	Pirożyński, Jan (1936-2004). 			Bernardinum, 	2004	188
Raphael, Dürer, and Marcantonio Raimondi : copying and the Italian Renaissance print	Pon, Lisa. 			Yale University Press, 	2004	216
Werbalne i niewerbalne techniki i strategie konwersacyjnego oponowania na materiale debat telewizyjnych	Pstrąg, Jakub. 	PN4181 .P79 2004	magazyn	"""Universitas"", "	2004	100
Zabójstwa z broni palnej - niepowodzenia ścigania karnego	Palka, Przemysław (prawo). 	HV8079.H6 P35 2004		Wydaw. Uniwersytetu Warmińsko-Mazurskiego, 	2004	318
Armia Krajowa : zarys historii wojennej Kaliszan : 1914-1945	Piotrowski, Jurand. 	DK4800.K3 A76 2004		Światowy Związek Żołnierzy Armii Krajowej, 	2004	243
O dobro wspólne i egzekucję praw : sejm 1565 roku w Piotrkowie	Polak, Wojciech (1962- ). 	JN6763 .P62 2004	magazyn	Wydawnictwo Adam Marszałek, cop. 	2004	192
Thinking about consciousness	Papineau, David (1947- ). 	B808.9 .P36 2004		Clarendon Press, 	2004	266
