title	author	WD_signature	storage	publisher	year	pages
Tradycje i perspektywy muzealnictwa województwa łódzkiego : konserwacja muzealiów : materiały kolokwium Oddziału Łódzkiego Stowarzyszenia Muzealników Polskich, 27 października 2017 roku w Muzeum Archeologicznym i Etnograficznym w Łodzi			magazyn	Oddział Łódzki Stowarzyszenia Muzealników Polskich	2018	103
Współczesne zarządzanie finansami : teoria i praktyka		HG186.P7 W76 2018		Wydawnictwo Wydziału Zarządzania Politechniki Częstochowskiej	2018	156
Internet of things : nowy paradygmat rynku		TK5105.8857 .I58 2018		Difin	2018	254
Dom, codzienność i święto : przestrzeń domowa - ludzie i rzeczy : studia historyczno-antropologiczne		GT2420 .D662 2018		Wydawnictwo Naukowe UP	2018	254
Matka Boska Podkarpacka : mniej znane wizerunki			magazyn	Towarzystwo Miłośników Sztuki Sakralnej	2018	269
Kolory Prawosławia : Cypr = Chrōmata Orthodoxias : Kypros = Colours of Orthodoxy : Cyprus = Kraski Pravoslaviâ : Kipr			magazyn	Warszawska Metropolia Prawosławna	2018	208
"""Jabłka zaś ziemne, a po teraźniejszemu kartofle"" : znaczenie ziemniaka w Europie i na ziemiach polskich ze szczególnym uwzględnieniem Dolnego Śląska w kontekście historii i teraźniejszości"		SB211.P8 J24 2018	magazyn	Ośrodek Kultury i Sztuki	2018	403
Marian Zembala : Doctor Honoris Causa.			magazyn	Wydawnictwo Uniwersytetu Medycznego	2018	137
Doświadczenia pokazowe z fizyki : opisy i wyjaśnienia. T. 1, Mechanika		QC33 .D68 2018 t.1		Wydział Fizyki, Astronomii i Informatyki Stosowanej	2018	351
Demograficzne i systemowe uwarunkowania polityki zatrudnienia			magazyn	Rządowa Rada Ludnościowa	2018	265
Gramatyka języka ukraińskiego			magazyn	Wydawnictwo Lingea	2018	157
Nadzieja kwitnie dłużej... : księga wierszy i prozy wydana z okazji Roku Praw Kobiet			magazyn	Związek Literatów Polskich	2018	124
Vademecum radnego jednostki samorządu terytorialnego		KKP2928 .H33 2018	magazyn	Wydawnictwo C. H. Beck	2018	269
Wokół Szkolnej 2 : Zespół Szkół w Woli Uhruskiej w 90. rocznicę powstania szkoły podstawowej			magazyn	Wydawnictwo TAWA Taurogiński Waldemar	2018	256
Współczesne problemy i kierunki badawcze w geografii. tom 5		G56 .W76 2013 t.5		Instytut Geografii i Gospodarki Przestrzennej Uniwersytetu Jagiellońskiego	2018	132
Więcej niż lek : album map myśli			magazyn	bethink	2018	170
Catholic family ministry : the scientific reflection and the practical ministry of the Church			magazyn	Wydawnictwo KUL	2018	697
Ochotnicza Straż Pożarna w gminie Dygowo pow. kołobrzeski 1945-2017			magazyn	Wydawnictwo Jasne	2018	199
60 lat Polskiego Towarzystwa Mechniki Teoretycznej i Stosowanej			magazyn	Polskie Towarzystwo Mechaniki Teoretycznej i Stosowanej	2018	276
