title	author	WD_signature	storage	publisher	year	pages
Znikająca ziemia	Phillips, Julia. 	PS3616.H46 D57165 2019		Wydawnictwo Literackie	2019	379
Sport na Śląsku - tenis stołowy (1929-2019)	Pięta, Wiesław. 	GV1005.45.P6 P536 2019		[wydawca nieznany]	2019	267
Szkic o pochodzeniu języków	Rousseau, Jean Jacques (1712-1778). 	P116 .R68165 2019	magazyn	Officyna	2019	278
Lalka. T. 2	Prus, Bolesław (1847-1912). 		magazyn	Wydawnictwo Bollinari Publishing House	2019	452
Wybrałem Pol(s)kę : imigranci w czasach PRL	Semczuk, Przemysław (1972- ). 	DK4434 .S45 2019		Wydawnictwo Naukowe PWN SA	2019	213
Klucz życia	Semenetz, Helena. 	PG7219.E398 K58 2019		Oficyna Wydawnicza ATUT - Wrocławskie Wydawnictwo Oświatowe	2019	437
Profesjonalne zarządzanie szkoleniami w organizacjach	Piwowar-Sulej, Katarzyna. 	HF5549.5.T7 P58 2019		Wydawnictwo Uniwersytetu Ekonomicznego we Wrocławiu	2019	190
Śmiech szczura	Semel, Nava (1954-2017). 	PJ5054.S25 T93165 2019		Wydawnictwo Austeria	2019	277
Wizualne aspekty zrównoważonego rozwoju miasta w strefie obrzeżnej : wybrane zagadnienia	Petelenz, Marcin (1953- ). 	HT351 .P47 2019		Wydawnictwo PK	2019	232
Badania panelowe w edukacji : studia poprzeczne i prowadzone wzdłuż czasu - próba systematyki i analizy	Piwoński, Zdzisław. 		magazyn	Wydawnictwo Adam Marszałek	2019	128
Zmiana świateł	Popielarski, Marcin. 		magazyn	Wydawnictwo Alternatywne	2019	286
Zawiesina	Roter, Filip (1985- ). 		magazyn	Wydawnictwo Poligraf	2019	159
P.I.I.G.S. : świat giełdowych spekulacji : tu można wygrać miliony lub stracić wszystko, nawet życie	Prusek, Tomasz (1971- ). 	PG7216.R8736 P2 2019		Wydawnictwo Agora	2019	340
Franny i Zooey	Salinger, Jerome David (1919-2010). 	PS3537.A426 F7165 2019		Albatros	2019	237
Bachor	Ryrych, Katarzyna (1959- ). 		magazyn	Literatura	2019	142
Polskie agencje prasowe w rozwoju historycznym : kontekst polityczny, ewolucja modelu oraz techniki przekazu informacji	Piasecka-Strzelec, Renata. 	PN5355.P6 P474 2019		Towarzystwo Autorów i Wydawców Prac Naukowych Universitas	2019	253
To nie przypadek	Semczuk, Przemysław (1972- ). 	PG7219.E396 T62 2019		Dom Wydawniczy REBIS	2019	347
Dzieciaki w akcji : pięiolatki : książka nauczyciela. Cz. 1	Pietrucha, Iwona. 		magazyn	Nowa Era	2019	227
Bitwa nad rzeką Moskwą 5-7 września 1812	Rogacki, Tomasz (1959- ). 	DC235.5.B7 R64 2019		Inforteditions	2019	254
Zuzanna Kociołek i Kraina Smaku	Rożen, Maciej. 		magazyn	Burda Media Polska	2019	102
Było, nie minęło...	Pieszczachowicz, Jan (1940- ). 	PG7011.P47 A33 2019		Biblioteka Kraków	2019	255
Szkice z dziejów prasy łęczyckiej i sieradzkiej	Pisarkiewicz, Mirosław (1963- ). 	PN5355.P6 Z86986 2019		Ridero	2019	276
Bóg kocha najbardziej : przygotowanie do I Komunii Świętej w rodzinie	Porzezińska, Agnieszka. 		magazyn	Jedność	2019	178
Darknet	Poznanski, Ursula (1968- ). 	PT2716.O97 A56165 2019		Mando	2019	396
Paradoks szympansa : przełomowy program zarządzania umysłem : sposób na sukces, szczęście i pewność siebie	Peters, Steve. 	BF632 .P47165 2019		Zysk i S-ka Wydawnictwo	2019	358
Firma organmistrzowska Berschdorf z Nysy : działalność na Opolszczyźnie na podstawie zbiorów Archiwum Państwowego w Opolu	Poźniak, Grzegorz (1971- ). 		magazyn	Redakcja Wydawnictw Wydziału Teologicznego UO	2019	254
Anna Rodzińska-Iwiańska	Rodzińska-Iwiańska, Anna (1933- ). 	NB955.P63 R6436 2019		Wydawnictwo Miejskie Posnania	2019	149
Podsłuch procesowy i pozaprocesowy : kontrola i utrwalanie rozmów na podstawie kpk oraz ustaw szczególnych	Rogalski, Maciej (1966- ). 	KKP4689 .R648 2019		Wolters Kluwer	2019	317
Chińska filozofia historii : od początków do końca XVIII wieku	Rogacz, Dawid (1992- ). 	DS736.5 .R64 2019	magazyn	UAM Wydawnictwo Naukowe	2019	368
Staliśmy się bliscy dzięki Jego krwi : Kasperiańskie Dni Młodych : najciekawsze artykuły, świadectwa, wywiady z Kasperiańskich Dni Młodych	Ryś, Grzegorz (1964- ). 		magazyn	Pomoc Wydawnictwo Misjonarzy Krwi Chrystusa	2019	180
Wedding planner na starcie : jak skutecznie działać, by odnieść sukces i znaleźć się w czołówce najlepszych organizatorów wesel i eventów	Przybojewska, Iwona. 		magazyn	Iwona Przybojewska Business by Ev	2019	283
Jedzenie i picie w średniowieczu	Schubert, Ernst (1941-2006). 	GT2850 .S38165 2019		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika	2019	499
K.I.S.S. : powieść sensacyjna z miliardami dolarów, polską giełdą i kryzysem na Wall Street w tle	Prusek, Tomasz (1971- ). 	PG7216.R8736 K2 2019		Agora	2019	317
Oko pustyni	Schwartz, Richard (1958- ). 		magazyn	Wydawnictwo Initium	2019	413
Mała Jerzego	Ryrych, Katarzyna (1959- ). 		magazyn	Wydawnictwo Literatura	2019	133
Fulton Sheen : fenomen programu telewizyjnego Life is Worth Living	Piedziewicz, Marek. 	BX4705.S612 P54 2019		Święty Wojciech Wydawnictwo	2019	335
Utwory poetyckie	Prudentius Clemens, Aurelius (348-około 405). 	PA6648.P6 A575 2019		Wydawnictwo WAM	2019	431
Podróże służbowe : komentarz do przepisów z przykładami rozliczeń	Rotkiewicz, Marek. 	KKP3582.3.T7 R68 2019		C.H. Beck	2019	158
Słowenia : przewodnik krajoznawczy	Pomykalska, Beata. 	DR1359 .P65 2019		"Oficyna Wydawnicza ""Rewasz"""	2019	272
Analiza danych w biznesie : sztuka podejmowania skutecznych decyzji	Provost, Foster (1964- ). 	QA76.9.D343 P76165 2019		Wydawnictwo Helion	2019	356
Bądź bezpieczny w cyfrowym świecie : poradnik bezpieczeństwa IT dla każdego	Pieleszek, Marcin. 	QA76.9.A25 P535 2019		Wydawnictwo Helion - Onepress	2019	176
Człowiek przyszłości : kształtowanie człowieka w nowożytnej historii i jego skutki, zarys metodologii kształtowania wizji człowieka przyszłości	Pomykało, Wojciech. 	LB45 .P66 2019		Oficyna Wydawnicza ASPRA-JR	2019	203
Lalka. T. 1	Prus, Bolesław (1847-1912). 		magazyn	Wydawnictwo Bollinari Publishing House	2019	417
Philo, kot w drodze	Ryrych, Katarzyna (1959- ). 		magazyn	Literatura	2019	162
Babcia Helena wychodzi z kina : o doświadczeniu filmu	Pitrus, Andrzej (1968- ). 		magazyn	Wydawnictwo Uniwersytetu Jagiellońskiego	2019	206
Matematyka 1 : maturalne karty pracy : zestawy zadań do każdego tematu : dla liceum ogólnokształcącego i technikum : zakres podstawowy i rozszerzony	Ponczek, Dorota. 		magazyn	Nowa Era	2019	160
Zaburzenia zachowania psów : objawy, diagnostyka, leczenie i profilaktyka	Schroll, Sabine (1964- ). 	SF433 .S37165 2019		Edra Urban & Partner	2019	322
Dziennikarstwo śledcze : istota, funkcjonowanie, perspektywy	Popielec, Dominika Urszula. 	PN4781 .P67 2019		Wydawnictwo Uniwersytetu Kazimierza Wielkiego	2019	173
Oblicza czasu : felietony z roku 1920	Roth, Joseph (1894-1939). 	PT2635.O84 A575 2019		Wydawnictwo Austeria	2019	378
Nadzieja	Schrammek, Dorota. 	PG7219.C3455 N34 2019		Wydawnictwo Szara Godzina	2019	299
Fred, rower i 5000 km	Pieszczochowicz, Alfred (1949- ). 		magazyn	Wydawnictwo Sorus	2019	330
Elena wie ; Twoja	Piñeiro, Claudia (1960- ). 	PQ7798.426.I56 E44165 2019		Wydawnictwo Sonia Draga	2019	345
Measuring impact of nuclear power on CO² emissions : case of Poland	Plich, Mariusz. 			Wydawnictwo Uniwersytetu Łódzkiego	2019	176
Koncepcja badania pokrycia terenu w Polsce i określenie prognozy jego zmian	Prus, Barbara (geodezja). 	GE160.P7 P79 2019		Wydawnictwo Uniwersytetu Rolniczego	2019	203
Wydział Lotnictwa Dęblińskiej Szkoły Orląt w stuleciu lotnictwa wojskowego	Pielacha, Remigiusz. 	UG639.P72 D47 2019		Wydawnictwo Lotniczej Akademii Wojskowej	2019	239
