title	author	WD_signature	storage	publisher	year	pages
Koszmarny Karolek : potwory i stwory	Simon, Francesca (1955- ). 		magazyn	Społeczny Instytut Wydawniczy Znak	2017	206
Prawdziwa wojna : Wietnam w ogniu	Schell, Jonathan (1943-2014). 	DS559.5 .S34165 2017		Wydawnictwo Czarne	2017	342
Elektrownia miejska w Radomiu 1901-1956	Staniszewski, Tomasz Zbigniew. 	HD9685.P63 R277 2017		"Mazowieckie Centrum Sztuki Współczesnej ""Elektrownia"""	2017	178
Głowę trzeba nosić wysoko : życie kapitana Zbigniewa Sulatyckiego wiarą i patriotyzmem pisane	Starkowicz, Rafał (1968- ). 		magazyn	"Hurtownia Książek i Dewocjonaliów ""Św. Paweł"""	2017	319
"""Z dawna Polski Tyś Królową, Maryjo"" : 300 lat koronacji obrazu Matki Bożej Częstochowskiej (1717-2017) : Spotkanie Kustoszów Sanktuariów Polskich, Sympozjum Polskiego Towarzystwa Mariologicznego Gidle - Jasna Góra 4-6 października 2016 r."	Spotkanie Kustoszów Sanktuariów Polskich (2016 ; Gidle). 		magazyn	Polskie Towarzystwo Mariologiczne	2017	185
Tajna misja	Scheunemann, Frauke (1969- ). 		magazyn	Wydawnictwo Debit	2017	227
Wróżby i wyrocznie pogańskich Skandynawów	Słupecki, Leszek Paweł (1956- ). 	BL863 .S57 2017		Nomos	2017	294
Herbatka z arszenikiem	Stevens, Robin (1988- ). 	PS3619.T513 A77165 2017		Wydawnictwo Juka-91	2017	366
Akcja Wyborcza Polaków na Litwie : w systemie politycznym Republiki Litewskiej	Sobik, Paweł. 	DK505.35.P6 S62 2017		Kolegium Europy Wschodniej im. Jana Nowaka-Jeziorańskiego	2017	584
W stronę lektury : propozycje tekstów do opracowania lekcyjnego dla uczniów szkół podstawowych oraz gimnazjów	Sporek, Paweł Tomasz. 	PN71.P6 S65 2017		Wydawnictwo Naukowe Uniwersytetu Pedagogicznego	2017	267
Portret dziewczynki, dziewczyny i kobiety w powieściach Marii Krüger	Starnawska, Karolina. 	PG7170.R73 Z63 2017		Wydawnictwo Uniwersytetu Śląskiego	2017	196
Medyczne śledztwa : rozpoznanie schorzeń trudnych do zdiagnozowania	Schäfer, Jürgen (1956- ). 		magazyn	Vital Gwarancja Zdrowia	2017	294
Dialogi z Mickiewiczem : aktualizacje tradycji romantycznej w nowej i najnowszej poezji polskiej	Spólna, Anna (1973- ). 	PG7158.M51 S725 2017	magazyn	Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pułaskiego. Wydawnictwo	2017	392
Wyspa Alice	Sánchez Arévalo, Daniel (1970- ). 	PQ6719.A534 I75165 2017		Wydawnictwo Sonia Draga	2017	580
Marcin Luter : buntownik w czasach przełomu	Schilling, Heinz (1942- ). 	BR325 .S35165 2017		Wydawnictwo Nauka i Innowacje	2017	697
Skin coach : twoja droga do pięknej i zdrowej skóry 	Społowicz, Bożena. 		magazyn	Otwarte	2017	278
Skarby śniegu	St. John, Patricia Mary (1919-1993). 		magazyn	Oficyna Wydawnicza Vocatio	2017	218
Masz na imię Camille	Stabro, Agnieszka (1987- ). 	NB553.C44 S73 2017		Wydawnictwo MG	2017	394
Bogini tańca	Stachniak, Ewa (1952- ). 	PR9199.4.S76 C46165 2017		Społeczny Instytut Wydawniczy Znak	2017	524
Całe życie	Seethaler, Robert (1966- ). 	PT2721.E48 G36165 2017		Otwarte	2017	156
O religii	Schopenhauer, Arthur (1788-1860). 		magazyn	vis-à-vis/Etiuda	2017	104
Rozwój społeczności Federmesser na Nizinie Środkowoeuropejskiej	Sobkowiak-Tabaka, Iwona. 	GN772.22.C36 S63 2017	magazyn	Wydawnictwo Instytutu Archeologii i Etnologii Polskiej Akademii Nauk	2017	400
Czyn niepodległościowy ziemian łomżyńskich podczas I wojny światowej : materiały z III Spotkania Pokoleń w Kręgu Kultury Ziemiańskiej, Drozdowo, 26 sierpnia 2016 roku	Spotkanie Pokoleń w Kręgu Kultury Ziemiańskiej (3 ; 2016 ; Drozdowo). 		magazyn	Fundacja Sztuk i Dialogu	2017	159
Republika świecidełek	Sajewicz, Paweł (1987- ). 	PG7219.A45 R46 2017		Świat Książki Wydawnictwo	2017	429
"""Powtórka przed..."" : XI Spotkania z historią dla uczniów szkół ponadgimnazjalnych 25-26 września oraz 27-28 września 2017 r. Informator Instytutu Historii UAM"	Spotkania z Historią dla Uczniów Szkół Ponadgimnazjalnych (11 ; 2017 ; Poznań). 		magazyn	Instytut Historii UAM	2017	180
Cel: walka : obraz terroryzmu czeczeńskiego w polskich dziennikach	Stańco-Wawrzyńska, Alicja. 	HV6433.R9 S73 2017		Wydawnictwo Adam Marszałek	2017	153
Dwory i pałace na Litwie	Samusik, Katarzyna. 	DK505.26 .S25 2017		Fundacja Sąsiedzi	2017	255
Klio za wielką wodą : polscy historycy w Stanach Zjednoczonych po 1945 roku	Stobiecki, Rafał (1962- ). 	D13.5.U6 S76 2017		Instytut Pamięci Narodowej. Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu	2017	381
6-stopniowy program szkolenia psów : skuteczny trening od 1. roku życia	Schlegl-Kofler, Katharina. 		magazyn	Edra Urban & Partner	2017	166
Drugi koniec świata	Sobieszczańska, Małgorzata (film). 	PG7219.O3384 D78 2017		Wydawnictwo Literackie	2017	507
Humor at work in teams, leadership, negotiations, learning and health	Scheel, Tabea Eleonore (1975- ). 	HF5549.5.H85 S34 2017		Springer	2017	143
W kręgu księżniczki	Sasson, Jean P. (1947- ). 	HQ1730 .S2736165 2017		Znak Litera Nova	2017	329
