title	author	WD_signature	storage	publisher	year	pages
Teoria chaosu dla odważnych	Tempczyk, Michał (1942- ). 	Q172.5.C45 T466 2012		Wydawnictwo Naukowe PWN, 	2012	130
Żona mormona : druga z dziesięciu żon, matka trzynaściorga dzieci	Spencer, Irene (1937- ). 		magazyn	Świat Książki, 	2012	413
Heterogeniczność strukturalna oraz właściwości adsorpcyjne adsorbentów naturalnych : (klinoptylolit, mordenit, diatomit, talk, chryzotyl)	Sprins'kij, Miroslav Ìvanovič. 		magazyn	Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika, 	2012	269
Podstawy inspiracji architektury : ruchomy punkt, linia, spirala	Szparkowski, Zygmunt. 	NA2760 .S97 2012	magazyn	Oficyna Wydawnicza WSEiZ, 	2012	132
Bezpieczeństwo uczestników interakcji - kiedy słowo jest bronią	Stawnicka, Jadwiga. 	P94.7 .S73 2012		Wyższa Szkoła Biznesu, 	2012	152
Rozmowy z rodzicami : poradnik dla nauczyciela	Tkaczyk, Anna. 	LC226 .T56 2012		Wydawnictwo Pedagogiczne ZNP, 	2012	114
Kontrola sejmowa w polskim prawie konstytucyjnym	Stębelski, Marcin. 	KKP2512 .S74 2012	magazyn	Wydawnictwo Sejmowe, 	2012	325
Exam explorer : repetytorium do gimnazjum	Tkacz, Arek. 		magazyn	Nowa Era, 	2012	279
Władysław książę opolski, wieluński, kujawski, dobrzyński, Pan Rusi, Palatyn Węgier i Namiestnik Polski : (1326/1330-8 lub 18 maja 1401)	Sperka, Jerzy (1962- ). 	DK4246.8.W57 S65 2012		Avalon, 	2012	508
Zjednoczenie Polek w Wielkiej Brytanii : wczoraj, dziś i jutro 1946-2011	Stefanicka, Anna Maria. 		magazyn	Wydawca Zjednoczenie Polek w Wielkiej Brytanii, cop. 	2012	159
Wprowadzanie zmiany w organizacji : teoria w praktyce	Spector, Bert. 	HD58.8 .S64165 2012		Wydawnictwo Naukowe PWN, 	2012	253
Transfer ryzyka na ubezpieczyciela w handlu zagranicznym	Stawowiak, Alicja. 	HG8059 .S73 2012		Oficyna Wydawnicza Text, 	2012	287
Wprowadzanie i funkcjonowanie systemów zarządzania wiedzą w przedsiębiorstwach	Tabaszewska, Edyta. 	HD30.2 .T23 2012		Wydawnictwo Uniwersytetu Ekonomicznego, 	2012	365
Dom	Starowieyska-Morstinowa, Zofia (1891-1966). 	PG7011.S73 A34 2012		Zyska i S-ka Wydawnictwo, cop. 	2012	332
O prastarym grodzie Lublinie... : przez pory roku i inne wieści	Sturm, Irene. 		magazyn	Point Publications, Inc., 	2012	222
Modele komunikacji w negocjacjach kryzysowych	Stawnicka, Jadwiga. 	HV6595 .S73 2012		Wyższa Szkoła Biznesu, 	2012	206
Jesień w Klinice Małych Zwierząt w Leśnej Górce	Szwed, Tomasz (1952- ). 		magazyn	Wydawnictwo BIS, 	2012	108
Powszechna historia państwa i prawa	Stus, Marek. 	K3161 .S78 2012		Lex a Wolters Kluwer business, 	2012	246
Marketing terytorialny : miasto i region na rynku	Szromnik, Andrzej (1948- ). 	HT325 .S97 2012		Oficyna a Wolters Kluwer business, 	2012	451
Trader Vic : metody mistrza Wall Street	Sperandeo, Victor. 	HG4661 .S68165 2012		Oficyna a Wolters Kluwer business, 	2012	355
Okruchy życia : sylwetki kilku polskich misjonarzy salezjańskich	Szmidt, Stanisław. 	BV2300.S24 S96 2012		"Drukarnia Cyfrowa & Wydawnictwo ""Piktor"", "	2012	269
Newspaper revolutionary	Stead, William Thomas (1849-1912). 	PN5123.S74 A3 2012		British Library, cop. 	2012	232
Słowo i miecz : logos i etos dramaturgii Karola Wojtyły - Jana Pawła II	Specht-Abramiuk, Zdzisława (1955- ). 	PG7182.O458 Z915 2012		Warszawskie Towarzystwo Teologiczne, 	2012	453
Wokół idei wspólnoty	Stawrowski, Zbigniew (1958- ). 	JA81 .S73 2012	magazyn	Ośrodek Myśli Politycznej, 	2012	258
Opolskie uzdrowiska	Spielvogel, Izabela. 	RA887.P6 S64 2012	magazyn	Oficyna Wydawnicza Politechniki Opolskiej, 	2012	131
Dla rodziny wyzwolić siły dobra	Suaudeau, Jacques. 		magazyn	Wydawnictwo Sióstr Loretanek, 	2012	109
Ontology of miracle : supernaturality, god's action and system approach towards the ontology of miracle	Świeżyński, Adam (1974- ). 		magazyn	Wydawnictwo Uniwersytetu Kardynała Stefana Wyszyńskiego, 	2012	218
Zrozumieć własną wiarę	Tischner, Józef (1931-2000). 		magazyn	Wydawnictwo Znak, 	2012	108
Gwinea w ukrywanej kamerze	Sznajder, Michał. 	DT543.27 .S96 2012		Horyzont Mateusz Sznajder, 	2012	270
Funkcjonowanie współczesnego rynku pracy : wybrane uwarunkowania	Szydlik-Leszczyńska, Agata. 	HD5797.7.A6 S96 2012		Difin, 	2012	177
"""Wiadomości Literackie"" prawie dla wszystkich"	Szpakowska, Małgorzata (1940- ). 	PG7001 .W537 2012		Wydawnictwo W.A.B., 	2012	462
Podstawy inżynierii finansowej	Szopa, Andrzej (1948- ). 	HG176.7 .S96 2012		Oficyna a Wolters Kluwer business, 	2012	172
Zagadnienia techniki transportu szynowego : (prędkość ruchu)	Surowiecki, Andrzej (1949- ). 	TF240 .S86 2012		Wyższa Szkoła Oficerska Wojsk Lądowych im. generała Tadeusza Kościuszki, 	2012	228
Gramatyka = Grammar. 1	Szpigiel, Renata. 		magazyn	Prolog Szkoła Języków Obcych, cop. 	2012	128
Zarządzanie wiedzą i informacją : podstawy teoretyczne, badania w wymiarze indywidualnym	Świgoń, Marzena. 	HD30.2 .S857 2012		Wydawnictwo Uniwersytetu Warmińsko-Mazurskiego, 	2012	367
Postal pleasures : sex, scandals, and Victorian letters	Thomas, Katie-Louise (1972- ). 	PR916 .T37 2012		Oxford University Press, cop. 	2012	251
Ru	Thúy, Kim (1968- ). 	PQ3919.3.T48 R8165 2012		Drzewo Babel, cop. 	2012	156
Technika i metodyka nauczania snowboardu	Staniszewski, Michał (kultura fizyczna). 	GV857.S57 S73 2012		Wydawnictwa Akademii Wychowania Fizycznego Józefa Piłsudskiego, 	2012	151
Zasada domniemania niewinności w polskim procesie karnym	Tęcza-Paciorek, Anna. 	KKP4678 .T43 2012		Lex a Wolters Kluwer business, 	2012	468
Tworzywa sztuczne : chemia, technologia wytwarzania, właściwości, przetwórstwo, zastosowanie. T. 1, Tworzywa ogólnego zastosowania	Szlezyngier, Włodzimierz. 	TP1120 .S95 2012 t.1		Wydawnictwo Oświatowe FOSZE, 	2012	507
Rymowanki do utrwalania głosek k-g, f-w, l-r	Szwajkowska, Elżbieta. 		magazyn	Wydawnictwo Harmonia, 	2012	188
Filozofia cudu : w poszukiwaniu adekwatnej koncepcji zdarzenia cudownego	Świeżyński, Adam (1974- ). 	BL487 .S94 2012		Wydawnictwo Uniwersytetu Kardynała Stefana Wyszyńskiego, 	2012	388
Genocide in the Jurisprudence of the ad hoc International Criminal Tribunals	Szpak, Agnieszka. 	KZ7180 .S97 2012		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika, 	2012	254
Jezioro krwi i łez	Thompson, James (1964-2014). 	PS3620.H663 L83165 2012		Wydawnictwo Amber, 	2012	350
Innowacje w usługach komunalnych : przykład województwa świętokrzyskiego	Stachowicz, Monika. 	HD4677.7.S9 S83 2012		Wydawnictwo Uniwersytetu Jana Kochanowskiego, 	2012	256
Jak sen	Szozda, Łukasz. 	PG7219.Z725 J35 2012		Novae Res - Wydawnictwo Innowacyjne, 	2012	207
Sokólski Znak Eucharystyczny/ Stanisław Strzelecki.	Strzelecki, Stanisław (1931-2015). 		magazyn	Wydawnictwo Buk, 	2012	143
Filozofia bizantyńska	Tatakes, Vasileios N. (1896-1986). 	B722.B97 T38165 2012		Wydawnictwo WAM, 	2012	334
Umowa objęcia akcji	Sójka, Tomasz. 	KKP1065 .S655 2012		Wolters Kluwer Polska, 	2012	454
Od konsumpcji do konspiracji czyli Warszawskie lokale gastronomiczne 1939-1944	Strzeżek, Anna (1983- ). 	D802.P62 W3737 2011	magazyn	Wydawnictwo Trio, 	2012	231
Teorie integracji europejskiej w doktrynie amerykańskiej	Strzyczkowski, Franciszek. 	JN15 .S77 2012	magazyn	Wydawnictwo Naukowe PWN, 	2012	416
Wojsko Korony i Litwy 966-1795	Stukus, Włodzimierz J. (1936- ). 		magazyn	Wydawnictwo Comandor, 	2012	114
Witold Mystkowski : ostatni prezydent miasta Włocławka Drugiej Rzeczypospolitej : życie, działalność, losy	Stankowski, Witold (1966- ). 	DK4800.W575 S73 2013		Włocławskie Towarzystwo Naukowe, 	2012	256
Mokradełko	Surmiak-Domańska, Katarzyna (1967- ). 	HV6570.4.P6 S87 2012		Wydawnictwo Czarne, 	2012	139
Prawo nieruchomości	Strzelczyk, Ryszard (radca prawny). 	KKP683 .S765 2012		Wydawnictwo C. H. Beck, 	2012	515
Historia Parafii Stare Olesno 1911-2011	Stanoszek, Paweł (1933- ). 		magazyn	"Zakład Poligraficzno-Papierniczy ""Klucz-Druk"", "	2012	139
Ochrona praw nabywcy lokalu mieszkalnego lub domu jednorodzinnego : komentarz	Strzelczyk, Ryszard (radca prawny). 	KKP688.A312011 S77 2012		Wydawnictwo C. H. Beck, 	2012	290
Epistemology of miracle : scientific inexplicability, religious sense and system approach towards the epistemology of miracle	Świeżyński, Adam (1974- ). 		magazyn	Wydawnictwo Uniwersytetu Kardynała Stefana Wyszyńskiego, 	2012	200
Atlas dermatologiczny psów i kotów. T. 3, Choroby genetyczne i hormonalne	Szczepanik, Marcin. 	SF992.S55 S926 2012 t.3		Medical Tribune Polska, 	2012	208
Nie chodzi tylko o to, kogo znasz : zmień swoje życie i swoją organizację budując trwałe i szczere relacje z innymi ludźmi	Spaulding, Tommy (1969- ). 	HF5386 .S73165 2012		MT Biznes, 	2012	270
Podróże Gulliwera	Swift, Jonathan (1667-1745). 	PR3724.G7 P6 2012		Książka i Wiedza, 	2012	486
Handbook of international rivalries, 1494 - 2010	Thompson, William R. (1946- ). 	JZ1310 .T46 2012		CQ Press, 	2012	318
Powieść w altówce	Solomons, Natasha. 	PR6119.O455 N7165 2012		Dom Wydawniczy Rebis, 	2012	453
Poradnik pielęgnacji ran przewlekłych	Szkiler, Elżbieta. 	RD94 .S94 2012		Evereth Publishing, 	2012	140
Adwokat diabła Attilio Begey	Sokołowski, Mikołaj (1972- ). 	DG556.B44 S65 2012		Instytut Badań Literackich Polskiej Akademii Nauk, 	2012	482
"""Zeszyty Obornik Śląskich"" jako lokalne czasopismo naukowe = Zeszyty Obornik Śląskich - a local learned periodical"	Szocki, Józef (1931- ). 		magazyn	Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej], 	2012	202
Wampirek i hrabia Dracula	Sommer-Bodenburg, Angela (1948- ). 	PT2681.O395 K63165 2012		Wydawnictwo W.A.B., 	2012	163
Niespokojne kości	Starr, Melvin R. 	PR6119.T36 U5165 2012		Promic - Wydawnictwo Księży Marianów MIC, 	2012	304
Arborystyka : wybrane zagadnienia pielęgnacji drzew	Szewczyk, Grzegorz (leśnictwo). 	SB435 .S955 2012		Wydawnictwo Uniwersytetu Rolniczego, 	2012	174
Siostry	Szolc, Izabela (1978- ). 	PG7219.Z65 S46 2012		Smak Słowa, 	2012	118
Ciemność widoma : esej o depresji	Styron, William (1925-2006). 	PS3569.T9 D37165 2012		Świat Książki, 	2012	126
Świątynie, gmachy, pomniki	Szolginia, Witold (1923-1996). 	DK508.95.L86 S98 2010 t.3	magazyn	Wydawnictwo Wysoki Zamek, 	2012	310
"""Bo dla Ojczyzny"" : wybór wierszy z lat 1919-1955"	Sokołowski, Kazimierz (1901-1988). 		magazyn	Fundacja im. ks. J. Poniatowskiego, 	2012	178
Służby specjalne w systemie bezpieczeństwa Rzeczypospolitej Polskiej na przykładzie Wojskowych Służb Informacyjnych	Szostek, Izabela Karolina. 		magazyn	Zarząd Główny Towarzystwa Wiedzy Obronnej, 	2012	125
Demokracja i totalizm : wybór pism	Starzewski, Maciej (1891-1944). 	JC273 .S73 2012	magazyn	Ośrodek Myśli Politycznej, [	2012	515
The political economy of Putin's Russia	Sutela, Pekka. 	HC340.12 .S88 2012		Routledge, 	2012	256
Świat przedszkolaka : od malucha do starszaka	Sobótka, Mariola ( -2012). 	LB1140.3 .S63 2012	magazyn	Harmonia, 	2012	214
Socjologia rodziny : ewolucja, historia, zróżnicowanie	Szlendak, Tomasz (1974- ). 			Wydawnictwo Naukowe PWN, 	2012	541
Modlitwa mieczy : opowieści o obrońcach wiary	Solak, Andrzej (historia). 	D25.5 .S65 2012		Wydawnictwo eSPe, 	2012	411
Bezpośrednie inwestycje zagraniczne a konkurencyjność przedsiębiorstw przemysłowych w Polsce	Starzyńska, Dorota (zarządzanie). 	HG5587 .S723 2012		Wydawnictwo Uniwersytetu Łódzkiego, 	2012	248
"""Uczta"" Filoksenosa na tle tradycji greckiej poezji gastronomicznej"	Stuligrosz, Magdalena. 	PA4273.P1822 S88 2012		Wydawnictwo Naukowe UAM, 	2012	266
Męczennicy katoliccy : ostatniego stulecia	Solak, Andrzej (historia). 	BR1601.3 .S65 2012		eSPe, 	2012	304
Wprowadzenie do fenomenologii	Sokolowski, Robert (1934- ). 	B829.5 .S65165 2012		Wydawnictwo WAM, 	2012	235
Atlas dermatologiczny psów i kotów. T. 1, Choroby alergiczne i immunologiczne	Szczepanik, Marcin. 	SF992.S55 S926 2012 t.1		Medical Tribune Polska, 	2012	224
"""Insygnia nocy"""	Szulżycki, Tomasz. 	PG7219.Z8277 I57 2012		Wydawnictwo Psychoskok, 	2012	284
Język migowy w terapii	Szczepankowski, Bogdan (1939- ). 	HV2474 .S926 2012	magazyn	Wydawnictwo Naukowe Wyższej Szkoły Pedagogicznej, 	2012	242
Historia AA w Polsce. T. 1	"Tadeusz z grupy AA ""Ster"". "	HV5283.P7 T33 2012 t.1		Fundacja Biuro Służby Krajowej Anonimowych Alkoholików w Polsce, 	2012	487
Markowe produkty turystyczne	Szczepanowski, Adam Edward (ekonomia). 	G155.P7 S9 2012		Polskie Wydawnictwo Ekonomiczne, 	2012	212
List w butelce	Sparks, Nicholas (1965- ). 		magazyn	Wydawnictwo Albatros A. Kuryłowicz, 	2012	326
"Operacja ""Barbarossa"" : klęska Niemiec na Wschodzie"	Stahel, David (1975- ). 	D764 .S73165 2012	magazyn	Książka i Wiedza, cop. 	2012	466
Wpływ struktur własnościowych spółek giełdowych na kreację wartości dla akcjonariuszy	Szewc-Rogalska, Alina. 	HG4028.V3 S96 2012		Wydawnictwo Uniwersytetu Rzeszowskiego, 	2012	337
Zrozumieć Holokaust : książka pomocnicza do nauczania o zagładzie Żydów	Szuchta, Robert (1962- ). 	D804.3 .S97 2012		Państwowe Muzeum Auschwitz-Birkenau , 	2012	351
Aktywność ruchowa adaptacyjna : skrypt dla studentów studiów magisterskich kierunku fizjoterapia	Suchanowski, Andrzej (1947- ). 	GV445 .S83 2012		Wydawnictwo Uczelniane Akademii Wychowania Fizycznego i Sportu, 	2012	170
Międzynarodowe stosunki polityczne	Szymborski, Wojciech (1951- ). 	JZ1305 .S98 2012		Wydawnictwo Edukacyjne WERS, cop. 	2012	155
Azja u bram : studium nad migracjami Buriatów w Rosji	Szmyt, Zbigniew. 	DK600.3.B8 S95 2012		Wydawnictwo Nauka i Innowacje, 	2012	175
Doświadczanie historii na pograniczu kulturowym : historiografia Chełma (do 1939 r.)	Staszczyk, Dominika. 		magazyn	Stowarzyszenie Rocznik Chełmski, 	2012	204
Wiem, co je moje dziecko : praktyczny poradnik, jak karmić dzieci, aby dziś i w przyszłości były zdrowe	Spodaryk, Mikołaj. 	RJ206 .S663 2012		Wydawnictwo Literackie, 	2012	305
The right to health in international law	Tobin, John (1968- ). 	K3260.3 .T63 2012		Oxford Press, 	2012	416
Nic dobrego na wojnie	Solonin, Mark Semenovič (1958- ). 		magazyn	Dom Wydawniczy Rebis, 	2012	328
Bezpieczeństwo i higiena pracy	Szlązak, Jan (1942- ). 	T55 .S97 2012		Wydawnictwa AGH, 	2012	314
Alfabet Tischnera	Tischner, Józef (1931-2000). 	B4691.T573 A44 2012		"Wydawnictwo ""Znak"", "	2012	317
Nowi wykluczeni : ryzyko finansowe codzienności	Solarz, Jan Krzysztof. 	HG179 .S65 2012		Społeczna Akademia Nauk, 	2012	164
Zarządzanie jakością w podmiotach leczniczych	Szuman-Dobska, Monika. 	RA399.A1 S98 2012		ABC a Wolers Kluwer business, 	2012	184
Filozofia dramatu	Tischner, Józef (1931-2000). 	BD450 .T57 2012		"""Znak"", "	2012	315
Alimenty a prawo karne : praktyka wymiaru sprawiedliwości	Sosnowska, Danuta Joanna. 	KKP4192 .S67 2012		LexisNexis Polska, 	2012	274
Statek domem a matką żegluga	Stypczyński, Władysław. 		magazyn	Oficyna TŻŚ, 	2012	278
Okruchy poezji : (30 sierpnia 2003 r. - 31 grudnia 2004 r.)	Szmacińska, Agnieszka Joanna (1988- ). 		magazyn	Warszawska Firma Wydawnicza, 	2012	143
Służba czy niewolnicze podporządkowanie? : posłuszeństwo obywatelskie w katolickiej nauce społecznej	Szulist, Janusz (1973- ). 	BX1791.3 .S97 2012		"Wydawnictwo ""Bernardinum"", "	2012	120
Nanofinanse : codzienność zmienia świat	Solarz, Jan Krzysztof. 	HG173.6.P65 S65 2012	magazyn	Wydawnictwo C.H. Beck, 	2012	200
Teoria względności dla dociekliwych	Styer, Daniel F. (1955- ). 	QC173.55 .S79165 2012		Prószyński i S-ka, 	2012	261
Tworzywa sztuczne : chemia, technologia wytwarzania, właściwości, przetwórstwo, zastosowanie. T. 3, Środki pomocnicze i specjalne zastosowanie polimerów	Szlezyngier, Włodzimierz. 	TP1120 .S95 2012 t.3		Wydawnictwo Oświatowe FOSZE, 	2012	295
Kultura a choroba psychiczna : rola czynników kulturowych w postrzeganiu, przebiegu i leczeniu zaburzeń psychicznych	Stypuła, Anna. 	RC455 .S78 2012		"Zakład Wydawniczy ""Nomos"", "	2012	178
Faktyczność, normatywność, wielokulturowość : szkice filozoficzno-polityczne	Szlachta, Bogdan (1959- ). 	JA71 .S97 2012	magazyn	Ośrodek Myśli Politycznej, 	2012	191
Dymy nad Birkenau	Szmaglewska, Seweryna (1916-1992). 	D805.5.A96 S98 2012		Książka i Wiedza, cop. 	2012	334
Człowiek jest drogą Kościoła (RH 14) : wprowadzenie do katolickiej nauki społecznej	Szulist, Janusz (1973- ). 	BX1753 .S98 2012		Wydawnictwo Bernardinum, 	2012	161
Przewodnictwo i relaksacja dielektryczna warstwowych układów izolacyjnych	Subocz, Jan. 		magazyn	Wydaw. Uczelniane Zachodniopomorskiego Uniwersytetu Technologicznego w Szczecinie, 	2012	240
Rachunek operatorowy : metody rozwiązywania zadań	Świetlicka, Aleksandra. 		magazyn	Wydawnictwo Naukowe PWN, 	2012	152
Chełmska Dyrekcja Naukowa	Szewczuk, Dariusz (1971- ). 	LA844.C44 S94 2012		Lubelskie Towarzystwo Naukowe, 	2012	234
Powojenna Ochota : ballada sentymentalna	Sznajder, Mirosław (1946- ). 	DK4637.O3 S95 2012	magazyn	Spectrum Press, 	2012	116
Tak sobie myślę... : dziennik czasu choroby	Stuhr, Jerzy (1947- ). 	PN2859.P66 S7865 2012		Wydawnictwo Literackie, 	2012	267
Hawany w Camelocie : eseje osobiste	Styron, William (1925-2006). 	PS3569.T9 Z468165 2012		Weltbild Polska, 	2012	203
Franco i Salazar : europejscy dyktatorzy	Szklarski, Bohdan (1961- ). 	DP270 .S95 2012	magazyn	Wydawnictwo von borowiecky, 	2012	305
Rodzina zawsze na czasie : recepcja koncepcji małżeństwa i rodziny Soboru Watykańskiego II w nauczaniu Benedykta XVI	Szulist, Janusz (1973- ). 		magazyn	Wydawnictwo Bernardinum, 	2012	138
Biblia umarłych	Thomas, Sean (1963- ). 	PR6070.H63 B53165 2012		Dom Wydawniczy Rebis, 	2012	416
W świecie średniowiecznych myśli i emocji : wybór prac	Strzelczyk, Jerzy (1941- ). 	CB351 .S784 2012		Instytut Historii UAM, 	2012	347
Gospodarka w społeczeństwie : zarys socjologii gospodarki i socjologii ekonomicznej w ujęciu strukturalizmu socjoekonomicznego	Tittenbrun, Jacek (1952-2018). 	HM548 .T58 2012	magazyn	Zysk i S-ka Wydawnictwo, cop. 	2012	541
Socjologia wizualna : fotografia jako metoda badawcza	Sztompka, Piotr (1944- ). 	HM500 .S98 2012		Wydawnictwo Naukowe PWN, 	2012	149
Just too weird : bishop Romney and the mormon takeover of America : polygamy, theocracy, and subversion	Tarpley, Webster Griffin (1946- ). 	E840.8.R598 T37 2012		Progressive Press, 	2012	278
Trybunały umiędzynarodowione w systemie międzynarodowego sądownictwa karnego	Stasiak, Kinga (1981-2019). 	KZ7230 .S73 2012		Wydawnictwo KUL, 	2012	324
O trwaniu i zmianie : studium historyczno-etnologiczne nadwarciańskiej wsi Jarocice	Szewczyk-Kowalczyk, Joanna. 		magazyn	Wydawnictwo WCS, 	2012	214
Jezus Panem Szabatu : studium egzegetyczno-teologiczne Łk 6,1-5	Stasiak, Sławomir Jan (1965- ). 	BS2595.52 .S73 2012		Biblioteka im. Jana Pawła II Wyższego Seminarium Duchownego Diecezji Legnickiej, 	2012	114
Obiektowe i półstrukturalne bazy danych	Stencel, Krzysztof (1971- ). 	QA76.9.D3 S74 2012		Wydawnictwo Polsko-Japońskiej Wyższej Szkoły Technik Komputerowych, cop. 	2012	324
Człowiek wobec środowiska : propedeutyka sozofilozofii	Sztumski, Wiesław (1934- ). 	GE40 .S98 2012		Wydawnictwo Wyższej Szkoły Lingwistycznej, 	2012	246
Poezja Tomasza Kajetana Węgierskiego	Stasiewicz, Piotr. 	PG7157.W332 S73 2012		Wydawnictwo Uniwersytetu w Białymstoku, 	2012	270
Zakres swobody umów w spółkach handlowych	Tarska, Monika. 	KKP1040 .T37 2012		Wydawnictwo C. H. Beck, 	2012	575
Emigranci na celowniku : władze Polski Ludowej wobec wychodźstwa	Tarka, Krzysztof (1965- ). 	DK4122 .T3724 2012	magazyn	Wydawnictwo LTW, 	2012	355
Smok pod beszamelem czyli O jedzeniu w Krakowie	Staszczak-Ciałowicz, Małgorzata. 	TX910.P6 S83 2012		Wydawnictwo Klucz, 	2012	124
Electrostatic methods in analysis of acoustic beam-forming structures	Tasinkevych, Yuriy. 		magazyn	Instytut Podstawowych Problemów Techniki Polskiej Akademii Nauk, 	2012	159
