title	author	WD_signature	storage	publisher	year	pages
Sprawa honoru	Archer, Jeffrey (1940- ). 	PR6051.R285 M3165 2005		Prószyński i S-ka, [ca 	2005	422
Historia	Banaszak, Dariusz. 		magazyn	Podsiedlik-Raniowski i Spółka, cop. 	2004	119
Autostrada - środowisko przyrodnicze : studium konfliktów przestrzennych na przykładzie opolskiego odcinka autostrady A-4	Badora, Krzysztof (1971- ). 	QH545.R62 B33 2004		Wydaw. Uniwersytetu Opolskiego, 	2004	178
Legnica w zbiorach regionalnych Legnickiej Biblioteki Publicznej : bibliografia : Pierwszy Wielki Zjazd Legniczan	Błażejowska, Grażyna. 	DK4800.L44 B53 2004		Teatr im. Heleny Modrzejewskiej, 	2004	116
Ostatnia prosta : refleksje	Borkowski, Włodzimierz (1920- ). 		magazyn	WB, 	2004	331
Język, literatura, kultura : wypisy i zadania : podręcznik do języka polskiego dla klasy 3 liceum ogólnokształcącego (zakres podstawowy i rozszerzony), liceum profilowanego i technikum	Biała, Alina (1961- ). 	PG7135 .B54 2004		Wydaw. Pedagogiczne ZNP, 	2004	319
Menedżer w perspektywie jutra 	Bieda, Jolanta. 	HD38.2 .B533 2004		Wydaw. ŚWSZ, 	2004	242
Twemu sercu cześć składamy : homilie dla dzieci na pierwsze piątki miesiąca	Bielecki, Stanisław (1947-2012). 		magazyn	Wydaw. WAM, 	2004	275
Rzym	Bramblett, Reid. 	DG804 .B73165 2004		Wiedza i Życie, 	2004	192
Tajemnice historii Polski	Besala, Jerzy (1951- ). 	DK4042 .B47 2004		Podsiedlik-Raniowski i Spółka, cop. 	2004	272
Opowieść o człowieku : język polski : klasa 3	Biedrzycki, Krzysztof (1960- ). 	PN584 .B56 2004		Znak, 	2004	392
Człowiek jako istota dramatyczna w ujęciu księdza Józefa Tischnera	Baczyński, Witold. 	B4691.T574 B34 2004		Papieski Wydział Teologiczny, 	2004	259
Challenging corruption in Asia : case studies and a framework for action	Bhargava, Vinay Kumar (1945- ). 	JQ29.5 .B47 2004		The World Bank, 	2004	270
Między widzialnym a niewidzialnym : widzenie, kolor, światłocień i dzieła sztuki w twórczości Gustawa Herlinga-Grudzińskiego	Bielska-Krawczyk, Joanna (1968- ). 	PG7158.H4462 B52 2004		Universitas, cop. 	2004	436
Bezpośrednie inwestycje zagraniczne w Polsce : marketingowe metody oceny z perspektywy sektora 	Białoń, Lidia. 	HG5587 .B54 2004	magazyn	Oficyna Wydawnicza WSM SIG, 	2004	150
O uczuciach i innych trudnych ludzkich sprawach : poradnik - pytania i odpowiedzi	Augustyn, Józef (1950- ). 		magazyn	Wydawnictwo M, [2008], cop. 	2004	214
Bliżej Unii w prawie pracy	Bessaraba, Ryszard. 	KKP1270 .B47 2004		Bessard, 	2004	237
The future of democracy - European perspectives : 126th Bergedorf Round Table, June 13th-15th, 2003, Villa La Fonte, Florence	Bergedorfer Gesprächskreis (126 ; 2003 ; Florencja). 	JN12 .B46 2003		Edition Körber-Stiftung, 	2004	154
Problemy współczesności a chrześcijanie : zagadnienia etyczne i społeczne do dyskusji dla młodzieży i wychowawców	Biłyk, Teresa. 		magazyn	Wydaw. Szkolne PWN, 	2004	196
