title	author	WD_signature	storage	publisher	year	pages
Energia Powiśla = Energy of Powiśle		DK4637.P68 E54 2018		Zwykłe Życie	2018	136
Ati Rudra Maha Jadżnia : dyskursy Bhagawana Śri Sathya Sai Baby i przemówienia gości (wygłoszone w dniach 9-19 sierpnia 2006 roku)			magazyn	Stowarzyszenie Sathya Sai	2017	306
Świat teatru - świat wartości : wychowanie obywatelskie w teatrze szkolnym jezuitów w Rzeczypospolitej XVI-XVIII w. : księga zbiorowa		PN3178.J46 S84 2017		Collegium Columbinum	2017	293
Nauki ekonomiczne w XXI wieku - wyzwania, dylematy, perspektywy : międzynarodowe stosunki gospodarcze		HF1359 .N44 2017		Wydawnictwo Uniwersytetu Ekonomicznego we Wrocławiu	2017	381
Bariery w otoczeniu osób z niepełnosprawnościami : zagadnienia wybrane		KKP1532 .B37 2017		"Oficyna Wydawnicza ""Humanitas"""	2017	325
Obrońcy naszych swobód : 30 lat Nagrody im. Sacharowa		JC571 .O28 2017		Urząd Publikacji Unii Europejskiej	2017	173
European folk games. Volume 1			magazyn	Akademia Wychowania Fizycznego Józefa Piłsudskiego	2017	187
Życie między blokami = Life between housing estates		HD7287.6.E85 Z94 2017		Wydawnictwo Uniwersytetu Łódzkiego	2017	102
Poeci krakowscy mniej znani, zapomniani, niedoczytani... T. 1		PG7070 .P633 2017 t.1	magazyn	Collegium Columbinum	2017	261
Poeci krakowscy mniej znani, zapomniani, niedoczytani... T. 2		PG7070 .P633 2017 t.2	magazyn	Collegium Columbinum	2017	163
Spory i ich rozwiązywanie : elementy popularnej kultury prawnej		KKP1768 .S69 2017		"Zakład Wydawniczy ""Nomos"""	2017	287
Kluczowe pojęcia w chińskiej myśli i kulturze. 1		DS721 .K49165 2017 t.1		Time Marszałek Group	2017	132
Urzeczywistnianie idei humanizmu w kontekście zagwarantowania podstawowych praw osobom z niepełnosprawnościami		KKP518.3.P46 U79 2017		"Oficyna Wydawnicza ""Humanitas"". Wyższa Szkoła Humanitas"	2017	379
Vasilìâni u svìtì : minule ì s'ogodennâ : (zbìrnik statej) = Bazylianie w świecie : przeszłość oraz teraźniejszość			magazyn	Wydawnictwo Bazyliada	2017	180
Urywki z pamiętników o powstaniu z roku 1863 : gawędy obozowe dla harcerzy polskich : z 9 rycinami		DK4374 .U78 2017		Centralna Biblioteka Rolnicza im. Michała Oczapowskiego	2017	150
The emergence of pottery in West Asia		GN776.32.N4 E44 2017		Oxbow Books	2017	192
Zakażenia wybranymi wirusami z rodziny Flaviviridae		RC114.5 .Z32 2017		Uniwersytet Medyczny	2017	126
Dzika przyroda w mieście			magazyn	Polskie Zrzeszenie Inżynierów i Techników Sanitarnych. Oddział	2017	212
Między męczeństwem a zdradą		BX1566.2 .M54 2017		Ośrodek Myśli Politycznej	2017	164
Tożsamość muzyki sakralnej w dialogu z kulturą współczesną		ML3000 .T69 2017		Wydawnictwo Akademii Muzycznej im. Stanisława Moniuszki	2017	336
Biochemia kliniczna : podręcznik do ćwiczeń dla studentów Oddziału Analityki Medycznej			magazyn	Wydawnictwo Uniwersytetu Medycznego	2017	131
Bezpieczeństwo militarne Polski 1918-1945. T. 2, Aspekty geopolityczne i społeczne		UA829.P7 B45 2017 t.2		Wydawnictwo Uniwersytetu Przyrodniczo-Humanistycznego	2017	426
Kluczowe pojęcia w chińskiej myśli i kulturze. 4		DS721 .K49165 2017 t.4		Time Marszałek Group	2017	146
Oblicza polskiej samorządności : wyzwania i praktyki rządzenia		JS6133.A2 O28 2017		NOMOS	2017	195
Scale in literature and culture		PN98.G46 S28 2017		Palgrave Macmillan	2017	323
Kluczowe pojęcia w chińskiej myśli i kulturze. 2		DS721 .K49165 2017 t.2		Time Marszałek Group	2017	136
Kształcenie nauczycieli do funkcjonowania w zmieniającej się rzeczywistości edukacyjnej : teoria i praktyka		LB1707 .K765 2017	magazyn	Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pułaskiego	2017	286
Sny prorocze, sny wieszcze, objawienia Boże przez sny w tradycji starotestamentalnej			magazyn	Wydawnictwo BIBLOS	2017	308
Współczesne problemy logistyki stosowanej		HD38.5 .W755 2017		Wyższa Szkoła Biznesu	2017	283
Globalization, language and law		K213 .G625 2017		Wydawnictwo Uniwersytetu w Białymstoku	2017	269
Słownik pojęć medycznych : angielsko-polski, polsko-angielski : kardiologia		RC666.3 .S56 2017		Wydawnictwo AsteriaMed	2017	292
100 lat I Liceum Ogólnokształcącego im. Henryka Sienkiewicza w Koluszkach : historia opowiedziana obrazem			magazyn	s.n.	2017	188
Twórczość kompozytorów słowiańskich I połowy XX wieku : zagadnienia wybrane		ML240.5 .T87 2017	magazyn	Wydawnictwo KUL	2017	230
The Routledge handbook of philosophy of empathy		BJ1475 .R68 2017		Routledge	2017	396
Syberia : wizje literackie - wizje dokumentalne		DK757.3 .S83 2017	magazyn	Instytut Rusycystyki Uniwersytetu Warszawskiego	2017	137
Druga przestrzeń : działania plastyczne w terapii			magazyn	Akademia Sztuk Pięknych	2017	187
Dom modlitwy na chwałę Bogu i dla zbawienia ludzkich dusz : jubileusz 70-lecia ukończenia budowy i poświęcenia kościoła parafialnego (1947-2017), 20-lecia jego konsekracji (1997-2017) oraz jubileusz 60-lecia utworzenia parafii pw. Wniebowzięcia NMP w Międzyrzeczu Pszczyńskim (1958-2018)			magazyn	Gmina Bojszowy	2017	227
Kryzysy osobiste i systemowe		RC480.6 .K84 2017		Uniwersytet SWPS	2017	162
Komunikacja międzykulturowa w świetle współczesnej translatologii. T. 8, Literatura, język, kultura		P306.2 .K67 2014 t.8		Instytut Słowiańszczyzny Wschodniej UWM	2017	199
Wybrane problemy współczesnej rodziny		HQ728 .W895 2017		Wydawnictwo Adam Marszałek	2017	295
Living and working in Poland			magazyn	Ministry of Family, Labour and Social Policy	2017	141
Wielcy Polacy : perły kultury narodowej : praca zbiorowa		CT1230 .W537 2017		Wydawnictwo BUK	2017	509
Educational and psychosocial dimension of experience			magazyn	Wydawnictwo KUL	2017	376
Fines testis temporum : studia ofiarowane Profesor Elżbiecie Kowalczyk-Heyman w pięćdziesięciolecie pracy naukowej		DK4188 .F56 2017		Wydział Historyczny Uniwersytetu Warszawskiego	2017	430
Chińczycy u siebie i na emigracji = Zhongguo ren yu hai wai Hua ren		DS721 .C454 2017		Wydawnictwo KUL	2017	311
Mutual interaction between contemporary systems and branches of law in European countries		KJE947 .M88 2017		S. Podobiński Publishing House Jan Dlugosz University in Czestochowa	2017	182
Festiwal Teatralny InQbator : Ostrołęka, 2010-2016			magazyn	Ostrołęckie Towarzystwo Fotograficzne	2017	100
Innowacje w przemyśle : wybrane aspekty			magazyn	Wydawnictwo PA Nova	2017	140
Matki niepokornych		DK4434 .M38 2017		"[Fundacja ""Rodzice Szkole""]"	2017	236
Wspólnota wyobrażeń o gęstości : Bartosz Kokosiński = Community of images of density : Bartosz Kokosiński		N7255.P63 K642 2017		Państwowa Galeria Sztuki w Sopocie	2017	151
The Luther effect : protestantism - 500 years in the world 		BX4805.3 .L88 2017		Hirmer	2017	432
Szarek			magazyn	"Stowarzyszenie na rzecz Badań i Dokumentacji Kultury ""A posteriori"""	2017	184
Polska muzyka tradycyjna - dziedzictwo fonograficzne : stan aktualny - zachowanie - udostępnianie. T. 1		ML3677 .P66 2017 t.1		Stowarzyszenie Liber Pro Arte	2017	219
Przekład i emocje		PN241 .P7936 2017		Stowarzyszenie Inicjatyw Wydawniczych	2017	257
Utopie społeczne i estetyczne w XIX i XX wieku : zbiór studiów		HX806 .U89 2017		Pracownia Studiów Społecznych i Prawnych	2017	146
Pamięć i nadzieja : konferencja na temat pomocy Polaków w ratowaniu Żydów w czasie II Wojny Światowej : 26 listopada 2017		D804.6 .P36 2017		Fundacja Lux Veritatis	2017	287
Józef Piłsudski : związki z Chełmem i ziemią chełmską : wybór materiałów			magazyn	Wydawnictwo TAWA Taurogiński Waldemar	2017	136
Relax : antologia opowieści rysunkowych. [T. 2].			magazyn	Wydawnictwo Egmont Polska	2017	159
Pedagog w kontekstach współczesności			magazyn	Wydawnictwo Naukowe Państwowej Wyższej Szkoły Zawodowej	2017	140
Dzieje ludności żydowskiej w regionie częstochowskim w XIX i pierwszej połowie XX wieku		DS134.66.C94 D95 2017		Wydawnictwo im. Stanisława Podobińskiego Akademii im. Jana Długosza	2017	267
Przedsiębiorstwo : wyzwania, niepewność		HD36 .P7845 2017		Oficyna Wydawnicza SGH - Szkoła Główna Handlowa	2017	223
Public finances and the new economic governance in the European Union		HJ1000 .F56313 2017		Wydawnictwo Naukowe PWN	2017	531
Żywienie człowieka i analiza żywności : wybrane zagadnienia			magazyn	Uniwersytet Medyczny im. Piastów Śląskich	2017	202
Servus Pauperum : w stulecie śmierci św. Brata Alberta : (1916-2016)			magazyn	[wydawca nieznany]	2017	206
Hypomnemata Byzantina : prace ofiarowane profesorowi Maciejowi Salamonowi			magazyn	Wydawnictwo Drukarnia Marland2	2017	166
Karmienie piersią w teorii i praktyce : podręcznik dla doradców i konsultantów laktacyjnych oraz położnych, pielęgniarek i lekarzy		RJ216 .K35 2017		Medycyna Praktyczna	2017	510
Jakość życia i spójność przestrzenna : rozwój i dobrostan w kontekście lokalnym = Quality of life and spatial cohesion : development and well-being in the local context		HN25 .J345 2017		Wydawnictwo Naukowe UKSW	2017	337
Wartości i nowoczesność w strategii odpowiedzialnego rozwoju : nowe ścieżki rozwoju w Europie Środkowej i Wschodniej		H85 .W37 2017		Wydawnictwo KUL	2017	448
Jestem, bo wrócili : przywracanie pamięci w setną rocznicę bieżeństwa		D638.P6 J47 2017	magazyn	Stowarzyszenie OrthNet	2017	336
Komunikacja w opiece medycznej		R118 .K64 2017		Medical Education Grupa Wydawnicza	2017	322
2017 - 1977 = 40 BWA			magazyn	Galeria Sztuki im. Jana Tarasina	2017	118
Ja i mój świat 2 : lekcje dla uczniów z autyzmem i specjalnymi potrzebami edukacyjnymi : etap wyrazu : podręcznik. Cz. 2			magazyn	Wydawnictwo Harmonia	2017	137
Źródło : Małopolska Nagroda Poetycka			magazyn	Centrum Sztuki Mościce	2017	116
Nowe trendy w żywieniu i suplementacji osób aktywnych fizycznie		TX361.A8 N68 2017		Wydawnictwo Akademii Wychowania Fizycznego im. Jerzego Kukuczki w Katowicach	2017	401
Kanon krajoznawczy województwa podkarpackiego		DK4600.P622 K36 2017		Wydawnictwo Edytorial	2017	318
Regionalizm w kulturze - między słowem, muzyką i architekturą		NX571.P6 R44 2017		Wydawnictwo Uniwersytetu Warmińsko-Mazurskiego	2017	301
"Po prostu : ""kazania"" księdza Pogodnego : prosto dla dzieci : zbiór kazań."			magazyn	Wydawnictwo św. Stanisława BM	2017	326
Wychowanie przez sport w rodzinie i grupach społecznych, w tym w środowisku akademickim = Education through sport in family, community groups and Academic Milieu		GV706.4 .W83 2018		Akademia Wychowania Fizycznego Józefa Piłsudskiego	2017	460
Eastreet 4 : photography from Eastern Europe				Centre for the Meeting of Cultures	2017	127
Z Kaszub do Austrii : korespondencja literatów kaszubskich do Ferdynanda Neureitera			magazyn	Zrzeszenie Kaszubsko-Pomorskie = Kaszëbskò-Pòmòrsczé Zrzeszenié	2017	506
Opera 17/18				Teatr Wielki im. Stanisława Moniuszki	2017	145
Traditional medical systems of Africa and Asia and their transformations			magazyn	Uniwersytet Medyczny im. Piastów Śląskich	2017	160
Wyzwania i perspektywy współczesnej organizacji : kontekst gospodarczy i publiczny		HD36 .W9945 2017		Wydawnictwo Wydziału Zarządzania Politechniki Częstochowskiej	2017	195
Bibliografia przekładów literatur słowiańskich (2016)		PG7021 .B59 2017		Wydawnictwo Uniwersytetu Śląskiego	2017	204
Zmiany w prawie karnym materialnym i procesowym w latach 2013-2017 : zagadnienia wybrane			magazyn	Oficyna Wydawnicza Uniwersytetu Zielonogórskiego	2017	166
70 lat Wydziału Farmaceutycznego : 37 lat Oddziału Analityki Medycznej			magazyn	Wydawnictwo Uniwersytetu Medycznego	2017	103
Słownik biograficzny mechaników Pomorza Zachodniego. T. 1		TJ139 .S58 2017 t.1		Ośrodek Rzeczoznawstwa SIMP Zbigniew Neumann	2017	200
Lekcje o Mazowszu : scenariusze zajęć edukacyjnych			magazyn	Grupa Wydawnicza PWN. PZWL Wydawnictwo Lekarskie Sp z oo.	2017	256
W trosce o bezpieczne jutro : reminiscencje i zamierzenia. 3		HV549 .W25 2017 t.3		Wydawnictwo Wyższej Szkoły Bezpieczeństwa	2017	297
Tradycja a nowoczesność : wartości współczesnego człowieka : przedmiot, źródła, obszary i konflikty		BD232 .T73 2017		Wydawnictwo Uniwersytetu Kazimierza Wielkiego	2017	350
Wybrane problemy rachunkowości i sprawozdawczości finansowej			magazyn	Wydawnictwo Naukowe Akademii im. Jakuba z Paradyża	2017	164
Walking the Old Ways in a New World : contemporary Paganism as lived religion			magazyn	Sacrum Publishing House	2017	290
Postęp w inżynierii bezpieczeństwa. 2			magazyn	Wydawnictwo Uniwersytetu Warmińsko-Mazurskiego	2017	205
Rozwój polskiej i ukraińskiej teorii i praktyki pedagogicznej na przestrzeni XIX-XXI wieku. T. 7, Kultura w edukacji		LA841 .R68 2011 t.7		Oficyna Wydawnicza Atut - Wrocławskie Wydawnictwo Oświatowe	2017	311
Teoretyczne i praktyczne aspekty prawa gospodarki przestrzennej		KKP3059 .T46 2017		Bogucki Wydawnictwo Naukowe	2017	234
Instrukcje księgowego : 53 praktyczne procedury z serwisem internetowym : praca zbiorowa		KKP923 .I575 2017b	magazyn	INFOR PL	2017	239
Między prawdą a zwątpieniem : w poszukiwaniu obrazu przeszłości. T. 4		DK4150 .M525 2012 t.4		Wydawnictwo im. Stanisława Podobińskiego Akademii im. Jana Długosza	2017	299
Cosmopolitanisms		JZ1308 .C67 2017		New York University Press	2017	291
Uporczywe upodobanie = Pernicious predilection			magazyn	Galeria Labirynt	2017	115
Razem budujemy socjalizm		HX315.7.A6 R39 2017		Ośrodek Myśli Politycznej	2017	156
Kompetencja językowa człowieka : norma i zaburzenia		P37.5.C65 K65 2017		Wydawnictwo Uniwersytetu Kazimierza Wielkiego	2017	262
Intangible cultural heritage : safeguarding experiences in Central and Eastern European countries and China : 10th anniversary of the entry into force of the 2003 convention through the prism of sustainable development		GN320 .N5413 2017		National Heritage Board of Poland	2017	475
Points of convergence : alternative views on performance		NX456.5.P38 P64 2017		Museum of Modern Art	2017	258
Rembrandt and his Circle : insights and discoveries		N6953.R4 R46 2017		Amsterdam University Press	2017	387
The Routledge history handbook of gender and the urban experience		HT113 .R68 2017		Routledge Taylor & Francis Group	2017	495
Polski Niepodległej regionu korzenie			magazyn	Instytut Historii i Stosunków Międzynarodowych Uniwersytetu Jana Kochanowskiego. Filia	2017	174
Klinika dziennikarstwa - diagnoza		PN4717 .K56 2017		Wydawnictwo Uniwersytetu Wrocławskiego	2017	195
Kościoły diecezji rzeszowskiej 1992-2017		BX4638.P72 R955 2017		Bonus Liber. Wydawnictwo i Drukarnia Diecezji Rzeszowskiej	2017	176
Gmina samowystarczalna energetycznie - Kościelisko			magazyn	"Instytut Naukowo-Wydawniczy ""Spatium"""	2017	124
Wybrane substancje o znaczeniu biologicznym : spojrzenie młodych naukowców : monografia 2017		QP517.B44 W93 2017		Creativetime	2017	200
Reflektory : interdyscyplinarne spojrzenie na dziedzictwo architektury Górnego Śląska drugiej połowy XX wieku		NA9241.P62 S577 2017		Biblioteka Śląska	2017	287
Problemy dydaktyki fizyki		QC30 .P7534 2017		Zakład Nauczania Fizyki Instytutu Fizyki Doświadczalnej Uniwersytetu Wrocławskiego	2017	298
Kolekcje Muzeum Archeologiczno-Historycznego w Głogowie : zbiory rzeźby i rzemiosła Inuit		E99.E7 K65 2017		Muzeum Archeologiczno-Historyczne	2017	114
365 dni z Bratem Albertem			magazyn	Wydawnictwo św. Stanisława BM	2017	390
Restytucja i ochrona dóbr kultury : zagadnienia prawne : zwrot dóbr kultury wyprowadzonych niezgodnie z prawem z terytorium państwa członkowskiego na podstawie Dyrektywy 2014/60/UE z dnia 15.05.2014 r.		K3791 .R47 2017		"Oficyna Wydawnicza ""Humanitas"". Wyższa Szkoła Humanitas"	2017	126
Edukacja, sztuka, etyka w kontekście filozofii Platona - od teorii do praktyki			magazyn	Wydawnictwo Państwowej Wyższej Szkoły Techniczno-Ekonomicznej im. ks. Bronisława Markiewicza	2017	184
Handbook of chemistry : for students of faculty of medicine and faculty of dentistry			magazyn	Wroclaw Medical University	2017	282
