title	author	WD_signature	storage	publisher	year	pages
Representing gender in cultures		NX650.G44 R47 2004		Peter Lang, 	2004	244
Ochrona zabytków górniczych : aspekty organizacyjne, finansowe i prawne : stan obecny i perspektywy : III Konferencja, Bochnia, 4 czerwca 2004 r.			magazyn	Agencja Wydawniczo-Poligraficzne Art-Tekst, 	2004	103
East Central Europe and the former Soviet Union : the post-socialist states		HN380.7.A8 E3 2004		Pearson Education, 	2004	266
The permanent international criminal court : legal and policy issues		KZ7312 .P47 2004		Hart Publishing, © 	2004	498
Zarządzanie ruchem na drogach : prawo, projektowanie, wykonawstwo : [materiały ogólnopolskiej konferencji naukowo-technicznej, Zakopane, 27-29 września 2004 r.] = Road traffic management : law, design, execution			magazyn	SIiTK, 	2004	329
Rethinking nature : essays in environmental philosophy		BD581 .R53 2004		Indiana University Press, 	2004	357
Border-line personalities : a new generation of Latinas dish on sex, sass, and cultural shifting		E184.S75 B67 2004		Rayo - an imprint of HarperCollins Publishers, 	2004	299
Bad boys next exit		PS648.L6 B3 2004		Kensington Publishing Corp., 	2004	312
Myrta : amber : [the life and work of Lucjan Myrta		NK6000 .M9 2004		"Oficyna Wydawnicza ""Excalibur"" Marek Żak], "	2004	297
Zapobieganie szkodom jatrogennym w położnictwie i ginekologii		RG103.8 .Z35 2004		IZT - [Instytut Zastosowań Techniki], 	2004	238
Konferencja dla małżeństw : odkrywanie najlepszego planu dla twojego małżeństwa			magazyn	Służba Rodzinie Ruchu Nowego Życia, cop. 	2004	120
W imię wspólnego dobra : z dziejów samorządu lekarskiego na Dolnym Śląsku (1945-2004) : 15-lecie Dolnośląskiej Izby Lekarskiej			magazyn	staraniem Dolnośląskiej Izby Lekarskiej, 	2004	221
Koła zębate : wytwarzanie, pomiary : praca zbiorowa			magazyn	Instytut Badań i Ekspertyz Naukowych], 	2004	181
The 11th Rolex Awards for Enterprise			magazyn	Secretariat of the Rolex Awards for Enterprise, cop. 	2004	135
High risk and big ambition : the presidency of George W. Bush 		E902 .H54 2004		University of Pittsburgh Press, 	2004	292
Wymiary życia społecznego : Polska na przełomie XX i XXI wieku		HN537.5 .W935 2004		Scholar, 	2004	488
Legal sector report for Albania			magazyn	OSCE Presence in Albania, 	2004	261
Badania materiałowe na potrzeby elektrowni i przemysłu energetycznego : XI. seminarium naukowo - techniczne, Zakopane, 23-25 czerwca 2004 roku			magazyn	Instytut Energii Atomowej - OINTEA, 	2004	176
Genocide, war crimes and the West : history and complicity		HV6322.7 .G456 2004		Zed Books, 	2004	424
Critical thinking and learning : an encyclopedia for parents and teachers		LB1590.3 .C75 2004		Greenwood Press, 	2004	532
Monitoring local implementation of the government strategy for the improvement of the condition of Roma			magazyn	Open Society Institute, 	2004	124
Od średniowiecza po oświecenie				Wydaw. Uniwersytetu Gdańskiego, 	2004	167
In search of beauty : an anthology of contemporary Slovak poetry in English		PG5545.E3 I5 2004		CCW Publishing House, 	2004	151
Austria - twój partner : austriackie firmy w Polsce.			magazyn	Radca Handlowy Ambasady Austrii Rudolf Thaler, 	2004	240
Odwodnienie dróg i ulic a ekologia - prawo, projektowanie, wykonawstwo : [materiały ogólnopolskiej konferencji naukowo-technicznej, Zakopane, 25-27 marca 2004 roku] = Road and street drainage versus ecology - law, designing, execution			magazyn	SIiTK, 	2004	317
Innovation & tradition : the arts, humanities, and the knowledge economy			magazyn	Peter Lang, © 	2004	157
W alejkach Viteraju : tomik poezji twórców chorych na SM.			magazyn	Towarzystwo Twórców Trzeciego Tysiąclecia, [post 	2004	115
Język polski. Cz. 2			magazyn	Wydawnictwo Szkolne Omega, 	2004	192
Key issues for mountain areas		HC79.E5 K4 2004		United Nations University Press, 	2004	273
Sport moją pasją : sport uczy i łączy wszystkich			magazyn	Stowarzyszenie Parafiada im. św. Józefa Kalasancjusza, cop. 	2004	125
Język polski. Cz. 1			magazyn	Wydawnictwo Szkolne Omega, 	2004	240
Human rights and psychiatry in the Russian Federation : report based on monitoring findings and thematic articles		KLB3113 .H86 2004		Moscow Helsinki Group, 	2004	276
Expectations : criteria for assessing the conditions in prisons and the treatment of prisoners			magazyn	Her Majesty's Inspectorate of Prisons, [ca 	2004	148
War and peace, Israel and the West, in Egyptian schoolbooks			magazyn	The Center for Monitoring the Impact of Peace, 	2004	200
Praca wychowawcza w placówkach edukacyjnych i opiekuńczych			magazyn	PWSZ, 	2004	351
Restructuring schools : an international perspective on the movement to transform the control and performance of schools			magazyn	RoutledgeFalmer, Taylor & Francis Group, 	2004	246
Ziemianie polscy XX wieku : słownik biograficzny. Cz. 7		CT1230 .Z54 1992	magazyn	DiG, 	2004	203
Katecheza w służbie wiary : praca zbiorowa		BX921 .K435 2004		Wydawnictwo Archidiecezji Przemyskiej, 	2004	585
Greek art in view : essays in honour of Brian Sparkes		N5630 .G74 2004		Oxbow Books, cop. 	2004	172
Perspectives and methods of political discourse and text research : discourse portraits of Belarusian and Russian politicians =  Metodologiâ issledovanij politiâčeskogo diskursa : diskurs-portrety politikov Belarusi i Rossii. vol.3			magazyn	Belarusian State University, 	2004	153
Language in the legal process			magazyn	Palgrave Macmillan, 	2004	276
60. rocznica Powstania Warszawskiego (1944-2004).				"Oficyna Wydaw. ""Adiutor"", "	2004	235
Wspomnienia i relacje o reformach Władysława Grabskiego		HC340.3 .W824 2004	magazyn	Wydaw. SGGW, 	2004	261
Społeczeństwo Polski średniowiecznej : zbiór studiów. T. 10		DK4205 .S66 1981 t.10	magazyn	Wydaw. DiG, 	2004	253
Fashioning Africa : power and the politics of dress		GT1580 .F37 2004		Indiana University Press, cop. 	2004	247
Instytucje i instrumenty prawne w walce z przestępczością przeciwko interesom finansowym Unii Europejskiej : prawo krajowe i perspektywa europejska : międzynarodowa konferencja naukowa, Warszawa, 4 - 6 grudnia 2003 : materiały		KJE8643 .I57 2004		Towarzystwo Badawcze Prawa Europejskiego], 	2004	254
Współczesne i historyczne konteksty wczesnej edukacji			magazyn	Wydawnictwo Państwowej Wyższej Szkoły Zawodowej, 	2004	469
Medycyna w pigułce			magazyn	Wydawnictwo Via Medica, 	2004	262
The media freedom Internet cookbook		K4345 .M435 2004		Organization for Security and Co-operation in Europe. Office of the Representative on Freedom of the Media, 	2004	274
Lessons learned and best practices from the Western Balkans : Stockholm, 8-9 October 2003			magazyn	Folke Bernadotte Academy, cop. 	2004	145
"Kresowe korzenie rodu Sobieskich : wystawa Lwowskiego Towarzystwa Przyjaciół Sztuk Pięknych zorganizowana przez Urząd Dzielnicy Wilanów i Instytut Lwowski w dniach 13-25 września 2003 r. w hotelu ""Mrówka"" w Powsinie."				Instytut Lwowski], 	2004	268
100 most eminent Serbs		CT1439 .A1513 2004		Princip, 	2004	612
Hannah Arendt and Leo Strauss : German émigrés and American political thought after World War II		JA84.U5 H35 2004		Cambridge University Press, 	2004	208
The eternal highlander		PS3558.O89 N54 2004		Kensington Books, 	2004	297
"""Śląsk"" - złote półwiecze : księga jubileuszowa Zespołu Pieśni i Tańca ""Śląsk"" im. Stanisława Hadyny z lat 1953-2003"		ML3677.7.S53 S54 2004		"Zespół Pieśni i Tańca ""Śląsk"" im. Stanisława Hadyny, cop. "	2004	219
Fizyka : zbiór zadań maturalnych			magazyn	Wydawnictwo Szkolna Omega, cop. 	2004	144
Making the voice of humanity heard : essays on humanitarian assistance and international humanitarian law in honour of HRH Princess Margriet of the Netherlands		HV553 .M35 2004		Martinus Nijhoff Publishers, cop. 	2004	546
Ekologia Pogranicza - EP'04 = Èkologiâ pogranʹičnoj polosʹi - ÈPP'04 = Ecology of borderland EB'04			magazyn	IBEN, 	2004	648
"Report of the Seminar ""Implementation of human rights: the efficiency of justice in the Council of Europe and its member states"" : The Hague, 19-20 April 2004"		KJE5132.A8 R47 2004		NJCM, cop. 	2004	190
Wycieczki geobotaniczne : region kujawsko-pomorski			magazyn	Polskie Tow. Botaniczne, 	2004	143
Polski przemysł i zaplecze naprawcze transportu kolejowego w warunkach konkurencji na europejskim rynku kolejowym : [materiały konferencji naukowo-technicznej, Zakopane, 18-20 luty 2004 roku] = Polish railway industry and maintenance facilities in single EU railway market			magazyn	SIiTK, 	2004	156
Zbiór testów dla kadydatów na studia na Wydziale Zarządzania Uniwersytetu Warszawskiego : jedyne wydanie autoryzowane przez Wydział Zarządzania UW			magazyn	Wydawnictwo Naukowe Wydziału Zarządzania Uniwersytetu Warszawskiego, 	2004	212
Problemy eksploatacji i utrzymania hamulców kolejowych pojazdów szynowych			magazyn	Stowarzyszenie Inżynierów i Techników Komunikacji Rzeczpospolitej Polskie, [	2004	114
"Z poezją do Unii Europejskiej : pokłosie XXIII Międzynarodowego Konkursu Poezji, II Mistrzostw Polski w Poezji, X Polonijnego ""Najdroższe gniazdo rodzinne"" - IV ""O złote gęsie pióro"" - XXIII ""Szukamy talentów wsi"" - Wąglany - Opoczno - Białaczów - Miedzna Murowana - Zalew 1-3.05.2004"			magazyn	Towarzystwo Przyjaciół Wąglan, 	2004	112
Speaking in queer tongues : globalization and gay language		P35 .S64 2004		University of Illinois Press, cop. 	2004	288
Obrona narodowa w tworzeniu bezpieczeństwa III RP : podręcznik dla studentek i studentów		UA829.P7 O27 2004		"""Bellona"", "	2004	423
Sieci i urządzenia zasilające	Bolanowski, Bolesław (1932- ). 		magazyn	Wyższa Szkoła Humanistyczno-Ekonomiczna, 2003, cop. 	2004	131
Górnictwo odkrywkowe w Akademii Górniczo-Hutniczej : [jubileusz 40-lecia Katedry Górnictwa Odkrywkowego, 55-lecia Górnictwa Odkrywkowego w AGH]		TN291 .G67 2004		Art-Tekst, 	2004	231
Trwałość kulturowa w społecznościach lokalnych na przykładzie wybranych wsi z terenu Polski Środkowej : Jasień pow. Tomaszów Mazowiecki 1996-1997 = Cultural durability in the local community as exemplifed by selected villages of Central Poland : Jasień, Tomaszów Mazowiecki district 1996-1997			magazyn	Muzeum Archeologiczne i Etnograficzne, 	2004	296
Bezpieczeństwo ruchu drogowego, Kraków, 20 czerwca 2002 ; Doświadczenia w projektowaniu i wdrażaniu urządzeń bezpieczeństwa ruchu drogowego : materiały seminariów naukowo-technicznych			magazyn	SIiTK, 	2004	129
Plan Zagospodarowania Przestrzennego Województwa Mazowieckiego			magazyn	Urząd Marszałkowski Województwa Mazowieckiego, 	2004	106
