title	author	WD_signature	storage	publisher	year	pages
Freedom of conscience : a comparative law perspective		K3258 .F743 2019		Wydawnictwo Instytutu Wymiaru Sprawiedliwości	2019	424
The De Jode dynasty. Pt. 6, Pieter de Jode I				Sound & Vision Publishers	2019	263
Vademecum bezpieczeństwa informacyjnego. T. 1, A-M		U163 .V29 2019 t.1		Wydawnictwo LIBRON - Filip Lohner	2019	667
Muslim minorities and the refugee crisis in Europe		D1056.2.M87 M875 2019		SGH Publishing House	2019	339
Polonia coepit habere episcopum : the origin of the Poznań bishopric in the light of the latest research		BX1568.P65 P65 2019		Wydawnictwo Naukowe UAM	2019	151
Kodeks pracy 2019 : ujednolicone przepisy z komentarzem do zmian			magazyn	Wiedza i Praktyka	2019	168
Normalny ksiądz : wspomnienia i świadectwa absolwentów, nauczycieli i przyjaciół Katolickiego Liceum Ogólnokształcącego w Szczecinie o Księdzu Wojciechu Manelskim w dziesiątą rocznicę śmierci			magazyn	Wydawnictwo ZAPOL Sobczyk	2019	136
Ojczyzna dobrej jakości : reportaże z Białorusi		DK507.815 .O43 2019	magazyn	Wydawnictwo Czarne	2019	185
Ergonomia wobec wyzwań masowości i globalizacji : aspekty edukacyjne i przestrzenne			magazyn	Wydawnictwo PK	2019	113
Akademicki program mentoringowy w praktyce		LB1731.4 .A37 2019		Difin	2019	172
Wspieranie rozwoju dziecka zdolnego w rodzinie		HQ773.5 .W75 2019		Wydawnictwo Uczelniane WSG	2019	149
Moździerz i pióro : o poznańskiej farmacji akademickiej z okazji jej 100-lecia			magazyn	Wydawnictwo Naukowe Uniwersytetu Medycznego im. Karola Marcinkowskiego	2019	174
Archeologiczne przywracanie pamięci o Wielkiej Wojnie w rejonie Rawki i Bzury (1914-1915)		D552.B98 A73 2019		Wydawnictwo Instytutu Archeologii i Etnologii Polskiej Akademii Nauk	2019	420
Wielkie tematy literatury amerykańskiej. T. 8, Przemoc 		PS111.P5 W54 2003 t.8		Wydawnictwo Uniwersytetu Śląskiego	2019	152
Wrzesień 1939 : świadkowie		D765 .W785 2019	magazyn	Wojskowe Centrum Edukacji Obywatelskiej im. płk. dypl. Mariana Porwita	2019	222
Sandomierz : miasto fascynującej przeszłości : w 730. rocznicę lokacji miejskiej			magazyn	Polska Akademia Umiejętności	2019	255
Splendor i finezja : duch i materia w sztuce Korei = Han'guk misul : sam kwa yŏnghon-e kittŭlda		N7362 .S65 2019		Muzeum Narodowe w Warszawie	2019	236
Gospodarka Polski 1918-2018. T. 2, W kierunku godziwych wynagrodzeń i wzrostu produktywności pracy		HC340.3 .W6647 2019 t.2		PWN	2019	228
Defining the architectural space : tradition and modernity in architecture = Definiowanie przestrzeni architektonicznej : tradycja i nowoczesność architektury. Vol. 8			magazyn	Oficyna Wydawnicza ATUT - Wrocławskie Wydawnictwo Oświatowe	2019	123
Johann Thünckel to Wolf Traut				Sound & Vision Publishers	2019	313
Rysunek architektoniczny w praktyce : czyli jak patrzeć ze zrozumieniem		NA2700 .R95 2019		Wydawnictwo Naukowe PWN	2019	485
Nurty edukacji alternatywnej w świetle wiedzy o procesach uczenia się		LC46.3 .N87 2019		Edukatorium Marzena Żylińska	2019	404
Chasydyzm : źródła, metody, perspektywy		BM198.2 .C48 2019		Wydawnictwo Austeria	2019	423
Anna Kalwajtys : krawędź = the edge			magazyn	Fundacja Wyspa Progress	2019	220
Konstytucja Rzeczypospolitej Polskiej : komentarz		KKP2064.51997 .T85 2019		Wolters Kluwer	2019	685
Album pamiątkowy Szkoły Języków Wschodnich Wydziału Wydziału Orientalistycznego Uniwersytetu Warszawskiego z lat 1999-2019			magazyn	Studium Europy Wschodniej UW	2019	104
Ziemia międzyrzecka w przeszłości : seria monograficzna. T. 17		DK4600.M535 Z54 2009 t.17		Wydawnictwo Adam Marszałek	2019	210
Dusza moja czuje się tutaj jak w domu			magazyn	Muzeum Miejskie	2019	176
Normy ochrony małoletnich oraz Instrukcja organizowania wypoczynku w Inspektorii Towarzystwa Salezjańskiego św. Jana Bosko z siedzibą we Wrocławiu.			magazyn	Inspektoria Towarzystwa Salezjańskiego św. Jana Bosko	2019	121
Discovering Edom : Polish archaeological activity in southern Jordan		DS154.9.E36 D57 2019		Institute of Arcaheology. Jagiellonian University	2019	153
Prawo karne w pigułce				Wydawnictwo C. H. Beck	2019	307
