title	author	WD_signature	storage	publisher	year	pages
Wykłady o Shakespearze	Auden, Wystan Hugh (1907-1973). 	PR2976 .A93165 2016		Fundacja Augusta hrabiego Cieszkowskiego	2016	517
Telemach w dżinsach	Bahdaj, Adam (1918-1985). 		magazyn	Wydawnictwo Edipresse-Kolekcje	2016	330
Absolutnie prawdziwy pamiętnik	Alexie, Sherman (1966- ). 	PS3551.L355 A63165 2016		Zysk i S-ka Wydawnictwo	2016	317
Marketing communication in the eco-innovation process : communication in the process of designing and implementing of eco-innovations in Slovak business environment	Bezáková, Zuzana. 	HF5413 .B49 2016		Wydawnictwo Naukowe Unikat 2	2016	139
Edukacja seksualna w polskiej szkole : perspektywa uczniów i dyrektorów	Bieńko, Mariola. 	HQ57.6.P7 B44 2016		Difin	2016	287
Warchoł polski... i inne historie : barwny świat dawnej Rzeczypospolitej	Besala, Jerzy (1951- ). 	DK4188 .B467 2016		Bellona	2016	399
Zarządzanie biznesem i samym sobą : pół żartem pół serio	Bieniok, Henryk (1940- ). 	HD36 .B5346 2016		"""Difin"""	2016	283
Wysławianie Maryi	Alfons Maria de Liguori (święty ; 1696-1787). 		magazyn	Homo Dei	2016	184
Polityka wobec starości i starzenia się w Polsce w latach 2015-2035 : aspekty teoretyczne i praktyczne	Błędowski, Piotr. 	HQ1064.P6 B54 2016		Instytut Pracy i Spraw Socialnych	2016	139
Podróż za jeden uśmiech	Bahdaj, Adam (1918-1985). 		magazyn	Wydawnictwo Literatura	2016	254
Współczesne kontrowersje chrystologiczne	Beyga, Paweł (1990- ). 	BT198 .B48 2016		Papieski Wydział Teologiczny	2016	260
Konwencja o zapobieganiu i zwalczaniu przemocy wobec kobiet i przemocy domowej : komentarz	Bieńkowska, Ewa. 	KJC8385.W65 B54 2016		Wolters Kluwer	2016	592
Przygotowanie do śmierci	Alfons Maria de Liguori (święty ; 1696-1787). 		magazyn	Wydawnictwo Homo Dei	2016	341
Turystyka na obszarach przyrodniczo cennych : monografia	Bahur, Aleg Uladzìmìravìč (1973- ). 	G155.P7 B27 2016		Agencja Wydawnicza Eko Press	2016	193
Zasady techniki prawodawczej w zakresie aktów prawa miejscowego : komentarz praktyczny z wzorami oraz przykładami	Białończyk, Wojciech. 	KKP2920.A352002 S93 2016		Wydawnictwo C. H. Beck	2016	416
Kapelusz za 100 tysięcy	Bahdaj, Adam (1918-1985). 		magazyn	Wydawnictwo Edipresse-Kolekcje	2016	231
Złoty sen : Rosja w XIX i XX wieku : sprawy i ludzie	Andrusiewicz, Andrzej (1940- ). 	DK189 .A64 2016	magazyn	Wydawnictwo Literackie	2016	591
Siedem królestw Westeros : przewodnik turystyczny	Bettridge, Daniel. 		magazyn	Wydawnictwo Amber	2016	286
Znajdź z polskim wspólny język : fonetyka w nauczaniu języka polskiego jako obcego : poradnik metodyczny	Biernacka, Michalina. 	PG6135 .B54 2016		Wydawnictwo Uniwersytetu Łódzkiego	2016	238
Wszystko, co powinieneś wiedzieć o beaglach, a nie masz kogo zapytać. T. 3	Baciński, Andrzej W. 	SF429.B3 B23 2016 t.3		Pompy i Systemy	2016	221
Piastowskie orły : 10 opowiadań z czasów Piastów	Bąkiewicz, Grażyna. 		magazyn	Wydawnictwo Literatura	2016	218
Przestrzeń literacka	Blanchot, Maurice (1907-2003). 	PN45 .B44165 2016		Wydawnictwo Naukowe PWN	2016	348
Perfect body : nowoczesna kulturystyka i fitness	Andrzejewski, Grzegorz (sport). 	GV546.5 .A64 2016		Wydawnictwo Aha!	2016	455
Geodezja, kartografia i geologia inżynierska : teoria, przykłady, aplikacje	Bacior, Stanisław. 	TA545 .B33 2016		Wydawnictwo PK	2016	513
Wszystko, co powinieneś wiedzieć o beaglach, a nie masz kogo zapytać. T. 2	Baciński, Andrzej W. 	SF429.B3 B23 2016 t.2		Pompy i Systemy	2016	219
Jeśli zapomniałeś, przypomnę	Bakow, K. M. (1977- ). 	PG7202.A365 J48 2016		Fundacja Ludzie-Innowacje-Design	2016	313
Tomek Baran	Baran, Tomasz (1985- ). 		magazyn	Galeria Le Guern	2016	114
Na błyszczącym ostrzu	Andrić, Radomir (1944- ). 	PG1419.1.N4 A575 2016		"Oficyna Wydawnicza ""Agawa"""	2016	169
Obsesja	Armentrout, Jennifer L. (1980- ). 	PS3612.Y58 O264165 2016		Wydawnictwo Filia	2016	390
Wszystko, co powinieneś wiedzieć o beaglach, a nie masz kogo zapytać. T. 1	Baciński, Andrzej W. 	SF429.B3 B23 2016 t.1		Pompy i Systemy	2016	221
Prawo cywilne : zarys wykładu	Bieranowski, Adam. 	KKP500 .B55 2016		Wolters Kluwer SA	2016	447
Understanding EU Decision-Making	Best, Edward (1958- ). 	JN30 .B48 2016		Springer	2016	136
Maritime security : protection of marinas, ports, small watercraft, yachts, and ships	Benny, Daniel J. 	VK321 .B46 2016		CRC Press, imprint of  Taylor & Francis Group, an Informa business	2016	232
Tam kiedyś była Rzeczpospolita : ziemie ukrainne	Besala, Jerzy (1951- ). 	DK508.9.U37 B43 2016		Zysk i S-ka Wydawnictwo	2016	478
The large legionary thermae in Novae (Moesia Inferior) (2nd-4th centuries A.D.)	Biernacki, Andrzej B. (1948- ). 	DR98.N57 B54 2016		Instytut Historii UAM	2016	535
Wciąż jesień czyli Inne majaki cynamonowe	Bitner, Dariusz (1954- ). 	PG7161.I86 W35 2016		Print Group	2016	276
Zarząd majątkiem wspólnym : komentarz	Balwicka-Szczyrba, Małgorzata. 	KKP574 .B35 2016		Wolters Kluwer	2016	415
Historia polityczna Chin 1839-2014 : konspekt analityczny	Bayer, Jerzy (1952- ). 	DS775.7 .B378 2016		Instytut Studiów Politycznych Polskiej Akademii Nauk	2016	522
Ustanowienie przez przedsiębiorcę zapisu windykacyjnego	Blajer, Paweł (1980- ). 	KKP794 .B55 2016		Wolters Kluwer	2016	191
Nabycie przedsiębiorstwa będącego przedmiotem zapisu windykacyjnego : aspekty materialno- i proceduralnoprawne	Blajer, Paweł (1980- ). 	KKP794 .B54 2016		Wolters Kluwer	2016	608
Ostatnia para ucieka	Arnald, Jan (1963- ). 	PT9876.1.R59 S5165 2016		Wydawnictwo Czarna Owca	2016	558
Seks trujący, seks doskonały : coaching relacji	Bennewicz, Maciej (1961- ). 	HQ31 .B46 2016		Burda Publishing Polska	2016	296
Magia tańca : indiański pow wow	Bittner, Adam. 	E98.P86 B47 2016		Totem	2016	146
Tworzenie planu medialnego : podręcznik do nauki zawodu technik organizacji reklamy : A.27.3	Błaszczyk, Dorota (organizacja i zarządzanie). 		magazyn	Wydawnictwa Szkolne i Pedagogiczne	2016	239
Public finance in Poland	Alińska, Agnieszka. 	HJ1213 .A45 2016		Warsaw School of Economics	2016	216
Oblivion	Armentrout, Jennifer L. (1980- ). 	PS3612.Y58 O24165 2016		Wydawnictwo FILIA	2016	395
Miłość i władza : Rosjanie kochają Putina	Blecharczyk, Karolina (1986- ). 	DK510.766.P87 B54 2016		Wydawnictwo Libron - Filip Lohner	2016	259
Zaufaj mi	Armentrout, Jennifer L. (1980- ). 		magazyn	Wydawnictwo Amber	2016	280
Czesko-polski słownik terminów literackich	Baluch, Jacek (1940- ). 	PN44.5 .B25 2016		Wydawnictwo Uniwersytetu Jagiellońskiego	2016	492
Realizing the Witch : science, cinema, and the mastery of the invisible	Baxstrom, Richard. 	PN1997.H39 B39 2016		Fordham University Press	2016	285
Gdzie twój dom, Telemachu?	Bahdaj, Adam (1918-1985). 		magazyn	Wydawnictwo Edipresse-Kolekcje	2016	393
Mechanizmy stabilności systemu finansowego	Alińska, Agnieszka. 	HG173.6.P65 A47 2016	magazyn	Wydawnictwo C. H. Beck	2016	416
Zofia Kossak Szczucka-Szatkowska 1889-1968	Bittner-Burkot, Bogumiła. 	PG7158.K6532 B58 2016		Koss	2016	189
James Dean : żyć szybko	Besson, Philippe (1967- ). 	PQ2702.E87 V58165 2016		Wydawnictwo Sonia Draga	2016	211
Neue Expedition Deutsch 3+ : język niemiecki dla szkół ponadgimnazjalnych : podręcznik : poziom rozszerzony	Betleja, Jacek. 		magazyn	PWN	2016	180
Ciuciubabka	Arnald, Jan (1963- ). 	PT9876.1.R59 B55165 2016		Wydawnictwo Czarna Owca	2016	517
Junkware czyli Do odzysku	Bardini, Thierry. 	BD450 .B34165 2016		Księgarnia Akademicka	2016	404
Zagadki kryminalne Rzeczypospolitej szlacheckiej : trucizny, zamachy, egzekucje : kto stał za zabójstwami polskich władców	Besala, Jerzy (1951- ). 	DK4188 .B47 2016		Bellona	2016	259
Odpowiedzialność za naruszenie dyscypliny finansów publicznych w obszarze zamówień publicznych	Bielikow-Kucharska, Magdalena. 	KKP2754 .B54 2016		Wolters Kluwer	2016	261
Beksiński : dzień po dniu kończącego się życia : dzienniki, rozmowy	Beksiński, Zdzisław (1929-2005). 	N7255.P63 B45 2016		Wydawnictwo MD	2016	447
Umiłowanie Jezusa Chrystusa w życiu codziennym	Alfons Maria de Liguori (święty ; 1696-1787). 		magazyn	Wydawnictwo Homo Dei	2016	215
Romantyczna nuda : wielka nostalgia za niczym	Bizior-Dombrowska, Magdalena. 	PG7053.B674 B59 2016		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika	2016	338
Od morza do morza : 10 opowiadań z czasów Jagiellonów	Bąkiewicz, Grażyna. 		magazyn	Wydawnictwo Literatura	2016	203
Sługa Boży o. Mateusz z Agnone : pomocnik walczących z diabłem	Bejda, Henryk. 		magazyn	"Dom Wydawniczy ""Rafael"""	2016	111
Elementarz XXI wieku : scenariusze zajęć dziennych : klasa 2 : semestr 2	Bobińska, Joanna. 	LB1511 .B63 2016		Nowa Era	2016	222
Ochrona danych osobowych medycznych	Andres, Klara. 	KKP3119.R42 A75 2016		Wydawnictwo C.H. Beck	2016	187
Bezpieczeństwo państwa a zagrożenie terroryzmem : terroryzm na przełomie XX i XXI wieku. Cz. 1	Aleksandrowicz, Tomasz Romuald. 	HV6431 .A425 2016 t.1		Wydawnictwo Wyższej Szkoły Policji	2016	390
Bardziej martwa być nie może	Alender, Katie. 	PS3601.L338 A72165 2016		Feeria young	2016	454
Solution of selected eigenproblems in nanomechanics = Rozwiązywanie wybranych zagadnień własnych w problemach nanomechaniki	Banaś, Aleksander. 	TA418.9.N35 B36 2016		Wydawnictwo PK	2016	101
Za drutami obozów sowieckich : wspomnienia	Bober, Jan (1899-1989). 	D805.S65 B63 2016		Księży Młyn Dom Wydawniczy	2016	272
Rachunkowość finansowa od podstaw	Aleszczyk, Józef. 	HF5653 .A44 2016		Zysk i S-ka Wydawnictwo	2016	428
Ogród angielski gustowny i w rośliny bogaty... : zarys dziejów założenia parkowego w Dobrzycy	Balcer, Kazimierz. 	SB466.P63 D633 2016		Muzeum Ziemiaństwa, Zespół Pałacowo-Parkowy	2016	108
Ordynowanie leków i wypisywanie recept : przewodnik dla pielęgniarek i położnych	Banaś, Izabela. 	RM125 .B32 2016		Edumetriq Akademia Ochrony Zdrowia	2016	252
Prawo pracy w spółce z o. o. : prawa i obowiązki zarządu	Błaszczak, Sylwia. 	KKP1097 .B535 2016		Wydawnictwo Wiedza i Praktyka	2016	242
Elementarz XXI wieku : scenariusze zajęć dziennych : klasa 3 : semestr 1	Bobińska, Joanna. 		magazyn	Nowa Era	2016	244
"Czarci pomiot : ""Burza"" Szekspira opowiedziana na nowo"	Atwood, Margaret (1939- ). 	PR9199.3.A8 H28165 2016		Wydawnictwo Dolnośląskie - Publicat. Oddział	2016	325
Świat w słowach i obrazach 2 : język polski : gimnazjum : podręcznik do kształcenia literackiego i kulturowego	Bobiński, Witold (1959- ). 	PG6115 .B62 2016		Wydawnictwa Szkolne i Pedagogiczne	2016	392
Koncepcja oceny efektywności struktur sieciowych	Barczak, Beata. 	HD69.S8 B37 2016		Wydawnictwo Uniwersytetu Ekonomicznego	2016	360
Prosto do matury 2 : podręcznik do matematyki dla szkół ponadgimnazjalnych : zakres podstawowy i rozszerzony	Antek, Maciej. 	QA39.3 .A585 2016		Nowa Era	2016	416
Będziesz moim wszystkim : 10 historii adopcyjnych i jedna bajka	Barełkowska, Hanna (1970- ). 	HV875.58.P7 B35 2016		Media Rodzina	2016	238
Aktualne problemy prawa gospodarowania odpadami : praca zbiorowa	Badowska-Domagała, Ewa. 	KKP3133 .B334 2016		dobrewydawnictwo.pl.	2016	132
Gry menedżerskie	Balcerak, Alicja. 	HD30.26 .B35 2016		Gdańskie Wydawnictwo Psychologiczne	2016	196
The principal regulators of vegetation structure in lakes of north-west Poland : a new approach to the assembly of macrophyte communities	Banaś, Krzysztof. 	QK322 .B35 2016		Wydawnictwo Uniwersytetu Gdańskiego	2016	237
Język programowania Scala	Balcerek, Grzegorz. 	QA76.73.S28 B34 2016		Grzegorz Balcerek	2016	353
Planowanie strategiczne bezpieczeństwa narodowego : wybrane problemy	Banasik, Mirosław. 	UA11 .B364 2016		Wydawnictwo Adam Marszałek	2016	422
Społeczeństwo obywatelskie w myśli społecznej Jana Pawła II i Václava Havla	Balcerczyk, Ilona. 	JC337 .B353 2016		Wydawnictwo Uniwersytetu Łódzkiego	2016	199
Egzamin gimnazjalny : repetytorium : język polski, historia, wiedza o społeczeństwie	Bobiński, Witold (1959- ). 		magazyn	Wydawnictwa Szkolne i Pedagogiczne	2016	384
Matka Teresa z Kalkuty : droga do świętości	Allegri, Roberto (1969- ). 		magazyn	Wydawnictwo WAM	2016	228
Sułtanka Kosem. Ks. 2, Czarna królowa	Altınyeleklioğlu, Demet (1955- ). 	PL248.A46 K37165 2016 t.2		Wielka Litera	2016	398
Ziemiaństwo na Lubelszczyźnie w latach 1918-1939	Bąk-Pitucha, Aneta. 	HT653.P7 B36 2016		Wydawnictwo Werset	2016	227
Prawne problemy samorządu terytorialnego z perspektywy 25-lecia jego funkcjonowania	Augustyniak, Monika (prawo). 	KKP2920 .A965 2016		Wydawnictwo C. H. Beck	2016	660
Adepci pedagogiki pracy w projekcjach i eksploracjach naukowych	Baraniak, Barbara. 	LC1043 .B364 2016		Wydawnictwo Uniwersytetu Kardynała Stefana Wyszyńskiego	2016	183
(Nie)przypadkowa edukacja	Błajet, Piotr. 	LB41 .B573 2016		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika	2016	210
Elementarz XXI wieku : scenariusze zajęć dziennych : klasa 3 : semestr 2	Bobińska, Joanna. 		magazyn	Nowa Era	2016	211
Utracone mikroby : brakujące ogniwo zdrowia i gorzka prawda o nadużywaniu antybiotyków	Blaser, Martin J. 	RM267 .B56165 2016		Galaktyka	2016	319
Kroniki literackie prowincji : historie prawdziwe, prawdopodobne, prawie zmyślone	Banach, Witold (1959- ). 	PG7161.A486 K76 2016	magazyn	Muzeum Miasta Ostrowa Wielkopolskiego	2016	491
Estetyka : między działaniem a emocją	Błaszczak, Monika. 	PG7092.E58 B53 2016		"Wydawnictwo ""Poznańskie Studia Polonistyczne"""	2016	168
Kierienski : czerwony liberał	Andrusiewicz, Andrzej (1940- ). 	DK254.K3 A74 2016		Bellona	2016	366
"Wojna XXI wieku : początki wojny ""trzeciej fali"""	Antczak-Barzan, Anna. 	U21.2 .A6 2016		Vizja Press & IT	2016	234
Ognisty pocałunek	Armentrout, Jennifer L. (1980- ). 	PS3612.Y58 W45165 2016		Wydawnictwo Filia	2016	490
Kim pan jest, mistrzu? : toruński czworobok pedagogiczny	Baczała, Ditta. 	LA2375.P6 B34 2016		"Oficyna Wydawnicza ""Impuls"""	2016	144
Helibo Seyoman	Bartoli, Sandra. 		magazyn	Fundacja Nowej Kultury Bęc Zmiana	2016	159
Felix Austria	Andruhovič, Sofiâ (1982- ). 	PG3950.1.N37 F45165 2016		Wydawnictwo Czarne	2016	278
Media elektroniczne : współczesne problemy prawne	Bar, Gabriela. 	KJE6946 .B37 2016		Wydawnictwo C. H. Beck	2016	344
Korekta kosztów i przychodów : pytania i odpowiedzi	Bartosiewicz, Adam. 	KKP3592 .B364 2016		Wolters Kluwer	2016	171
Przywództwo wyższego stopnia : Blanchard o przywództwie i tworzeniu efektywnych organizacji	Blanchard, Kenneth H. (1939- ). 	HD57.7 .B584165 2016		Wydawnictwo Naukowe PWN	2016	336
Przemówienia polityczne, wywiady węgierskie i zagraniczne : wybór tekstów	Antall, József (1932-1993). 	DB958.6.A58 A25 2016	magazyn	Centrum Wiedzy im. Józsefa Antalla	2016	262
Antologia polskich opowiadań grozy	Aleksandrowicz, Roman (1972- ). 	PG7148.H67 A585 2016		Wydawnictwo Forma	2016	235
Analiza chemiczna dla kosmetologów : praca zbiorowa	Berecka, Anna. 	TP983 .B47 2016		Best Print	2016	240
Zespole do dzieła! : czas na wspólne wyzwania : 3 kroki do wybitnych wyników	Blanchard, Kenneth H. (1939- ). 	HD66 .B565165 2016		MT Biznes	2016	157
Reforma polskiego systemu bankowego w latach 1987-2004 we wspomnieniach jej twórców	Aleksandrowicz, Piotr (1953-2016). 	HG3137 .A4 2016		Wydawnictwa Uniwersytetu Warszawskiego	2016	454
Kazimierzu, skąd ta forsa?	Bąkiewicz, Grażyna. 		magazyn	"Wydawnictwo ""Nasza Księgarnia"""	2016	222
Rethinking economic policy for social justice : the radical potential of human rights	Balakrishnan, Radhika (1959- ). 	HD87 .B3 2016		Routledge Taylor & Francis Group	2016	151
Uprawnienia budowlane : pytania na egzamin pisemny i ustny	Baryłka, Adam Jerzy (1978- ). 		magazyn	Centrum Rzeczoznawstwa Budowlanego	2016	388
Wczesna trauma : rozpoznawanie i uwalnianie : praca zbiorowa	Assel, Birgit (1960- ). 	RJ91 .A87165 2016		Wydawnictwo Virgo	2016	460
Ptaki Parku Śląskiego	Bacler-Żbikowska, Barbara. 	QL690.P7 B24 2016		Fundacja Park Śląski	2016	230
Solidarność bierna w stosunkach dłużników z wierzycielem	Berek, Michał. 	KKP813.5 .B47 2016		Wolters Kluwer	2016	587
Legendarna obsługa klienta : troska jest najważniejsza	Blanchard, Kenneth H. (1939- ). 	HF5415.5 .B54165 2016		MT Biznes	2016	151
