title	author	WD_signature	storage	publisher	year	pages
Suma przymusowa w polskim postępowaniu cywilnym	Krakowiak, Michał (prawo). 	KKP472.D87 K73 2017		Wydawnictwo C. H. Beck	2017	239
Poeta wobec sejsmicznych ruchów historii	Łobodowski, Józef (1909-1988). 	PG7158.L592 A36 2017		Instytut Książki. Dział Wydawnictw	2017	317
Szczypta tradycji świeckim okiem : nie tylko o świętach	Krasucka, Małgorzata (1952- ). 	BM690 .K73 2017		Wydawnictwo Poligraf	2017	148
Służby specjalne w Polsce	Laskowski, Dariusz (nauki społeczne). 	JN6759.5.I6 L377 2017		FNCE	2017	275
From the Vistula to the Canadian Great Lakes : a life's journey	Krause, Lucjan (1928- ). 		magazyn	Nicolaus Copernicus University Press	2017	245
W stanicy : powieść	Łobodowski, Józef (1909-1988). 	PG7158.L59 W28 2017	magazyn	Wydawnictwo Test	2017	551
Strategia rozwoju zaplecza osobowego stałej rezerwy dla Sił Zbrojnych Rzeczypospolitej Polskiej	Kryłowicz, Marian. 	UB325.P6 K79 2017		Stowarzyszenie Edukacja dla Bezpieczeństwa	2017	283
O architekturze na styku obszaru zurbanizowanego i krajobrazu otwartego	Kubec, Jan. 		magazyn	Wydawnictwo Politechniki Śląskiej	2017	207
Wiara i kultura miejscem apologii ludzkości	Kulisz, Józef (1943- ). 	B2430.T374 K86 2017		Wydawnictwo Rhetos	2017	192
Marzenie Engelbarta : czytanie i pisanie w świecie cyfrowym	Lobin, Henning. 	P211.4 .L63165 2017		Państwowy Instytut Wydawniczy	2017	368
Metodika vikladannâ polʹsʹkoï movi : mova ì kulʹtura v polonìstičnìj didakticì v Ukraïnì : pìdručnik dlâ viŝih navčalʹnih zakladìv	Kravčuk, Alla Mikolaïvna. 	PG6127.8 .K73 2017		"Fìrma ""Ìnkos"""	2017	323
Elastyczne zarządzanie czasem	Krejca-Pawski, Izabela. 	HD69.T54 K74 2017		Edgard	2017	231
Poezja szlachecka, legendy herbowne	Kraszewski, Józef Ignacy (1812-1887). 	CR2061 .K73 2017	magazyn	Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej	2017	213
Sokrates i państwo	Kraut, Richard (1944- ). 	JC71.S62 K73165 2017		"Fundacja Świętego Mikołaja. Redakcja ""Teologii Politycznej"""	2017	483
Leksikologìâ ì kulʹtura polʹsʹkoï movi. T. 1, Leksikologìâ, frazeologìâ, leksikografìâ : pìdručnik dlâ viŝih navčalʹnih zakladìv	Kravčuk, Alla Mikolaïvna. 	PG6567 .K73 2017 t.1		"Fìrma ""Ìnkos"""	2017	327
Za króla Sasa : komedyjka we trzech aktach	Kraszewski, Józef Ignacy (1812-1887). 		magazyn	Biblioteka Śląska	2017	103
Odkryj moc modlitwy	Lityński, Zbigniew. 		magazyn	Wydawnictwo Salwator	2017	167
William James : pragmatyzm i religia	Krawcowicz, Barbara (1976- ). 		magazyn	Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika	2017	187
Patrzcie na słońce : powieść o objawieniach w Fatimie i przemianie ludzkich serc	Krawczyk, Dorota (1963- ). 		magazyn	Wydawnictwo Karmelitów Bosych	2017	315
Gra pozorów	Leon, Donna (1942- ). 	PS3562.E534 B82165 2017		Oficyna Literacka Noir sur Blanc	2017	291
Stara baśń : powieść z IX wieku	Kraszewski, Józef Ignacy (1812-1887). 	PG7158.K75 S8 2017		Wydawnictwo Literackie	2017	495
Koszmarne istoty, które spotykasz każdego dnia	Kubiś, Marco (1989- ). 		magazyn	Flow Books	2017	271
Administrator zabezpieczeń	Kućka, Michał. 	KKP811 .K83 2017		Wolters Kluwer	2017	353
Komysze : powieść	Łobodowski, Józef (1909-1988). 	PG7158.L59 K66 2017	magazyn	Wydawnictwo Test	2017	475
Leksikologìâ ì kulʹtura polʹsʹkoï movi. T. 2, Kulʹtura movi : pìdručnik dlâ viŝih navčalʹnih zakladìv	Kravčuk, Alla Mikolaïvna. 	PG6567 .K73 2017 t.2		"Fìrma ""Ìnkos"""	2017	519
Lokomotywa 1 : elementarz : podręcznik dla klasy pierwszej. Cz. 2	Kulis, Iwona. 		magazyn	Gdańskie Wydawnictwo Oświatowe	2017	126
Porwanie	Lasky, Kathryn (1944- ). 		magazyn	Nowa Baśń	2017	283
Enklawa	Løgmansbø, Ove (1975- ). 		magazyn	Wydawnictwo Edipresse Polska	2017	537
Popkulturowy all inclusive : socjologiczno-antropologiczny szkic o szczęściu : słowiańskie szczęście pop	Kotowski, Bartłomiej. 	BJ1486 .K67 2017		Bartłomiej Kotowski]	2017	245
Ciało	Krawczyk, Agnieszka (1972- ). 	PG7211.R38 C53 2017		Wydawnictwo Filia	2017	317
Marian Kratochwil (1906-1997) : katalog prac ze zbiorów Muzeum Uniwersyteckiego w Toruniu	Lewandowska-Michalska, Katarzyna. 	N7255.P63 K73852 2017		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika	2017	185
Tańcząc z delfinami	Leon, Bonnie (1952- ). 	PS3562.E533 T6165 2017		Dreams Wydawnictwo Lidia Miś-Nowak	2017	476
Magiczny wieczór	Krawczyk, Agnieszka (1972- ). 	PG7211.R38 M345 2017		Wydawnictwo Filia	2017	362
Prawo Rosji i ZSRR 1917-1991 czyli Historia wszechzwiązkowego komunistycznego prawa (bolszewików) : krótki kurs	Lityński, Adam (1940- ). 	KLA68 .L58 2017		Wydawnictwo C.H. Beck	2017	431
Proboszczowie parafii Czerwieńsk w latach 1945-1989 w świetle dokumentów proweniencji państwowej	Koteluk, Daniel. 		magazyn	Instytut Pamięci Narodowej. Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu. Oddział	2017	138
Chaos i inne piętra	Kowalewska, Kaja. 	PG7211.O8418 C43 2017		Novatorja	2017	128
Przygody dzieci z ulicy Awanturników	Lindgren, Astrid (1907-2002). 	PT9875.L598 B37165 2017		"Wydawnictwo ""Nasza Księgarnia"""	2017	154
A myśmy poznali i uwierzyli... : propozycje spotkań formacyjnych dla ministrantów starszych	Lewandowski, Piotr (ksiądz). 		magazyn	Wydawnictwo Księgarnia św. Jacka	2017	144
