title	author	WD_signature	storage	publisher	year	pages
Studia historycznoprawne		KKP120 .S787 2004		Wydaw. Uniwersytetu Wrocławskiego, 	2004	404
Hereditatem cognoscere : studia i szkice dedykowane Profesor Marii Miśkiewicz		CC65 .H47 2004		Instytut Archeologii Uniwersytetu Warszawskiego, 	2004	382
Microsoft Office PowerPoint 2003		P93.53.M534 M49165 2004	magazyn	Wydaw. RM, 	2004	306
Prawo francuskie. T. 1		KJV233 .P73 2004 t.1		"""Zakamycze"", "	2004	580
Chorwacja			magazyn	Wydaw. RM, 	2004	285
Finanse małych i średnich przedsiębiorstw : praca zbiorowa		HG4027.7 .F54 2004		Polskie Wydaw. Ekonomiczne, 	2004	370
Ustawa o rachunkowości : (tekst ujednolicony z uwzględnieniem nowelizacji z 12 grudnia 2003 r.).				"""Ekspert"", "	2004	102
Rachunkowość w zarządzaniu jednostkami gospodarczymi		HF5653 .R372 2004		AR KFiR, 	2004	456
Computer information systems and applications. Vol. 2			magazyn	Wyższa Szkoła Finansów i Zarządzania w Białymstoku, 	2004	328
Hodowla komórek i tkanek		QH585.2 .H63 2004	magazyn	Wydawnictwo Naukowe PWN, 	2004	534
Systemy informatyczne w administracji		JF1525.A8 S95 2004		Wydawnictwa Naukowo-Techniczne, 	2004	478
VAT - PKWiU : dla towarów i usług opodatkowanych od 1 maja 2004 r. stawką 7%, 3%, 0% i zwolnionych oraz objętych zryczałtowanym podatkiem : według Polskiej Klasyfikacji Wyrobów i Usług obowiązującej do celów podatku VAT : praca zbiorowa		HJ5715.P7 V38 2004		"""Ekspert"", "	2004	358
Microsoft® Office Word 2003				Wydaw. RM, 	2004	335
Gombrowicz i tłumacze		PG7158.G6692 G5933 2004	magazyn	"Oficyna Wydawnicza ""Leksem"", "	2004	236
Bioinformatyka : podręcznik do analizy genów i białek		QH324.2 .B56165 2004	magazyn	Wydaw. Naukowe PWN, 	2004	490
Przedsiębiorstwo i jego otoczenie w warunkach integracji europejskiej : problematyka zasobów ludzkich		HF5549.2.P6 P76 2004		Zakład Poligraficzny UWM, 	2004	569
Klasa Pani Irminy : historia z lat 1955-59 w Technikum Chemicznym w Pionkach			magazyn	Bel Studio, 	2004	132
Modlitwy		PG7141.R4 M65 2004		Świat Książki, 	2004	151
Codzienność zapamiętana : Warmia i Mazury we wspomnieniach		DK4600.W346 C63 2004	magazyn	Instytut Studiów Politycznych PAN, 	2004	496
Czesko-polska pozorna ekwiwalencja językowa : materiały pomocnicze dla studentów, polskich bohemistów i czeskich polonistów		PG4099 .C94 2004	magazyn	Wydaw. Uniwersytetu Jagiellońskiego, 	2004	158
"Holocaust : critical concepts in historical studies. Vol. 1, Hitler, nazism, and the ""Racial state"""		D804.3 .H65 2004 t.1		Routledge, 	2004	392
Papers on language, culture and literature		PE25 .P38 2004 t.1		Państwowa Wyższa Szkoła Zawodowa, 	2004	104
Od liryki do retoryki : w kręgu słowa, literatury i kultury		PG7036 .O323 2004		Wydaw. Uniwersytetu Gdańskiego, 	2004	541
Idee europejskie w tradycji prawno-państwowej Rzeczypospolitej Korony Polskiej i Wielkiego Księstwa Litewskiego		KKP125 .I34 2004		Biuro Trybunału Konstytucyjnego, 	2004	140
Zagłębie Dąbrowskie w czasach zaborów i walk o niepodległość (do 1918 roku) : praca zbiorowa		DK4600.S6 Z28 2004		Muzeum w Sosnowcu, 	2004	185
Kazanów nad Iłżanką		DK4800.K388 K39 2004		"Stowarzyszenie Oświatowe ""Sycyna"" [etc.], cop. "	2004	230
Język - polityka - społeczeństwo : słownik pojęć politycznych i społecznych krajów Europy Środkowej i Wschodniej		JA64.P6 J49 2004	magazyn	Elipsa, 	2004	253
When states fail : causes and consequences		JF60 .W46 2004		Princeton University Press, cop. 	2004	335
Kodeks postępowania administracyjnego : objaśnienia		KKP2730.A3196 W74 2004		Zakamycze, 	2004	344
Prawo w stosunkach międzynarodowych : wybór dokumentów		KZ172.8 .P737 2004		Fundacja Studiów Międzynarodowych, 	2004	640
Narody i nacjonalizm w Federacji Rosyjskiej		DK510.33 .N37 2004		Elipsa, 	2004	220
Prawo upadłościowe i naprawcze wraz z indeksem rzeczowym		KKP1942.A32003 A4 2004c		C. H. Beck, cop. 	2004	172
Computer information systems and applications. Vol. 1			magazyn	Wyższa Szkoła Finansów i Zarządzania w Białymstoku, 	2004	398
W kręgu muzyki Stanisława Moniuszki : szkice i materiały		ML410.M71 W25 2004		Białostockie Towarzystwo Śpiewacze im. Stanisława Moniuszki, 	2004	172
Przez pradzieje i wczesne średniowiecze : księga jubileuszowa na siedemdziesiąte piąte urodziny docenta doktora Jana Gurby		GN845.P7 P79 2004		Wydaw. Uniwersytetu Marii Curie-Skłodowskiej, 	2004	434
Zarządzanie i marketing w służbie zdrowia : podręcznik menedżera		RA410 .Z37 2004		Zakład Poligraficzny UWM, 	2004	394
Społeczeństwo, opieka, wychowanie : prace dedykowane Irenie Jundziłł w osiemdziesięciolecie urodzin		LC191.8.P7 S65 2004		Wydaw. Uniwersytetu Gdańskiego, 	2004	307
Elementy robotyki mobilnej			magazyn	Wydaw. PJWSTK, © copyright 	2004	354
Współpraca gospodarcza Polski z krajami sąsiedzkimi w okresie transformacji : praca zbiorowa		HF1558.7.Z4 E849 2004		Politechnika Radomska. Wydaw., [	2004	337
O religii i wierze o Bogu... : rozważania, rozmowy, przemyślenia			magazyn	Parafia Dzieciątka Jezus, 	2004	167
Społeczna mapa Warszawy : interdyscyplinarne studium metropolii warszawskiej		HN539.W3 S68 2004		Scholar, 	2004	454
Między powtórzeniem a innowacją : seryjność w kulturze		PN1995.9.S3 M54 2004	magazyn	"""Rabid"", "	2004	320
Paryż : muzea i galerie		AM48.P3 M87165 2004		Wydaw. RM, 	2004	224
Ordynacja podatkowa wraz z indeksem rzeczowym				Wydaw. C. H. Beck, cop. 	2004	186
Infrastruktura		KJE6868 .I54 2004		Wydaw. Prawnicze LexisNexis, 	2004	448
Studia z dziejów antyku : pamięci Profesora Andrzeja Kunisza		DG209 .S88 2004		Wydaw. Uniwersytetu Śląskiego, 	2004	274
Oblicza lokalności : tradycja i współczesność : praca zbiorowa		HT395.P6 O247 2004		Wydawnictwo Instytutu Filozofii i Socjologii PAN, 	2004	558
Terra Transoderana : sztuka Pomorza Nadodrzańskiego i dawnej Nowej Marchii w średniowieczu : materiały z seminarium naukowego poświęconego jubileuszowi 50-lecia pracy w muzealnictwie szczecińskim Zofii Krzymuskiej-Fafius, 7-8 czerwca 2002		N7255.P62 P6584 2004		SHS, 	2004	318
Rachunkowość rolnicza		HF5686.A36 R34 2004		Difin, 	2004	311
Intellectual entrepreneurship through or Against institutions		HD53 .I55 2004		Leon Koźmiński Academy of Entrepreneurship and Management, 	2004	385
Ignacy Domeyko : w 200 rocznicę urodzin		QE22.D73 I39 2004		PAU, 	2004	120
Zawieranie i wykonywanie umów : wybrane zagadnienia		KKP858 .Z38 2004		Wydaw. Uniwersytetu Wrocławskiego, 	2004	293
Zarządzanie przedsiębiorstwem w warunkach konkurencji		HD41 .Z37 2004		Zakład Poligraficzny Uniwersytetu Warmińsko-Mazurskiego ; 	2004	326
Polska pedagogika społeczna w latach 1945-2003 : wybór tekstów źródłowych. T. 2		LC191.8.P7 P65 2004 t.2		Wydawnictwo Adam Marszałek, 	2004	506
Tradycje i obecne zadania statystyki w Polsce		HA12 .T73 2004		Wydaw. AE, 	2004	137
Wykaz izb i urzędów skarbowych oraz numerów rachunków bankowych w 2004 roku.		HJ2808 .W88 2004		Difin, 	2004	190
VAT : ustawa, najważniejsze rozporządzenia, przepisy unijne		KKP3633.A32004 A4 2004e		"""Zakamycze"", "	2004	557
Wszystko o składkach, zasiłkach i świadczeniach w 2004 r. : zbiór przepisów		KKP1472 .A28 2004		Wydaw. Podatkowe Gofin, 	2004	544
Ocena i kontrola jakości wyników analitycznych		QD75.4.Q34 O24 2004		CDAiMŚ, 	2004	170
Zadania i kompetencje jednostek samorządu terytorialnego i wojewody		KKP2920 .A28 2004		"""Dom Organizatora"", "	2004	434
Encyclopedia of religion and war		BL80.3 .E53 2004		Routledge, 	2004	530
Wzgórza Strzegomskie		DK4600.S7 S58 1989 t.19		Wydaw. I-BIS, cop. 	2004	276
Socjologiczne aspekty przekładu		P306.2 .S63 2004		Śląsk, 	2004	258
Finansowe uwarunkowania rozwoju organizacji gospodarczych		HG4006 .F557 2004		Difin, 	2004	688
How to build open information societies : a collection of best practices and know-how		HC380.7.Z9 I5646 2004		United Nations Development Programme, cop. 	2004	179
Choroba niedokrwienna serca		RC685.I6 C56 2004		Gdańskie Wydawnictwo Psychologiczne, 	2004	248
Prognozowanie gospodarcze : metody i zastosowania		HB3730 .P767 2004		Wydaw. Naukowe PWN, 	2004	321
W kręgu sporów polsko-litewskich na przełomie XIX i XX wieku : wybór materiałów. T. 1		DK4185.L78 W25 2004 t.1		Wydawnictwo Uniwersytetu Jagiellońskiego, 	2004	214
Polnische Verwaltungsgesetze und die Verfassung der Republik Polen = Polskie ustawy administracyjne oraz Konstytucja RP		KKP2920 .A28 2004		Carl Heymanns Verlag, 	2004	525
Śląsk w myśli politycznej i działalności Polaków i Niemców w XX wieku. Cz. 2		DK4600.S424 S49 2001 t.2		Wydaw. UO, 	2004	219
Nauki przyrodnicze : ilustrowana encyklopedia ucznia		QH302.5 .E47165 2004		Świat Książki, 	2004	324
Słownik biograficzny profesorów Uniwersytetu Warmińsko-Mazurskiego w Olsztynie		LF4207.O47 S56 2004		Wydaw. Uniwersytetu Warmińsko-Mazurskiego, 	2004	189
Filozofować w kontekście teologii : problem religii prawdziwej			magazyn	Wydaw. KUL, 	2004	201
Ustawa o rachunkowości wraz z indeksem rzeczowym		KKP923.A31994 A4 2004c		C. H. Beck, cop. 	2004	154
Manipulacja w języku		P94 .M36 2004	magazyn	Wydaw. Uniwersytetu Marii Curie-Skłodowskiej, 	2004	282
Jubileusz 60-lecia Państwowej Szkoły Muzycznej I stopnia im. Fryderyka Chopina w Rzeszowie : 1944-2004			magazyn	Wydaw. Oświatowe Fosze, 	2004	151
Ryciny Rembrandta : wystawa ze zbiorów Museum Het Rembrandthuis w Amsterdamie, 15 marca - 9 maja 2004, Zamek Królewski w Warszawie		NE2054.5.R4 A4 2004	magazyn	Arx Regia, cop. 	2004	111
Efekty edukacji przyrodniczej, biologicznej i środowiskowej w zreformowanej szkole : praca zbiorowa = Effects of natural - science, biological and environmental education in the reformed school			magazyn	Wydaw. Akademii Podlaskiej, 	2004	289
Matematyka : ilustrowana encyklopedia ucznia		QA5 .E43165 2004		Świat Książki, 	2004	324
