title	author	WD_signature	storage	publisher	year	pages
Literatura i konteksty : rzeczy teoretyczne	Dąbrowski, Mieczysław (1947- ). 	PN441 .D34 2011		Dom Wydawniczy Elipsa, 	2011	416
Wielka Brytania i Polska : od Wersalu do Jałty : wybór artykułów, dokumentów i recenzji	Ciechanowski, Jan Mieczysław (1930-2016). 	D754.P7 C54 2011		Oficyna Wydawnicza ASPRA-JR, cop. 	2011	373
Etniczność sp. z o.o.	Comaroff, John L. (1945- ). 	GN495.6 .C66165 2011	magazyn	Wydawnictwo Uniwersytetu Jagiellońskiego, 	2011	253
Świat zabaw : narodziny nowego wieku ludycznego	Combs, James E. (1941-1997). 	GV14.45 .C66165 2011	magazyn	Wydawnictwa Uniwersytetu Warszawskiego, cop. 	2011	227
Opłaty za korzystanie z przestrzeni	Cymerman, Ryszard (1947- ). 	KKP3670 .C95 2011		Wydawnictwo Wyższej Szkoły Infrastruktury i Zarządzania, 	2011	163
Pracownia diagnostyki pojazdów samochodowych : podręcznik do nauki w technikum i szkole policealnej	Dąbrowski, Marian. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne, 	2011	335
Podstawy nawigacji lotniczej	Compa, Tadeusz. 	TL586 .C66 2011		Wydawnictwo Wyższej Szkoły Oficerskiej Sił Powietrznych, 	2011	489
The history of Greece. Vol. 4	Curtius, Ernst (1814-1896). 	DF214 .C8713 2011 t.4		Cambridge University Press, 	2011	507
"Violence in early modernist fiction : ""The secret agent"", ""Tarr"" and ""Woman in love"""	Curyłło-Klag, Izabela. 		magazyn	Jagiellonian University Press, 	2011	126
Warren Buffett o biznesie : zasady Guru z Omaha	Connors, Richard J. (1927- ). 	HD31 .C65165 2011		MT Biznes, 	2011	279
Świadek nocy	Desai, Kishwar. 	PR9499.4.D47 W58165 2011		Wydawnictwo Zwierciadło, cop. 	2011	247
The history of Greece. Vol. 5	Curtius, Ernst (1814-1896). 	DF214 .C8713 2011 t.5		Cambridge University Press, 	2011	533
Zabójcze wibracje	Cussler, Clive (1931-2020). 	PS3553.U75 S48165 2011		Wydawnictwo Amber, 	2011	510
Zmiany roślinności na siedliskach mokradeł leśnych północno-wschodniej Polski	Czerepko, Janusz. 		magazyn	Instytut Badawczy Leśnictwa, 	2011	127
Harpie	Chmielewska, Joanna (1932-2013). 	PG7162.H5 H37 2011		Wydawnictwo Olesiejuk, cop. 	2011	396
Własny pokój	Ciwoniuk, Barbara. 	PG7203.I95 W53 2011		Wydawnictwo Znak emotikon, 	2011	291
Duce, Führer, Caudillo : idea wodza w świetle polskiej prasy politycznej dwudziestolecia międzywojennego	Chrobaczyńska-Plucińska, Edyta. 	D726.5 .C56 2011		Wydawnictwo Naukowe Uniwersytetu Pedagogicznego, 	2011	255
Jak nie dać się wykończyć lekarzowi	Coleman, Vernon (1946- ). 	R727.3 .C65165 2011		Wydawnictwo Argani, cop. 	2011	265
Teoretyczne i metodologiczne podstawy badania problemów bezpieczeństwa i obronności państwa	Cieślarczyk, Marian (1946- ). 	UA10.5 .C55 2011		Uniwersytet Przyrodniczo-Humanistyczny, 	2011	249
Igor	Ciwoniuk, Barbara. 	PG7203.I95 I37 2011		Wydawnictwo Literatura, 	2011	159
Jądro ciemności	Conrad, Joseph (1857-1924). 	PR6005.O4 H4165 2011	magazyn	Wydawnictwo Znak, 	2011	126
Wariacje na temat rodziny Bradshaw	Cusk, Rachel (1967- ). 	PR6053.U825 B73165 2011		Wydawnictwo Literackie, 	2011	308
Nowa poezja polska wobec poprzedników : lektura relacyjna	Cieślak, Tomasz (1966- ). 	PG7070 .C67 2011		Wydawnictwo Uniwersytetu Łódzkiego, 	2011	328
Moment lingwistyczny : o wczesnym pisarstwie Ryszarda Krynickiego i Stanisława Barańczaka	Cieślak-Sokołowski, Tomasz (1980- ). 	PG7170.R9 Z58 2011	magazyn	Towarzystwo Autorów i Wydawców Prac Naukowych Universitas, cop. 	2011	422
Żywy czy martwy? : sens zmartwychwstania Jezusa	Clark, Daniel. 	BT482 .C55165 2011		Wydawnictwo WAM, cop. 	2011	283
Korygowanie wad postawy ciała poprzez zabawy w wodzie	Cieślicka, Mirosława. 		magazyn	Wydawnictwo Uniwersytetu Kazimierza Wielkiego, 	2011	122
Kierownik duchowy świętej Faustyny	Cieślak, Stanisław (1960- ). 		magazyn	Wydawnictwo WAM, 	2011	252
Ziarna chaosu. T. 1	Cieslewicz, Anna (1984- ). 		magazyn	Radwan Wydawnictwo Literackie i Naukowe, 	2011	259
Bardzo ilustrowana historia odkryć geograficznych	Claybourne, Anna. 		magazyn	Publicat - Papilon, cop. 	2011	103
Kultura bezpieczeństwa i obronności	Cieślarczyk, Marian (1946- ). 	UA10.5 .C544 2011		Wydawnictwo Uniwersytetu Przyrodniczo-Humanistycznego, 	2011	280
Prezbiter jako sługa w świetle odnowionego po Soborze Watykańskim II Pontyfikału Rzymskiego	Cieślik, Paweł (1940- ). 	BX1912 .C54 2011	magazyn	Wydawnictwo Diecezjalne i Drukarnia, 	2011	261
Witajcie w raju : reportaże o przemyśle turystycznym	Dielemans, Jennie (1972- ). 	G155.A1 D54165 2011		Wydawnictwo Czarne, 	2011	226
W poczekalni snów	Czachorowska, Anna (1953- ). 		magazyn	Wydawnictwo Anagram, 	2011	141
Ten gruby	Ciwoniuk, Barbara. 	PG7203.I95 T46 2011		Społeczny Instytut Wydawniczy Znak, 	2011	249
Planowanie i kontrola budżetowa w organizacjach	Czakon, Wojciech. 	HG4028.B8 C96 2011	magazyn	Oficyna a Wolters Kluwer business, 	2011	200
Irlandzki sweter	Dickson, Nicole R. 	PS3604.I26 C37165 2011		"Wydawnictwo ""Nasza Księgarnia"", "	2011	414
Skarb Karmelitański	Cyprianus a Sancta Maria (?-1655). 		magazyn	FLOS CARMELI Wydawnictwo Warszawskiej Prowincji Karmelitów Bosych, 	2011	698
Miłość do tego, co naturalne	Czaban, Anna (1982- ). 		magazyn	Galeria Miejska Arsenał, [	2011	179
Systemy zarządzania i eksploatacji w polskich portach morskich : (ze szczególnym uwzględnieniem portów w Szczecinie i Świnoujściu)	Christowa, Czesława. 	HE557.P7 C48 2011		Wydawnictwo Naukowe Akademii Morskiej, 	2011	317
Polityka zagraniczna Republiki Białoruś w latach 1991-2011 : studium politologiczne	Czachor, Rafał. 	DK507.8175 .C93 2011		Wydawnictwo Dolnośląskiej Wyższej Szkoły Przedsiębiorczości i Techniki, 	2011	351
Idzie o dobro wspólne... : opowieść o Franciszku Stefczyku	Cywiński, Bohdan (1939- ). 	HG2039.P6 C95 2011		Spółdzielczy Instytut Naukowy, Spółdzielnia Pracy, 	2011	160
Prawno-administracyjne i finansowe aspekty bezpieczeństwa żywności i żywienia	Czapka, Mirosław. 	KKP3377 .C93 2011		Wyższa Szkoła Ekonomii i Administracji, 	2011	532
Niesamowite opowiadania Pana Czereśnie	Ciejka, Karolina. 		magazyn	Novae Res - Wydawnictwo Innowacyjne, cop. 	2011	229
Tempo di Roma	Curvers, Alexis (1906-1992). 	PQ2605.U67 T45165 2011		Wydawnictwo Austeria, 	2011	342
Kształtowanie się systemu politycznego Szkocji	Czapiewski, Tomasz (politologia). 	JN1213 .C93 2011		Przedsiębiorstwo Produkcyjno-Handlowe Zapol Dmochowski, Sobczyk, 	2011	320
