title	author	WD_signature	storage	publisher	year	pages
Rozmówki polsko-włoskie dla wyjeżdżających do pracy	Górecki, Stanisław. 		magazyn	"""Edytor"", [ca "	2005	256
Rozmówki dla wyjeżdzających do pracy : polsko-hiszpańskie	Górecki, Stanisław. 		magazyn	"""Edytor"", [ca "	2005	208
Pakistan, Afganistan : trudne sąsiedztwo	Głogowski, Aleksander (1975- ). 	DS383.5.A3 G56 2005		Małopolska Oficyna Wydawnicza Korona, [ca 	2005	153
Drgania mechaniczne układów dyskretnych : teoria, przykłady, zadania	Giergiel, Józef (1931- ). 	QA865 .G54 2004		Oficyna Wydawnicza Politechniki Rzeszowskiej, 	2004	301
Zajęcia sportowe w przedszkolu : pomysły na każdy dzień	Erkert, Andrea (1967- ). 	LB1140.35.P55 E75165 2004		Jedność, 	2004	120
Zabezpieczenie społeczne : komentarz	Giżejowska, Alina. 	KJC2838 .G59 2004		Universitas, cop. 	2004	510
Rozwój przedsiębiorstwa poprzez alians strategiczny : cele i uwarunkowania w praktyce polskiej	Drewniak, Rafał (ekonomia). 	HD69.S8 D74 2004		"""Dom Organizatora"", "	2004	315
Gobeliniarze	Eschbach, Andreas (1959- ). 	PT2665.S34 H3165 2004		Solaris, 	2004	248
Czytając Polskę : literatura polska po roku 1989 wobec dylematów nowoczesności	Dunin, Kinga (1954- ). 	PG7051 .D848 2004		Wydaw. W.A.B., 	2004	302
Antoni Słonimski - teatr w demokracji	Gierat-Bieroń, Bożena. 	PN1708.S56 G54 2004		Wydaw. Uniwersytetu Jagiellońskiego, cop. 	2004	222
Prawo pracy	Florek, Ludwik. 	KKP1270 .F66 2004		Wydaw. C. H. Beck, 	2004	358
Nabożeństwo do Ducha Świętego	Gilligan, W. Doyle. 		magazyn	Exter, 	2004	142
Algebra liniowa i jej zastosowania	Gancarzewicz, Jacek (1945-2013). 	QA184.2 .G36 2004		Wydaw. Uniwersytetu Jagiellońskiego, cop. 	2004	503
Ekonomiczno-społeczna efektywność gospodarowania w Polsce (1970-2002)	Felbur, Stefan (1931- ). 		magazyn	WSHiP, cop. 	2004	102
Naukowiec w kołysce : czego o umyśle uczą nas małe dzieci	Gopnik, Alison. 	BF720.C63 G66165 2004		Media Rodzina, 	2004	277
Relacje i opinie : IV Festiwal Nauki, Techniki i Sztuki w Łodzi	Festiwal Nauki, Techniki i Sztuki (4 ; 2004 ; Łódź). 		magazyn	Łódzkie Towarzystwo Naukowe, 	2004	109
Ty i my : modlitewnik dla młodzieży	Feneberg, Wolfgang (1935- ). 		magazyn	TUM - Wydaw. Wrocławskiej Księgarni Archidiecezjalnej, 	2004	128
Listy z frontu 1920	Dymecki, Lech Jan (1902- ). 	DK4406.54 .D96 2004		Burchard Edition, 	2004	107
Rosyjska piękność	Erofeev, Viktor Vladimirovič (1947- ). 	PG3479.7.R58 R87165 2004		Czytelnik, 	2004	267
Wspomnienia : z miłości do mojego króla	Farah (cesarzowa Iranu ; 1938- ). 	DS316.9.F37 A3165 2004		Wydaw. Literackie, 	2004	346
Elementy rachunkowości : zasady rachunkowości, uproszczone formy rachunkowości : liceum o profilu ekonomiczno-administracyjnym : podręcznik	Frymark, Irena. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne, [	2004	214
Z polskiej Fatimy	Drozdek, Mirosław (1942-2007). 		magazyn	Wydawnictwo Poligrafia Salezjańska, 	2004	286
Motywacja nauczycieli do pracy : studium pedagogiczno-psychologiczne	Dymek, Marzena. 	LB2832.4.P6 D95 2004	magazyn	PR. Wydaw., cop. 	2004	190
Kurendy z wyższej grzędy	Giemza, Bogdan (1957- ). 		magazyn	Alleluja, 	2004	103
Gestalt - sztuka kontaktu : [optymistyczne podejście do relacji międzyludzkich]	Ginger, Serge (1928-2011). 	RC489.G4 G56165 2004		Wydaw. Jacek Santorski & Co, cop. 	2004	202
Opowiadania z rogatywką	Dymek, Kazimierz (1955- ). 			Kazimierz Dymek, 	2004	132
Encyklopedia duszy rosyjskiej : romans z encyklopedią	Erofeev, Viktor Vladimirovič (1947- ). 	PG3479.7.R58 E53165 2004		Czytelnik, 	2004	217
Wiem, jaki to ptak : 100 ptaków, które należy znać	Dreyer, Wolfgang (1920- ). 	QL690.A1 D74165 2004		MULTICO Oficyna Wydawnicza, 	2004	128
Parafia - kawałek nieba... : do moich Parafian i nie tylko... : 1996-2003	Duda, Marian (1951- ). 		magazyn	Częstochowskie Wydaw. Archidiecezjalne Regina Poloniae, 	2004	503
Sondaże a manipulowanie społeczeństwem	Dyoniziak, Ryszard (1930-2009). 	HM1236 .D96 2004		Wydawnictwo Adam Marszałek, cop. 	2004	135
Style uczenia się dzieci dyslektycznych a wymagania poznawcze szkoły	Dyrda, Jolanta. 	LC4708.5 .D97 2004		Wydaw. Uniwersytetu Gdańskiego, 	2004	165
Menedżer skuteczny	Drucker, Peter Ferdinand (1909-2005). 	HD38.25.U6 D78165 2004		"""MT Biznes"", cop. "	2004	240
Zjednoczone Stronnictwo Ludowe 1949-1989	Gmitruk, Janusz (1948- ). 	JN6769.A586 G57 2004		MHPRL, 	2004	189
Historia Chin : nowe spojrzenie	Fairbank, John King (1907-1991). 	DS735 .F27165 2004		Marabut, 	2004	484
My Balanced Scorecard = Moja strategiczna karta wyników	Friedag, Herwig R. 	HD58.93 .F75165 2004	magazyn	C. H. Beck, 	2004	213
Biospołeczne uwarunkowania rozwoju fizycznego dzieci ze żłobków i z przedszkoli w Szczecinie i Stargardzie Szczecińskim	Drohomirecka, Alicja. 		magazyn	Wydawnictwo Naukowe Uniwersytetu Szczecińskiego, 	2004	148
Matematyka : liczby, wzory, figury : podręcznik dla zasadniczych szkół zawodowych. Cz. 1	Gałązka, Kinga. 	QA107.2 .G35 2004 t.1		Wydawnictwo eMPi2, 	2004	188
Islands of the mind : how the human imagination created the Atlantic world	Gillis, John R. (1939- ). 	D21.3 .G55 2004		Palgrave Macmillan, 	2004	217
Pakietowa analiza falkowa w zagadnieniach mechaniki	Glabisz, Wojciech. 	QA403.3 .G53 2004		Oficyna Wydawnicza Politechniki Wrocławskiej, 	2004	139
Kamień Śląski : szmaragd opolskiej ziemi	Glaeser, Zygfryd (1963- ). 	DK4800.K323 G53 2004		Wydaw. Świętego Krzyża, 	2004	111
Mission 2 : companion : [coursebook]	Evans, Virginia (1945- ). 		magazyn	Wydaw. Egis, 	2004	175
Ziemski los człowieka : Jana Pawła II myśl o pracy	Gałkowski, Jerzy W. (1937- ). 	BX1795.W67 G35 2004		Wydaw. KUL, 	2004	275
Modelowanie ekonometryczne : studium przypadku	Gładysz, Barbara. 	HB141 .G55 2004		Oficyna Wydawnicza Politechniki Wrocławskiej , 	2004	125
Paris, London, Dachau	Drotkiewicz, Agnieszka (1981- ). 	PG7204.R68 P37 2004	magazyn	Lampa i Iskra Boża, 	2004	128
The German legacy In East Central Europe as recorded in recent German-language literature	Glajar, Valentina. 	PT3895.E852 G53 2004		Camden House, 	2004	185
Prawo podmiotu zatrudniającego do pozyskiwania informacji o kandydacie na pracownika	Drozd, Andrzej (1974- ). 	KKP1299 .D76 2004	magazyn	"""LexisNexis"", "	2004	210
Historia III : czasy współczesne : podręcznik dla klasy trzeciej liceum i technikum : zakres podstawowy i rozszerzony	Gładysz, Mikołaj. 		magazyn	Gdańskie Wydaw. Oświatowe, 	2004	216
Ustawa o ochronie danych osobowych : komentarz : wzory pism i przepisy	Drozd, Andrzej (1974- ). 	KKP844.5.A31997 D76 2004		Wydaw. Prawnicze LexisNexis, 	2004	390
Jednostki miar : leksykon	Fenna, Donald (1932-2008). 	QC82 .F46165 2004		"""Świat Książki"", "	2004	328
Lwów na starych pocztówkach = L'vìv na starih počtìvkah = Lviv in old postcards	Galik, Piotr Nestor (1964- ). 	DK508.95.L86 G36 2004		Piątek Trzynastego, cop. 	2004	112
Kreta	Gauldie, Robin. 	DF901.C8 G38165 2004		Wiedza i Życie, 	2004	143
Nad przepaścią	Erickson, Lynn. 	PS3555.R45 O5165 2004		Amber, 	2004	214
Wyspy szczęśliwe : liryka	Gałczyński, Konstanty Ildefons (1905-1953). 		magazyn	Książka i Wiedza, cop. 	2004	231
