title	author	WD_signature	storage	publisher	year	pages
Pedagogika dialogu : pomiędzy w intersubiektywnej przestrzeni edukacji		LB1034 .P43 2019		Wydawnictwo Akademii Pedagogiki Specjalnej	2019	245
Restrukturyzacja i upadłość przedsiębiorstw 2.1		KKP1942 .R485 2019		Wydawnictwo C. H. Beck	2019	268
Jesień : vademecum przedszkolnych zabaw : gotowe elementy do kreowania atrakcyjnych zajęć : praca zbiorowa		LB1140.3 .J47 2019	magazyn	CEBP	2019	251
Archipelag CIAM : listy Heleny Syrkus		NA1455.P63 S88 2019		Narodowy Instytut Architektury i Urbanistyki	2019	419
Polska polityka europejska : wyzwania krajowe i międzynarodowe		HC240.25.P7 P675 2019		Uniwersytet im. Adama Mickiewicza. Wydawnictwo Naukowe Wydziału Nauk Politycznych i Dziennikarstwa	2019	209
Zaburzenia oddychania podczas snu w praktyce		RC737.5 .Z335 2019		PZWL Wydawnictwo Lekarskie	2019	220
Nabycie przedsiębiorstwa lub jego zorganizowanej części : praktyczne ujęcie prawne, bilansowe oraz podatkowe		KKP921 .N337 2019		C. H. Beck	2019	182
Zmiana ram : instytucje po 1989 roku w Europie Środkowej i na Bałkanach		JN96.A58 Z65 2019	magazyn	Wydawnictwo Libron - Filip Lohner	2019	393
Bałkańska szachownica : geopolityczne i geostrategiczne studia o Bałkanach w XX i XXI wieku		JZ1648 .B35 2019		Wydawnictwo Adam Marszałek	2019	277
Residentiae tempore belli et pacis : materiały do badań i ochrony założeń rezydencjonalnych i obronnych			magazyn	Instytut Sztuki Polskiej Akademii Nauk	2019	327
Nauczyciel i uczeń we współczesnej szkole		LB1033 .N34346 2019		Wydawnictwo Małopolskiej Wyższej Szkoły Ekonomicznej	2019	246
Innowacyjność w praktyce pedagogicznej. T. 2, Refleksje pedagogiczne w teorii i praktyce		LB1027 .I6643 2017 t.2		Wydawnictwo Uniwersytetu Śląskiego	2019	225
Krosno : miasto i ludzie		DK4800.K77 K755 2019		Państwowa Wyższa Szkoła Zawodowa im. Stanisława Pigonia w Krośnie	2019	107
Wojna, etyka, kultura		U21.2 .W636 2019		Oficyna Wydawnicza Aspra-JR	2019	245
Modlitwy do świętych Anny i Joachima, rodziców Matki Bożej			magazyn	Wydawnictwo Esprit	2019	215
