title	author	WD_signature	storage	publisher	year	pages
Schulzowskie miejsca i znaki	Jarzębski, Jerzy (1947- ). 	PG7158.S2942 J38 2016	magazyn	Fundacja Terytoria Książki	2016	208
Niewolnica ISIS	Jinan (1996- ). 	HV6433.I722 J56165 2016		"Wydawnictwo ""Helion""/Editio"	2016	192
Dotyk zła	Kava, Alex. 	PS3561.A868 P47165 2016		Edipresse Polska	2016	508
The reconciliation process between the Greek Catholic Church and the Russian Orthodox Church in Ukraine through the healing of memories	Jaššo, Jaroslav (1967- ). 	BX4711.623 .J37 2016		Wydawnictwo Instytutu Teologicznego Księży Misjonarzy	2016	255
Zaburzenia mowy u osób z chorobą Parkinsona : nie tylko dyzartria : złożoność uwarunkowań trudności w komunikacji werbalnej	Jauer-Niworowska, Olga (1965- ). 	RC382 .J37 2016	magazyn	Wydział Polonistyki Uniwersytetu Warszawskiego	2016	631
Służba cywilna : stosunek pracy, zarządzanie zasobami ludzkimi	Jezierska-Markocka, Agnieszka. 	KKP2970 .J49 2016		Wydawnictwo C.H. Beck	2016	285
Zasoby osobiste i społeczne skazanych w procesie oddziaływań penitencjarnych	Jaworska, Anetta. 	HV9275 .J4 2016		"Oficyna Wydawnicza ""Impuls"""	2016	358
Dom nawiedzony	Johansen, Elin Brend (1978- ). 		magazyn	Nordi-Press	2016	158
W ułamku sekundy	Kava, Alex. 	PS3561.A868 S66165 2016		Edipresse Polska	2016	506
Sądowa kontrola legalności aktów administracyjnych Unii Europejskiej	Jaśkowski, Marek. 	KJE5621 .J37 2016		Wolters Kluwer	2016	487
Fałszywy krok	Kava, Alex. 	PS3561.A868 O55165 2016		Edipresse Polska	2016	316
The global beauty industry : colorism, racism, and the national body	Jha, Meeta Rani. 	HQ1219 .J48 2016		Routlege	2016	123
Zło konieczne	Kava, Alex. 	PS3561.A868 N43165 2016		Edipresse Polska	2016	460
Wybór i konieczność : kolekcje polskiej arystokracji w Wielkopolsce na przełomie XIX i XX wieku	Kłudkiewicz, Kamila. 			Wydawnictwo Naukowe Uniwersytetu im. Adama Mickiewicza	2016	399
Trucizna	Kava, Alex. 		magazyn	Edipresse Polska	2016	460
Płomienie śmierci	Kava, Alex. 	PS3561.A868 F57165 2016		Edipress Polska	2016	331
Ostatnia gospoda : zapiski	Kertész, Imre (1929-2016). 	PH3281.K3815 Z477165 2016		Grupa Wydawnicza Foksal	2016	317
