title	author	WD_signature	storage	publisher	year	pages
In my grandfather's footsteps : a Rabbi's notes from the frontllines of Poland's Jewish revival	Baumol, Avi. 		magazyn	Wydawnictwo Austeria Klezmerhojs	5779	274
Ustawa o VAT : tekst jednolity 2020 rok		KKP3633.A32004 A4 2020	magazyn	Wiedza i Praktyka	2020	214
Akty prawa miejscowego w procesie organizowania publicznego transportu zbiorowego				Wolters Kluwer	2020	271
Adam Mickiewicz i Rosjanie		PG7158.M51 A5725 2020	magazyn	Wydawnictwo Naukowe SCHOLAR	2020	368
Leon Petrażycki i współczesna nauka prawa		K230.P48 L466 2020		Wolters Kluwer	2020	338
Ustawa o przeciwdziałaniu przemocy w rodzinie : komentarz	Wrona, Grzegorz (prawnik). 		magazyn	Wydawnictwo C.H. Beck	2020	218
Studia nad formalnymi i nieformalnymi źródłami prawa				Towarzystwo Naukowe Katolickiego Uniwersytetu Lubelskiego Jana Pawła II	2020	310
Myśl Mariana Zimmermanna a współczesne prawo administracyjne		KKP2711 .M89 2020		Wolters Kluwer	2020	384
System prawa ubezpieczeń społecznych. T. 1, część ogólna				Wolters Kluwer	2020	625
Kolejne upiorne opowieści po zmroku : historie, które mrożą krew w żyłach			magazyn	Zysk i S-ka Wydawnictwo	2020	143
Postępowanie cywilne : pytania, kazusy, tablice, testy		KKP1710 .F58 2020		Wydawnictwo C. H. Beck	2020	584
Postępowanie cywilne  : diagramy, kazusy, zagadnienia praktyczne, testy		KKP1710 .C562 2020		Wolters Kluwer	2020	548
Vademecum Inspektora Ochrony Danych				C. H. Beck	2020	426
Społeczna odpowiedzialność biznesu jako instrument budowania reputacji i zaufania do instytucji finansowych				CeDeWu	2020	259
Postępowanie karne		KKP4610 .K855 2020		Wydawnictwo C. H. Beck	2020	523
Kierunki rozwoju rynku nieruchomości		HD1375 .K45 2020		Wydawnictwo UEP	2020	149
Prawo finansów publicznych z kazusami i pytaniami		KKP3526 .P7238 2020		Wolters Kluwer	2020	540
Przestrzenie przekładu. 4				Wydawnictwo Uniwersytetu Śląskiego	2020	353
Znaki katastrofy, spacje ocalenia : o twórczości W. G. Sebalda				Instytut Badań Literackichh PAN	2020	324
Podatek VAT w branży TSL		KKP3640.T72 P63 2020		Wolters Kluwer	2020	420
Prawo Unii Europejskiej w pigułce		KJE947 .P72 2020		Wydawnictwo C. H. Beck	2020	338
Liber Romani : studia ofiarowane Romanowi Michałowskiemu w siedemdziesiątą rocznicę urodzin		BR251 .L53 2020	magazyn	Wydawnictwa Uniwersytetu Warszawskiego	2020	387
Konstytucja Rzeczypospolitej Polskiej		KKP2064.51997 .A6 2020		Wolters Kluwer	2020	119
Prawo międzynarodowe : teoria i praktyka		KZ3410 .P738 2020		Wydawnictwo C. H. Beck	2020	518
This treasure of theatre : Shakespeare and the arts from the early modern period to the twenty-first century : essays in honour of professor Jerzy Limon				Fundacja Terytoria Książki	2020	321
Turystyka medyczna : wybrane zaganienia				Oficyna Wydawnicza SGH	2020	160
Prawo ochrony środowiska		KKP3127.A32001 A4 2020		Wolters Kluwer	2020	357
Zatrudnianie pracowników samorządowych				Wolters Kluwer	2020	354
Monografia wsi i parafii Bulowice koło Kęt	Zięba, Paweł (metalurgia). 		magazyn	Wydawnictwo Matejko	2020	474
Zbrodnie sądowe w latach 1944-1989 : konformizm czy relatywizm moralny środowisk prawniczych?				Instytut Pamięci Narodowej Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu	2020	430
Trolltindene 1972, 1974, 1977				Fundacja Ulica Przestrzenna	2020	326
Cyberprzestrzeń a prawo międzynarodowe : status quo i perspektywy	Worona, Joanna. 	KZ7225.C93 W67 2020		Wolters Kluwer	2020	482
Honor : opowieść ojca, który zabił własną córkę	Wold, Lene (1987- ). 	HV6250.4.W65 W65165 2020	magazyn	Wydawnictwo Czarne	2020	179
Pomoc publiczna dla przedsiębiorców : wybrane zagadnienia : perspektywa podmiotu udzielającego pomocy i jej beneficjenta w Polsce				Wolters Kluwer	2020	357
Osoby ze spektrum autyzmu w biegu życia				Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej	2020	407
Testy do policji 2020 : test wiedzy ogólnej	Zalewska, Anna (1985- ). 		magazyn	Wydawnictwo Oficyna24.pl	2020	151
Wzory dokumentów dla biur rachunkowych 2020 r. : praca zbiorowa			magazyn	Wiedza i Praktyka	2020	138
Biblia a korzenie reportażu : glosa do historii i teorii gatunku	Wolny-Zmorzyński, Kazimierz (1957- ). 			Uniwersytet Śląski	2020	189
Vademecum dokumentacji kadrowej 2020. Cz. 2, Urlopy, czas pracy, wynagrodzenia			magazyn	Wiedza i Praktyka	2020	164
KP - Kodeks pracy		KKP1264.31974 .A52 2020		Wolters Kluwer	2020	239
Postępowanie klauzulowe : art. 776-795 k.p.c. : komentarz		KKP1894 .P67 2020		Wolters Kluwer	2020	429
Tatuś wasz jest w Rosji... : listy kieleckich katyńczyków				Instytut Pamięci Narodowej - Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu	2020	214
Norwida wszechświaty równoległe		PG7158.N572 N682 2020		Muzeum Historii Polskiego Ruchu Ludowego	2020	251
Gospodarka komunalna : problematyka realizacji zadań publicznych				Wolters Kluwer	2020	261
Gospodarowanie wodami : kluczowe wyzwania w ramach nowego cyklu planistycznego				Wolters Kluwer	2020	323
Globalne zarządzanie gospodarcze : wyzwania dla światowego systemu handlu		HF1411 .G58 2020		Wydawnictwo Naukowe Scholar	2020	160
KC - Kodeks cywilny		KKP494.31964 .A52 2020		Wolters Kluwer	2020	279
Prawo konstytucyjne		KKP2070 .P69 2020		przy współpr. Wydziału Prawa Uniwersytetu w Białymstoku	2020	480
Ustawa o Krajowym Rejestrze Sądowym : ustawa - Przepisy wprowadzające ustawę o Krajowym Rejestrze Sądowym (wyciąg) : komentarz		KKP1850.A311997 O83 2020		Wydawnictwo C. H. Beck	2020	573
Prostytutki : tajemnice płatnej miłości		HQ217.7.A5 P8 2020		Wydawnictwo W.A.B.	2020	318
Prawo przewozowe : komentarz				Wolters Kluwer	2020	456
Przewodnik frankowicza		KKP955.5.C65 P79 2020		Wolters Kluwer	2020	160
Biopolityka męskości				Uniwersytet Śląski	2020	266
Polskie wizje i oceny komunizmu (1917-1989)				Instytut Pamięci Narodowej. Komisja Ścigania Zbrodni Przeciwko Narodowi Polskiemu	2020	384
Cyberpunk : 1982-2020	Wojtas, Michał. 			Znak Horyzont	2020	365
