title	author	WD_signature	storage	publisher	year	pages
Rozwój potencjału społecznego organizacji - wyzwania w XXI wieku : księga jubileuszowa z okazji siedemdziesiątej rocznicy urodzin profesora Mariana Dobrzyńskiego		HF5549 .R687 2012		Wydawnictwo Naukowe Wydziału Zarządzania Uniwersytetu Warszawskiego, 	2012	298
Kobiety w Wojsku Polskim		UB419.P7 K64 2012		Wojskowe Centrum Edukacji Obywatelskiej, 	2012	143
Mobbing w białych rękawiczkach		HF5549.5.E43 M63 2012		Wydawnictwo Salwator, 	2012	179
Stefan Żeromski mało znany		PG7158.Z42 S69 2012	magazyn	Wydawnictwa Uniwersytetu Warszawskiego, 	2012	124
'Integration through law' revisited : the making of the European polity		KJE969 .I58 2012		Ashgate, 	2012	208
Instrumenty i sposoby zarządzania kapitałem przedsiębiorstwa		HG4028.C4 I55 2012		Wydawnictwo Uniwersytetu Łódzkiego, 	2012	194
Szkoły Lwowska i Wileńska - ich wpływ na rozwój medycyny polskiej		R536 .S95 2012		Towarzystwo Lekarskie Częstochowskie, 	2012	341
Display : strategie wystawiania		N4395 .D57 2012		Universitas, cop. 	2012	489
Współczesna socjaldemokracja europejska na przełomie XX i XXI wieku		JN12 .W7 2012		Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej, 	2012	218
Św. Józef w wierze, kulcie, teologii i sztuce : perspektywa regionalna i uniwersalna		BT690 .S92 2012		Warmińskie Wydawnictwo Diecezjalne, 	2012	237
Wycena zasobów gospodarczych dla potrzeb sprawozdawczości finansowej			magazyn	Wydawnictwo Uniwersytetu Ekonomicznego, 	2012	207
Budowa, modernizacja, wyposażenie kościołów		NA5955.P6 B82 2012		Urząd Ekonoma Kurii Metropolitalnej Warszawskiej, 	2012	296
Presidents, oligarchs and bureaucrats : forms of rule in the post-soviet space		JN6531 .P74 2012		Ashgate, 	2012	258
Social work : between theory and practice. Pt. 2		HV40 .S63 2011 t.2		Uniwersytet im. Adama Mickiewicza. Wydział Pedagogiczno-Artystyczny, 	2012	168
Statystyczno-dynamiczne modele zarządzania ryzykiem ekonomicznym : prognostyczne uwarunkowania w gospodarce i analizach społecznych			magazyn	Wydawnictwo Uniwersytetu Ekonomicznego, 	2012	210
The future of Australian federalism : comparative and interdisciplinary perspectives		KU2035.A67 F88 2012		Cambridge University Press, 	2012	484
Spuścizny		DS134.55 .A73 1997 t.7	magazyn	Wydawnictwa Uniwersytetu Warszawskiego, 	2012	438
Filologiczny widnokrąg : obrazy stare i nowe		P26.J65 F55 2012		Wydawnictwo Uniwersytetu Opolskiego, 	2012	416
