title	author	WD_signature	storage	publisher	year	pages
Bezdech i chrapanie : [przyczyny, objawy, zapobieganie, skuteczne leczenie metodami naturalnymi]	Hannemann, Peter. 	RC737.5 .H36165 2006		Agencja Wydawnicza Jerzy Mostowski, [	2006	127
Jewish Warsaw today = Żydowska Warszawa dzisiaj	Hozyasz, Hubert. 	DS134.64 .H698 2006	magazyn	Wydawnictwo HHozyasz, [ca 	2006	189
Mały słownik kultu Serca Jezusowego	Hojnowski, Jan (1937- ). 	BX2157 .H64 2006		Spes, [ca 	2006	128
Wiersze	Jasiczek, Henryk (1919-1976). 		magazyn	Stowarzyszenie Przyjaciół Polskiej Książki, [	2006	179
Rzecznik Praw Dziecka : rys historyczny, ustanowienie, porównania międzynarodowe, instytucja, funkcjonowanie	Jaros, Paweł (1961- ). 	KKP515.5 .J37 2006		"Oficyna Wydawnicza ""ŁośGraf"", ["	2006	240
Podstawy fizyki. 4	Halliday, David (1916-2010). 	QC21.2 .H35165 2005 t.4		Wydawnictwo Naukowe PWN, 	2005	184
Ratujmy Faraona!	Holler, Renée (1956- ). 		magazyn	Wydaw. Jedność, cop. 	2005	132
Morskie tradycje Tczewa : szkice historyczne	Ickiewicz, Kazimierz (1955- ). 		magazyn	na zlec. Urzędu Miejskiego, 	2005	111
Seas & oceans : 2nd International Congress of Seas and Oceans Szczecin - Świnoujście, Poland 20 - 24 September, 2005. Vol. 1, Monographs	International Congress of Seas and Oceans (2 ; 2005 ; Szczecin / Świnoujście). 	GC2 .I58 2005 t.1		Maritime University of Szczecin, 	2005	239
Z miłości do człowieka : życie i działalność Georga Dietricha z Offenburga	Hortmann, Wilhelm (1929- ). 	HB107.D54 H67165 2005		Wydawnictwo Uniwersytetu Warmińsko-Mazurskiego, cop. 	2005	352
Wprowadź harmonię w swoim domu : zrozumiały przewodnik po feng shui	Gunn, Graham. 		magazyn	Studio Astropsychologii, cop. 	2005	211
Z kart historii Tczewa okresu międzywojennego : szkice historyczne	Ickiewicz, Kazimierz (1955- ). 		magazyn	na zlec. Urzędu Miejskiego, 	2005	143
Dieta makaronowa	Iden, Karin. 		magazyn	Klub dla Ciebie, 	2005	126
Seas & oceans : 2nd International Congress of Seas and Oceans Szczecin - Świnoujście, Poland 20 - 24 September, 2005. Vol. 2, Proceedings.	International Congress of Seas and Oceans (2 ; 2005 ; Szczecin / Świnoujście). 	GC2 .I58 2005 t.2		Maritime University of Szczecin, 	2005	266
Jasnowidzenie	Jaczewski, Piotr. 		magazyn	Studio Astropsychologii, 	2005	147
Żelazny Krzyż	Heinrich, Willi (1920-2005). 	PT2617.E382 S74165 2005		Bellona, cop. 	2005	415
The resilience of Israeli-Turkish relations	Inbar, Efraim (1947- ). 		magazyn	The Begin-Sadat Center for Strategic Studies Bar-Ilan University, 	2005	592
Zbyt zajęci, by się nie modlić : zwolnij tempo, aby spotkać Boga	Hybels, Bill (1951- ). 		magazyn	Wydawnictwo Esprit, 	2005	238
Trudny uczeń w szkole : krótki przewodnik psychologiczny	Jagieła, Jarosław (1954- ). 	LC4801 .J34 2005		"""Rubikon"", "	2005	144
W nurcie wydarzeń : (wspomnienia 1939-1945)	Gumiński, Roman (1920-2014). 	D811.5 .G85 2005		"""DiG"", "	2005	341
Petrography and geochemistry of surface sediments from Sunda and Vietnamese shelves (South China Sea)	Jagodziński, Robert. 		magazyn	Wydawnictwo Naukowe Uniwersytetu im. Adama Mickiewicza, 	2005	143
Program dla Kościoła w Polsce	Jan Paweł II (papież ; 1920-2005). 	BX1566.2 .J653 2005		Pax, 	2005	222
Żywioł i kultura : folklorystyczne mechanizmy oswajania traumy	Hajduk-Nijakowska, Janina. 	HV609 .H35 2005		Wydawnictwo Uniwersytetu Opolskiego, 	2005	252
Kultura logiczna w przykładach	Hołówka, Teresa (1944- ). 	BC116 .H65 2005		Wydawnictwo Naukowe PWN, 	2005	145
Polska w globalnej sieci	Jackowski, Jan Maria (1958- ). 	JZ1318 .J33 2005		"Fundacja ""Nasza Przyszłość"". Oddział, "	2005	268
Chomiki	Hollmann, Peter. 	SF459.H3 H65165 2005		Wiedza i Życie, cop. 	2005	127
"""Ars Separatoria 2005"" : proceedings of the XXth International Symposium on Physico-Chemical Methods of the Mixtures Separation, June 20-23, 2005, Szklarska Poręba, Poland"	International Symposium on Physico-Chemical Methods of the Mixtures Separation (20 ; 2005 ; Szklarska Poręba). 		magazyn	Wrocław University of Technology, 	2005	217
Powrót do Księgi	Jabès, Edmond (1912-1991). 	PQ2619.A112 L5165 2004 t.3		Wydawnictwo Austeria, 	2005	129
Cesarz w niebezpieczeństwie	Holler, Renée (1956- ). 		magazyn	Wydawnictwo Jedność, cop. 	2005	130
Czy ergonomia jest nauką?	Jabłoński, Jan (ekonomia). 	TA166 .J33 2005		Wydawnictwo Politechniki Poznańskiej, 	2005	120
Spór o granice języka : elementy semiotyki logicznej i metodologii	Jadacki, Jacek Juliusz (1946- ). 	P99 .J26 2005		Wydawnictwo Naukowe Semper, 	2005	332
Prawo rodzinne	Ignatowicz, Jerzy (1914-1997). 	KKP540 .I36 2005		LexisNexis, 	2005	376
Evolution in four dimensions : genetic, epigenetic, behavioral and symbolic variation in the history of life	Jablonka, Eva (1952- ). 	QH366.2 .J25 2005		MIT Press, cop. 	2005	462
Świat w słowach i obrazach : scenariusze lekcji dla klasy drugiej gimanzjum	Horwath, Ewa. 			Wydawnictwa Szkolne i Pedagogiczne, [	2005	191
