title	author	WD_signature	storage	publisher	year	pages
Kazachstan : tauelsiz memleket znaczy niepodległe państwo		DK908.6 .K39 2017		Towarzystwo Naukowe Polska-Wschód	2017	508
Resocjalizować, we współczesnej rzeczywistości społecznej? : ale jak?		HV9275 .R55 2017		Wydawnictwo Uniwersytetu Kazimierza Wielkiego	2017	297
The commercial companies code : bilingual edition = Kodeks spółek handlowych : wydanie dwujęzyczne		KKP1040.A32 A4 2017c		Wydawnictwo C. H. Beck	2017	457
Wolność i wyobraźnia w literaturze dziecięcej		PN1009.A1 W65 2017		Wydawnictwo Uniwersytetu Jagiellońskiego	2017	373
Polskie sprawy 1945-2015 : warsztaty analizy dyskursu		PG6830.P6 P65 2017	magazyn	Wydawnictwo Akademickie Sedno	2017	434
VAT w branży budowlanej po zmianach w 2017 - wyjaśnienia praktyczne		KKP3634 .V387 2017		Wydawnictwo Wiedza i Praktyka - Oficyna Finansowo-Księgowa	2017	104
Tułaczka Odyseusza : powrót z wojny do domu : praca zbiorowa		UH629.5.P7 T85 2017		Wojskowy Instytut Medyczny	2017	116
Kodeks pracy 2017 : ujednolicone przepisy z komentarzem do zmian plus Ustawa o minimalnym wynagrodzeniu za pracę		KKP1264.31974 .A52 2017c	magazyn	Wydawnictwo Wiedza i Praktyka	2017	156
Loca scribendi : miejsca i środowiska tworzące kulturę pisma w dawnej Rzeczypospolitej XV-XVIII stulecia		CD79.P7 L63 2017	magazyn	Wydawnictwa Uniwersytetu Warszawskiego	2017	201
Oświata i kultura w wielokulturowym świecie - wielość perspektyw i doświadczeń		LC3715 .O88 2017		Wydawnictwo Uniwersytetu Opolskiego	2017	218
Ksiądz Wincenty Granat : rektor Katolickiego Uniwersytetu Lubelskiego - kandydat do chwały ołtarzy		BX4705.G617577 K74 2017		Towarzystwo Naukowe Katolickiego Uniwersytetu Lubelskiego Jana Pawła II	2017	499
Epos o Gilgameszu : wersja standardowa z Niniwy (ša naqba imuru)		PJ3771.G5 P6 2017		The Enigma Press	2017	224
Prawo i postępowanie administracyjne w pigułce		KKP2720 .P778 2017		Wydawnictwo C. H. Beck	2017	255
Problemy bezpieczeństwa w wybranych państwach - instytucje, badania, studia		UA10.5 .P75 2017		Dom Wydawniczy Elipsa	2017	172
Region - miasto - wieś : wielkie inwestycje publiczne w miastach aglomeracji : praca zbiorowa. T. 2		HT178.P6 R39 2016 t.2		Wydawnictwo Politechniki Śląskiej	2017	254
Gwarek Jan Mitręga			magazyn	Urząd Miasta Siemianowice Śląskie	2017	142
Lublin : 700 lat dziejów miasta		DK4800.L7857 L775 2017		Wojewódzka Biblioteka Publiczna im. Hieronima Łopacińskiego	2017	369
Edukacja ekologiczna we współczesnej szkole			magazyn	Wyższa Szkoła Biznesu	2017	161
Kultura i samorządność lokalna : historia, współczesność, perspektywy		DK4115 .K85 2017		Wydawnictwo Uniwersytetu Rzeszowskiego	2017	262
Spółki Skarbu Państwa na rynku kapitałowym		KKP3217 .S665 2017		Wolters Kluwer	2017	224
KK Kodeks karny. KPK Kodeks postępowania karnego		KKP3794 2017f		Wydawnictwo C.H. Beck	2017	447
Historie alternatywne i kontrfaktyczne : wizje - narracje - metodologia		D16.118 .H57 2017		Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej	2017	180
Wiara w czasach niewiary : rozmowy o współczesnej religijności		BL624 .B54 2017		Wydawnictwo Znak	2017	267
