title	author	WD_signature	storage	publisher	year	pages
Europejskie skarby Muzeum Narodowego z Muzeum Książąt Czartoryskich w Krakowie w Zamku Królewskim w Niepołomicach = European treasures of the National Museum from The Princes Czartoryski Museum in Kraków in The Royal Castle in Niepołomice	Dec, Dorota. 	N3152.32.C92 D42 2011		Wydawnictwo Projekt Plus dla Muzeum Niepołomickiego, [ca 	2011	127
"NSZZ ""Solidarność"" Zakładu Energetycznego w Lublinie/Lubelskich Zakładów Energetycznych ""Lubzel"" SA 1980-2005"	Dąbrowski, Marcin (1966- ). 		magazyn	"Komisja Międzyzakładowa NSZZ ""Solidarność"" Lubelskich Zakładów Energetycznych SA, "	2010	206
Testing thermal imagers : practical guidebook	Chrzanowski, Krzysztof. 	TA1570 .C48 2010		Military University of Technology, 	2010	164
Walka o prawdę : żywi szukają poległych akowców	Budziak, Tadeusz. 		magazyn	Wydawnictwo Polihymnia, [	2010	184
Buddyzm	Celli, Nicoletta. 	BQ4028.I8 C45165 2010		"Wydawnictwo ""Arkady"", cop. "	2010	336
Szczera wola i zniewolenie : harcerstwo w Polsce 1945-1980 : zarys problematyki ideowej i wychowawczej	Czopowicz, Stanisław (1950- ). 	HS3270.P7 C95 2010		Niezależne Wydawnictwo Harcerskie, 	2010	633
Wampy	Collins, Nancy A. (1959- ). 		magazyn	Wydawnictwo Amber, 	2010	262
W łóżku z teściową	Celmer, Zuzanna (1939-2020). 	HQ755.86 .C45 2010		Świat Książki, 	2010	255
Mity Ajnów	Chamberlain, Basil Hall (1850-1935). 	GR341.H6 C48165 2010		Wydawnictwo Kirin, 	2010	143
Bieganie metodą Danielsa	Daniels, Jack (1933- ). 	GV1062 .D36165 2010		Inne Spacery, 	2010	322
O polskich przekładach prozy Vincenta Šikuli	Buczek, Marta (1971- ). 	PG5439.29.I35 Z58 2010		Uniwersytet Śląski, 	2010	232
Depozyt	Chmielewska, Joanna (1932-2013). 	PG7162.H5 D47 2010		Kobra Media, cop. 	2010	402
Szalona chacona	Czuchajowski, Leszek (1926-2016). 		magazyn	Arcana, 	2010	108
Pana mojego spotykam... służąc wyzwoleniu	Danielski, Wojciech (1935-1985). 		magazyn	Wydawnictwo Światło-Życie, 	2010	159
Zmierzch bogów : powrót istot pozaziemskich : rok 2012 i co potem	Däniken, Erich von (1935- ). 	CB156 .D3326165 2010		Wydawnictwo Prokop, 	2010	179
O powstawaniu gatunków drogą doboru naturalnego czyli O utrzymaniu się doskonalszych ras w walce o byt. T. 1	Darwin, Charles (1809-1882). 	QH365.O6 D53 2010 t.1		Hachette, cop. 	2010	345
Słoneczna Dolina	Darda, Stefan (1972- ). 	PG7204.A73 S56 2010		Videograf II, 	2010	269
Pancerniki i lotniskowce	Crawford, Steve (1940- ). 		magazyn	Bellona, cop. 	2010	320
Seans za dwadzieścia kilka groszy	Budek, Zbigniew (1948- ). 		magazyn	Volumina.pl Daniel Krzanowski, 	2010	154
Papierowe obicia ścienne w pałacu w Wilanowie : studium portretowe : historia, technologia i konserwacja	Ciechańska, Marzenna. 	NK3471.P6 C54 2010	magazyn	Muzeum Pałac w Wilanowie, cop. 	2010	267
Dewiacja	Cook, Robin (1940- ). 	PS3553.O5545 M5165 2010		Dom Wydawniczy Rebis, 	2010	284
Algorytmy i struktury danych : wybrane zagadnienia	Czech, Zbigniew (1948- ). 		magazyn	Wydawnictwo Politechniki Śląskiej, 	2010	225
Kapłan i dzisiejszy świat : od postchrześcijaństwa do prechrześcijaństwa	Cencini, Amedeo (1948- ). 		magazyn	Wydawnictwo Homo Dei, cop. 	2010	162
Świętopełk I Wielki : król Wielkomorawski (ok. 844-894†) 	Chrzanowski, Witold (1963- ). 	DB2391.S93 C48 2010		"""Avalon"", "	2010	228
Być blisko Boga	Czop, Stanisław. 		magazyn	Drukarnia STANDRUK, 	2010	320
W kręgu afery Dogrumowej : sejm 1786 roku	Danilczyk, Adam. 	JN6763 .D36 2010	magazyn	Instytut Historii PAN, 	2010	214
Mechanika górotworu z podstawami zarządzania ochroną środowiska w obszarach górniczych i pogórniczych	Chudek, Mirosław (1934- ). 		magazyn	Wydawnictwo Politechniki Śląskiej, 	2010	499
Beethoven : próba portretu duchowego	Czartkowski, Adam (1881-1958). 	ML410.B4 C96 2010	magazyn	Państwowy Instytut Wydawniczy, 	2010	375
Rodzina ponad granicami : transnarodowe doświadczenia wspólnoty rodzinnej	Danilewicz, Wioletta Teresa. 	HQ638.7 .D365 2010		Trans Humana, 	2010	436
Algorytmy teorii liczb i kryptografii w przykładach	Chrzęszczyk, Andrzej. 	QA9.58 .C49 2010		Wydawnictwo BTC, cop. 	2010	328
