title	author	WD_signature	storage	publisher	year	pages
Relacje przestrzenne i dostępność komunikacyjna - województwo małopolskie	Guzik, Robert (geografia). 		magazyn	Urząd Marszałkowski Województwa Małopolskiego	2020	141
Systemowe ryzyko suszy rolniczej a ubezpieczenia : zadania dla państwa	Kaczała, Monika. 	S600.7.D76 K27 2019		Wydawnictwo UEP	2019	241
Ponad granicami : historia Solidarności Polsko-Czechosłowackiej	Kamiński, Łukasz (1973- ). 	DK4185.C95 K34 2019		Fundacja Solidarności Polsko-Czesko-Słowackiej	2019	276
Podstawy ekonomii	Jankowska, Ewa (ekonomia). 	HB179.P7 J35 2019		"TNOiK ""Dom Organizatora"""	2019	271
Epstein : dead men tell no tales, spies, lies & blackmail	Howard, Dylan. 	HV6592 .H69 2019		Skyhorse Publishing	2019	201
Świadkowie historii? : średniowiecze w dziejopisarstwie Europy Środkowej dawniej i dziś	Iwańczak, Wojciech (1948- ). 	D116 .I93 2019		Wydawnictwo Avalon	2019	325
Tatuś. T. 1	Juchniewicz, Natalia (2001- ). 		magazyn	Łąka Wydawnictwo Poligraf	2019	108
Niemiecki obóz koncentracyjny w Konstantynowie Łódzkim	Grynia, Marianna (1928- ). 	D805.5.K66 G78 2019		Marianna Grynia	2019	416
Wielki projekt	Hawking, Stephen William (1942-2018). 		magazyn	Albatros	2019	231
Czerwona księga : tekst	Jung, Carl Gustav (1875-1961). 	BF109.J8 A37165 2019		Vis-à-vis Etiuda	2019	655
Zapomniany wiek XX : retrospekcje	Judt, Tony (1948-2010). 	D421 .J83165 2019		Dom Wydawniczy Rebis	2019	567
Porozmawiajmy o śmierci przy kolacji : przewodnik i zaproszenie do najważniejszej rozmowy w życiu	Hebb, Michael. 	BF789.D4 H39165 2019		Prószyński Media	2019	307
Dzieła wszystkie : wydanie dwujęzyczne polsko-łacińskie	Horatius Flaccus, Quintus (65-8 p.n.e.). 	PA6402.P6 A1 2019		Oficyna Wydawnicza ASPRA-JR	2019	583
Development of constitutional law through constitutional justice : landmark decisions and their impact of constitutional culture : XXth International Congress on European and Comparative Contitutional Law, Gdańsk, 20-23 September 2018 = Le développement du droit constitutionnel par la justice constitutionnelle : les grandes décisions et leur impact sur la culture constitutionnelle : XXème Congrès Interantional de Droit Constitutionnel Européen et Comparé, Gdańsk, 20-23 Septembre 2018	International Congress on European and Comparative Constitutional Law (20 ; 2018 ; Gdańsk). 	K3165.A6 I586 2018		Wydawnictwo Uniwersytetu Gdańskiego	2019	425
Wskazania duchowe : antologia	Jan Bosco (święty ; 1815-1888). 	BX2350.65 .B67165 2019		Wydawnictwo Salezjańskie	2019	272
Wielkie rozpustnice w historii : od Kleopatry po Matę Hari	Grossmann, Agnès (1964- ). 	CT3203 .G76165 2019		Amber	2019	299
Zbiory Piotra Moszyńskiego : biblioteka szlachecka w dobie romantyzmu	Kamińska-Czubała, Barbara (1955- ). 	Z997.M68 K35 2019		Wydawnictwo Naukowe Uniwersytetu Pedagogicznego	2019	253
Ochrona przed skażeniami. Cz. 4, Wybrane zagadnienia metodologiczne, organizacyjne i techniczne likwidacji skażeń	Harmata, Władysław. 	UG447 .H37 2013 t.4		Wojskowa Akademia Techniczna	2019	188
Młot na czarownice : postępek zwierzchowny w czarach, a także sposób uchronienia się ich i lekarstwo na nie w dwóch częściach zamykający : księga wiadomości ludzkiej nie tylko godna i potrzebna ale z nauką Kościoła powszechnego zgadzająca się	Institoris, Henricus (1430-1505). 	BF1565 .I67165 2019		Wydawnictwo Vis-à-vis Etiuda	2019	215
Poznać przeszłość : karty pracy ucznia 1 : do historii dla liceum ogólnokształcącego i technikum : zakres podstawowy	Jurek, Krzysztof (1956- ). 		magazyn	Nowa Era	2019	159
Templariusze : rozkwit i upadek zakonu świętych wojowników	Jones, Dan (1981- ). 	CR4743 .J66165 2019	magazyn	Znak Horyzont	2019	507
