title	author	WD_signature	storage	publisher	year	pages
At the cold shoulder of history : the chilling story of a 21-year-old hospital corpsman who stood at the shoulder of JFK during the Bethesda autopsy	Jenkins, James C. (1942- ). 	E842.9 .J43 2018		Trine Day	2018	193
Niezamierzone konsekwencje rozwoju technologii w kulturze wizualnej	Jarecka, Urszula. 	NX180.T4 J36 2018		Wydawnictwo IFiS PAN	2018	295
Słowa z uśmiechem : literatura i kultura : język polski : klasa 5	Horwath, Ewa. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne	2018	336
Trudne życie	Jarecka, Sabina. 		magazyn	[wydawca nieznany]	2018	354
Bezpieczeństwo imprez masowych na przykładzie wybranych państw europejskich	Jurczak, Justyna. 	KJC6065.M37 J87 2018		Wydawnictwo Wyższej Szkoły Policji	2018	139
Junior explorer 5 : podręcznik	Heath, Jennifer. 		magazyn	Nowa Era	2018	119
Drogi do szczęścia	Juraczko, Marzena. 		magazyn	Wydawnictwo Bernardinum	2018	255
Cycero	Harris, Robert (1957- ). 		magazyn	Wydawnictwo Albatros	2018	413
Słowa z uśmiechem 5 : język polski : poradnik nauczyciela : scenariusze lekcji literackich, odpowiedzi do zadań, wskazówki metodyczne : szkoła podstawowa 	Horwath, Ewa. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne	2018	244
Maski historii, strzępy współczesności : studium o biografii i twórczości Władysława Lecha Terleckiego	Jamrozek-Sowa, Anna. 	PG7179.E7 Z67 2018		Wydawnictwo Uniwersytetu Rzeszowskiego	2018	540
Tysiąc wspaniałych słońc	Hosseini, Khaled (1965- ). 		magazyn	Albatros	2018	430
Minerały niezbędne w codziennej diecie : przywróć zdrowie, wzmocnij swój organizm i poraw nastrój	Jopp, Andreas. 		magazyn	Vital	2018	255
Polski sektor bankowy wobec ryzyka systemowego : analiza banków giełdowych	Jurkowska, Aleksandra. 	HG3137 .J866 2018		Wydawnictwo Uniwersytetu Ekonomicznego	2018	337
Dyktator	Harris, Robert (1957- ). 	PR6058.A69147 D53165 2018		Wydawnictwo Albatros	2018	478
Słownictwo z zakresu górnictwa solnego XVI-XVIII wieku na tle polszczyzny ogólnej	Horyń, Ewa. 	TN903.P7 H67 2018		Wydawnictwo Naukowe Uniwersytetu Pedagogicznego	2018	239
Kilkoro z nas	Kamiński, Bronisław (1938- ). 		magazyn	"Agencja Promocji Kultury ""Kudowiana"""	2018	143
The king's city : a history of London during the Restoration : the city that transformed a nation	Jordan, Don. 	DA681 .J67 2018		Pegasus Books	2018	526
Zdumiewające zdolności roślin	Harrison, Christina. 	QK50 .H36165 2018		Wydawnictwo AMBER	2018	254
Przyszłość bez przegranych	Huang, Weiping. 	HF1604 .H83165 2018		Time Marszałek Group	2018	245
Spisek	Harris, Robert (1957- ). 		magazyn	Wydawnictwo Albatros	2018	470
Chłopiec z latawcem	Hosseini, Khaled (1965- ). 		magazyn	Wydawnictwo Albatros	2018	414
Planeta Mars	Hurnik, Hieronim (1919-2016). 	QB641 .H87 2018		Robert Szaj, Fundacja Nicolaus Copernicus	2018	179
Mama bez recepty : bo najlepszym lekarstwem dla twojego dziecka jesteś ty	Joniec-Bieniek, Anna. 	RJ61 .J66 2018		Altenberg	2018	255
Wojska Obrony Terytorialnej wczoraj i dziś	Horyń, Wojciech. 	UA829.P77 H676 2018	magazyn	Wydawnictwo Adam Marszałek	2018	182
Żywy różaniec : prawdziwie Boska harfa	Jaricot, Pauline Marie (1799-1862). 		magazyn	Wydawnictwo Sióstr Loretanek	2018	319
Zrozumieć ACT : terapia akceptacji i zaangażowania w praktyce	Harris, Russ (1962- ). 	RC489.A32 H37165 2018		GWP	2018	344
Aktywizacja zawodowa i badawcza członków uniwersytetów trzeciego wieku	Jarecki, Wojciech. 	HD6283.P7 J37 2018		Wolumina.pl Daniel Krzanowski	2018	144
Biskupstwo poznańskie w wiekach średnich	Jurek, Tomasz (1962- ). 	BX1568.P65 D96 2018 t.1		Wydawnictwo Naukowe Uniwersytetu im. Adama Mickiewicza w Poznaniu	2018	664
I góry odpowiedziały echem	Hosseini, Khaled (1965- ). 	PS3608.O832 A66165 2018		Wydawnictwo Albatros A. Kuryłowicz	2018	446
Czerwony smok	Harris, Thomas (1940- ). 		magazyn	Wydawnictwo Sonia Draga	2018	381
Vaterland	Harris, Robert (1957- ). 	PR6058.A69147 F37165 2018		Wydawnictwo Albatros	2018	429
Republicanism in Russia : community before and after communism	Harhordin, Oleg Valerʹevič (1964- ). 	JC423 .K45 2018		Harvard University Press	2018	307
Żarty do życia Ewangelią	Jarosiewicz, Rafał (1976- ). 		magazyn	Pomoc Wydawnictwo Misjonarzy Krwi Chrystusa	2018	168
Kto porwał Daisy Mason?	Hunter, Cara. 	PR6108.U58 C56165 2018		Filia	2018	396
A covert action : Reagan, the CIA, and the cold war struggle in Poland	Jones, Seth G. (1972- ). 	DK4442 .J66 2018		W.W. Norton & Company	2018	418
Prorok Daniel miał rację : nie tylko biblijne aspekty postu Daniela	Jędraszek, Jan. 		magazyn	Apostolicum Wydawnictwo Księży Pallotynów Prowincji Chrystusa Króla	2018	174
Pamiętnik z Syberii	Jakusik, Regina (1930-2015). 		magazyn	Wojewódzki Ośrodek Metodyczny	2018	137
Kontrterroryzm : siły specjalne, działania, wydarzenia w 2017 roku	Jałoszyński, Kuba. 	HV8227.7.A45 B7546 2018		Safety Project Stelmach Jarosław	2018	440
Parzymiechy : 750 lat historii	Jędrysiak, Jarosław. 	DK4800.P2947 J44 2018	magazyn	Gmina Lipie	2018	256
Księga Sfery : podstawy starożytnej i nowoczesnej magii sferycznej, tachionowej i neutrinowej : wywiady i wspomnienia członków zakonu magicznego Divine Mystery Order	Hex, Tom. 		magazyn	Wydawnictwo Poligraf	2018	233
Ruiny Jasła 1944-1945	Jałosińska, Felicja (1935- ). 		magazyn	Stowarzyszenie Miłośników Jasła i Regionu Jasielskiego	2018	152
Kształtowanie kapitału społecznego organizacji	Jędrych, Elżbieta. 	HD30.19 .J44 2018		Wydawnictwo Naukowe PWN	2018	262
"The image of ""White"" and ""Red"" Russia in the Polish political thought of the 19th and 20th century : analogies and parallels"	Juchnowski, Jerzy (1955- ). 	JA84.P7 J79 2018		Peter Lang	2018	197
Monachium	Harris, Robert (1957- ). 	PR6058.A69147 M86165 2018		Wydawnictwo Albatros	2018	398
Najważniejszy mecz Kremla	Imielski, Roman (1972- ). 	GV943.5 2018 .I45 2018	magazyn	Wydawnictwo Agora	2018	342
Św. Józef Moscati : historia świętego lekarza	Immediata, Beatrice. 		magazyn	Wydawnictwo Esprit	2018	234
Mój Liban - piekło i raj	Kamińska-Achkar, Aldona. 	DS87.5 .K35 2018		Wydawnictwo Poligraf	2018	248
Wykorzystaj w pełni swój potencjał : 24 techniki realizacji marzeń o naukowo udowodnionej skuteczności	Jonsson, Melissa Joy. 		magazyn	Studio Astropsychologii	2018	371
Zeszyt lekturowy 8 : język polski : szkoła podstawowa	Horwath, Ewa. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne	2018	123
Komisja Edukacji Narodowej 1773-1794 : szkoły w Wydziale Nowogródzkim	Jamrożek, Wiesław (1954- ). 	LA856.5.N38 J35 2018		Oficyna Wydawnicza ASPRA-JR	2018	258
W krainie cedrów	Jarawan, Pierre (1985- ). 	PT2710.A73 A65165 2018		Wydawnictwo Sonia Draga	2018	436
Jak czytać nowoczesne budynki : przyspieszony kurs wiedzy o architekturze epoki nowoczesnej	Jones, Will. 			Wydawnictwo Arkady	2018	255
Trzy koperty	Hezroni, Nir (1968- ). 	PJ5055.23.E98 S54165 2018		Media Rodzina	2018	267
Tajniki uwodzenia	Jordan, Nicole. 		magazyn	Wydawnictwo Amber	2018	318
Drzewa w moim lesie	Heinrich, Bernd (1940- ). 	QK164 .H45165 2018		Wydawnictwo Czarne	2018	212
