title	author	WD_signature	storage	publisher	year	pages
Razem lecz osobno	Chaumier, Serge (1964- ). 	HQ801 .C46165 2007		Prószyński i S-ka, [ca 	2007	288
Idiota. T. 1	Dostoevskij, Fedor Mihajlovič (1821-1881). 		magazyn	Polskie Media Amer.com SA, [	2005	347
Idiota. T. 2	Dostoevskij, Fedor Mihajlovič (1821-1881). 		magazyn	Polskie Media Amer.com SA, [	2005	315
Corpus epistularum Ioannis Dantisci. Pt. 1, Ioannis Dantistci epistulae latinae. Vol. 1, Ioannes Dantiscus' latin letters, 1537	Dantyszek, Jan (1485-1548). 	DK4284.D36 A4 2004 t.1 cz.1		PAU, 	2004	427
Postępowanie administracyjne, egzekucyjne i sądowoadministracyjne	Chorąży, Krzysztof. 	KKP2730 .C476 2004		"Kantor Wydawniczy ""Zakamycze"", "	2004	357
Koniec zdjęć	Chaplin, Stella. 	PR6053.H349 I8165 2004		Amber, 	2004	374
Wpisane w kamień i spiż : inskrypcje pamiątkowe w Warszawie XVII-XX w.	Ciepłowski, Stanisław (1936-2013). 	DK4638 .C55 2004	magazyn	Argraf, 	2004	449
Ekonomia polityczna globalizacji : wprowadzenie	Chołaj, Henryk (1927-2017). 	HF1365 .C48 2004		Wyższa Szkoła Społeczno-Ekonomiczna, 	2004	655
Cztery katechezy biblijne	Cholewiński, Alfred (1936-1988). 		magazyn	Wydaw. WAM, 	2004	101
Laboratorium podstaw metrologii	Ciepłucha, Jan (1940- ). 	T50 .C54 2004		Wydaw. PŁ, 	2004	175
Dobra nowina dla każdego	Cholewiński, Alfred (1936-1988). 		magazyn	Wydawnictwo WAM, 	2004	113
Zasady prowadzenia podatkowej księgi przychodów i rozchodów : kiedy warto wybrać podatek liniowy 19%?, opodatkowanie ryczałtów samochodowych, kiedy sprzedaż składników majątkowych nie jest przychodem?, zmiany w ZUS w 2004 roku, nowe zaliczki i składki zdrowotne	Czernecki, Jacek. 	KKP3592 .C955 2004		Wszechnica Podatkowa, [	2004	166
Dni dobre i złe : 1906-1996	Dega, Maria (1906-1996). 		magazyn	Oficyna Wydawnicza ŁośGraf, cop. 	2004	204
Faza ataku	DiMercurio, Michael. 	PS3554.I4373 T45165 2004		Amber, 	2004	332
Zeszyt ćwiczeń dla szkół muzycznych : klasa I	Chowaniec, Małgorzata. 		magazyn	Impuls, 	2004	110
Najlepsze dania z bufetu	Caprari, Małgorzata. 		magazyn	Klub dla Ciebie, cop. 	2004	168
Księga złudzeń	Cioran, Emil (1911-1995). 	B2430.C5253 C37165 2004		Wydaw. KR, 	2004	290
Poezja i minidramat Gałczyńskiego : interpretacje utworów	Cieński, Andrzej (1931-2019). 	PG7158.G262 C54 2004		Uniwersytet Opolski, 	2004	192
Fundusze masy upadłości : postępowanie podziałowe : komentarz	Cieślak, Sławomir. 	KKP1958 .C52 2004		Wydaw. C. H. Beck, 	2004	179
Blindsided : lifting a life above illness : a reluctant memoir	Cohen, Richard M. (1947- ). 		magazyn	HarperCollins, 	2004	236
An analysis of the failure of parliamentary-government in post-liberation Bangladesh 1973-75	Choudhury, Jamshed Sanyiath Ahmed. 	DS395.5 .C48 2004		Südasien-Institut Ruprecht-Karls-Universität, 	2004	255
Zarys hydrogeologii dla studentów kierunków: budownictwo wodne i inżynieria środowiska	Coufal, Ryszard (1950- ). 			Wydaw. Uczelniane PS, 	2004	196
Prowadził nas los	Choszcz, Kinga (1973-2006). 	G465 .C46 2004	magazyn	"Wydawnictwo Diecezji Pelplińskiej ""Bernardinum"", cop. "	2004	471
Tryb warunkowy	Cygler, Hanna (1960- ). 	PG7203.Y45 T79 2004		Cztery Strony Świata, cop. 	2004	253
Ćwiczymy tai chi : [15 minut : mocne ciało, jasny umysł]	Ding, John. 	GV504 .D56165 2004		Klub dla Ciebie, 	2004	198
Historia doktryn politycznych i prawnych : podręcznik akademicki	Chojnicka, Krystyna (1951- ). 	JA81 .C56 2004		Ars boni et aequi, 	2004	399
W sercu kraju	Coetzee, J. M. (1940- ). 	PR9369.3.C58 I5165 2004		"""Znak"", "	2004	189
Zasady prowadzenia podatkowej księgi : zmiany po wejściu do Unii Europejskiej : kto jest podatnikiem VAT UE, import-export a nabycie-dostawa wewnątrzwspólnotowe, kiedy można nie płacić podatku, ZUS w 2004 roku, formy zatrudniania pracowników, samochód w firmie - delegacje, ryczałty, diety	Czernecki, Jacek. 		magazyn	Wszechnica Podatkowa, 	2004	167
Katie w świecie mody	Campbell, Rebecca (1967- ). 	PR6103.A56 S58165 2004		G+J Gruner + Jahr Polska, cop. 	2004	287
Amunicja wojskowa 1840-1870	Czarniawski, Wojciech. 	UF700 .C95 2004		Norbertinum, 	2004	135
Crosslinking of solvent-borne pressure-sensitive adhesives based on polyacrylates	Czech, Zbigniew (1952- ). 		magazyn	Wydaw. Uczelniane Politechniki Szczecińskiej, 	2004	222
W pajęczynie mroku	Clark, Mary Higgins (1929-2020). 	PS3553.L287 S77165 2004		Prószyński i S-ka, [	2004	198
Przewodnik po zaburzeniach językowych w schizofrenii	Czernikiewicz, Andrzej. 	RC514 .C95 2004		Instytut Psychiatrii i Neurologii, 	2004	127
Jestem tym, co zjadłem... i jestem przerażony!!! oraz inne dygresje mistrza komedii	Cosby, Bill (1937- ). 	PN6231.G35 C67165 2004		Wydaw. M, 	2004	184
Watermark : the disaster that changed the world and humanity 12,000 years ago	Christy-Vitale, Joseph. 	QE507 .C48 2004	magazyn	Pocket Books, cop. 	2004	214
Fotografia cyfrowa	Debes, Norbert. 	TR267 .D43165 2004		Wydaw. RM, 	2004	262
Rozbitkowie : rzecz o paryskich kloszardach	Declerck, Patrick (1953- ). 	HV4556.P37 D43165 2004		Muza, 	2004	545
"Fałszerstwo prawie doskonałe : (marginalia Williama Irelanda w książce Edwarda Moningsa ""The Landgraue of Hessen""... [1596]  w zbiorach Biblioteki Uniwersyteckiej w Warszawie)"	Cetera-Włodarczyk, Anna (1970- ). 			Państwowe Wydawnictwo Naukowe], 	2004	134
Sprawiedliwość naprawcza : przywrócenie ładu społecznego	Consedine, Jim (1944- ). 	HV8688 .C66165 2004	magazyn	Polskie Stowarzyszenie Edukacji Prawnej, 	2004	228
Charlie i wielka szklana winda	Dahl, Roald (1916-1990). 		magazyn	Zysk i S-ka, cop. 	2004	187
Miłości nie kupisz	Clementis, Francesca (1958- ). 	PR6053.L479 C39165 2004		Amber, 	2004	350
Pisma dogmatyczne i egzegetyczne	Cezary z Arles (święty ; 470-543). 	BR65.C252 P6 2004		Uniwersytet im. Adama Mickiewicza. Wydział Teologiczny, 	2004	191
Application of Monte Carlo techniques for solving selected seismological inverse problems	Dębski, Wojciech. 		magazyn	Institute of Geophysics. Polish Academy of Sciences, 	2004	207
Tablice matematyczne : [definicje, twierdzenia, własności, wzory]	Cewe, Alicja. 	QA41 .C49 2004		Wydawnictwo Podkowa, dr. 	2004	139
The edge of the sky	Campbell, Drusilla. 	PS3603.A474 E34 2004		Kensington Books, 	2004	346
