title	author	WD_signature	storage	publisher	year	pages
Lapikon : Ala ma font(a) - warsztaty projektowania krojów pism przeznaczonych do publikacji dla dzieci = Ala ma font(a) - typography workshop: designing typefaces for children's book		Z246 .L36 2012		Akademia Sztuk Pięknych, [ca 	2012	139
Kocury i Malichów : zarys dziejów od czasów najdawniejszych do 1945 roku			magazyn	Alleprint PPUH Mysiakowski Łukasz, [ca 	2012	170
I, Culture : made in the EU, powered by Poland : Instytut Adama Mickiewicza - Zagraniczny Program Kulturalny Polskiej Prezydencji 2011 : raport			magazyn	Instytut Adama Mickiewicza, [ca 	2012	151
Technique and application in dental anthropology		GN209 .T43 2011		Cambridge University Press, 	2011	456
Firmy rodzinne - determinanty funkcjonowania i rozwoju : zarządzanie rozwojem i zmianą			magazyn	Wydawnictwo Społecznej Wyższej Szkoły Przedsiębiorczości i Zarządzania w Łodzi, 	2011	331
Z problematyki ekonomii i zarządzania				Krakowska Akademia im. Andrzeja Frycza Modrzewskiego, 	2011	143
Computational photography : methods and applications		TR267.3 .C66 2011		CRC Press, 	2011	512
Innowacyjne rozwiązania w obszarze automatyki, robotyki i pomiarów : praca zbiorowa			magazyn	Przemysłowy Instytut Automatyki i Pomiarów PIAP, 	2011	248
Teoretyczne i praktyczne aspekty zarządzania i bezpieczeństwa			magazyn	Wydawnictwo Społecznej Wyższej Szkoły Przedsiębiorczości i Zarządzania w Łodzi, 	2011	338
Wielowymiarowy obraz rodziny				Krakowska Akademia im. Andrzeja Frycza Modrzewskiego, 	2011	210
Małopolski Okręgowy Związek Pływacki - 85 lat			magazyn	Aknet Krzysztof Kogut, 	2011	269
Zarządzanie logistyczne			magazyn	Wydawnictwo Społecznej Wyższej Szkoły Przedsiębiorczości i Zarządzania w Łodzi, 	2011	198
Stanisław Stach : malarstwo		ND955.P63 S722 2011	magazyn	[Starostwo Powiatowe], 	2011	100
Spór o Górny Śląsk 1919-1922 : w 90 rocznicę wybuchu III powstania śląskiego		DK4600.S468 S66 2011		Narodowe Centrum Kultury [etc.], 	2011	367
Twentieth century ukrainian literature : essays in honor of Dmytro Shtohryn		PG3916.2 .U5913 2011		Kyiv Mohyla Academy Publishing House, 	2011	367
Ciało tańczące			magazyn	Narodowe Centrum Kultury, 	2011	216
Zalecenia w zakresie preparatyki, stosowania i zapewnienia jakości składników krwi : zalecenie nr R(95) 15			magazyn	na zlec. Narodowego Centrum Krwi, cop. 	2011	368
Tangram : wzory i rozwiązania : [uruchom wyobraźnię			magazyn	Wydawnictwo Nowik, 	2011	111
Przekładka VI : potyczki tłumacza z metaforą = Premost VI : prevajačev spoprijem z metaforo			magazyn	Kulturno-umetniško društvo Police Dubove, 	2011	126
Lakownica lśniąca : Ganoderma lucidum - biologia, uprawa i właściwości lecznicze		QK629.G18 L35 2011		Wydawnictwo Uniwersytetu Przyrodniczego, cop. 	2011	199
Społeczeństwo informacyjne : gospodarka, technologie, procesy		HC79.I55 S67 2011	magazyn	Wydawnictwo Uniwersytetu Ekonomicznego, 	2011	454
Uwarunkowania wewnętrzne organizacji źródłem jej potencjału		HD36 .U94 2011		Wojskowa Akademia Techniczna, 	2011	321
Non-Classical Models of Automata and Applications II			magazyn	IOS Press, 	2011	119
Written in bones : studies on technological and social contexts of past faunal skeletal remains		CC79.5.B64 W75 2011		Uniwersytet Wrocławski. Instytut Archeologii, 	2011	325
Witraże secesyjne : tendencje i motywy		NK5300.5 .W57 2011		Wydawnictwo Edytor, 	2011	245
Gospodarki narodowe w procesie przemian strukturalnych			magazyn	Wydawnictwo Uniwersytetu Ekonomicznego, 	2011	216
Sustainability odpowiedzią na kryzys ekonomiczny : nowe koncepcje przedsiębiorstwa przyszłości		HD36 .S8977 2011		Instytut Organizacji i Zarządzania w Przemyśle Orgmasz, [	2011	399
Anglosaska filozofia religii wobec wyzwań współczesności		BL51 .A54 2011		Wydawnictwo Libron, 	2011	167
Radioaktywność przyziemnej warstwy atmosfery w Polsce w latach 1960-2010 : wyniki pomiarów radioaktywności przyziemnej warstwy powietrza otrzymane w placówkach Instytutu Meteorologii i Gospodarki Wodnej w latach 1960-2010		TD887.R3 R3 2011		Inspekcja Ochrony Środowiska, 	2011	103
Lewica i spór o historię				Fundacja im. Kazimierza Kelles-Krauza, 	2011	151
Wychowanie wobec wyzwań współczesności		LB14.7 .W94 2011	magazyn	Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej, 	2011	369
Cztery strony gminy Podedwórze			magazyn	Wydawnictwo Olech, 	2011	123
Firmy rodzinne - determinanty funkcjonowania i rozwoju : współczesne aspekty zarządzania			magazyn	Wydawnictwo Społecznej Wyższej Szkoły Przedsiębiorczości i Zarządzania w Łodzi, 	2011	446
Duch Asyżu : 25 lat			magazyn	Franciszkańskie Towarzystwo Naukowe, 	2011	156
Ubóstwo dziś.			magazyn	Polski Instytut Kultury Chrześcijańskiej, 	2011	365
Teatr Biuro Podróży : między ziemią a niebem = between earth and heaven		PN2859.P63 P6768 2011		Instytut Adama Mickiewicza, cop. 	2011	248
Zaułki zbrodni : opowiadnia kryminalne		PG7148.D48 Z38 2011		Wydawnictwo Dolnośląskie, cop. 	2011	230
Medycyna ratunkowa i katastrof : podręcznik dla studentów uczelni medycznych		RC86.7 .M43 2011		Wydawnictwo Lekarskie PZWL, cop. 	2011	459
Porównanie sytuacji ekonomicznej gospodarstw rolnych w regionach FADN i NTS w 2009 r.			magazyn	Instytut Ekonomiki Rolnictwa i Gospodarki Żywnościowej - Państwowy Instytut Badawczy. Zakład Rachunkowości Rolnej, 	2011	105
Uwarunkowania rozwoju kapitału ludzkiego w rolnictwie i na obszarach wiejskich		HB2488.7.A3 U9 2011		Instytut Ekonomiki Rolnictwa i Gospodarki Żywnościowej - Państwowy Instytut Badawczy, 	2011	122
Życie i śmierć dla narodu! : antologia myśli narodowo-radykalnej z lat trzydziestych XX wieku		JN6769.A5694 Z83 2011		Wydawnictwo PROHIBITA Paweł Toboła-Pertkiewicz, 	2011	452
Barcelona : city guide		DP402.B24 I58165 2011		Langenscheidt Polska, cop. 	2011	319
Między nami : język polski : dla klasy trzeciej gimnazjum : poradnik dla nauczyciela		PG6065 .M535 2011		Gdańskie Wydawnictwo Oświatowe, 	2011	183
Kierunek kultura : w stronę żywego uczestnictwa w kulturze			magazyn	Mazowieckie Centrum Kultury i Sztuki, 	2011	183
Szkoła remontowania		TH4817.3 .S96 2011		Murator Wydawnictwo, 	2011	214
The conditions of the development of human capital in agriculture and in rural areas			magazyn	Instytut Ekonomiki Rolnictwa i Gospodarki Żywnościowej - Państwowy Instytut Badawczy, 	2011	124
Analiza danych gospodarczych - metody i zastosowania		HB135 .A58 2011		Wydawnictwo Uniwersytetu Ekonomicznego, 	2011	213
ARTificial : sztuczna przestrzeń sztuki = The Artificial space of art		N7255.P6 A757 2011		[Akademia Sztuk Pięknych w Poznaniu], 	2011	231
Procesy dostosowawcze polskiego przemysłu spożywczego do zmieniającego się otoczenia rynkowego : praca zbiorowa. 1		HD9015.P72 P766 2011 t.1		Instytut Ekonomiki Rolnictwa i Gospodarki Żywnościowej. Państwowy Instytut Badawczy, 	2011	150
Lokalne partnerstwa na rzecz EURO 2012 : praca zbiorowa		HT395.P62 S5545 2011		Wydawnictwo Edytor, 	2011	239
Green technology : an A-to-Z guide		TA170 .G75 2011		SAGE, cop. 	2011	524
Koncepcje Wacława Nałkowskiego w świetle osiągnięć współczesnej nauki i filozofii		G69.N35 K66 2011		Wydawnictwo Naukowe Uniwersytetu Pedagogicznego, cop. 	2011	150
Wybrane problemy społeczno-gospodarcze i zarządzania w administracji : praca zbiorowa		JF1358.P6 W93 2011		Wydawnictwo Gdańskiej Wyższej Szkoły Administracji, 	2011	369
Ocena warunków i jakości życia mieszkańców województwa pomorskiego i ich postrzeganie przyszłości.		HN539.P66 O26 2011		Urząd Marszałkowski Województwa Pomorskiego. Departament Rozwoju Regionalnego i Przestrzennego, 	2011	208
O radości.			magazyn	Polski Instytut Kultury Chrześcijańskiej, 	2011	360
Studia z zarządzania międzykulturowego			magazyn	Wydawnictwo Społecznej Wyższej Szkoły Przedsiębiorczości i Zarządzania, 	2011	156
Niezbędnik mieszkańca Łomianek			magazyn	Wydawnictwo Pommard, 	2011	190
Szkoła Chrystusa : spotkania ewangeliczne w ramach III roku deuterokatechumenatu : konspekty dla animatora i teksty pomocnicze.			magazyn	Wydawnictwo Światło-Życie, cop. 	2011	101
Marketingowe źródła uzyskiwania przewagi konkurencyjnej w działalności nowoczesnych podmiotów gospodarujących			magazyn	Wydawnictwo Społecznej Wyższej Szkoły Przedsiębiorczości i Zarządzania, 	2011	263
Współczesna turystyka : zagadnienia prawne, społeczno-ekonomiczne i przestrzenne				Krakowska Akademia im. Andrzeja Frycza Modrzewskiego, 	2011	324
