title	author	WD_signature	storage	publisher	year	pages
Marki 1920 : przedpole walk o Radzymin : działania bojowe 85 Pułku Strzelców Wileńskich	Sawicki, Marian Ryszard (1946- ). 	DK4406.3 .S28 2013		"""Inicjatywa Praska"" Diecezjalny Instytut Akcji Katolickiej, [ca "	2013	152
Anima vilis	Rodziewiczówna, Maria (1864-1944). 	PG7158.R55 A75 2012		Edipresse Polska, cop. 	2012	221
Freski bizantyńsko-ruskie fundacji Jagiełły w kaplicy Zamku Lubelskiego	Różycka-Bryzek, Anna ( -2005). 		magazyn	Muzeum Lubelskie, 	2012	172
Magnat	Rodziewiczówna, Maria (1864-1944). 		magazyn	Edipresse Polska, cop. 	2012	267
Nieznajoma	Schoenewaldt, Pamela. 			Świat Książki - Weltbild Polska, 	2012	365
Wrota Kaspijskie	Sidebottom, Harry. 	PR6119.I295 C37165 2012		Dom Wydawniczy Rebis, 	2012	405
Bezpieczeństwo zewnętrzne państwa w programach i działaniach polskich polityków (1939-1955)	Skuza, Cezariusz (1946-2015). 	DK4436.5 .S58 2012		Przedsiębiorstwo Produkcyjno-Handlowe Zapol Dmochowski, Sobczyk, 	2012	553
Profesjonalny coaching : zasady i dylematy etyczne w pracy coacha	Sidor-Rządkowska, Małgorzata. 	HF5549.5.C53 S53 2012		Oficyna a Wolters Kluwer business, 	2012	202
Inspekcja grobów żołnierskich w Przemyślu : powstanie i działalność w Galicji Środkowej 1915-1918	Schubert, Jan. 		magazyn	Krakowskie Towarzystwo Edukacyjne, 	2012	292
Klejnot. Cz. 2	Rodziewiczówna, Maria (1864-1944). 		magazyn	Edipresse Polska, cop. 	2012	234
"Postawią ci szubienicę... : NSZZ ""Solidarność'' MKZ Katowice 1980-1981 : wspomnienia. T. 2"	Rozpłochowski, Andrzej (1950- ). 	DK4600.S4686 R69 2011 t.2		Stowarzyszenie Pokolenie, 	2012	360
Naum Gabo	Sidlina, Natal'â Zinov'evna. 	NB699.G23 S4413 2012		Tate Publishing, 	2012	207
