title	author	WD_signature	storage	publisher	year	pages
Kościoły neoromańskie w Archidiecezji Przemyskiej	Proksa, Michał. 	NA5955.P62 P777 2017		Oficyna Wydawnicza Politechniki Rzeszowskiej	2017	168
Nic nie mów : historia inspirowana autentycznymi wydarzeniami	Ragen, Naomi (1949- ). 	PS3568.A4118 D48165 2017		Prószyński Media	2017	405
Projekt Królowa	Rosik, Dominika. 	PG7218.O75 P76 2017		Zysk i S-ka Wydawnictwo	2017	566
Teoria i zasady projektowania dla architektów krajobrazu	Rylke, Jan (1944- ). 	SB472 .R85 2017		[Beata J. Gawryszewska]	2017	199
Od kuczy do zómku : dzieje gospodarstw i budynków mieszkalnych w Wiśle	Procner, Jan. 		magazyn	Interfon	2017	120
Uczestnik postępowania nieprocesowego : zagadnienia konstrukcyjne	Rylski, Piotr. 	KKP1835 .R945 2017		Wolters Kluwer	2017	439
Zarys dziejów parafii rzymskokatolickiej pw. Nawrócenia św. Pawła w Bełżycach w latach 1417-2017	Przech, Czesław (1939- ). 		magazyn	Wydawnictwo Polihymnia	2017	187
Zdobycie Konstantynopola	Robert de Clari (1170?-1216?). 	D164.A3 R63165 2017		Instytut Historii UAM	2017	115
Kto co dostaje i dlaczego : matchmaking : ekonomia kojarzenia stron transakcji i projektowania rynku	Roth, Alvin E. (1951- ). 	HB171 .R67165 2017		MT Biznes	2017	275
Jadwisia	Podeszwa, Jadwiga (1943- ). 		magazyn	Drukarnia Projekt	2017	176
Trzy sposoby podejścia do zagadnienia relatywizmu: A. MacIntyre, R. Rorty, P. Boghossian	Roszyk, Maksymilian. 	BD221 .R67 2017		Wydawnictwo KUL	2017	269
16.10 do Bergamo	Rowicki, Piotr (1975- ). 		magazyn	Wydawnictwo Literatura	2017	151
Nokaut : historia bokserki	Rylik, Agnieszka (1974- ). 		magazyn	Edipresse Polska	2017	173
Doświadczenia młodego geologa instytutowego (1959-1974)	Podemski, Maciej (1939- ). 		magazyn	ACAD	2017	385
Pomiary ciśnienia tętniczego poza gabinetem lekarskim : metody, interpretacja i zastosowanie w praktyce	Prejbisz, Aleksander. 	RC74 .P74 2017		Medycyna Praktyczna	2017	155
Świat Chrystusa. 2	Roszkowski, Wojciech (1947- ). 	D57 .R67 2016 t.2		Biały Kruk	2017	430
Sztuka a wartości ponadczasowe - Radziejowice 2016 : XXXIV Plener dla Artystów Posługujących się Językiem Geometrii	Plener dla Artystów Posługujących się Językiem Geometrii (34 ; 2016 ; Radziejowice). 		magazyn	"Mazowieckie Centrum Sztuki Współczesnej ""Elektrownia"" w Radomiu"	2017	108
Problematyka ontologiczna w polskiej teorii socjologicznej : analiza myśli Floriana Znanieckiego, Tadeusza Szczurkiewicza, Pawła Rybickiego i Jana Szczepańskiego	Prejsnar-Szatyńska, Sabina. 	HM477.P6 P74 2017		Wydawnictwo Libron - Filip Lohner	2017	236
Publicystyka filozoficzno-społeczna i literacka. T. 5, 1902-1912	Prus, Bolesław (1847-1912). 	PG7158.G6 P83 2016 t.5		Wydawnictwo Episteme	2017	418
Polacy w Kazachstanie jako środowisko wychowawcze	Rykowska, Natalia. 	DK907.15.P65 R85 2017		Wydawnictwo KUL	2017	247
XXXV Plener dla Artystów Posługujących się Językiem Geometrii : Światło w geometrii - Radziejowice 2017	Plener dla Artystów Posługujących się Językiem Geometrii (35 ; 2017 ; Radziejowice). 		magazyn	"Mazowieckie Centrum Sztuki Współczesnej ""Elektrownia"" w Radomiu"	2017	120
Wyłączenie sędziego w procesie cywilnym : komentarz praktyczny z orzecznictwem : wzory pism procesowych i orzeczeń	Reiwer, Rafał. 	KKP1726 .R45 2017		Wydawnictwo C.H. Beck	2017	472
Bezpieczeństwo żywności w kontekście jej fałszowania	Płocki, Rafał. 	TX531 .P56 2017		Wydawnictwo Wyższej Szkoły Policji	2017	168
Dysydenci : nieuleczalnie nieposłuszni	Podrabinek, Aleksandr Pinhosovič (1953- ). 	DK275.P64 A34165 2017		Ośrodek Karta	2017	548
Tak to robią wspaniali rodzice : 75 rad, jak wychować szczęśliwe dziecko	Reischer, Erica. 	HQ769 .R454165 2017		Wydawnictwo Czarna Owca	2017	239
Kroniki. T. 14, 1885	Prus, Bolesław (1847-1912). 	PG7158.G6 K7 2017 t.14		Wydawnictwo Episteme	2017	357
Dzieła kameralne Maxa Regera : inspiracje twórczością wielkich kompozytorów	Rot, Michał (1988- ). 	ML410.R445 R67 2017	magazyn	Łódzkie Towarzystwo Naukowe	2017	137
Asperger : życie w dwóch światach	Preissmann, Christine (1970- ). 	RC553.A88 P73165 2017		Gdańskie Wydawnictwo Psychologiczne	2017	253
Rodzinny interes : ostatni skok	Roslund, Anders (1961- ). 	PT9877.28.O87 B76165 2017		Wydawnictwo Sonia Draga	2017	470
Świat Chrystusa. 3	Roszkowski, Wojciech (1947- ). 	D57 .R67 2016 t.3		Biały Kruk	2017	455
Zawsze jest przebaczenie	Ragde, Anne B. (1957- ). 	PT8951.28.A34 A76165 2017		Smak Słowa	2017	311
Człowiek w cieniu	Rylski, Eustachy (1944- ). 	PG7177.Y54 C95 2017		Wielka Litera	2017	172
Pogańskie imperium : litewska dominacja w Europie Środkowo-Wschodniej 1295-1345	Rowell, Stephen Christopher (1964- ). 	DK505.7 .R68165 2017		Wydawnictwo Napoleon V	2017	375
Postindustrialna przestrzeń miejska : 16 Plener Origami = Post-industrial urban space : 16 Outdoor Origami Meeting	Plener Origami (16 ; 2017 ; Kraków). 		magazyn	Zakład wielobranżowy Piotr Rościszewski	2017	183
Pomiędzy zbrodniami : komparatystyka na tropach kryminału	Regiewicz, Adam (1972- ). 	PG7099.5.D47 R44 2017		Wydawnictwo Naukowe Katedra	2017	540
Benedykt XVI : wielki papież czasu kryzysu	Regoli, Roberto (1975- ). 	BX1378.6 .R45165 2017		Wydawnictwo Esprit	2017	525
Targ łakoci	Rachowski, Utz (1954- ). 		magazyn	Instytut Filologii Germańskiej Uniwersytetu Wrocławskiego	2017	195
Współczesna wiedza o polimerach. 2, Polimery naturalne i syntetyczne, otrzymywanie i zastosowania	Rabek, Jan F. (1935- ). 	QD381 .R33 2017 t.2		Wydawnictwo Naukowe PWN SA	2017	585
Matka i córka	Roberts, Nora (1950- ). 		magazyn	Harper Collins Polska	2017	141
Zimowa miłość	Rodzeń, Elżbieta. 	PG7218.O365 Z3 2017		Zysk i S-ka Wydawnictwo	2017	461
Stara Atma	Pinkwart, Maciej (1948- ). 	ML410.S99 P49 2017		Wagant	2017	272
ECOLI[S]² : essays and notes on ecolinguistic synergy and synthesis	Puppel, Stanisław (1947- ). 	P39.5 .P86 2017		Katedra Ekokomunikacji UAM	2017	180
Śmiertelne zlecenie	Rygiel, Katarzyna (1975- ). 	PG7218.Y38 S65 2017		Edipresse Polska	2017	312
Bliżej biologii : gimnazjum : podręcznik. Cz. 3	Pyłka-Gutowska, Ewa. 	QH308.7 .B65 2015 t.3		Wydawnictwa Szkolne i Pedagogiczne	2017	256
Strategia Syjonu : nieznana historia narodu wybranego. T. 2	Reed, Douglas (1895-1976). 	DS149 .R44165 2017 t.2	magazyn	"Wydawnictwo ""Wektory"""	2017	398
Locus Solus	Roussel, Raymond (1877-1933). 	PQ2635.O96168 L6165 2017		Państwowy Instytut Wydawniczy	2017	335
Ogrody odchodzące...? : z dziejów gdańskiej zieleni publicznej 1708-1945	Rozmarynowska, Katarzyna. 		magazyn	Fundacja Terytoria Książki	2017	365
Tlenowy granulowany osad czynny : koncepcje mechanizmów formowania, właściwości i wymagania technologiczne	Podedworna, Jolanta. 	TD756 .P63 2017		"Wydawnictwo ""Seidel-Przywecki"" Sp. z o.o."	2017	169
Religijność nowych mediów	Regiewicz, Adam (1972- ). 	BL37 .R44 2017		Wydawnictwo Adam Marszałek	2017	312
Poszukiwania	Roberts, Nora (1950- ). 		magazyn	Edipresse-Kolekcje	2017	543
Teatr Lalka 1945-2015 : Samarkanda, Kraków, Warszawa	Rogacka, Joanna. 	PN1978.P6 R64 2017		Teatr Lalka	2017	253
Edukacja międzykulturowa na rzecz zrównoważonego rozwoju : edukacja, teorie kształcenia i wychowania	Rogalska-Marasińska, Aneta (1967- ). 	LC1099 .R64 2017		Wydawnictwo Uniwersytetu Łódzkiego	2017	528
The Chilbury ladies' choir : a novel	Ryan, Jennifer. 	PR6118.Y25 C45 2017		Crown	2017	371
Cmentarz w szczególe : pomniki, symbole i detale Cmentarza Centralnego w Szczecinie. [Cz. 1]	Rembas, Michał. 		magazyn	Bratek Michał Rembas	2017	144
Błękitna krew	Roberts, Nora (1950- ). 		magazyn	Edipresse-Kolekcje	2017	255
Kryminalne tango	Rodowicz, Wanda (1938- ). 		magazyn	Pryzmat Katarzyna i Wojciech Puza	2017	217
Życiorysta dwa	Rudnicki, Janusz (1956- ). 	PG7177.U298 Z432 2017		Grupa Wydawnicza Foksal	2017	299
Magia uczuć	Roberts, Nora (1950- ). 		magazyn	Edipresse-Kolekcje	2017	169
Rajska jabłoń	Roberts, Nora (1950- ). 		magazyn	Edipresse-Kolekcje	2017	186
Błękitny dym	Roberts, Nora (1950- ). 		magazyn	Edipresse-Kolekcje	2017	555
Wentylacja i klimatyzacja z nagrzewnicami strefowymi na wykresach i-x powietrza wilgotnego	Pisarev, Vyacheslav. 		magazyn	Oficyna Wydawnicza Politechniki Rzeszowskiej	2017	144
Przez śmierć	Rozanov, Vasilij Vasil'evič (1856-1919). 	PG3470.R77 A575 2017	magazyn	Fundacja Augusta Hrabiego Cieszkowskiego	2017	325
Niepodległa Poddębskiego = Independence by Poddębski	Poddębski, Henryk (1890-1945). 	DK4401 .P64 2017		Naczelna Dyrekcja Archiwów Państwowych	2017	223
Twierdza Kimerydu	Pioruńska, Magdalena. 	PG7216.I653 T87 2017		Wydawnictwo Novae Res	2017	442
Siercza : dach Wieliczki. 2	Piotrowicz, Józef (1930-2014). 	DK4800.S37 P56 2017 t.2		Wiesław Żyznowski	2017	671
Spodziewaj się Dobra	Piórkowski, Dariusz (1976- ). 	BX2350.3 .P56 2017		Wydawnictwo WAM	2017	235
Bundesliga : niezwykła opowieść o niemieckim futbolu	Reng, Ronald (1970- ). 	GV944.G4 R46165 2017		Wydawnictwo Sine Qua Non	2017	408
Obława augustowska 1945 : okoliczności i ofiary w dokumentach archiwalnych	Radziwonowicz, Tadeusz. 	DK4600.A9 R34 2017		Instytut Pamięci Narodowej. Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu	2017	210
Niczego sobie : komiksy o mieście Gliwice	Ratka, Mikołaj (1984- ). 		magazyn	Muzeum w Gliwicach	2017	116
Na drodze do oświecenia : kluczowe instrukcje mistrzów medytacji buddyzmu tybetańskiego	Ricard, Matthieu (1946- ). 	BQ5635 .R53165 2017		Wydawnictwo Rogaty Budda Jarosław Wierny	2017	283
Optymizm specjalnej troski : wybór wierszy	Pruss, Zdzisław (1942- ). 	PG7175.R77 O68 2017		Miejskie Centrum Kultury	2017	235
Ustawa o utrzymaniu czystości i porządku w gminach : komentarz	Romańczuk, Iwona. 	KKP3088.R43 R66 2017		INFOR PL	2017	335
Ochotnicza Straż Pożarna w Wyśmierzycach 1917-2017 : 100 lat w służbie społeczeństwa	Rostkowski, Tadeusz. 		magazyn	Wydawnictwo Diecezji Radomskiej AVE	2017	160
Jak powstaje państwo w naszych czasach : wybór pism	Rostworowski, Michał (1864-1940). 	JF59 .R67 2017		Wydział Studiów Międzynarodowych i Politycznych Uniwersytetu Jagiellońskiego	2017	268
Od opola do Opola : popularna historia miasta	Pobóg-Lenartowicz, Anna (1959- ). 	DK4800.O624 P63 2017		Wydawnictwo Nowik Sp.j.	2017	155
Perły albo życie	Retman, Lucia. 		magazyn	Lucia Retman	2017	142
Historia Polski 1914-2015	Roszkowski, Wojciech (1947- ). 	DK4382 .R67 2017		Wydawnictwo Naukowe PWN	2017	658
Ostatnie dni Stalina	Rubenstein, Joshua (1949- ). 	DK268.S8 R83165 2017		Prószyński Media	2017	301
Citizen Z : student's book : klasa 7	Puchta, Herbert. 		magazyn	PWN Wydawnictwo Szkolne	2017	132
Jadwiga Maziarska	Podgórski, Bogdan. 	ND955.P63 M394636 2017		[wydawca nieznany]	2017	231
Dawny afisz teatralny w zbiorach Instytutu Sztuki PAN	Polska Akademia Nauk. Instytut Sztuki. 	PN2099.P6 P65 2017		Instytut Sztuki PAN	2017	199
