title	author	WD_signature	storage	publisher	year	pages
Laura Pawela	Pawela, Laura (1977- ). 			Galeria Sztuki Współczesnej, [ca 	2012	126
Amiodaron z cordarone	Pierścionkowa, Janina Elżbieta. 		magazyn	Wydawnictwo Komograf, [ca 	2012	112
Nazwiska i imiona Polaków z Kiszyniowa i okolicy w XIX i XX wieku	Palinciuc-Dudek, Elena. 	CS2840.Z9 K576 2011		Wydawnictwo Lexis, 	2011	307
Wielcy odkrywcy	Pipe, Jim (1966- ). 		magazyn	Wydawnictwo G + J RBA, cop. 	2011	128
Ciekawa fizyka : gimnazjum : poradnik nauczyciela : program nauczania, przedmiotowy system oceniania, scenariusze, sprawdziany, testy. 1	Poznańska, Jadwiga. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne, 	2011	142
Wy jesteście światłem świata	Rhonheimer, Martin (1950- ). 	BX819.3.O68 R49165 2011		PROMIC - Wydawnictwo Księży Marianów, cop. 	2011	454
Polymer membranes in biotechnology : preparation, functionalization and application	Ramakrishna, Seeram. 	TP159.M4 R355 2011		Imperial College Press, cop. 	2011	287
The UN Human Rights Council	Ramcharan, Bertrand G. (1943- ). 	JZ4974 .R36 2011		Routledge Taylor & Francis Group, 	2011	148
Jakość, bezpieczeństwo i ekologia w transporcie : XIII Międzynarodowa Konferencja Naukowa QSET 2011, 15-17 czerwca 2011 r. Kraków - Niepołomice	QSET 2011 (13 ; 2011 ; Kraków). 		magazyn	[s. n.], 	2011	506
Ribera	Ribera, José de (1588?-1652). 	ND813.R53 P6713 2011		Polígrafa, cop. 	2011	127
Wybrane problemy wprowadzenia EURO w Polsce i na Litwie	Przychocka, Iwona. 	HG1087 .P84 2011		Difin, 	2011	117
Belinda	Rice, Anne (1941- ). 	PS3568.I265 B45165 2011		Wydawnictwo vis-à-vis/Etiuda, 	2011	602
Śmiertelna fantazja	Roberts, Nora (1950- ). 	PS3568.O243 F36165 2011		Prószyński i S-ka 	2011	391
The new Babylon : those who reign supreme : the Rothschild empire : the modern-day Pharisees and the historical, religious and economic origins of the New World Order	Piper, Michael Collins (1960-2015). 	E184.36.E25 P56 2011		American Free Press, 	2011	266
Megaron : wspólne problemy dziedzictwa kultury i natury w Polsce i Europie : szkice o ochronie zabytków, fenomen procesów rozwojowych cywilizacji i kultury : teoria, praktyka, przykłady rozwiązań	Pawlicki, Bonawentura Maciej (1933- ). 		magazyn	Centrum Informacji Europejskiej Europe Direct, 	2011	315
Rachunek ekonomiczny w elektroenergetyce : materiały do wykładu i ćwiczeń	Pawlęga, Andrzej. 		magazyn	Oficyna Wydawnicza Politechniki Warszawskiej, 	2011	116
Ciekawa fizyka : gimnazjum : podręcznik. Cz. 3	Poznańska, Jadwiga. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne, cop. 	2011	127
Demon Maxwella : dzieje i filozofia pewnego eksperymentu	Piotrowski, Robert Zbigniew (1965-2014). 	QC318.M35 P56 2011		Wydawnictwo Akademickie Dialog, 	2011	330
A swallow's shadow : an essay on Chopin's thoughts	Przybylski, Ryszard (1928-2016). 	ML410.C54 P8913 2011	magazyn	The Fryderyk Chopin Institute, 	2011	334
Xiądz Jerzy	Piber, Piotr. 	PG7216.I32 X42 2011		Novae Res - Wydawnictwo Innowacyjne, 	2011	199
127 godzin	Ralston, Aron (1975- ). 	GV199.42.U82 B587 2011		"""Świat Książki"", "	2011	348
Znaczenie przejrzystości w polityce fiskalnej	Piwowarski, Radosław. 	HJ192.5 .P59 2011		Wydawnictwo Uniwersytetu Łódzkiego, 	2011	189
Inspirująca rola diddli w tworzeniu rytmów na zestawie jazzowym = The tales about diddles	Przybyłowicz, Krzysztof. 		magazyn	Wydawnictwo Ars Nova, 	2011	186
Before the Revolution : America's ancient pasts	Richter, Daniel K. 	E162 .R53 2011		The Belknap Press of Harvard University Press, 	2011	502
Blondynka na językach : hiszpański europejski	Pawlikowska, Beata (1965- ). 		magazyn	Wydawnictwo G+J Gruner + Jahr Polska, cop. 	2011	235
Ciekawa fizyka : dziennik badawczy. Cz. 2/1	Poznańska, Jadwiga. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne, 	2011	127
Pisownia słownictwa religijnego	Przybylska, Renata (1957- ). 		magazyn	Wydawnictwo Diecezji Tarnowskiej Biblos, 	2011	131
Jeden, nikt i sto tysięcy	Pirandello, Luigi (1867-1936). 	PQ4835.I7 U5165 2011		Państwowy Instytut Wydawniczy, 	2011	230
Kapitał wysokiego ryzyka	Przybylska-Kapuścińska, Wiesława (1947- ). 	HG4751 .P79 2011		Państwowe  Wydawnictwo Ekonomiczne, 	2011	287
Zamachowcy i zdrajcy : z dziejów terroru w carskiej Rosji	Pipes, Richard (1923-2018). 	DK219.3 .P57165 2011	magazyn	Wydawnictwo Magnum, cop. 	2011	245
Techniki budowlane w kompleksach zabytkowych : słownik terminologiczny	Pawlicki, Bonawentura Maciej (1933- ). 	NA105 .P386 2011		Wyższa Szkoła Zarządzania i Administracji, 	2011	319
/Nie/ład komunikacyjny w demokracji lokalnej : komunikowanie polityczne w budowaniu lokalnego społeczeństwa obywatelskiego	Piechota, Grażyna. 	JS6133.A6 P756 2011		Śląsk, 	2011	186
Fałszywa śmierć	Roberts, Nora (1950- ). 		magazyn	Prószyński i S-ka, 	2011	398
Lodowa pani	Prue, Sally. 		magazyn	Wydawnictwo Telbit, cop. 	2011	207
Francja Vichy : stara gwardia i nowy ład, 1940-1944	Paxton, Robert O. (1932- ). 	DC397 .P37165 2011	magazyn	Wydawnictwo Bukowy Las, cop. 	2011	493
System kontroli przedsiębiorstwa w gospodarce pokryzysowej : na przykładzie jednostek zainteresowania publicznego	Piaszczyk, Artur. 	HF5667 .P53 2011		Wydawnictwo C.H. Beck, 	2011	349
Wspomnienia kombatanta	Przybylski, Włodzimierz (1936- ). 		magazyn	Novae Res - Wydawnictwo Innowacyjne, cop. 	2011	456
Cesarz Ameryki : wielka ucieczka z Galicji	Pollack, Martin (1944- ). 		magazyn	Wydawnictwo Czarne, 	2011	251
Chemia na co dzień : podręcznik do szkół ponadgimnazjalnych : zakres podstawowy	Pazdro, Krzysztof Maciej (1941-2016). 	QD33.2 .P394 2011		Oficyna Edukacyjna * Krzysztof Pazdro, 	2011	155
Co ma piernik do wiatraka?	Pierelotkin, Ida (1981- ). 		magazyn	Wydawnictwo Bajka, 	2011	190
Bogumił Kobiela : sztuka aktorska	Przyborowska, Magdalena (1979- ). 	PN2859.P66 K537 2011		Wydawnictwo Słowo/Obraz Terytoria, 	2011	385
Rozwój	Payne, Anthony (1952- ). 	HD75 .P38165 2011		Wydawnictwo Sic!, 	2011	255
Ostrówki : wołyńskie ludobójstwo	Popek, Leon (1958- ). 	D804.U35 P65 2011		Instytut Pamięci Narodowej. Oddział w Lublinie ; cop. 	2011	263
Współczesne waluty międzynarodowe	Pszczółka, Ireneusz. 	HG3881 .P77 2011		CeDeWu.pl, 	2011	166
Młodzież mniejszości niemieckiej na Górnym Śląsku po 1989 roku : organizacje, tożsamość narodowa, postawy, przyszłość	Popieliński, Paweł (1976- ). 	HQ799.P6 P67 2011		Instytut Studiów Politycznych PAN, 	2011	336
Maja w ogrodzie : jesień/zima	Popielarska, Maja (1973- ). 	SB473 .P66 2011		Wydawnictwo Zwierciadło, 	2011	239
...jest to głos Ojczyzny z jej serca i ducha wydobyty : o późnej twórczości poetyckiej Kazimierza Brodzińskiego	Patro-Kucab, Magdalena. 	PG7158.B732 P37 2011		Wydawnictwo Uniwersytetu Rzeszowskiego, 	2011	255
Rozmyte zbiory probabilistyczne jako narzędzie finansów behawioralnych	Piasecki, Krzysztof (1952- ). 		magazyn	Wydawnictwo Uniwersytetu Ekonomicznego, 	2011	131
Etyczne problemy prawa	Pietrzykowski, Tomasz (1973- ). 	K247.6 .P54 2011		LexisNexis Polska, 	2011	294
Rozwój ochrony dziedzictwa kulturalnego w prawie międzynarodowym na przełomie XX i XXI wieku	Przyborowska-Klimczak, Anna (1954- ). 	K3791 .P79 2011		Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej, 	2011	213
65 lat Górnika Wałbrzych	Piasecki, Tomasz (sport). 	GV943.6.G66 P53 2011		Wydawnictwo Państwowej Wyższej Szkoły Zawodowej im. Angelusa Silesiusa, 	2011	293
Matematyka finansowa	Piasecki, Krzysztof (1952- ). 	HF5693.P57 P52 2011	magazyn	Wydawnictwo C.H. Beck, 	2011	341
