title	author	WD_signature	storage	publisher	year	pages
Historycy rosyjscy wobec rewolucji bolszewickiej i rzeczywistości radzieckiej w latach 1917-1938	Witczak, Jan Krzysztof (1979- ). 	DK265.A553 W58 2012	magazyn	Wydawnictwo Adam Marszałek, 	2012	675
Samurajowie i sacrum	Turnbull, Stephen R. (1948- ). 	DS827.S3 T87165 2012	magazyn	Wydawnictwo Uniwersytetu Jagiellońskiego, cop. 	2012	253
"""Przestrzenią wszechświat ogarnia mnie..."" : przestrzeń w twórczości Moniki Felten"	Wójcicka, Marta Julianna (1985- ). 	PT2666.E397 Z85 2012		Instytut Germanistyki Uniwersytetu Warszawskiego, 	2012	273
Nuda w kulturze rozrywki : poradnik	Winter, Richard (1945- ). 	BF575.B67 W56165 2012		Wydawnictwo WAM, cop. 	2012	196
Obrazki z krainy d'Oc	Wodnicki, Adam (1930- ). 	DC611.P958 W635 2012		Wydawnictwo Austeria, 	2012	198
Wiersze z tomów z lat 1982-1990	Twardowski, Jan (1915-2006). 		magazyn	"Wydawnictwo ""M"", ["	2012	189
Relaksacja dziecka	Wintrebert, Henry (1922-2000). 		magazyn	Niepubliczna Placówka Doskonalenia Nauczycieli PROTOTO, 	2012	265
Polityka zagraniczna Turcji : uwarunkowania wewnętrzne oraz podmioty decyzyjne	Wódka, Jakub (1981- ). 	JZ1649 .W63 2012		Wydawnictwo TRIO, 	2012	323
Złodziej	Turner, Megan Whalen (1965- ). 	PS3620.U763 T45165 2012		"Wydawnictwo ""ArsMachina"", "	2012	303
Savages : ponad bezprawiem	Winslow, Don (1953- ). 	PS3573.I5326 S28165 2012		Znak Litera Nova, 	2012	313
Po co ci szczęście, jeśli możesz być normalna?	Winterson, Jeanette (1959- ). 	PR6073.I558 Z475165 2012		Dom Wydawniczy Rebis, 	2012	238
Milczące słowa	Wochlik, Jagoda. 		magazyn	Novae Res - Wydawnictwo Innowacyjne, 	2012	271
Whisky : vademecum	Urban, Jarosław (1957- ). 		magazyn	Dom Whisky, cop. 	2012	350
