title	author	WD_signature	storage	publisher	year	pages
Miecze średniowieczne z Ostrowa Lednickiego i Giecza		U854 .M54 2011		Muzeum Pierwszych Piastów na Lednicy, 	2011	149
Jednolitość aksjologiczna systemu prawa w rozwijających się państwach demokratycznych Europy		KJC510 .J43 2011		Wydawnictwo Uniwersytetu Opolskiego, 	2011	358
Przemiany struktur lokalnych i regionalnych sektora usług w latach kryzysu gospodarczego		HD84.5 .P79 2011		Wydawnictwo Naukowe Uniwersytetu Pedagogicznego, 	2011	159
Dziedzictwo aksjologii fenomenologicznej : studia i szkice		BD232 .D97 2011		Wydawnictwo WAM, 	2011	296
Nowatorskie instrumenty w pracy z klientami pomocy społecznej : asystent rodziny, trener pracy, klub integracji społecznej, asystent osoby niepełnosprawnej		HV40 .N68 2011	magazyn	Grupa Ergo, 	2011	239
Zostań mistrzem matematyki : zbiór zadań z Ligi Matematycznej z rozwiązaniami		QA43 .Z7 2011 t.1		Wydawnictwo Naukowe Akademii Pomorskiej, 	2011	232
Prace rozwojowe katalizatorem jakości kształcenia			magazyn	Warszawska Wyższa Szkoła Informatyki, 	2011	234
Narzędzia badawcze i badanie elementów systemów transportowych			magazyn	Oficyna Wydawnicza Politechniki Warszawskiej, 	2011	125
Resilience : teoria, badania, praktyka		BF698.35.R47 R47 2011		Wydawnictwo Edukacyjne Parpamedia, 	2011	168
Wybrane problemy marginalizacji społecznej		HM1136 .W9 2011		Społeczna Wyższa Szkoła Przedsiębiorczości i Zarządzania, 	2011	199
Gospodarka przestrzenna w krajach Unii Europejskiej : praca zbiorowa. Cz. 2, Akty prawne, komentarze, mapy, statystyka		KJE6135 .G67 2010 t.2		Wydawnictwo Uniwersytetu Ekonomicznego, 	2011	203
Zmiany konkurencyjności przemysłu motoryzacyjnego Czech, Polski, Slowacji i Węgier w latach 2000-2009 : (badanie statutowe 2010, temat nr 2: Zmiany konkurencyjności w wybranych gałęziach przemysłu Czech, Polski, Słowacji i Wegier)			magazyn	Instytut Badań Rynku, Konsumpcji i Koniunktur, [	2011	102
Konfrontacja i dialog w tekstach kultury polskiej		PG7051 .K622 2011		Wydawnictwo Uniwersytetu Przyrodniczo-Humanistycznego, 	2011	373
Zmiany aktywności gospodarczej w świetle wyników badań koniunktury		HB3711 .Z57 2011		Oficyna Wydawnicza Szkoła Główna Handlowa w Warszawie, 	2011	219
