title	author	WD_signature	storage	publisher	year	pages
Obietnica	Howell, Hannah (1950- ). 		magazyn	Ringier Axel Springer Polska, [	2012	223
Przygody dobrego wojaka Szwejka podczas wojny światowej. T. 3 i 4	Hašek, Jaroslav (1883-1923). 	PG5038.H28 O7165 2011 t.2	magazyn	Agora, 	2011	307
Sokotra : Wyspa Smoczej Krwi = Socotra : Island of Dragon's Blood	Herman-Iżycki, Jacek. 	DS247.7.S63 H47 2011		Gondwana, 	2011	136
Sanktuaria diecezji ełckiej	Guzewicz, Wojciech (1968- ). 		magazyn	Wydawnictwo Diecezjalne Adalbertinum, 	2011	126
A general history of the science and practice of music. Vol. 2	Hawkins, John (1719-1789). 			Cambridge University Press, 	2011	544
Poradnik kim zostanie moje dziecko? : dla rodziców	Grzesiak, Krystyna. 	HQ767.9 .G79 2011		Ministerstwo Edukacji Narodowej, 	2011	175
Dziedzictwo wiary : parafie i kościoły dekanatu gołdapskiego pw. Najświętszej Maryi Panny Matki Kościoła	Guzewicz, Wojciech (1968- ). 		magazyn	Wydawnictwo Diecezjalne Adalbertinum, 	2011	102
Uprowadzenie	Grisham, John (1955- ). 		magazyn	Wydawnictwo Amber, 	2011	238
Zaawansowane systemy uzbrojenia lotniczego : budowa i zastosowanie	Grzesik, Norbert (1974- ). 	UG1270 .G79 2011		Wydawnictwo Wyższej Szkoły Oficerskiej Sił Powietrznych, 	2011	395
Santiago de Compostela : przewodnik pielgrzyma	Iwański, Zbigniew (1954- ). 		magazyn	Wydawnictwo WAM, 	2011	168
Zagadki i tajemnice kampanii wrześniowej	Guz, Eugeniusz (1929- ). 	D765 .G89 2011		Bellona, cop. 	2011	278
Polis : wprowadzenie do dziejów greckiego miasta-państwa w starożytności	Hansen, Mogens Herman (1940- ). 	DF81 .H36165 2011	magazyn	Wydawnictwa Uniwersytetu Warszawskiego, cop. 	2011	363
Kuracje oczyszczające	Górnicka, Jadwiga (1921- ). 		magazyn	Agencja Wydawnicza Jerzy Mostowski, 	2011	120
Dzwony	Harvell, Richard. 	PS3608.A7885 B45165 2011		Wydawnictwo W.A.B., 	2011	429
Zapiski komedianta	Horodniczy, Janusz (1935- ). 		magazyn	LTW, 	2011	189
Niebo nad Maralal : moje życie u boku wojownika Samburu	Hachfeld-Tapukai, Christina. 	DT433.545.S26 H32165 2011		Wydawnictwo Telebit, cop. 	2011	382
James Bond : szpieg, którego kochamy : kulisy najdłuższego serialu w historii kina	Grzesiek, Michał. 	PN1995.9.J3 G78 2011		Bukowy Las, 	2011	580
Wypędzeni : Lager in Konstantinow	Grynia, Marianna (1928- ). 		magazyn	Prodruk Oficyna Poligraficzno-Wydawnicza, 	2011	296
Chrześcijaństwo pierwotne jako system religijny	Górka, Bogusław. 	BR165 .G67 2011		Wydawnictwo WAM, 	2011	160
Konińska fontanna	Grzechowiak, Dorota (1958- ). 		magazyn	Dorota Grzechowiak, 	2011	325
