title	author	WD_signature	storage	publisher	year	pages
Billy i Miniputki	Dahl, Roald (1916-1990). 		magazyn	Znak Emotikon	2017	101
Miłość jak kwiat... : wiersze	Dębska, Halina (literatura piękna). 		magazyn	"""Zapiski"" Joanna Brońska"	2017	137
Pasterskie słowo... : niedzielne refleksje wygłoszone na antenie Radia Doxa. T. 8, (Rok A)	Czaja, Andrzej (1963- ). 		magazyn	Wydawnictwo i Drukarnia Świętego Krzyża	2017	147
Automatyka : napęd elektryczny	Dębowski, Andrzej (1947- ). 	TK4058 .D43 2017		Wydawnictwo Naukowe PWN	2017	252
Grób mojej siostry	Dugoni, Robert (1961- ). 	PS3604.U385 M82165 2017		Wydawnictwo Albatros	2017	397
Zabiegi kwasowania w stymulacji wydobycia z odwiertów : projektowanie oparte na badaniach laboratoryjnych = Acidizing treatments in wellbore stimulation : design based on laboratory research	Czupski, Marek. 		magazyn	Instytut Nafty i Gazu - Państwowy Instytut Badawczy	2017	144
Domniemanie zgodności ustaw z Konstytucją Rzeczypospolitej Polskiej z 1997 roku	Dąbrowski, Marcin (prawo). 	KKP2620 .D325 2017		Katedra Prawa Konstytucyjnego na Wydziale Prawa i Administracji UWM	2017	368
Odkryć życie na nowo : przebudzenie na rzeczywistość	De Mello, Anthony (1931-1987). 	BX2350.3 .D44165 2017	magazyn	Zysk i S-ka Wydawnictwo	2017	134
Dom polski : meblościanka z pikasami	Czyńska, Małgorzata (1975- ). 	NK2071.P6 C97 2017		Wydawnictwo Czarne	2017	202
Etykieta japońska	De Mente, Boyé (1928- ). 	BJ2007.J33 D42165 2017	magazyn	Wydawnictwo Uniwersytetu Jagiellońskiego	2017	175
Tajemnice szczuczyńskich krypt. T. 4, Pochówki pijarów	Dudziński, Tomasz (1977- ). 	GT3271.P6 T35 2013 t.4		Uniwersytet Mikołaja Kopernika	2017	186
Grzesznicy : opowieści o miłosierdziu	Czyż, Anna (nauki medyczne). 		magazyn	Wydawnictwo Światło-Życie	2017	176
Katalog ręczników ludowych gminy Boćki, Brańsk, Rudka, Wyszki = Catalogue of folk decorative towels of Boćki, Brańsk, Rudka and Wyszki Communes = Katalog narodnyh rušnikov gmin Bocʹki, Branʹsk, Rutka, Vyški	Dębowska, Alina. 	NK9271.P6 D422 2017		Muzeum Podlaskie w Białymstoku	2017	218
60 sekund dziennie by zarządzać lepiej : 3-miesięczny program rozwoju lidera, zespołu i firmy	Dębowski, Adam (1985- ). 	HD38.15 .D43 2017		MT Biznes	2017	204
Życie Boże : spotkania grupowe : przygotowanie do sakramentu bierzmowania	Cyran, Grzegorz. 		magazyn	Wydawnictwo Diecezji Zielonogórsko-Gorzowskiej	2017	147
Między etosem a logosem : o uniwersytecie, języku i filozofii	Dębowski, Józef (1952- ). 	LA843 .D38 2017		Instytut Filozofii Uniwersytetu Warmińsko-Mazurskiego	2017	156
Wszyscy mamy tajemnice	Coben, Harlan (1962- ). 		magazyn	Wydawnictwo Albatros	2017	461
100 lat Wydziału Architektury Politechniki Warszawskiej (1915-2015) : nauczyciele : praca zbiorowa	Dankiewicz, Katarzyna. 	NA2310.P6 P734 2017		Oficyna Wydawnicza Politechniki Warszawskiej	2017	644
Ramię Perseusza : z głębokości	Dębski, Rafał (1969- ). 		magazyn	Dom Wydawniczy Rebis	2017	310
Tato!	Czyż, Lidia (religia). 		magazyn	Wydawnictwo Warto	2017	199
Na pierwszy rzut oka	Delacourt, Grégoire (1960- ). 	PQ2704.E25 P74165 2017		Drzewo Babel	2017	187
Jej ostatni oddech	Dugoni, Robert (1961- ). 	PS3604.U385 H47165 2017		Wydawnictwo Albatros Sp. z o.o.	2017	398
Mgła	Ciszewski, Marcin. 	PG7203.I79 M45 2017		Warbook	2017	347
Służba farmaceutyczna Podkarpacia w latach 1944-2004 na tle przemian prawnych obrotu lekami	Czyż, Lidia Maria. 	RS67.P7 C98 2017		Podkarpacki Instytut Książki i Marketingu	2017	208
Karl Dedecius - Tadeusz Różewicz : listy 1961-2013. T. 2	Dedecius, Karl (1921-2016). 	PG7011.D43 A44 2017 t.2		"Towarzystwo Autorów i Wydawców Prac Naukowych ""Universitas"""	2017	444
Dopełnienie	Czynszak, Edmund (1951- ). 		magazyn	Wydawnictwo Media Z	2017	143
Cud	Donoghue, Emma (1969- ). 	PR6054.O55 W66165 2017		Wydawnictwo Sonia Draga	2017	287
Trilby : iluzja miłości	Du Maurier, George (1834-1896). 	PR4634.T7 P6 2017		Wydawnictwo Replika	2017	360
W kraju niewiernych. 1	Dukaj, Jacek (1974- ). 	PG7163.U5 W25 2017 t.1		Wydawnictwo Literackie	2017	399
Kodeks postępowania w sprawach o wykroczenia : komentarz	Dąbkiewicz, Krzysztof. 	KKP3004.A32001 D33 2017		Wolters Kluwer	2017	510
Pył ziemi	Cichowski, Rafał (1984- ). 	PG7203.I337 P94 2017		Sine Qua Non	2017	316
Matematyka 4 z plusem : podręcznik dla klasy czwartej szkoły podstawowej : wersja dla nauczyciela	Dobrowolska, Małgorzata. 		magazyn	Gdańskie Wydawnictwo Oświatowe	2017	319
Ekspertowa baza wiedzy wspomagająca diagnozowanie urządzeń farmy wiatrowej	Duer, Stanisław Wojciech. 	TK1541 .D84 2017		Wydawnictwo Uczelniane Politechniki Koszalińskiej	2017	161
Konstantynopol 626	Czarnecki, Łukasz Zbigniew (1980- ). 	DF574 .C93 2017		Bellona	2017	212
Drodzy rodzice : nazaretańska szkoła dla rodzin	Doherty, Catherine de Hueck (1896-1985). 		magazyn	Wydawnictwo Karmelitów Bosych	2017	271
President Trump, Inc. : how big business and neoliberalism empower populism and the far-right	Coles, T. J. 	E912 .C65 2017		Clairview	2017	208
Wyznania zmyślonego przyjaciela : wspomnienia Jacques'a Papiera	Cuevas, Michelle. 		magazyn	"Wydawnictwo ""Nasza Księgarnia"""	2017	201
Pamiętniki. Cz. 1	Daszyński, Ignacy (1866-1936). 	DK4420.D37 A35 2017 t.1	magazyn	Muzeum Historii Polski	2017	427
Introduction to interpersonal communication	Dorna-Szczuka, Liliana. 		magazyn	Publishing House of Poznan University of Technology	2017	120
Konkurs na żonę	Docher, Augusta. 	PG7204.O4248 K66 2017		Książnica. Oddział Publicat	2017	302
Nowy Jork	Durham, Michael S. (1935- ). 	F128.18 .D87165 2017		Burda NG Polska	2017	272
33 perły do złowienia : czas na połów : daj nura!	Dąbrowski, Kamil (1986- ). 		magazyn	Wydawnictwo św. Jerzego	2017	228
"Szukaj Boga we wszystkim : rozważana nad ""Ćwiczeniami duchowymi świętego Ignacego Loyoli"	De Mello, Anthony (1931-1987). 	BX2179.L8 D4165 2017	magazyn	Zysk i S-ka Wydawnictwo	2017	263
Zdążyć z miłością	Docher, Augusta. 	PG7204.O4248 Z26 2017		Książnica. Oddział Publicat	2017	351
Zbiór przepisów z obszaru kultury : jak stosować w praktyce ustawę o działalności kulturalnej? : 144 odpowiedzi na pytania	Culepa, Michał. 	KKP3137.A311991 C85 2017		Wydawnictwo Wiedza i Praktyka	2017	168
Cmentarz na Rossie w Wilnie : niezachowane pomniki na podstawie kartotek Wacława Wejtki, Lucjana Uziębły i Aleksandra Śnieżki = Rasų kapinės : neišlikę antkapiai iš Vaclovo Veitkos, Lucjano Uzemblos ir Aleksandro Šniežko kartotekų	Czyż, Anna Sylwia (1974- ). 	DK505.939.R67 C97 2017		Wydawnictwo Naukowe UKSW	2017	306
European company law : text, cases and materials	De Luca, Nicola (prawo). 	KJE2432 .D4 2017		Cambridge University Press	2017	508
Księżyc nad przylądkiem	Coble, Colleen (1952- ). 	PS3603.O25 M47165 2017		Dreams Wydawnictwo Lidia Miś-Nowak	2017	397
Historia Żydów w Pile	Cullman, Peter Simonstein (1941- ). 	DS134.66.P54 C85165 2017		Stowarzyszenie Inicjatyw Społecznych Effata	2017	510
Bunt na  Wyspie Potępionych	De la Cruz, Melissa (1971- ). 		magazyn	Egmont Polska	2017	303
Trylogia	Coben, Harlan (1962- ). 	PS3553.O225 A575 2017		Wydawnictwo Albatros	2017	670
Prawo własności intelektualnej w Królestwie Polskim (1815-1915)	Dolata, Tomasz (prawo). 	KKP1155 .D65 2017		E-Wydawnictwo. Prawnicza i Ekonomiczna Biblioteka Cyfrowa. Wydział Prawa, Administracji i Ekonomii Uniwersytetu Wrocławskiego	2017	261
Tajemnica sekretarzyka, czyli Z pamiętnika Poznanianki	Dominik-Stawicka, Donata. 		magazyn	Księgarnia Wydawnictwo Skrzat Stanisław Porębski	2017	287
Kudłata nauka : mądrość w świecie zwierząt	Durrani, Matin. 	QL751 .D87165 2017		Wydawnictwo Znak	2017	393
Modlitwa żaby : księga opowiadań medytacyjnych	De Mello, Anthony (1931-1987). 	BX2182.2 .D388165 2017		Zysk i S-ka Wydawnictwo	2017	433
Odnaleziony	Coben, Harlan (1962- ). 	PS3553.O225 F68165 2017		Wydawnictwo Albatros	2017	350
Bestie	Ćwiek, Jakub (1982- ). 	PG7203.W52 B47 2017		Wydawnictwo SQN	2017	357
Kadry i płace w jednostkach samorządowych 2018	Culepa, Michał. 	KKP2989 .C844 2017		Wiedza i Praktyka	2017	164
Feralny rejs	Daszkowski, Eugeniusz Andrzej (1930- ). 	PG7163.A83 F47 2017		Wydawnictwo hogben	2017	167
Żywienie osób o zwiększonej aktywności fizycznej	Dominik, Piotr (technologia żywności). 	TX361.A8 D66 2017		Szkoła Główna Turystyki i Rekreacji	2017	416
Tylko jedno spojrzenie	Coben, Harlan (1962- ). 	PS3553.O225 J87165 2017		Wydawnictwo Albatros	2017	398
Życie Boże : spotkania parafialne : przygotowanie do sakramentu bierzmowania	Cyran, Grzegorz. 		magazyn	Wydawnictwo Diecezji Zielonogórsko-Gorzowskiej	2017	248
Śmierć w Amazonii : nowe eldorado i jego ofiary	Domosławski, Artur (1967- ). 	GE160.A43 D65 2017		Wielka Litera	2017	333
Duchowość miłosierdzia : mały katechizm	Chmielewski, Marek (1959- ). 		magazyn	"Wydawnictwo ""Polihymnia"""	2017	249
Poirot prowadzi śledztwo	Christie, Agatha (1890-1976). 	PR6005.H66 P64165 2017		Edipresse Polska	2017	175
Generałowie	Ćwieluch, Juliusz (1975- ). 	U54.P6 C85 2017		Wielka Litera	2017	350
