title	author	WD_signature	storage	publisher	year	pages
Narkotyk gór : nowele tatrzańskie	Malczewski, Rafał (1892-1965). 	PG7158.M314 N37 2012		Wydawnictwo LTW, [ca 	2012	166
"Technologia orgazmu : ""histeria"", wibrator i zaspokojenie seksualne kobiety"	Maines, Rachel P. (1950- ). 	HQ29 .M35165 2011		Wydawnictwo Aletheia, 	2011	264
Łódzka fabryka marzeń : od afery do sukcesu	Matys, Michał (1966- ). 	HC340.3.Z7 L6223 2011		Oficyna Wydawnicza Rytm, 	2011	252
Katolicyzm : społeczne aspekty dogmatu	Lubac, Henri de (1896-1991). 	BX1751 .L9165 2011		W Drodze, 	2011	368
Żywiołowość lokalizacji osiedli mieszkaniowych na terenach wiejskich obszaru metropolitalnego Warszawy	Mantey, Dorota. 	HT384.P62 W375 2011		Uniwersytet Warszawski. Wydział Geografii i Studiów Regionalnych, 	2011	189
Społeczno-edukacyjne problemy rodzin bezrobotnych	Lubińska-Bogacka, Magdalena. 	HD5708.2.P7 L83 2011		Wydawnictwo Naukowe Uniwersytetu Pedagogicznego, 	2011	307
Modele i algorytmy analizy ryzyka finansowego ubezpieczeń życiowych	Marecka, Elżbieta (1947- ). 	HG8781 .M37 2011		Wyższa Szkoła Biznesu, 	2011	206
Bezludny raj	Matute, Ana María (1926-2014). 	PQ6623.A89 P37165 2011		Wydawnictwo W.A.B., 	2011	366
Euroregion Tatry : polsko-słowacka współpraca transgraniczna samorządów lokalnych w latach 1994-2011. Cz. 1 = Pol'sko-slovenská cezhraničná spolupráca miestnych samospráv v rokoch 1994-2011. Č. 1	Majorczyk, Anna. 		magazyn	Związek Euroregion Tatry, 	2011	108
Kompetencja składniowa w normie i w zaburzeniach : ujęcie integrujące	Michalik, Mirosław (1973- ). 	P37.5.C65 M53 2011		Wydawnictwo Naukowe Uniwersytetu Pedagogicznego, 	2011	319
W poszukiwaniu brazylijskości : główne nurty brazylijskiej myśli społecznej w XX wieku	Malinowski, Mariusz. 	F2510 .M35 2011	magazyn	CESLA, Centrum Studiów Latynoamerykańskich, Uniwersytet Warszawski, 	2011	437
Wychowanie do czytelnictwa uczniów szkół powszechnych w Drugiej Rzeczypospolitej	Michalska, Iwonna. 	Z1037.6 .M53 2011		Wydawnictwo Uniwersytetu Łódzkiego, 	2011	291
Contract law in Poland	Machnikowski, Piotr. 	KKP858 .M32 2011		Wolters Kluwer Law & Business, cop. 	2011	212
Historia pod napięciem czyli Wokół muzeum przez wieki	Majewski, Jerzy Stanisław (1960- ). 	D733.P72 W376 2011		Muzeum Powstania Warszawskiego, [	2011	189
"""Boczne odnogi, ciemne jamy..."" : studia i szkice literackie"	Małczyński, Bartosz (1978- ). 		magazyn	Wydawnictwo Uniwersytetu Opolskiego, 	2011	150
Cities, borders, and spaces in intercultural American literature and film	Manzanas Calvo, Ana María (1963- ). 	PS153.M56 M36 2011		Routledge, 	2011	163
Świętość w zasięgu ręki	Mansfield, Patti Gallagher. 		magazyn	Ośrodek Odnowy w Duchu Świętym, 	2011	210
Święta Magdalena Zofia Barat	Merdas, Alina (1924-2010). 		magazyn	Wydawnictwo WAM, 	2011	115
"Ku ""Nowemu Średniowieczu"" : myśl społeczno-polityczna Mariana Reutta w latach 30. XX wieku"	Meller, Arkadiusz (1985- ). 	DK4420.R487 M45 2011		Klub Zachowawczo-Monarchistyczny, 	2011	119
