title	author	WD_signature	storage	publisher	year	pages
Analiza finansowa jako narzędzie zarządzania finansami przedsiębiorstwa	Dudycz, Tadeusz. 	HG4026 .D838 2011		Wydawnictwo Indygo Zahir Media, 	2011	263
Zimne wody Styksu	Dzierżanowski, Tomasz. 	R726.8 .D95 2011		Termedia Wydawnictwa Medyczne, 	2011	147
Gombrowicz z niemiecką gębą i inne studia komparatystyczne	Fieguth, Rolf (1941- ). 	PG7051 .F46 2011		Wydawnictwo Naukowe Uniwersytetu im. Adama Mickiewicza, 	2011	343
Strajk w OZGraf 1981 : o cześć drukarza, o prawdę i wiarygodność słowa	Gieszczyńska, Renata. 	Z243.P62 O474 2011		Instytut Pamięci Narodowej - Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu, Delegatura, 	2011	175
Polityka medialna Danii, Norwegii i Szwecji : analiza porównawcza interwencji państwa w systemy telewizyjne	Głowacki, Michał. 	HE8700.76.D46 G56 2011		Europejskie Centrum Edukacji, cop. 	2011	338
Audi A4 : sedan od listopada 2000 do listopada 2007, Cabrio od października 2001 do grudnia 2005, Avant od października 2001 do marca 2008	Etzold, Hans-Rüdiger. 		magazyn	Wydawnictwa Komunikacji i Łączności, 	2011	384
Wzorce czasu w metrologii cyfrowej i mikroprocesorowej	Gądek, Krzysztof. 		magazyn	Wydawnictwo PK, 	2011	132
An Edmund Dulac treasury : 116 color illustrations	Dulac, Edmund (1882-1953). 	NC980.5.D85 A4 2011		Dover Publications, 	2011	113
Requiem dla tancerki	Fibich, Agnieszka (1965- ). 	PG7206.I25 R44 2011		Wydawnictwo W.A.B., 	2011	438
Imago Dei : człowiek w myśli i twórczości Cypriana Kamila Norwida	Gadamska-Serafin, Renata. 	PG7158.N572 G34 2011		Państwowa Wyższa Szkoła Zawodowa im. Jana Grodka, 	2011	408
Astma oskrzelowa : perspektywa psychologiczno-egzystencjalna	Gierus, Jacek. 	RC591 .G54 2011		Difin, 	2011	131
Hasia z pamiętnika niemieckiego oficera	Fidor, Henryk (1961- ). 		magazyn	"""Radwan"" Wydawnictwo Literackie i Naukowe, "	2011	194
Współpraca : diagnoza współpracy między jednostkami pomocy społecznej i organizacjami pozarządowymi z terenu województwa kujawsko-pomorskiego	Gądecki, Jacek (1979- ). 		magazyn	Stowarzyszenie Kujawsko-Pomorski Ośrodek Wsparcia Inicjatyw Pozarządowych Tłok, 	2011	184
Ścigany : [polski oficer, którego nie mogli zatrzymać Niemcy]	Giertych, Jędrzej (1903-1992). 		magazyn	Wydawnictwo Penelopa, 	2011	284
Ekonomia w perspektywie : krytyka historyczna	Galbraith, John Kenneth (1908-2006). 	HB75 .G274165 2011		Polskie Towarzystwo Ekonomiczne, 	2011	279
Matematyka wokół nas : gimnazjum : podręcznik : klasa 1	Duvnjak, Ewa. 	QA107.2 .D92 2011	magazyn	Wydawnictwa Szkolne i Pedagogiczne Spółka Akcyjna, 	2011	277
50 contemporary artists you should know	Finger, Brad. 	N6489 .F56 2011		Prestel, cop. 	2011	157
Finansowanie komercjalizacji technologii i przedsięwzięć innowacyjnych opartych na wiedzy	Głodek, Paweł. 	HC79.T4 G596 2011		Polska Agencja Rozwoju Przedsiębiorczości, 	2011	159
Teatr i dramat w Zjednoczonych Emiratach Arabskich	Gadomski, Sebastian. 	PN2960.U55 G34 2011		Wydawnictwo Uniwersytetu Jagiellońskiego, 	2011	173
Odwróceni	Gaja, Vedarn. 		magazyn	Novae Res - Wydawnictwo Innowacyjne, cop. 	2011	172
Spektroskopia Ramana i dynamika sieci krystalicznej kryształów GaN:Mn	Gębicki, Wojciech. 		magazyn	Oficyna Wydawnicza Politechniki Warszawskiej, 	2011	116
O komizmie : od Arystotelesa do dzisiaj	Dziemidok, Bohdan (1933- ). 	BH301.C7 D94 2011	magazyn	Słowo/Obraz Terytoria, 	2011	528
Rysunek techniczny	Filipowicz, Krzysztof. 		magazyn	Wydawnictwo Politechniki Śląskiej, 	2011	248
Regulowanie stanu prawnego nieruchomości pod drogi	Gdesz, Mirosław. 	KKP3043.7 .G44 2011		Wydawnictwo Gall, cop. 	2011	280
Neuro-fuzzy-based Takagi-Sugeno modelling in fault-tolerant control	Dziekan, Łukasz (1981- ). 		magazyn	University of Zielona Góra, 	2011	161
Poszukiwanie źródeł kreatywności	Dziekanowski, Czesław (1943- ). 	PN56.P93 D95 2011		Eneteia Wydawnictwo Psychologii i Kultury, 	2011	375
Przedsiębiorczość	Glinka, Beata. 	HB615 .G57 2011		Wolters Kluwer Polska, 	2011	360
Bezpieczeństwo informacji	Gałach, Adam. 		magazyn	Fundacja Rozwoju Demokracji Lokalnej, 	2011	120
Economy & investment guide Poland 2011	Fitz, Ryszard. 		magazyn	Common Europe Publications, cop. 	2011	123
Herbarz polski : od średniowiecza do XX wieku : ponad 4700 herbów szlacheckich 49 tysięcy nazwisk 60 tysięcy rodzin = Polish armorial :  from Middle Ages to 20th century : over 4700 coats of arms 49 thousand of surnames 60 thousand of families	Gajl, Tadeusz (1940- ). 	CR2065 .G344 2011		L&L, 	2011	608
Środki trwałe, wartości niematerialne i prawne : przykłady i wnioski z kontroli instytucji oświaty	Gackowska, Weronika. 		magazyn	Wydawnictwo Grupa Ergo, cop. 	2011	215
Wołyń 1939-1944 : eksterminacja czy walki polsko-ukraińskie.  Studium historyczno-wojskowe zmagań na Wołyniu w obronie polskości, wiary i godności ludzkiej 	Filar, Władysław (1926- ). 	D802.U42 V6519 2011		Wydawnictwo Adam Marszałek, cop. 	2011	467
Środki trwałe, wartości niematerialne i prawne : przykłady i wnioski z kontroli jednostek samorządu terytorialnego	Gackowska, Weronika. 	HJ9779.P6 G33 2011	magazyn	Wydawnictwo Grupa Ergo, cop. 	2011	199
Dynamiczne aspekty modelowania profilu skoczni narciarskich	Filipowska, Renata (1976- ). 		magazyn	Politechnika Krakowska im. Tadeusza Kościuszki, 	2011	101
Vademecum Wilanowa	Fijałkowski, Wojciech (1927-2014). 	NA7764.W5 F38 2011	magazyn	Muzeum Pałac w Wilanowie, 	2011	280
O skrytości zdrowia	Gadamer, Hans-Georg (1900-2002). 	R723 .G33165 2011	magazyn	Media Rodzina, cop. 	2011	208
KG 200 bezimienny oddział Luftwaffe	Gilman, J. D. 	PR6057.I63 K4165 2011		Wydawnictwo Literackie, 	2011	510
Introduction to R : materials from the R workshop in the Institute of Environmental Sciences, Jagiellonian Univeristy[!]	Drobniak, Szymon. 	QA276.45.R3 D76 2011		"Agencja Wydawniczo-Poligraficzna ""Art-Tekst"" - Mariusz Sierpień, "	2011	212
Ocena wybranych parametrów świadczeń zdrowotnych i systemu sprawozdawczości w ochronie zdrowia w zakresie analizy trendów epidemiologicznych i potrzeb zdrowotnych oraz ich wpływ na wybrane elementy polityki zdrowotnej na podstawie danych z województwa dolnośląskiego	Drobnik, Jarosław. 		magazyn	Akademia Medyczna, 	2011	243
Creative genius : an innovation guide for business leaders, border crossers and game changers	Fisk, Peter. 	HD53 .F58 2011		Capstone Publishing, 	2011	386
Relacje inwestorskie : ewolucja, funkcjonowanie, wyzwania	Dziawgo, Danuta (1969- ). 	HD2744 .D96 2011b		Wydawnictwo Naukowe PWN, 	2011	298
Kalendarz gimnazjalisty : kurs przygotowawczy do egzaminu w części humanistycznej	Fiszer, Beata. 		magazyn	Gdańskie Wydawnictwo Oświatowe, 	2011	230
Kucem na Ursynów : wspomnienia Izabeli Dzieduszyckiej	Dzieduszycka, Izabela (1928- ). 		magazyn	Wydawnictwo SWPR, cop. 	2011	156
Zarządzanie nieruchomościami lokalowymi przez spółdzielnie mieszkaniowe, wspólnoty mieszkaniowe i właścicieli lokali	Dziczek, Roman. 	KKP884.5 .D958 2011		LexisNexis, 	2011	277
Dziennik z internowania : Goleniów - Wierzchowo Pomorskie - Strzebielinek : (1981-1982)	Dziechciowski, Tadeusz (1940- ). 	DK4435.D94 A34 2011		Instytut Pamięci Narodowej. Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu, 	2011	358
Grammatology and literature modernity in Turkey	Ertürk, Nergis. 	PL216 .E77 2011		Oxford University Press, cop. 	2011	216
Opór w III Rzeszy : wydarzenia, ludzie, interpretacje	Fikus, Sebastian (1969- ). 	DD256.3 .F554 2011		Oficyna Wydawnicza Politechniki Opolskiej, 	2011	288
Długa historia Żydów	Gdowski, Jan (1925- ). 	DS118 .G39 2011		"Wydawnictwo ""Nortom"", cop. "	2011	128
Postępowania cywilne w sprawach dotyczących nieruchomości	Dziczek, Roman. 	KKP683 .D95 2011		LexisNexis Polska, 	2011	334
W objęciach świadomości	Filbrandt, Ryszard (1950- ). 		magazyn	Kociewski Kantor Edytorski, 	2011	186
Lektury w gimnazjum : zeszyt ćwiczeń : nowa wersja z programem online	Fiszer, Beata. 		magazyn	Gdańskie Wydawnictwo Oświatowe, 	2011	174
Zarządzanie ryzykiem : podręcznik dla studentów Wyższej Szkoły Bezpieczeństwa	Filary, Stefan (1952- ). 	HD61 .F55 2011		Wydawnictwo Wyższej Szkoły Bezpieczeństwa, 	2011	164
Lotnictwo w osiąganiu celów strategicznych operacji militarnych	Fiszer, Michał (1962- ). 	UG625 .F57 2011		Collegium Civitas ; Wydawnictwo Trio, 	2011	335
Środowisko mieszkaniowe wielkiego miasta : przykład Łodzi	Dzieciuchowicz, Jerzy Zygmunt (1943- ). 	HD7345.7.L63 D96 2011		Wydawnictwo Uniwersytetu Łódzkiego, 	2011	219
Prawo w medycynie	Fiutak, Agnieszka. 	KKP3098 .F58 2011		Wydawnictwo C. H. Beck, 	2011	331
TPM in Slovakia?	Drahňovský, Juraj. 		magazyn	Księży Młyn Dom Wydawniczy Michał Koliński, 	2011	121
Ukraińskie galicyjskie sfery gospodarcze w Drugiej Rzeczypospolitej	Filar, Tadeusz (1961- ). 	HC340.19.Z7 G354 2011		Wydawnictwo Uniwersytetu Ekonomicznego, 	2011	355
Rachunkowość w procesie nadzoru w spółkach publicznych	Gad, Jacek. 	HF5686.C7 G33 2011		Wydawnictwo Uniwersytetu Łódzkiego, 	2011	242
Parallel synthesis of computer systems	Drabowski, Mieczysław. 		magazyn	AGH University of Science and Technology Press, 	2011	208
Prawo urzędnicze	Dubowik, Anna. 	KKP2970 .D83 2011	magazyn	Lex a Wolters Kluwer business, 	2011	250
Wspólnoty mieszkaniowe : opodatkowanie i funkcjonowanie	Fila, Małgorzata. 		magazyn	Wszechnica Podatkowa, 	2011	120
Albania : przewodnik	Figiel, Stanisław (1952- ). 	DR909 .F44 2011		"Oficyna Wydawnicza ""Rewasz"", "	2011	287
Obraz muzułmanów we Francji w tamtejszych tygodnikach opinii	Gajlewicz-Korab, Katarzyna. 	DC34.5.M87 G35 2011	magazyn	Instytut Dziennikarstwa Uniwersytetu Warszawskiego, 	2011	228
Steve Jobs Sekrety innowacji : zupełnie inaczej - reguły przełomowego sukcesu	Gallo, Carmine (1965- ). 	HF5415.153 .G35165 2011		Społeczny Instytut Wydawniczy Znak, 	2011	245
Rozwój rozumienia miłości	Furmanek, Waldemar. 		magazyn	Wydawnictwo Oświatowe Fosze, 	2011	287
Humanizm performatywny : polemika z filozofią w praktyce literackiej Witolda Gombrowicza	Gall, Alfred (1971- ). 	PG7158.G6692 G35165 2011	magazyn	Towarzystwo Autorów i Wydawców Prac Naukowych Universitas, cop. 	2011	499
Wiosna 1941	Fink, Ida (1921-2011). 	PG7165.I44 W56 2011		Wydawnictwo W.A.B., 	2011	197
Meandry miłości	Furmanek, Waldemar. 		magazyn	Wydawnictwo Oświatowe Fosze, 	2011	364
Niemiecka Republika Demokratyczna wobec zachodnich mocarstw okupacyjnych	Gelles, Katarzyna. 	DD284 .G45 2011	magazyn	Wydawnictwo Uniwersytetu Wrocławskiego, 	2011	437
Trwałość betonu w nawierzchniach drogowych : wpływ mikrostruktury, projektowanie materiałowe, diagnostyka	Glinicki, Michał Antoni. 		magazyn	Instytut Badawczy Dróg i Mostów, 	2011	286
Matematyka wokół nas : gimnazjum : zbiór zadań i testów : klasa 1	Duvnjak, Ewa. 	QA139 .D866 2011		Wydawnictwa Szkolne i Pedagogiczne, 	2011	252
Bitwa pod Ostrołęką, 26 maja 1831 rok	Dziewirski, Jerzy (1931- ). 	DK4362.5.O87 D94 2011		Towarzystwo Przyjaciół Ostrołęki, 	2011	253
Stowarzyszenie wkurzonych rodziców	Elliott, Mink. 	PR6105.L63 P57165 2011		Świat Książki, 	2011	301
Sweatshops at sea : merchant seamen in the world’s first globalized industry, from 1812 to the present	Fink, Leon (1948- ). 	HD8039.S4 F56 2011		University of North Carolina, 	2011	278
Oskar - kot, który przeczuwa śmierć	Dosa, David. 	R726.8 .D67165 2011		Świat Książki, 	2011	237
Pretorianie i technokraci w reżimie politycznym Syrii	Fyderek, Łukasz (1981- ). 	DS98.2 .F93 2011		Księgarnia Akademicka, 	2011	270
Konstrukcje systemowe i rozwiązania parametryczne w systemach ubezpieczeń społecznych wybranych krajów Unii Europejskiej	Garbiec, Roman. 	HD7164 .G365 2011		Wydawnictwo Politechniki Częstochowskiej, 	2011	209
Śmiertelna dawka	Franz, Andreas (1954-2011). 	PT2666.R345 L48165 2011		Świat Książki, 	2011	399
Donne's Augustine : Renaissance cultures of interpretation	Ettenhuber, Katrin. 	PR2248 .E83 2011		Oxford University Press, 	2011	267
Ryzyko ekologiczne przedsiębiorstw na rynku ubezpieczeń majątkowych	Doś, Anna. 	HG8059 .D67 2011		Poltext, 	2011	243
Zabawa w miłość	Fragoso, Margaux (1979- ). 	PS3606.R347 T54165 2011		Prószyński i S-ka, 	2011	309
Pozycje składniowe frazy bezokolicznikowej we współczesnym zdaniu polskim	Gębka-Wolak, Małgorzata (1968- ). 	PG6395 .G43 2011		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika, 	2011	283
"Polskie wybory 1919 : agitacja w pięciu tygodnikach: ""Gazeta Świąteczna"", ""Zorza"", ""Wyzwolenie"", ""Rząd i Wojsko"", ""Piast"""	Drewicz, Marcin (1966- ). 	JN6768 .D74 2011	magazyn	Klub Zachowawczo-Monarchistyczny, cop. 	2011	323
Skarbiec nauczyciela-terapeuty (na bazie własnych doświadczeń z pracy terapeutycznej) czyli Od programu do realizacji : propozycje rozwiązań pracy terapeutycznej prowadzonej z dziećmi w wieku przedszkolnym o specyficznych i specjalnych potrzebach edukacyjnych	Franczyk, Anna. 	LC4019.2 .F73 2011	magazyn	"Oficyna Wydawnicza ""Impuls"", "	2011	254
Kochałem ją	Gavalda, Anna (1970- ). 	PQ2707.A93 J4165 2011		Wydawnictwo Zwierciadło, 	2011	159
Ustawa o informowaniu pracowników i przeprowadzaniu z nimi konsultacji : komentarz	Gładoch, Monika. 	KKP1350.A312006 G58 2011		"Towarzystwo Naukowe Organizacji i Kierownictwa ""Dom Organizatora"", "	2011	219
Formy zatrudnienia w małych i średnich przedsiębiorstwach : jak zatrudniać pracowników : praktyczny poradnik z przykładami	Drela, Karolina. 	KKP1279 .D74 2011		CeDeWu, 	2011	340
Matematyka wokół nas : gimnazjum 2 : zbior zadań i testów	Duvnjak, Ewa. 	QA139 .D875 2011		Wydawnictwa Szkolne i Pedagogiczne, 	2011	260
Wezwanie do odnowy moralnej życia społecznego w wypowiedziach Václava Havla	Gazurová, Stanislava. 	DB2241.H38 G38 2011		Wydawnictwo KUL, 	2011	276
Opowiadania, wiersze i obrazy : antologia	Glinka, Małgorzata (1978- ). 		magazyn	Wydawnictwo Agencja Reklamowa Nabu, 	2011	131
Międzynarodowy Festiwal Śladami Singera : dokumentacja, 12-24.07.2011	Duź, Aleksandra. 		magazyn	"Ośrodek ""Brama Grodzka - Teatr NN"", "	2011	123
