title	author	WD_signature	storage	publisher	year	pages
Badanie polityki : ogniwa procesu badawczego na studiach politologicznych	Żebrowski, Waldemar (1952- ). 	JA86 .Z43 2012	magazyn	Instytut Nauk Politycznych Uniwersytetu Warmińsko-Mazurskiego, 	2012	132
Księżycowy blask sreber : informator wystawy : Muzeum Narodowe Ziemi Przemyskiej, kwiecień 2012 - luty 2013	Zahel, Dorota. 		magazyn	Muzeum Narodowe Ziemi Przemyskiej, [	2012	100
Zarządzanie zasobami ludzkimi w grupach kapitałowych	Zając, Czesław. 	HF5549 .Z257 2012		Polskie Wydawnictwo Ekonomiczne, 	2012	181
Okruchy myśli	Życiński, Józef (1948-2011). 		magazyn	"Wydawnictwo Archidiecezji Lubelskiej ""Gaudium"", "	2012	121
Listy świętego do matki Ewy z Wendorffów Felińskiej z lat 1838-1860	Zygmunt Szczęsny Feliński (święty ; 1822-1895). 	BX4700.F255 A4 2012		Wydawnictwo Ojców Franciszkanów Niepokalanów, 	2012	465
Prawo o działalności leczniczej w praktyce : przekształcenia zakładów opieki zdrowotnej		KKP3075 .P73 2012		ABC a Wolters Kluwer business, 	2012	254
Życie rumiane moje	Wrzalińska, Anna. 	PG7223.R9 Z45 2012		Novae Res - Wydawnictwo Innowacyjne, cop. 	2012	605
Złoża kopalin : poszukiwanie, dokumentowanie, badanie = Natural resources : exploring, documenting, surveying			magazyn	Państwowy Instytut Geologiczny - Państwowy Instytut Badawczy, 	2012	250
Teoretycy i praktycy polskiego bibliotekarstwa		Z720.A46 P633 1991 t.12	magazyn	Wydaw. SBP, 	2012	233
Postępowanie cywilne : kazusy, testy, wzory		KKP1710 .P6824 2012		LexisNexis, 	2012	464
Biała izba	Zajas, Monika. 		magazyn	Novae Res - Wydawnictwo Innowacyjne, cop. 	2012	128
Prawne granice wolności sumienia i wyznania		K3258 .P725 2012	magazyn	Lex a Wolter Kluwer business, 	2012	333
Bezpieczeństwo imprez masowych : praca zbiorowa		KKP3035.5 .B48 2012		RS Druk, 	2012	429
Aspekty medyczne, psychologiczne, socjologiczne i ekonomiczne starzenia się ludzi w Polsce		RA564.8 .A87 2012		Termedia Wydawnictwa Medyczne, 	2012	596
Psychologia poznawcza w praktyce : ekonomia, biznes, polityka		BF201 .P82 2012		Wydawnictwo Naukowe PWN, 	2012	445
Prawo mieszkaniowe wraz z indeksem rzeczowym		KKP884.5 .A28 2012		Wydawnictwo C. H. Beck, cop. 	2012	355
Kościół Katolicki za kołem polarnym : Misjonarze Oblaci Maryi Niepokalanej w centralnej Arktyce kanadyjskiej 1912-2012	Zając, Paweł (1975- ). 		magazyn	Wydawnictwo WAM - Księża Jezuici, 	2012	337
Medical law : cases and commentaries		K3601 .M43 2012	magazyn	Wolters Kluwer, 	2012	496
Studium uwarunkowań rozwoju przestrzennego Aglomeracji Poznańskiej			magazyn	Centrum Badań Metropolitalnych Uniwersytetu im. Adama Mickiewicza w Poznaniu, cop. 	2012	270
Kodeks karny		KKP3794 2012e		LexisNexis Polska, 	2012	196
"Dokumenty Krajowej Komisji Porozumiewawczej i Komisji Krajowej NSZZ ""Solidarność"" (1980-1981)"		HD8537.N783 D65 2012	magazyn	Stowarzyszenie Archiwum Solidarności, cop. 	2012	342
Rzeczywistość a obraz rzeczywistości : telewizyjne magazyny informacyjne w Polsce w procesie manipulacji i perswazji (2004-2007)	Zdrowicka-Wawrzyniak, Magdalena. 	PN5355.P6 Z37 2012		Wydawnictwo Naukowe Scriptorium, 	2012	268
W blasku miłości = V jase lásky			magazyn	Wyższa Szkoła Humanistyczno-Ekonomiczna, 	2012	321
Logistyka przyszłości		HD38.5 .L636 2012		Polskie Wydawnictwo Ekonomiczne, 	2012	245
Historia na Uniwersytecie Warszawskim : materiały konferencji naukowej z okazji jubileuszu 80-lecia Instytutu Historycznego Uniwersytetu Warszawskiego, Warszawa, 21 października 2010 r. = History at the University of Warsaw : materials from the scientific conference held to celebrate the 80th anniversary of the Institute of History at the University of Warsaw, October 21, 2010, Warsaw		D16.5.W37 H57 2012	magazyn	Neriton, 	2012	208
Zatrudnianie osób z niepełnosprawnością : pozyskiwanie utalentowanych pracowników i ich adaptacja w środowisku pracy		HD7256.U5 P45165 2012	magazyn	Wolters Kluwer Polska, 	2012	257
Koncepcje organizacji bibliotek		Z678.8.P6 K66 2012		Wydawnictwo Ateneum - Szkoły Wyższej, 	2012	337
Prawo podatkowe		KKP3550 .P695 2012		Wydawnictwo C. H. Beck, 	2012	510
Dowody w rekonstrukcji wypadku drogowego	Zahorski, Ryszard. 	HV8079.55 .Z3 2012	magazyn	Lex a Wolters Kluwer business, 	2012	149
Z dziejów Warszawy : konflikty		HN539.W3 Z23 2012		Studenckie Koło Naukowe Historyków Uniwersytetu Warszawskiego, 	2012	197
Doradca podatkowy w egzekucji administracyjnej należności pieniężnych		KKP2795 .D67 2012	magazyn	ABC a Wolters Kluwer business, 	2012	318
Ocalić od zapomnienia	Zaich, Tadeusz. 		magazyn	Powiatowa i Miejska Biblioteka Publiczna im. Marii Fihel, 	2012	215
Echa Polesia	Wysłouch, Franciszek (1896-1978). 	PG7158.W769 Z463 2012		Wydawnictwo LTW, [	2012	204
Młody odbiorca w kręgu lektur pożytecznych i szkodliwych		Z1037.6 .M63 2012		Wydawnictwo Uniwersytetu Śląskiego, 	2012	242
Senatorowie : losy wojenne i powojenne	Zawadzki, Jarosław Maciej (1965- ). 	DK4419 .Z29 2012		Kancelaria Senatu, 	2012	493
Audyt organizacyjny i wdrożenie usprawnień zarządczych : podsumowanie projektu			magazyn	Kancelaria Prezesa Rady Ministrów. Departament Służby Cywilnej], 	2012	101
Mediacje w społeczeństwie otwartym		KKP472.D57 M465 2012		Wydawnictwo Gaskor, 	2012	368
Word 2010 : praktyczny kurs	Żarowska-Mazur, Alicja. 	Z52.5.M52 Z37 2012		Wydawnictwo Naukowe PWN, 	2012	186
Rozważania syndykalistyczne : wybór pism	Zakrzewski, Kazimierz (1900-1941). 	HD6477 .Z35 2012		Wydział Studiów Międzynarodowych i Politycznych Uniwersytetu Jagiellońskiego, 	2012	185
Moje wspomnienia	Zaremba, Władysław (1902-1972). 	DK4420.Z367 A36 2012		Muzeum Historii Polskiego Ruchu Ludowego, 	2012	415
Zastępy strażackie w parafiach diecezji płockiej : wykaz alfabetyczny	Zakrzewski, Andrzej (1951- ). 		magazyn	Płocki Instytut Wydawniczy, 	2012	191
Skrzydlata trumna	Wroński, Marcin (1972- ). 	PG7223.R673 S57 2012		Wydawnictwo W.A.B., 	2012	307
Rozwój regionalny w globalizującej się gospodarce	Zakrzewska-Półtorak, Alicja. 	HT391 .Z32 2012		Wydawnictwo Uniwersytetu Ekonomicznego, 	2012	236
Sprawnie komunikuję się - buduję porozumienie : materiały dydaktyczne dla osób prowadzących warsztat			magazyn	Instytut Nauk Społeczno-Ekonomicznych, 	2012	101
Józef Piłsudski na dawnej karcie pocztowej i fotografii	Wyrzycki, Stanisław. 	DK4420.P5 W86 2012		"Wydawnictwo ""Światowid"", "	2012	149
Metody i algorytmy w systemach automatycznego sterowania statkiem	Zwierzewicz, Zenon. 		magazyn	Wydawnictwo Naukowe Akademii Morskiej, 	2012	179
Katechizacja w Diecezji Zamojsko-Lubaczowskiej w latach 1992-2012	Zwolak, Sylwester. 		magazyn	"""Bonus Liber"" Wydawnictwo i Drukarnia Diecezji Rzeszowskiej, "	2012	360
Wprowadzenie do wnioskowania statystycznego	Wywiał, Janusz. 	QA276 .W88 2012		Wydawnictwo Uniwersytetu Ekonomicznego, 	2012	236
W obronie konstytucji : myśl polityczna Henry'ego Saint Johna wicehrabiego Bolingbroke'a	Zakrzewski, Maciej (1980- ). 	JC176.B65 Z35 2012		Ośrodek Myśli Politycznej, 	2012	537
Słowa na start! : radzę sobie coraz lepiej : ćwiczenia w nauce czytania i pisania dla uczniów klasy czwartej szkoły podstawowej	Żwirblińska, Alina. 		magazyn	Nowa Era, 	2012	124
Opowieści z Sosnowego Lasu	Wyrzykowski, Mikołaj (1997- ). 		magazyn	Wydawnictwo Rudy Smok, cop. 	2012	249
Barcin i okolica na starej widokówce	Zwierzykowski, Zbigniew. 	DK4800.B357 Z85 2012		Wydawnictwo Dominika Księskiego Wulkan, 	2012	112
