title	author	WD_signature	storage	publisher	year	pages
Spokojny sen : przewodnik dla rodziców niemowląt i małych dzieci	Ockwell-Smith, Sarah. 	RJ506.S55 O35165 2018		Agora	2018	256
Nie tylko Fiat : z dziejów stosunków polsko-włoskich 1945-1989	Pasztor, Maria. 	DK4185.I8 P365 2018	magazyn	Wydawnictwo Naukowe Scholar	2018	505
Dwie sagi galicyjskie	Paluch, Adam (1943- ). 		magazyn	Wydawnictwo Poligraf	2018	271
Pierwsze kroki - rysunek : wskazówki i techniki, dzięki którym nauczysz się rysować	Picard, Alain (1974- ). 	NC730 .P43165 2018		Wydawnictwo Olesiejuk	2018	128
W kręgu kultury książki ewangelików cieszyńskich na przykładzie zbioru druków polskich w Bibliotece i Archiwum im. B. R. Tschammera - do 1918 r.	Picha, Jadwiga. 	Z8.P62 C547 2018		Pedagogiczna Biblioteka Wojewódzka	2018	258
Iskra światła	Picoult, Jodi (1966- ). 	PS3566.I372 S68165 2018		Prószyński Media	2018	413
Starosielskie wspomnienia : 1872-2000	Obłocki, Krzysztof. 		magazyn	Wydawnictwo Buk	2018	494
Kuzynki	Pilipiuk, Andrzej (1974- ). 	PG7174.L67 K89 2018		Edipresse Polska	2018	264
Miejsce spotkania	Pindor, Błażej. 		magazyn	Centrum Spotkań Kultur	2018	181
Sługa Boży	Piekara, Jacek (1965- ). 	PG7175.I38 S58 2018		Edipresse Polska	2018	317
Nowoczesne nauczanie : praktyczne wskazówki i techniki dla nauczycieli, wykładowców i szkoleniowców	Petty, Geoffrey. 	LB1025.3 .P49165 2018		Gdańskie Wydawnictwo Psychologiczne	2018	541
Łowcy dusz	Piekara, Jacek (1965- ). 	PG7175.I38 L69 2018		Wydawnictwo Edipresse Polska	2018	330
2586 kroków	Pilipiuk, Andrzej (1974- ). 	PG7174.L67 A615 2018		Edipresse Polska	2018	408
"Majątek instytucji kultury w rachunkowości i podatkach : z uwzględnieniem nowego KSR nr 11 ""Środki trwałe"""	Ostapowicz, Ewa. 	NX770.P7 O884 2018		Wydawnictwo Prawo dla Praktyków	2018	306
W cieniu magnolii	Płowiec, Anna. 	PG7216.L73 W23 2018		Między Słowami	2018	378
Księżniczka	Pilipiuk, Andrzej (1974- ). 	PG7174.L67 K8 2018		Edipresse Polska	2018	238
Jezioro Pejpus 1242	Pluta, Jerzy (historia). 		magazyn	Bellona	2018	230
Prawo konstytucyjne : kompendium	Ochmann, Paweł. 	KKP2070 .O27 2018		Wydawnictwo C. H. Beck	2018	293
Józef Piłsudski o sobie : z pism, rozkazów i przemówień komendanta	Piłsudski, Józef (1867-1935). 	DK4420.P5 A317 2018		Centralna Biblioteka Wojskowa im. Marszałka Józefa Piłsudskiego	2018	128
Kategoria przymiotnika w języku mieszkańców wsi północno-wschodniej i południowo-zachodniej Wielkopolski : studium leksykalno-słowotwórcze	Osowski, Błażej. 	PG6740 .O76 2018		Wydawnictwo Poznańskiego Towarzystwa Przyjaciół Nauk	2018	204
Daidalos at work : a phenomenological approach to the study of Minoan architecture	Palyvou, Klairē (1946- ). 	NA267 .P35 2018		INSTAP Academic Press	2018	254
Polski most szpiegów : kulisy operacji dyplomatycznych oczami ambasadora RP	Piekarski, Jan Wojciech (1941- ). 	JZ1625 .P54 2018	magazyn	Wydawnictwo Sine Qua Non	2018	273
Żyć nie umierać	Odrobińska, Monika. 		magazyn	"Wydawnictwo ""Jedność"""	2018	172
Holenderskie flizy na dawnych ziemiach polskich i ościennych. 2, Mody i wnętrza	Oczko, Piotr (1973- ). 	NK4670.7.P55 O39 2018 t.2		Muzeum Zamkowe w Malborku	2018	287
Holenderskie flizy na dawnych ziemiach polskich i ościennych. 1, Umywalnia na Zamku Wysokim w Malborku, jej historia i wystrój	Oczko, Piotr (1973- ). 	NK4670.7.P55 O39 2018 t.1		Muzeum Zamkowe w Malborku	2018	270
Przezroczyste głowy	Odija, Daniel (1974- ). 	PG7174.D5 P79 2018		Wydawnictwo Literackie	2018	198
Świętokrzyskie : od Łysogór po Ponidzie : przewodnik	Osip-Pokrywka, Mirosław (1965- ). 	DK4600.S799 O84 2018		Jedność	2018	248
Życie : sposób użycia	Pilot, Marian (1936- ). 	PG7175.I5 Z44 2018		Wydawnictwo Literackie	2018	539
Integracja sensoryczna w autyzmie	Odowska-Szlachcic, Bożenna. 	RJ506.A9 O3 2018		Harmonia Universalis	2018	296
Życie w krzemowej klatce : sztuka nowych mediów jako krytyczna analiza praktyk cyfrowego nadzoru	Ożóg, Maciej. 	HM846 .O97 2018		Wydawnictwo Uniwersytetu Łódzkiego	2018	190
Niezbędnik duchowy dla pielgrzyma i turysty	Pick, Józef (1956- ). 		magazyn	"Wydawnictwo ""Bernardinum"""	2018	212
XXIII Zimowe Igrzyska Olimpijskie PyeongChang 2018	Piechal, Tomasz. 	GV842 2018 .P54 2018		Estrella	2018	135
Zdrowaś Mario : reportaże o medycznej marihuanie	Pezda, Aleksandra. 	RM666.C266 P49 2018		Dowody na Istnienie Wydawnictwo	2018	235
Prezydenci Stanów Zjednoczonych : Jimmy Carter - Donald Trump : 1977-...	Pastusiak, Longin (1935- ). 	E176.1 .P3945 2018		"Oficyna Wydawniczo-Poligraficzna i Reklamowo-Handlowa ""Adam"""	2018	616
Plewiński : na scenie = on stage	Plewiński, Wojciech (1928- ). 	TR817 .P54 2018		Instytut Teatralny im. Zbigniewa Raszewskiego = The Zbigniew Raszewski Theatre Institute	2018	342
Tropiciel złych historii : rozmowa z Martinem Pollackiem	Pollack, Martin (1944- ). 	PN5166.P65 A5 2018		Wydawnictwo Czarne	2018	316
Puch niemarny : o tym, jak trudno być kobietą i jak jeszcze trudniej być z kobietą	Pajdosz, Bożena (1969- ). 	PG7216.A35 P83 2018		Wydawnictwo Poligraf	2018	184
Andzia	Peplińska, Anna. 		magazyn	Wydawnictwo Papierowy Motyl	2018	135
Karta Nauczyciela : komentarz	Piszko, Agata. 	KKP3140.A31982 P57 2018		INFOR PL	2018	455
Kościoły na szlaku Papieża Pielgrzyma	Polak, Józef Zbigniew (1923- ). 		magazyn	Archikonfraternia Literacka	2018	119
Cudowny chłopak	Palacio, R. J. 		magazyn	Wydawnictwo Albatros	2018	413
Lech Kaczyński : prezes Najwyższej Izby Kontroli w latach 1992-1995	Piekarska, Anna (1977- ). 	KKP2590 .P54 2018		Warsaw Institute Foundaton	2018	181
Doświadczenie rozwoju w życiu polskich migrantów w Wielkiej Brytanii : praca - rodzina - religijność - partycypacja	Plewko, Jadwiga (1954- ). 	DA125.P6 P54 2018		Towarzystwo Naukowe Katolickiego Uniwersytetu Lubelskiego Jana Pawła II	2018	229
Podstawy chemoinformatyki leków	Polański, Jarosław. 	RS418 .P65 2018		Wydawnictwo Uniwersytetu Śląskiego	2018	285
Śladami dawnych smaków powiatu przeworskiego	Pakosz, Justyna. 		magazyn	Powiat Przeworski	2018	130
Ustawa o systemie oświaty : komentarz	Piszko, Agata. 	KKP3138.A31991 P57 2018		Wolters Kluwer	2018	591
W czasie deszczu dzieci się nudzą...?	Plich-Nowak, Marzenna. 		magazyn	Literatura	2018	157
Chawerim : poznańscy Żydzi	Pakuła, Zbigniew (1952- ). 	DS134.66.P68 P35 2018		Stowarzyszenie Miasteczko Poznań	2018	377
ELEKTROTIM S.A. (1998-2018) : XX-lecie w 20 odsłonach	Paściak, Andrzej. 		magazyn	Fundacja Otwartego Muzeum Techniki	2018	219
Dziki, dzikszy, najdzikszy : jak przeżyć poza domem	Oxlade, Chris. 		magazyn	Wydawnictwo Jedność	2018	111
Zamyślenia : alfabet życia	Pabian, Krzysztof. 		magazyn	Wydawnictwo św. Stanisława BM	2018	167
Karolina Sobańska : odeska Mata Hari	Palacz, Andrzej (1957- ). 	DK4379.5.S626 P35 2018		Inicjał	2018	194
Dziewczęta wygnane	Paszyńska, Maria (1985- ). 	PG7216.A86 D95 2018		Publicat	2018	350
Państwowa Wyższa Szkoła Zawodowa w Tarnowie : 1998-2018	Pachowicz, Anna. 		magazyn	Wydawnictwa Państwowej Wyższej Szkoły Zawodowej w Tarnowie	2018	280
Pszczoły : opowieść o pasji i miłości do najważniejszych owadów na świecie	Petterson, Joachim (1969- ). 	SF523 .P48165 2018		Wydawnictwo Literackie	2018	194
Słucham serduszka : cykl inspirujących spotkań dla rodziców i dziecka w wieku przedszkolnym wprowadzających w świat uczuć, wiary i duchowości	Panek, Katarzyna (1991- ). 		magazyn	Wydawnictwo WAM	2018	198
Kreatorki : kobiety, które zmieniły polski styl życia	Pańków, Julia. 	NX571.P63 P33 2018		Sport i Turystyka - MUZA SA.	2018	428
Gruzja w pigułce : przewodnik	Petryszak, Grzegorz. 		magazyn	Oficyna Wydawnicza Rewasz	2018	208
Twórcy, działacze, pracownicy kultury i oświaty oraz uczeni-humaniści na Warmii i Mazurach w latach 1945-1990 : zestaw nazwisk. Cz. 1	Oracki, Tadeusz (1930- ). 		magazyn	Scientia et Veritas	2018	110
The Midrashic impulse and the contemporary literary response to trauma	Osborne, Monica. 	PS153.J4 O73 2018		Lexington Books	2018	175
Dziedziczki	Pilipiuk, Andrzej (1974- ). 	PG7174.L67 D95 2018		Edipresse Polska	2018	248
Strażacy : tam, gdzie zaczyna się bohaterstwo	Pasztelańska, Joanna. 	HV551.5.P7 P377 2018		Znak Horyzont	2018	317
System konstytucyjny Estonii	Osóbka, Przemysław (1979- ). 	KJS2070 .O855 2018		Wydawnictwo Sejmowe	2018	155
Umowa o roboty budowlane	Okolski, Dariusz. 	KKP3403 .O46 2018		Wydawnictwo C. H. Beck	2018	143
Nigdy nie odwracaj się do przyjaciela plecami = Never turn your back on a friend : wiersze terapeutyczne (dla duszy i ciała). T. 4	Piasecki, Tomasz (psychiatria). 		magazyn	[Tomasz Piasecki]	2018	157
Czas : eseje o wieczności	Paprocki, Henryk (1946- ). 	BT78 .P37 2018		Fundacja Aletheia	2018	369
Peru	Preisner, Zdzisław (1949- ). 	F3425 .P74 2018		Wydawnictwo Pascal	2018	183
Nieznanym szlakiem	Ossendowski, Ferdynand Antoni (1878-1945). 	PG7158.O75 N54 2018		Wydawnictwo Zysk i S-ka	2018	187
Dusza z plastyku	Paźniewski, Włodzimierz (1942- ). 		magazyn	[Włodzimierz Paźniewski]	2018	194
Terapia metodą Vojty	Orth, Heidi (1941- ). 	RJ496.C4 O77165 2018		Edra Urban & Partner	2018	235
