title	author	WD_signature	storage	publisher	year	pages
About Cyprus		DS54.A3 A28 2007		Press and Information Office, [ca 	2007	405
Study of the public sector and compilation of good practice in urban renovation		HD7288.78.E8 S79 2006		CECODHAS, [ca 	2006	223
Obsługa komputera w środowisku Windows 98 i XP.			magazyn	Lechaa, [ca 	2006	198
Wpisy do pamiętników : 200 tekstów : ku pamięci, wierszyki z serduszkiem, złote myśli, rymowanki na wesoło.			magazyn	Klub dla Ciebie, ca 	2006	112
Wstępny projekt Narodowego Planu Rozwoju 2007-2013 : prognozy.		HC340.3 .W83 2005		Ministerstwo Gospodarki i Pracy. Departament Koordynacji Polityki Strukturalnej, Instytucja Zarządzająca Podstawami Wsparcia Wspólnoty, [ca 	2005	200
Stopy procentowe a gospodarka : w poszukiwaniu optymalnej policy mix		HB549.P7 S76 2005		Wydawnictwo Instytutu Technologii i Eksploatacji - Państwowego Instytutu Badawczego, [ca 	2005	240
Katalog beznominałowych kartek pocztowych i datowników okolicznościowych w Szczecińskim Okręgu Poczty, 2004				Dyrekcja Okręgu Poczty Polskiej, [ca 	2005	167
Śpiewnik pieśni żałobnych.			magazyn	Wydawnictwo Diecezjalne, [ca 	2005	100
Edukacja - różnica i tożsamość		LC1099 .E377 2005		Wydawnictwo Akademii im. Jana Długosza, 2004/	2005	398
Kultura fizyczna w wojsku na początku XXI wieku = Physical education in the army at the beginning of the 21st century		U320 .K85 2005		Akademia Wychowania Fizycznego im. Eugeniusza Piaseckiego, [ca 	2005	215
Najważniejsze sprawy samorządu : wybór artykułów opublikowanych w 2004 roku.			magazyn	Wydawnictwo KiK, [ca 	2005	162
Trzebiatów - spotkania pomorskie - 2004 r.		DK4600.T79 T79 2005		Oficyna In Plus, ca 	2005	175
Wiedza o społeczeństwie : podręcznik : liceum ogólnokształcące, liceum profilowane, technikum : kształcenie w zakresie podstawowym		JN6767.A2 W538 2004		Wydawnictwa Szkolne i Pedagogiczne, cop. 	2004	328
Judicial review and bureaucratic impact : international and interdisciplinary perspectives		K3175 .J827 2004		Cambridge University Press, 	2004	315
Sektorowy Program Operacyjny Rozwój Zasobów Ludzkich 2004-2006			magazyn	Ministerstwo Gospodarki i Pracy. Departament Koordynacji Polityki Strukturalnej. Instytucja Zarządzająca Podstawami Wsparcia Wspólnoty, 	2004	216
Bogactwo miłosierdzia w kontekście nauczania Jana Pawła II : prace młodzieży przygotowane na piątą rocznicę wizyty Ojca Świętego Jana Pawła II w Toruniu, 1999 - 7 czerwca - 2004			magazyn	GiLA, 	2004	168
The deluxe election-edition Bushisms : the first term, in his own special words		E903.3 .D45 2004		Simon & Schuster, cop. 	2004	103
Prace z zakresu finansów			magazyn	Wydawnictwo Akademii Ekonomicznej, 	2004	214
Postępy ekonometrii : praca zbiorowa		HB139 .P67 2004		Wydawnictwo Akademii Ekonomicznej, 	2004	390
