title	author	WD_signature	storage	publisher	year	pages
Szkoła Sobotnia przy Polskiej Misji Katolickiej w Hamburgu : księga jubileuszowa			magazyn	"Wydawnictwo ""Bernardinum"""	2017	112
Bank i agent bankowy		HG1616.B7 C53 2017		Difin	2017	346
Ideologia w późnej nowoczesności		JA68.5 .I364 2017		Wydawnictwo Adam Marszałek	2017	202
Anatomia układu ruchu : przewodnik do ćwiczeń. Z. 1			magazyn	Edra Urban & Partner	2017	144
Current developments in English historical linguistics : studies in honour of Rafał Molencki		PE1101 .C85 2017		Wydawnictwo Uniwersytetu Śląskiego	2017	342
Cudowne Dzieciątko Koletańskie			magazyn	Wydawnictwo WAM - Księża Jezuici	2017	261
Racjonalność w myśleniu i działaniu : filozofia Tadeusza Kotarbińskiego		B4691.K594 R33 2017		Wydawnictwo Uniwersytetu Kazimierza Wielkiego	2017	237
Vacuum Technique & Technology			magazyn	Tele & Radio Research Institute	2017	115
Agenda kapucyńska : modlitwy i zwyczaje Zakonu Braci Mniejszych Kapucynów Prowincji Krakowskiej.			magazyn	Wydawnictwo Serafin	2017	297
Od biznesu międzynarodowego do globalnej gospodarki : wyzwania i problemy w wybranych obszarach		HF1365 .O3 2017		Wydawnictwo Uniwersytetu Ekonomicznego	2017	115
Selected issues of public economic law in theory, judicature and practice in the Czech Republic, Poland and Slovakia		KJC6415 .S45 2017		Wydawnictwo C. H. Beck	2017	459
Lublin - miasto zgody religijnej : ekumenizm w historii, teologii, kulturze = Lublin - city of religious agreement : ecumenism in history, theology, culture		BR952 .L83 2017		Towarzystwo Naukowe Katolickiego Uniwersytetu Lubelskiego Jana Pawła II	2017	406
Skarbiec biblijnych opowieści			magazyn	Wydawnictwo Jedność	2017	384
Informacja o istotnych problemach wynikających z działalności i orzecznictwa Trybunału Konstytucyjnego w 2016 roku.			magazyn	Trybunał Konstytucyjny. Wydawnictwa	2017	146
Ochrona danych medycznych i osobowych pacjentów : [praca zbiorowa		KKP3119.R42 O27 2017b	magazyn	Wydawnictwo Wiedza i Praktyka	2017	150
Grainger & Allison Diagnostyka radiologiczna : obrazowanie w onkologii		RC270.3.D53 G73165 2017		Edra Urban & Partner	2017	133
Psychologiczno-pastoralne wyzwania człowieka w wirtualnym świecie		BF637.C45 P8 2017		Uniwersytet im. Adama Mickiewicza. Wydział Teologiczny	2017	152
Wokół wyborów i prawa wyborczego		KKP2506 .W65 2017		"Towarzystwo Naukowe Organizacji i Kierownictwa ""Dom Organizatora"""	2017	336
