title	author	WD_signature	storage	publisher	year	pages
Dziennik plantatora i działkowca	Wojnikiewicz, Ignacy Stefan (1933- ). 		magazyn	"Wydawnictwo ""Koszalinesja"", ["	2006	434
Słownik francusko-polski, polsko-francuski = Dictionnaire français-polonais, polonais-français	Zając, Marek (romanista). 		magazyn	Langenscheidt Polska, [ca 	2006	351
Kwestia wycofania się państwa-członka z organizacji międzynarodowej z uwzględnieniem przypadku Unii Europejskiej	Wiśniewska, Marta. 	KZ1304 .W57 2006		GRADO, [ca 	2006	123
Sześćdziesięcioletni dorobek nauki na Pomorzu Zachodnim wnoszony do Unii Europejskiej : : II Zachodniopomorski Kongres Nauki, Szczecin, 7-9 grudnia 2005 : streszczenia referatów = 60 Jahre wissenschaftliche Erfolge Westpommerns in der internationaleusammenarbeit : der II Westpommerische Kongress der Wissenschaften : die Zusammenfassungen 	Zachodniopomorski Kongres Nauki (2 ; 2005 ; Szczecin). 			"Wydawnictwo ""Dokument"", [ca "	2006	212
80 lat dobrej szkoły : [III Zjazd Absolwentów Szkoły Podstawowej i Liceum Ogólnokształcącego im. Juliusza Słowackiego w Skarżysku-Kamiennej] : Skarżysko-Kamienna, 7 października 2006	Zjazd Absolwentów Szkoły Podstawowej i Liceum Ogólnokształcącego im. Juliusza Słowackiego (3 ; 2006 ; Skarżysko-Kamienna). 		magazyn	FALL, ca 	2006	158
Testy do egzaminów i aplikacji z zakresu prawa cywilnego i gospodarczego	Zabiełło, Wiera. 		magazyn	Wydawnictwo Leges Edictales, [ca 	2006	219
Księga dobrych rad = Risāletü' n-nushiyye	Yunus Emre (około 1250-około 1321). 	PL248.Y8 R57165 2005		Dialog, 	2005	216
Sprawozdanie przewodniczącego Rady Naczelnej, Centralnej Komisji Rewizyjnej, Naczelnego Sądu Harcerskiego Związku Harcerstwa Polskiego za okres grudzień 2001 - grudzień 2005 : [XXXIII Zjazd Związku Harcerstwa Polskiego]	Związek Harcerstwa Polskiego (1956- ). Zjazd (33 ; 2005 ; Warszawa). 		magazyn	GK ZHP, 	2005	103
Antique Chinese accessories : vernacular items, c. 1850-1930	Yates, Margie L. 	NK1068 .Y38 2005		Schiffer Publishing, cop. 	2005	160
"""W imieniu sześciu milionów... "" : Kongres Polonii Amerykańskiej w latach 1944-1968"	Wojdon, Joanna (1973- ). 	E184.P7 W65 2005	magazyn	Adam Marszałek, cop. 	2005	365
Syndrom Pinokia	Zeman, David. 	PS3626.E44 P66165 2005		Świat Książki, 	2005	509
Seweryn Rosik - teolog moralista	Wójcik, Joanna (teologia). 		magazyn	Wydawnictwo KUL, 	2005	356
Powracająca fala : mityczne konteksty wybranych powieści Bolesława Prusa i Elizy Orzeszkowej	Zalewski, Cezary (1975- ). 	PG7158.G62 Z35 2005	magazyn	Towarzystwo Autorów i Wydawców Prac Naukowych Universitas, cop. 	2005	310
Feminist theory : a philosophical anthology		HQ1190 .F47 2005		Blackwell Publishing, 	2005	432
Marketing dla inżyniera i naukowca	Zimnoch, Łukasz (1972- ). 	HF5415.123 .Z56 2005		Wydawnictwo Politechniki Śląskiej, 	2005	143
Przyjemność czy konieczność : psychologia spostrzegania i podejmowania ryzyka	Zaleśkiewicz, Tomasz. 	BF637.R57 Z35 2005		Gdańskie Wydaw. Psychologiczne, 	2005	220
Prasa, kultura, wojna : studia z dziejów czasopiśmiennictwa, kultury literackiej i artystycznej lat 1939-1945. Ser. 2	Woźniakowski, Krzysztof (1950- ). 	PG7053.W65 W692 2005		Wydawnictwo Naukowe Akademii Pedagogicznej, 	2005	275
Stereometria z GRAN - 3D : książka dla nauczycieli, uczniów, studentów, rodziców	Zhaldak, Mirosław. 		magazyn	Wyższa Szkoła Zarządzania i Marketingu w Sosnowcu, 	2005	106
Księżna Dorothea Lieven wobec Polski i Polaków : pojedynek za kulisami wielkiej dyplomacji	Żurawski, Radosław Paweł (1963- ). 	DK190.6.L5 Z87 2005	magazyn	Wydawnictwo DiG, 	2005	210
Fałszerstwa dokumentów publicznych : rozpoznawanie i zapobieganie	Wójcik, Jerzy Wojciech. 	KKP4330 .W65 2005		Twigger, 	2005	310
