title	author	WD_signature	storage	publisher	year	pages
Przesyłka z Petersburga	Mierzyński, Sebastian (1972- ). 	PG7172.I358 P79 2005		"Oficyna Wydawnicza ""Warmia"", ["	2005	147
Teraz Jezusa uwielbiajcie, aż znowu wrócimy : rzecz o ks. Augustynie Strzybnym	Motyka, Benedykt (1938-2006). 		magazyn	Towarzystwo Miłośników Ziemi Raciborskiej, [ca 	2005	122
Szyfr profesora Kraka	Mierzyński, Sebastian (1972- ). 	PG7172.I358 S98 2005		"Oficyna Wydawnicza ""Warmia"", ["	2005	158
Bombel	Nahacz, Mirosław (1984-2007). 	PG7214.A33 B66 2004		Czarne, 	2004	155
Słownik znaków japońskich	Nowak, Bogusław. 	PL681.P56 N69 2004		Wiedza Powszechna, 	2004	319
Rachunek kosztów w zarządzaniu przedsiębiorstwem	Nowak, Edward (1951- ). 	HF5686.C8 N73 2004		Polskie Wydawnictwo Ekonomiczne, 	2004	291
Ludzie, społeczeństwa, cywilizacje : poradnik dla nauczyciela liceum ogólnokształcącego, liceum profilowanego i technikum. Cz. 3	Mazur, Janina. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne, [	2004	151
W ogrodzie pamięci	Olczak-Ronikier, Joanna (1934- ). 	DS134.7 .O44 2004	magazyn	Świat Książki, 	2004	357
Dictionary of public health promotion and education : terms and concepts	Modeste, Naomi N. 	RA440.5 .M63 2004		Jossey-Bass, cop. 	2004	177
Kobieta hiszpańska w dobie kształtowania się społeczeństwa liberalnego	Obtułowicz, Barbara (1966- ). 	HQ1692 .O28 2004	magazyn	Wydaw. Naukowe Akademii Pedagogicznej, 	2004	301
Kuratela	Ołdakowski, Marek ( -2012). 	PG7174.L35 K87 2004	magazyn	Telbit, cop. 	2004	256
Magia przeciw prawu. T. 1, Magioso	Oldi, Genri Lajon. 	PG3484.2.L33 M34165 2004 t.1		Solaris, 	2004	345
Socjalizacja i uczestnictwo społeczne : studium socjopedagogiczne	Modrzewski, Jerzy (1946- ). 	HM686 .M63 2004		Wydaw. Naukowe UAM, 	2004	283
Niedzielna cisza	Nahai, Gina Barkhordar (1961- ). 	PS3552.A6713 S86165 2004		Książnica, 	2004	266
Elity polityczne : studium interpretacji funkcjonalnej	Nocoń, Jarosław. 	HM1263 .N63 2004		Adam Marszałek, 	2004	245
Księgi narodu polskiego i pielgrzymstwa polskiego	Mickiewicz, Adam (1798-1855). 	PG7158.M5 K74 2004	magazyn	De Agostini Polska, cop. 	2004	152
Źródła okolic Łodzi	Moniewski, Piotr. 	GB1198.4.P7 M66 2004		Łódzkie Towarzystwo Naukowe, 	2004	140
Barbarzyńska Europa	Modzelewski, Karol (1937-2019). 	D121 .M63 2004	magazyn	"""Iskry"", cop. "	2004	516
Mój przyjaciel zdrajca	Nurowska, Maria (1944- ). 		magazyn	J. Santorski & Co, cop. 	2004	235
Kształtowanie osobowości : przewodnik psychologiczny	Mina, Claudio (1928- ). 	BF698 .M56165 2004		"Wydaw. OO. Franciszkanów ""Bratni Zew"", cop. "	2004	238
Kościół katolicki i antysemityzm w Polsce w latach 1933-1939	Modras, Ronald E. (1937- ). 	DS146.P6 M63165 2004	magazyn	Homini, 	2004	407
5. Międzynarodowy Konkurs Wokalny im. Stanisława Moniuszki : Warszawa, 13-22 maja maja 2004 = 5th International Stanisław Moniuszko Vocal Competition	Międzynarodowy Konkurs Wokalny im. Stanisława Moniuszki (5 ; 2004 ; Warszawa). 		magazyn	Teatr Wielki - Opera Narodowa, 	2004	168
