title	author	WD_signature	storage	publisher	year	pages
Interes publiczny a interes prywatny w prawie : XIII Konferencja Wydziału Prawa i Administracji Uniwersytetu Warszawskiego 24 lutego 2012 roku	Konferencja Wydziałowa Wydziału Prawa i Administracji UW (13 ; 2012 ; Warszawa). 	KKP80.P78 K66 2012		Stowarzyszenie Absolwentów Wydziału Prawa i Administracji Uniwersytetu Warszawskiego, [	2013	277
Warstwy czyli Obrazy miasta	Kosson, Grzegorz. 	PG7211.O82255 W37 2013		"Wydawnictwo ""Słowa i Myśli"", [ca "	2013	143
Słownik gwarowy mieszkańców Derenku i ich potomków = Derenki lengyelek góral-lengyel-magyar szótára	Kowalczyk, Anna (1965- ). 	PG6790 .K69 2013	magazyn	Borsod-Torna-Gömör Egyesület, [ca 	2013	180
Kosmasa Kronika Czechów	Kosmas (1045-1125). 	DB2086 .C67165 2012		Templum, 	2012	237
Na starym Grunwaldzie : domy i ich mieszkańcy	Korduba, Piotr (1976- ). 	DK4750.4.G78 K67 2012		Wydawnictwo Miejskie Posnania, cop. 	2012	237
Zadania zarządcy majątku kościelnego w Kodeksie prawa kanonicznego z 1983 roku i w polskich synodach diecezjalnych	Kaleta, Paweł (1977- ). 	KBU3440 .K35 2012		Wydawnictwo Polihymnia, 	2012	227
Język C : pasja programowania mikrokontrolerów 8-bitowych	Kardaś, Mirosław. 	TJ223.P76 K356 2012	magazyn	Wydawnictwo Atnel, 	2012	435
Stuart Dybek bard z Chicago	Kossek, Jerzy (1961- ). 		magazyn	Wydawnictwo Naukowe Akademii Techniczno-Humanistycznej, 	2012	156
Przestrzeń dla rodziny	Juul, Jesper (1948-2019). 	HQ769 .J89165 2012		Wydawnictwo Mind, 	2012	277
Znaczenie konkurencji podatkowej dla rozmieszczenia bezpośrednich inwestycji zagranicznych w Unii Europejskiej	Kluzek, Marta. 	HG5422 .K57 2012		Wydawnictwo Uniwersytetu Ekonomicznego, 	2012	304
Profesor Janusz Kirenko w 30-lecie pracy twórczej	Korczyński, Mariusz. 	HV1568 .K668 2012		Drukarnia i Wydawnictwo Akademickie WSSP, 	2012	229
Zastosowanie i modelowanie procesów i aparatów ze złożem fluidalnym	Kmieć, Andrzej (1942- ). 		magazyn	Oficyna Wydawnicza Politechniki Wrocławskiej, 	2012	146
Niełatwo być kobietą : tylko dla kobiet	Korczak, Zofia (feminizm). 	HQ1665.7 .K67 2012		[s.n.], 	2012	123
Zdrowa kuchnia dla dzieci	Kłosińska, Anna (odżywianie). 	RJ206 .K57 2012		Oficyna Wydawnicza Vocatio, cop. 	2012	136
Kultura internetu w Polsce : od akademickich początków do upowszechnienia zjawiska	Juza, Marta. 	HN539.5.I56 J89 2012		Wydawnictwo Antykwa, 	2012	197
Polskie partykuły wyróżniające : studium semantyczne	Kisiel, Anna (językoznawstwo). 	PG6321 .K57 2012		Slawistyczny Ośrodek Wydawniczy (SOW). Instytut Slawistyki Polskiej Akademii Nauk, 	2012	223
Führer : walka do ostatniej kropli krwi	Kershaw, Ian (1943- ). 	D757 .K47165 2012		Wydawnictwo Znak, 	2012	572
Hajer Blues i inne historie	Kern, Joanna (1948- ). 		magazyn	Mamiko Apolonia Maliszewska, 	2012	124
Wygnani na stepy : przesiedlenia ludności ukraińskiej z Polski na południe Ukrainy w latach 1944-1946	Kabačìj, Roman (1978- ). 	D820.P72 U45 2012		Związek Ukraińców w Polsce , 	2012	382
Umoralnić życie publiczne : Luigiego Sturza doktryna społeczno-polityczna	Kobylińska, Zdzisława (1965- ). 	JC265.S82 K63 2012		Wydawnictwo Uniwersytetu Warmińsko-Mazurskiego, cop. 	2012	447
Ludzie moralni	Kowalewski, Włodzimierz (1956- ). 		magazyn	Wydawnictwo Literackie, cop. 	2012	359
W kręgu średniowiecznego duchowieństwa łęczyckiego	Kowalska-Pietrzak, Anna. 	BX1567.L43 K69 2012	magazyn	Wydawnictwo Uniwersytetu Łódzkiego, 	2012	179
Biała gorączka	Kinney, Jeff (1971- ). 		magazyn	"Wydawnictwo ""Nasza Księgarnia"", "	2012	220
Zbiór zadań z opodatkowania	Kluzek, Marta. 	KKP3550 .K58 2012		Wydawnictwo Uniwersytetu Ekonomicznego, 	2012	105
Aktywność społeczna i poziom życia osób niepełnosprawnych na Dolnym Śląsku	Kowalczyk, Olga. 		magazyn	Wydawnictwo Indygo Zahir Media, cop. 	2012	165
Zdrada mnichów i inne myśli o religii	Kaźmierczak, Zbigniew (1965- ). 		magazyn	Wydawnictwo Miniatura, dr. 	2012	157
Czy żyjemy w czasach apokalipsy?	Kowalczyk, Dariusz (1963- ). 		magazyn	Wydawnictwo M, 	2012	162
Komputer dla seniora : porozumiewanie się przez internet. Cz. 1	Kmieć, Edyta. 		magazyn	Infor Biznes, 	2012	127
Ewangeliarz współczesny : z tekstem Nowego Testamentu w tłumaczeniu Remigiusza Popowskiego	Knapik, Henryk ( -2014). 	BS2555.53 .K57 2012		Wydawnictwo Droga Biblos, 	2012	617
Czy diabeł może być zbawiony i 27 innych kazań	Kołakowski, Leszek (1927-2009). 	B4691.K5863 C986 2012		Społeczny Instytut Wydawniczy Znak, 	2012	477
Komputer dla seniora : zakupy przez internet	Kmieć, Edyta. 		magazyn	Infor Biznes, 	2012	144
Wileńska odmiana architektury XVIII wieku	Karpowicz, Mariusz (1934-2015). 	NA5955.L572 V554 2012		Muzeum Pałac w Wilanowie, cop. 	2012	219
Tarika	Kalwas, Piotr Ibrahim (1963- ). 	PG7211.A67 T37 2012		JanKa, 	2012	229
Generał Brygady Aleksander Radwan-Pragłowski (1895-1974) : studium biograficzne	Koreś, Daniel (1977- ). 	U55.P73 K67 2012	magazyn	Instytut Pamięci Narodowej - Komisja Ścigania Zbrodni przeciwko Narodowi Polskiemu, 	2012	544
Komputer dla seniora : porozumiewanie się przez internet. Cz. 2	Kmieć, Edyta. 		magazyn	Infor Biznes, 	2012	128
Obliczenia w analizie chemicznej	Kondratowicz-Pietruszka, Elżbieta. 	QD75.4.C45 K66 2012		Wydawnictwo Uniwersytetu Ekonomicznego, 	2012	204
The official history of North Sea oil and gas. Vol. 1, The growing dominance of the state	Kemp, Alex. 	HD9575.N572 K45 2012 t.1		Routledge, 	2012	626
Historia ustroju i prawa polskiego : (1772-1918)	Korobowicz, Artur (1938-2017). 	KKP120 .K664 2012		Wolters Kluwer Polska, 	2012	239
Biologia : poziom podstawowy i rozszerzony	Kaczmarek, Dawid. 	QH316 .K33 2012		Wydawnictwo Zielona Sowa, cop. 	2012	520
Oszukani	Kemp, Paul S. 	PS3611.E52 D43165 2012		Wydawnictwo Amber, 	2012	317
9 Pułk Artylerii Lekkiej : (Dęblin-Zajezierze, Biała Podlaska, Bereza Kartuska, Siedlce)	Kordaczuk, Sławomir (1958- ). 	UA829.P75 K67 2012		Muzeum Regionalne, 	2012	224
The European Union and its eastern neighbours : towards a more ambitious partnership?	Korosteleva, Elena A. 	JZ1570 .K67 2012		Routledge, 	2012	188
Ekonomia polityczna w mundialnym wymiarze	Kłosiński, Kazimierz Albin (1940- ). 	HB179.P7 K57 2012		Wydawnictwo KUL, 	2012	174
Queueing systems with batch arrivals	Kempa, Wojciech Michał. 	QA274.8 .K46 2012		Wydaw. Politechniki Śląskiej, 	2012	214
Co wiosną, co jesienią ? : jedz zgodnie z porami roku	Kłosińska, Anna (odżywianie). 	RA784 .K56 2012		Świat Książki - Weltbild, 	2012	191
Związki krwi	Jut-Sienkiewicz, Andrzej. 	PG7210.U9 Z45 2012		Wydawnictwo Poligraf, cop. 	2012	320
Ustawicznie czujni... : o dziennikarzach regionu kielecko-radomskiego (i nie tylko)	Kępa-Mętrak, Jolanta. 	PN5355.P6 Z639 2012	magazyn	Oficyna Wydawnicza ASPRA-JR, 	2012	291
Uzdrawianie biologią : biologiczna wiedza lecznicza : podręcznik	Körner, Rainer (1973- ). 		magazyn	Wydawnictwo aa-ha, 	2012	328
Maski normalności	Korsaj, Iza (1984- ). 		magazyn	Papierowy Motyl, 	2012	106
Konstancin Yale	Kieniewicz, Leszek (1959- ). 		magazyn	"Wydawnictwo ""Wilczyska"", "	2012	124
Innowacyjność i przedsiębiorczość innowacyjna	Kłos, Zbigniew. 	HD45 .K56 2012		Wydawnictwo Politechniki Poznańskiej, 	2012	176
Intensywność	Koontz, Dean Ray (1945- ). 		magazyn	Wydawnictwo Albatros - Andrzej Kuryłowicz, 	2012	398
Bilet na Arkę	Karolewski, Stanisław Michał. 	PG7211.A757 B55 2012		Szarlatan, 	2012	218
Integralna wizja Kena Wilbera i jej zastosowanie w edukacji	Kielar, Marzanna Bogumiła (1963- ). 	LB14.7 .K54 2012		Wydawnictwo Akademii Pedagogiki Specjalnej, 	2012	348
XIII Konferencja Wydziałowa na temat: Interes publiczny a interes prywatny w prawie [...].	Konferencja Wydziałowa Wydziału Prawa i Administracji UW (13 ; 2012 ; Warszawa). 		magazyn	Wydział Prawa i Administracji Uniwersytetu Warszawskiego, 	2012	123
Ciało filmu : medium obecnego w powojennej amerykańskiej awangardzie filmowej	Kosińska, Marta (socjologia). 	PN1993.5.U6 K66 2012		Galeria Miejska Arsenał, 	2012	249
Chorwacka przystań	Karpińska, Anna (1959- ). 	PG7211.A766 C46 2012		Prószyński i S-ka, 	2012	543
Sołacz : domy i ludzie	Korduba, Piotr (1976- ). 	DK4750.4.S65 K67 2012		Wydawnictwo Miejskie Posnania, 	2012	294
Najszczęśliwsze niemowlę w okolicy	Karp, Harvey (1951- ). 	RJ253 .K37165 2012		Mamania, 	2012	302
Obowiązki zakładów pracy wobec ZUS w 2012 roku	Kłos, Małgorzata (prawo pracy). 	KKP1472 .K5856 2012		Wydawnictwo Podatkowe Gofin, 	2012	558
Diagnozowanie funkcjonowania ucznia i nauczyciela w ramach przygotowania prac dyplomowych z pedagogiki	Korczyński, Stanisław (1940- ). 	LB1028 .K67 2011		"Zakład Poligraficzno-Papierniczy ""Klucz-Druk"", cop. "	2012	231
Od Boga do terroru : rola religii w ideologii dżihadyzmu na przykładzie organizacji Al-Kaida	Kosmynka, Stanisław. 	BL65.T47 K67 2012		Wydawnictwo Uniwersytetu Łódzkiego, 	2012	419
Dobro popłaca! : inicjatywy marketingowe i korporacyjne, dzięki którym świat staje się lepszy... a zyski rosną	Kotler, Philip (1931- ). 	HF5414 .K675165 2012		MT Biznes, cop. 	2012	328
Wrocławska Madonna	Kaleta, Jolanta Maria. 	PG7211.A62 W76 2012		Wydawnictwo Psychoskok, 	2012	210
Ewolucja glosu ludzkiego w kontekście filozofii kształcenia i metody wokalnej Barbary Iglikowskiej	Kotliński, Stanisław Daniel. 	MT820 .K67 2012	magazyn	Akademia Muzyczna im. Stanisława Moniuszki, 	2012	469
Katyń : zbrodnia i kłamstwo	Kisielewski, Tadeusz A. (1950-2018). 	D804.S65 K52 2012		De Agostini, cop. 	2012	304
Notariat miasta Kalisza w dobie dwudziestolecia międzywojennego (1918-1939)	Kowalska, Samanta. 	CD1758.K35 K68 2012		Uniwersytet im. Adama Mickiewicza w Poznaniu. Wydział Pedagogiczno-Artystyczny, 	2012	260
Pitagoras i teoria strun	Kosowska, Maria Magdalena. 	QB44.3 .K67 2012		Wydawnictwo Poligraf, cop. 	2012	166
Kiedy dzień zaczyna gasnąć	Kiszczak, Florianna (1935- ). 		magazyn	Wydawnictwo i Drukarnia Liber Duo, 	2012	125
Cultural heritage in Poland - the background, opportunities and dangers	Kowalska, Samanta. 		magazyn	Uniwersytet im. Adama Mickiewicza w Poznaniu. Wydział Pedagogiczno-Artystyczny, 	2012	200
Eugenika i eutanazja w medycynie hitlerowskiej	Katolo, Artur Jerzy (1967- ). 	R726 .K37 2012		Fundacja Instytut Globalizacji, 	2012	115
W tym sęk!	Kobylarczyk, Katarzyna (1980- ). 	DK4600.M334 K63 2012		Małopolski Instytut Kultury, 	2012	111
Wpływ zabudowy hydrotechnicznej na roślinność terasy zalewowej rzeki Czarny Dunajec = The influence of the hydroengineering on vegetation of flood terrace of the Czarny Dunajec river	Koczur, Anna. 	QK322 .K63 2012		Instytut Ochrony Przyrody PAN, 	2012	163
Poland and europeanization 2004-2010	Klatt, Małgorzata. 	JZ1625.A54 K55 2012		Scholar Publishing House, 	2012	240
Uzależnienie młodzieży od internetu jako problem wychowawczy i moralny	Klimczak, Marta Kazimiera. 	HQ799.2.I5 K56 2012		"Studio Poligrafii Komputerowej ""SQL"", "	2012	271
Pod prąd poprawności politycznej	Kobylińska, Zdzisława (1965- ). 		magazyn	Katedra Pedagogiki Katolickiej Wydziału Zamiejscowego Nauk o Społeczeństwie Katolickiego Uniwersytetu Lubelskiego Jana Pawła II, cop. 	2012	217
Teatr bez teatru : performanse  w Anglii Wschodniej u schyłku średniowiecza	Kocur, Mirosław. 	PN2587 .K66 2012		Instytut im. Jerzego Grotowskiego, 	2012	484
