title	author	WD_signature	storage	publisher	year	pages
Poszli nasi w bój bez broni : 150. rocznica wybuchu powstania styczniowego : katalog wystawy		DK4367 .P67 2013		Muzeum Regionalne, [	2013	166
Współpraca i zaufanie w Europie regionów			magazyn	VIP for YOU, 	2012	135
Wybrane zagadnienia gospodarki remontowej energetyki			magazyn	"Wydawnictwo ""Nowa Energia"", "	2012	224
To jest chemia 1 : książka nauczyciela : materiały dydaktyczne do nauczania chemii : liceum ogólnokształcące i technikum : zakres rozszerzony			magazyn	Nowa Era, 	2012	127
Mapy wyobraźni : surrealne światy Jerzego Skarżyńskiego		NX571.P64 S532 2012		Muzeum Śląskie, 	2012	392
Polska a Hiszpania : z dziejów koegzystencji dwóch narodów w XX wieku		DK4185.S7 P64 2012		Dom Wydawniczy DUET, 	2012	294
Web 2.0. : szanse i zagrożenia		HM851 .W43 2012		Wydawnictwo Wyższej Szkoły Bezpieczeństwa, 	2012	128
Biologia na czasie : książka nauczyciela : materiały dydaktyczne do biologii : zakres podstawowy : szkoły ponadgimnazjalne			magazyn	Nowa Era, cop. 	2012	119
Współczesne oblicza seksualności			magazyn	Wydawnictwo KUL, 	2012	177
Trzydzieści lat ustawy o samorządzie załogi przedsiębiorstwa państwowego		KKP1354 .T79 2012		Kancelaria Senatu, 	2012	261
Wolne		CT3650.P7 W65 2012	magazyn	Wydawnictwo Krytyki Politycznej, 	2012	245
Zarządzanie i komunikacja w sferze przedsiębiorczości i administracji - doświadczenia i perspektywy		HD36 .Z2718 2012		Wydawnictwo Instytut Śląski, 	2012	366
Encyclopedia of gender in media		P96.S5 E53 2012		Sage Publications, cop. 	2012	493
Polish Presidency of the Council of the European Union, 1 July - 31 December 2011 : final report : preparations, achievements, conclusions submitted by the Government Plenipotentiary for the Preparation of Governmental Administrative Agencies and Poland's Presidency of the Council of the European Union in accordance with § 1. p. 2. of the Ordinance of the Council of Ministers of 15 July 2008 (Journal of Laws No. 133, item 843 with later amendments) : the report adopted by the Council of Ministers on 17 April 2012		JN34 .P66713 2012		Ministry of Foreign Affairs of the Republic of Poland, 	2012	243
Kryzys w stosunkach międzynarodowych : typy, wymiary, skutki, sposoby przeciwdziałania		JZ5595 .K783 2012		Wydawnictwo Kujawsko-Pomorskiej Szkoły Wyższej, 	2012	400
LABOR czy OPUS? : socjopedagogiczne konteksty ludzkiej pracy = LABOR or OPUS? : sociopedagogical contexts of human work		HD4904 .L33 2012		Oficyna Wydawnicza Uniwersytetu Zielonogórskiego, 	2012	385
Przewodnik po małopolskich standardach usług edukacyjno-szkoleniowych			magazyn	Wojewódzki Urząd Pracy, 	2012	160
Wielcy tłumacze		PN886 .W54 2012	magazyn	Stowarzyszenie Inicjatyw Wydawniczych, 	2012	302
Wielka historia literatury anglojęzycznej. T. 2, Literatura średniowieczna - od najazdu normandzkiego do roku 1485		PR97 .W54 2012 t.2		Wydawnictwo Naukowe Uniwersytetu Pedagogicznego, 	2012	559
Piękno oświecone : dla tych, którym kształt i konkurencja nie są obojętne		TK4188 .P54 2012		Art Metal, 	2012	267
Wpływ funduszy unijnych na działalność gospodarczą			magazyn	Wydawnictwo Uniwersytetu Rzeszowskiego, 	2012	267
Do-mi-sol-mi do-fa-la-fa czyli 20 lat działalności Chóru I LO im. B. Nowodworskiego w Krakowie pod batutą Ryszarda Źróbka			magazyn	Mateusz Kozłowski, 	2012	109
XIV Mistrzostwa Europy 2012 Polska-Ukraina			magazyn	Wydawnictwa Popularnonaukowe Sfinks, cop. 	2012	147
Reagowanie branży turystycznej na sytuacje kryzysowe		G155.A1 R42 2013		Oficyna Wydawnicza Szkoły Głównej Handlowej, 	2012	236
Dominanta a przekład		PN241.5.P7 M54 1995 t.18	magazyn	Księgarnia Akademicka, 	2012	429
