title	author	WD_signature	storage	publisher	year	pages
Charlie i fabryka czekolady	Dahl, Roald (1916-1990). 		magazyn	Znak Emotikon	2016	213
Symbol Boga Ojca w świetle teologii historii Brunona Fortego	Czura, Tomasz (1980- ). 	BT153.F3 C98 2016		Wydział Teologii Uniwersytetu Warmińsko-Mazurskiego	2016	199
Kobiety z domu Soni. Cz. 1	Czupryńska, Sabina (1977- ). 		magazyn	Prószyński Media/Prószyński i S-ka	2016	215
Mój największy błąd	Daly, Paula. 	PR6104.A49 M57165 2016		Prószyński Media	2016	477
Na dnie : niepoprawna politycznie charakterystyka współczesnej biedy	Dalrymple, Theodore (1949- ). 	HN400.M26 D28165 2016		Fijorr Publishing	2016	304
Kiedy wszystko się zmienia	De Jong, Lisa. 	PS3604.E127 C48165 2016		Wydawnictwo Filia	2016	383
Diabetologia 2016	Czupryniak, Leszek (medycyna). 		magazyn	VM Media VM Group Grupa Via Medica	2016	128
Sprawiedliwość, tożsamość, racjonalność : wybrane problemy filozofii polityki	Dominiak, Łukasz. 	JA71 .D67 2016		Interdyscyplinarne Koło Naukowe Doktorantów UMK	2016	356
LV Cracow School of Theoretical Physics : particles and resonances of the standard model and beyond : Zakopane, Poland, June 20-28, 2015	Cracow School of Theoretical Physics (55 ; 2015 ; Zakopane). 			Institute of Physics of the Jagiellonian University	2016	244
Opactwo Cystersów w Lubiążu : na dolnośląskim szlaku cystersów = Die Zisterzienserabtei Leubus : auf der Zisterzienserroute in Niederschlesien	Czapliński, Konrad Kazimierz. 	NA5955.P62 L833 2016		Powiat Wołowski	2016	135
Ustawa o pomocy państwa w wychowywaniu dzieci : komentarz	Daniel, Paweł. 	KKP1476 .D36 2016		Presscom	2016	285
Mięso nas zabija: jak zerwać z uzależnieniem od białka zwierzęcego	Davis, Garth. 	TX553.P7 D38165 2016		Vital Gwarancja Zdrowia	2016	570
Prowansja	Durrell, Lawrence (1912-1990). 	DC611.P961 D87165 2016		Grupa Wydawnicza Foksal	2016	251
Poruszona mapa : wyobraźnia geograficzno-kulturowa polskiej literatury przełomu XX i XXI wieku	Czapliński, Przemysław (1962- ). 	PG7053.G44 C93 2016		Wydawnictwo Literackie	2016	416
Kodeks karny wykonawczy : komentarz do nowelizacji 2016	Dąbkiewicz, Krzysztof. 	KKP4795.A31997 D334 2016		Wolters Kluwer	2016	348
Bezpieczeństwo państwa : zagadnienia prawne i administracyjne	Czuryk, Małgorzata. 	KKP2490 .C975 2016		Wydział Prawa i Administracji UWM	2016	325
Judiciary and society between privacy and publicity : 8th Conference on Legal History in the Baltic Sea Area, 3rd-6th September 2015, Toruń	Conference on Legal History in the Baltic Sea Area (8 ; 2015 ; Toruń). 	KJC1104.8 .C66 2015		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika	2016	607
Kriegsmarine 1935-1945	Daroszewski, Marek (historia). 	D771 .D37 2016		Wydawnictwo Poznańskie	2016	311
Wierzę w Syna Bożego. Cz. 3, Homilie i rozważania z trzeciego kwartału roku 2014	Dec, Ignacy (1944- ). 		magazyn	Świdnicka Kuria Biskupia	2016	394
Alternatywne rozwiązywanie sporów : pomiędzy instrumentalnym a komunikacyjnym paradygmatem prawa	Duszka-Jakimko, Hanna. 	K2390 .D87 2016		Wydawnictwo Uniwersytetu Opolskiego	2016	226
Praga - Wrocław : na szlaku świętego Wojciecha	Czapliński, Konrad Kazimierz. 		magazyn	[Urząd Miejski. Biuro Współpracy z Zagranicą]	2016	175
Sześć sztuk	Durnenkov, Mihail Evgenʹevič (1978- ). 	PG3491.6.U73 A575 2016	magazyn	[Andriej Moskwin]	2016	264
Odpowiedzialność menedżerów	Dec, Paweł (ekonomia). 	HD38.2 .D43 2016		"Instytut Organizacji i Zarządzania w Przemyśle ""Orgmasz"""	2016	318
Radość ze służby : zbiórki z ministrantami	Duszyński, Grzegorz. 		magazyn	Wydawnictwo Towarzystwa Chrystusowego Hlondianum	2016	383
Pomniejszy przypadek manii wielkości	Czusz, Wojciech. 	PG7203.Z88 P66 2016		Novae Res - Wydawnictwo Innowacyjne	2016	253
Komunistyczne represje wobec harcerzy na Lubelszczyźnie	Dąbrowski, Stanisław Jan (1947- ). 	HS3270.P72 L8535 2016		Sigillum - Piotr Gawryszczak [etc.]	2016	204
Wierzę w Syna Bożego. Cz. 2, Homilie i rozważania z maja i czerwca roku 2014	Dec, Ignacy (1944- ). 		magazyn	Świdnicka Kuria Biskupia	2016	367
Determinanty efektywności ekonomicznej aktywów obrotowych przemysłowych spółek giełdowych	Comporek, Michał. 	HG4028.W65 C66 2016		Wydawnictwo Uniwersytetu Łódzkiego	2016	225
Podatki w świetle finansów behawioralnych : badania eksperymentalne	Czarnecka, Anna (nauki ekonomiczne). 	HJ2315 .C95 2016		Wydawnictwo Wyższej Szkoły Bankowej	2016	278
Wierzę w Syna Bożego. Cz. 4, Homilie i rozważania z czwartego kwartału roku 2014	Dec, Ignacy (1944- ). 		magazyn	Świdnicka Kuria Biskupia	2016	369
Miasto dżinów : rok w Delhi	Dalrymple, William (1965- ). 	DS486.D3 D35165 2016		Noir sur Blanc	2016	444
Instrumenty wdrażania koncepcji inteligentnego i inkluzywnego rozwoju w województwie kujawsko-pomorskim	Czupich, Mariusz (1980- ). 	HT395.P62 K8528 2016		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika	2016	172
Cicha władza mikrobów : jak drobnoustroje w ciele człowieka wpływają na zdrowie i szczęście	Collen, Alanna. 	QR171.I6 C65165 2016		Wydawnictwo Bukowy Las	2016	358
Adria. Cz. 1	Coll, Martin. 	PG7203.O38 A68 2016 t.1		Partner Poligrafia Andrzej Kardasz	2016	472
Własność lokali : komentarz : wzory pozwów i wniosków sądowych	Dziczek, Roman. 	KKP884.5.A31994 D95 2016		Wolters Kluwer	2016	409
Elastyczne zarządzanie kapitałem ludzkim z perspektywy interesariuszy	Danilewicz, Dariusz. 	HD4904.7 .D36 2016		Polskie Wydawnictwo Ekonomiczne	2016	339
Gospodarka nieoficjalna a bezpieczeństwo ekonomiczne państwa	Ćwikowski, Dariusz. 	HD2346.P7 C86 2016		Cedewu.pl	2016	196
Końca świata nie było	Demianowicz, Anita (1981- ). 	F1433.2 .D45 2016		Wydawnictwo Helion	2016	310
The Greuter family. Pt. 2, Matthäus Greuter (continued)	Diefenbacher, Jörg. 			Sound & Vision Publishers	2016	374
Pier Giorgio Frassati pośród nas	Claude, Robert (jezuita). 	BX4705.F735 C55165 2016		Społeczny Instytut Wydawniczy Znak	2016	237
The Greuter family. Pt. 1, Matthäus Greuter	Diefenbacher, Jörg. 			Sound & Vision Publishers	2016	308
The Greuter family. Pt. 3, Johann Friedrich Greuter	Diefenbacher, Jörg. 			Sound & Vision Publishers	2016	334
Typologia łódzkiej kamienicy	Domińczak, Michał. 	NA7412.P63 L634 2016		Biuro Architekta Miasta	2016	156
The great Brexit swindle : why the mega-rich and free market fanatics conspired to force Britain from the European Union	Coles, T. J. 	HC240.25.G7 C65 2016		Clairview	2016	162
Alfabet sztuki XX wieku według Witolda Dulęby.	Dulęba, Witold (1952- ). 		magazyn	"""Śląsk"" Sp. z o. o. Wydawnictwo Naukowe"	2016	140
Ryby morskie i słodkowodne Polski	Czerniejewski, Przemysław. 	QL633.P7 C94 2016		Wydawnictwo Frel	2016	334
Długa chwila ciszy	Colize, Paul (1953- ). 	PQ2703.O427 L65165 2016		Wydawnictwo Sonia Draga	2016	391
Kobiety z domu Soni. Cz. 2	Czupryńska, Sabina (1977- ). 		magazyn	Prószyński Media	2016	230
Okna w Gdańsku od średniowiecza do współczesności : stolarka, oszklenie, okucia	Darecka, Katarzyna. 	NA3000 .D36 2016		Muzeum Historyczne Miasta Gdańska	2016	291
Fiodor Tiutczew i jego dzieło : człowiek - przyroda - historiozofia - estetyka	Dziedzic, Joanna (filologia). 	PG3361.T5 Z635 2016	magazyn	Wydawnictwo Prymat	2016	200
Britain's secret wars : how and why the United Kingdom sponsors conflict around the world	Coles, T. J. 		magazyn	Clairview	2016	214
Konstruowanie samolotów : wyznaczanie obciążeń	Danilecki, Stanisław. 	TL671.6 .D36 2016		Wojskowa Akademia Techniczna	2016	122
Rozwój fizyczny i sprawność motoryczna dzieci i młodzieży województwa warmińsko-mazurskiego na tle zmian pokoleniowych i środowiskowych w latach 1989-2011	Czaplicki, Zdzisław. 	GN63 .C93 2016		Wydawnictwo Uniwersytetu Przyrodniczo-Humanistycznego	2016	338
Jak przypadek i głupota zmieniały losy świata : czynnik zwrotny w bitwach	Durschmied, Erik (1930- ). 	D24 .D867165 2016		Wydawnictwo Amber	2016	365
Początek	Dalia. 		magazyn	Wydawnictwo Poligraf	2016	254
Lunatyk	Dutka, Wojciech (1979- ). 	PG7204.U85 L86 2016		Wydawnictwo Albatros Andrzej Kuryłowicz	2016	397
Mit papieża Hitlera : jak Pius XII ratował Żydów z rąk nazistów	Dalin, David G. (1949- ). 	BX1378 .D35165 2016		Wydawnictwo eSPe	2016	256
...bardzo wczoraj : Powierzenie ; Przestrzenie ; Szanty ; Góry ; Z obcego na moje ; Gedanica ; Strużyny i opiłki ; Było nie było...	Dzianisz, Paweł (1919- ). 		magazyn	Instytut Kaszubski	2016	151
Ludzie miłosiernego Boga	Damazyn, Michał (1976- ). 	BT153.M4 D36 2016		Święty Paweł	2016	236
Nic nie jest w porządku : Wołyń - moja rodzinna historia	Dębski, Krzesimir (1953- ). 	D804.U35 D43 2016		Wydawnictwo Czerwone i Czarne	2016	256
Prawo karne : część ogólna, szczególna i wojskowa	Dukiet-Nagórska, Teresa. 	KKP3800 .D85 2016		Wolters Kluwer	2016	535
Wierzę w Syna Bożego. Cz. 1, Homilie i rozważania z pierwszych czterech miesięcy roku 2014	Dec, Ignacy (1944- ). 		magazyn	Świdnicka Kuria Biskupia	2016	353
Centra, prowincje, zaułki : twórczość Julii Hartwig jako auto/bio/geo/grafia	Dutka, Elżbieta. 	PG7167.A75 Z57 2016	magazyn	"Towarzystwo Autorów i Wydawców Prac Naukowych ""Universitas"""	2016	308
Dziewczyny	Cline, Emma (1989- ). 	PS3603.L547 G57165 2016	magazyn	Wydawnictwo Sonia Draga	2016	359
Poradnik prawny dla e-biznesu	Dynowski, Piotr (prawo). 	KKP920 .D955 2016		Wolters Kluwer	2016	362
Mining engineering : teksty do nauki języka angielskiego dla studentów wydziałów górniczych szkół wyższych	Czaplicki, Jacek M. 	PE1127.M49 C93 2016		Wydawnictwo Politechniki Śląskiej	2016	129
Superwizja pracy socjalnej dla praktyków	Domaradzki, Piotr (psychoterapeuta). 	HV40.54 .D66 2016	magazyn	Wydawnictwo Uniwersytetu Łódzkiego	2016	278
Niemiecki dla leniwych : zobacz, zrozum, zapamiętaj : nowatorska metoda wizualnej nauki niemieckiego	Drummer, Agnieszka. 	PF3129.P5 D785 2016		Wydawnictwo Poltext	2016	366
Diagnostyka i leczenie dysfunkcji czaszkowo-żuchwowych w ujęciu holistycznym : teoria i praktyka	Czerwińska-Niezabitowska, Barbara. 	RC936 .C94 2016		Medycyna Praktyczna	2016	264
Lód. 3	Dukaj, Jacek (1974- ). 	PG7163.U5 L63 2016 t.3		Wydawnictwo Literackie	2016	367
Lód. 2	Dukaj, Jacek (1974- ). 	PG7163.U5 L63 2016 t.2		Wydawnictwo Literackie	2016	687
Wszyscy w górę	Clifford, Stephanie. 	PS3603.L499 E94165 2016		Wydawnictwo Czarna Owca	2016	478
Zarządzanie strategiczne : treść i proces jako wyznaczniki działań strategicznych przedsiębiorstwa	Czapla, Tomasz. 	HD30.28 .C94 2016		Wydawnictwo SIZ	2016	120
Dziś tak bardziej	Cyber Marian (1984- ). 	PN4587.2.C94 A3 2016		Insignis Media	2016	293
Xavras Wyżryn i inne fikcje narodowe	Dukaj, Jacek (1974- ). 	PG7163.U5 X38 2016		Wydawnictwo Literackie	2016	292
Superficiology	Dziadkiewicz, Roman (1972- ). 		magazyn	Fundacja Imago Mundi	2016	117
Wysłuchaj mnie, proszę... : kiedy tracisz wszystko, to nic, kiedy tracisz nadzieję, to wszystko	Cwynar, Paweł (1972- ). 	PG7203.W955 W97 2016		Wydawnictwo Poligraf	2016	310
Ankieta Teaching, Research and International Policy 2014 w Polsce : raport z badań	Czaputowicz, Jacek (1956- ). 	JZ1238.P7 C923 2016	magazyn	Wydział Dziennikarstwa i Nauk Politycznych. Uniwersytet Warszawski	2016	156
Android™ 6 dla programistów : techniki tworzenia aplikacji	Deitel, Paul J. 	QA76.59 .D45165 2016		Helion	2016	448
Między ideałem a codziennością	Denek, Kazimierz (1932-2016). 	LA841 .D46 2016		"Oficyna Wydawnicza ""Humanitas"""	2016	346
Przekład dowolny	Cygler, Hanna (1960- ). 		magazyn	Dom Wydawniczy REBIS	2016	319
21 wskazówek, jak optymalizować koszty w transporcie drogowym : zatrudnienie, podatki, leasing, zarządzanie	Czajkowska-Matosiuk, Katarzyna. 	HE5675.7.A6 C95 2016	magazyn	Wydawnictwo Wiedza i Praktyka	2016	123
Kriegsgefangenenpost	Drozdowski, Stanisław (1940-2016). 		magazyn	"Instytut Wydawniczy ""Książka i Prasa"""	2016	183
Język angielski zawodowy w branży medyczno-społecznej : zeszyt ćwiczeń	Dul, Anna. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne	2016	158
Siedmiodniowe rekolekcje formacyjno-warsztatowe. Stopień drugi, Ananiasz : posługa wstawiennicza i charyzmatyczna, zakorzenienie w Eucharystii	Cyran, Włodzimierz (1965- ). 		magazyn	Wspólnota Przymierza Rodzin MAMRE	2016	364
Perfekcyjna niedoskonałość : pierwsza tercja progresu	Dukaj, Jacek (1974- ). 	PG7163.U5 P47 2016		Wydawnictwo Literackie	2016	495
Meandry zarządzania : [praca zbiorowa	Dzienisz, Waldemar. 	HD36 .D97 2016		Wydawnictwo Politechniki Gdańskiej	2016	159
e-Matematyka wspomagająca ekonomię w zadaniach	Echaust, Krzysztof. 	HB135 .E24 2016		Wydawnictwo Uniwersytetu Ekonomicznego	2016	246
Prawo cywilne : część ogólna, prawo rzeczowe, zobowiązania i spadki	Czajkowska-Matosiuk, Katarzyna. 	KKP500 .C92 2016		Wydawnictwo C. H. Beck	2016	689
Biomłodość : jak cofnąć zegar biologiczny	Dillon, Roxy. 		magazyn	Wydawnictwo Bukowy Las	2016	254
New approaches and trends in technical education : Polish-Slovak comparative study	Ďuriš, Milan. 	T65 .D87 2016		Wydawnictwo Uniwersytetu Rzeszowskiego	2016	222
Córka łupieżcy	Dukaj, Jacek (1974- ). 	PG7163.U5 C67 2016		Wydawnictwo Literackie	2016	203
Inne pieśni. 1	Dukaj, Jacek (1974- ). 	PG7163.U5 I56 2016 t.1		Wydawnictwo Literackie	2016	287
Sanktuaria i miejsca pielgrzymkowe na Dolnym Śląsku w dokumencie archiwalnym	Dziatczyk, Anna. 	BX2320.5.P7 D95 2016		Archiwum Państwowe	2016	212
Korea Północna : wewnętrzne wektory trwania	Dziak, Waldemar Jan (1952-2019). 	JQ1729.5.A58 D95 2016		Instytut Studiów Politycznych Polskiej Akademii Nauk	2016	322
Przełom w uzdrowieniu	Clark, Randy (1952- ). 	BT732.5 .C53165 2016		Koinonia Wydawnictwo Chrześcijańskiej Fundacji Życie i Misja	2016	238
Dylematy i nadzieje : polskie ugrupowania polityczne w Wilnie wobec sprawy agrarnej w dwudziestoleciu międzywojennym	Dąbrowski, Przemysław (historia prawa). 	HD1333.P7 D335 2016		Księgarnia Akademicka	2016	223
"Od emancypacji do feminizmu : ""Ster"" jako postępowe pismo kobiece przełomu XIX i XX wieku"	Domarańczyk, Daria. 	HQ1104 .S743 2016		Wydawnictwo Primum Verbum	2016	161
Uważaj, o czym marzysz	Connelly, Victoria (1971- ). 		magazyn	Edipresse Polska	2016	380
Rozstaje samotności : studium filozoficzne	Domeracki, Piotr. 	B105.L65 D66 2016	magazyn	"Zakład Wydawniczy ""Nomos"""	2016	380
Podręcznik administratora bezpieczeństwa informacji	Cygan, Tomasz. 	KKP844.5 .C93 2016		Presscom	2016	418
Sportowcy z Zabrza = Athletes from Zabrze	Czernik, Dariusz. 		magazyn	Urząd Miejski	2016	122
Zmiana wybranych wskaźników biochemicznych krwi na tle wydolności fizycznej osób z uszkodzonym rdzeniem kręgowym w odcinku szyjnym, aktywnych fizycznie	Domaszewska, Katarzyna. 		magazyn	Wydawnictwo Uczelniane Państwowej Wyższej Szkoły Zawodowej im. Prezydenta Stanisława Wojciechowskiego	2016	151
Prawo handlowe dla ekonomistów	Dąbek, Paweł (1970- ). 	KKP920 .P73297 2016		Wolters Kluwer	2016	312
"Fundacje artystyczne rodziny Paców: Stefana, Krzysztofa Zygmunta i Mikołaja Stefana : ""lilium bonae spei ab antiquitate consecratum"""	Czyż, Anna Sylwia (1974- ). 	NX712.P23 C98 2016		Wydawnictwo Uniwersytetu Kardynała Stefana Wyszyńskiego	2016	526
Materialne i niematerialne aspekty inżynierii produkcji : monografia naukowa	Dobosz, Magdalena (bhp). 		magazyn	Oficyna Wydawnicza Stowarzyszenia Menadżerów Jakości Produkcji	2016	201
On nie pozwolił mi umrzeć! : z popiołów do życia	Domb, Sam. 	E184.37.D65 A34165 2016		Akademia Humanistyczna im. Aleksandra Gieysztora	2016	423
Brama do nieba na jurajskim wzgórzu : dzieje Parafii pw. św. Jana Chrzciciela w Choroniu 1916-2016	Duda, Marian (1951- ). 		magazyn	"Częstochowskie Wydawnictwo Archidiecezjalne ""Regina Poloniae"""	2016	424
Helikopter i kultura masowa : studia i szkice o pisarstwie Andrzeja Bobkowskiego	Ćwikliński, Krzysztof (1960- ). 	PG7158.B5712 C93 2016		Wydawnictwo LTW	2016	313
