title	author	WD_signature	storage	publisher	year	pages
Ustawa o ochronie prawnej odmian roślin : komentarz	Felchner, Krzysztof. 	KKP1210.P55 A3 2016		Wolters Kluwer	2016	453
Poznajemy zawody. Cz. 3	Forma, Bożena. 		magazyn	CEBP 24.12	2016	102
Analiza statystyczna w psychologii i pedagogice	Ferguson, George Andrew (1914- ). 	HA29 .F4165 2016		Wydawnictwo Naukowe PWN	2016	607
70 lat aktywności Miejskiej Biblioteki Publicznej imienia Galla Anonima w Kołobrzegu (1946-2016)	Filip, Halina (1960- ). 	Z818.K637 F55 2016		Miejska Biblioteka Publiczna im. Galla Anonima	2016	124
The lost hegemon : whom the gods would destroy	Engdahl, Frederick William. 	D863.3 .E54 2016		mine.Books	2016	281
Takaselandia	Gibaszewski, Krzysztof (1986- ). 	PG7207.I33 T35 2016		Krzysztof Gibaszewski	2016	319
Archie Greene i Klub Alchemików	Everest, D. D. (1963- ). 	PR6105.V47 A8165 2016		Dom Wydawniczy Rebis	2016	333
China's millennials : the want generation	Fish, Eric (1985- ). 	HQ799.8.C5 F57 2016		Rowman & Littlefield	2016	255
O ruchu trzeźwościowym w diecezji chełmińskiej w latach 1848-1939	Głodowski, Bogusław (1957- ). 	HV5189.P6 G56 2016		Instytut Kaszubski	2016	291
Rutka	Fabicka, Joanna (1970- ). 	PG7206.A26 R86 2016		Agora	2016	223
Królowe rywalki : Katarzyna Medycejska i królowa Margot	Goldstone, Nancy Bazelon. 	DC119.8 .G65165 2016		Prószyński i S-ka	2016	520
Przygotowywanie obrabiarek sterowanych numerycznie do obróbki M.19.3 : podręcznik do nauki zawodów technik mechanik, operator obrabiarek skrawających	Figurski, Janusz. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne	2016	232
Dziecięca kreacja biografii w rodzinach wielodzietnych	Forma, Paulina. 	HQ767.9 .F67 2016		nakładem Uniwersytetu Jana Kochanowskiego	2016	256
Zaburzenia uprawiania hazardu i inne tak zwane nałogi behawioralne	Gola, Mateusz (psycholog). 	RC533 .G65 2016	magazyn	Instytut Psychiatrii i Neurologii	2016	477
Zawsze stanę przy tobie	Forman, Gayle. 	PS3606.O7 S57165 2016		"Wydawnictwo ""Nasza Księgarnia"""	2016	265
Polska piłka nożna : frekwencja, stadiony, mecze w latach 1921-2016	Goksiński, Jan. 	GV944.P7 G635 2016		PZI Softena	2016	595
Sirocco : wspaniałe smaki Bliskiego Wschodu	Ghayour, Sabrina. 	TX725.M628 G43165 2016		Insignis Media	2016	239
Kuchnia dla serca : 120 przepisów diety śródziemnomorskiej dla osób zmagających się z cukrzycą i nadciśnieniem tętniczym	Ferrari, Roberto (1950- ). 	RC662 .F47165 2016		Wydawnictwo Jedność	2016	239
Rolnictwo a środowisko : bioróżnorodność i innowacje środowiskowe w rozwoju rolnictwa	Gołębiewska, Barbara. 	S589.75 .G65 2016		Wydawnictwo Wieś Jutra	2016	123
