title	author	WD_signature	storage	publisher	year	pages
Adam Mickiewicz University in Poznań	Walczak, Bogdan (1942- ). 	LF4207.P6 W3513 2012		Adam Mickiewicz University in Poznań, [ca 	2012	304
Niczym spojrzenie ikony = Vo vzglâde ikony	Więcek, Halina M. 		magazyn	Dawid Więcek, 	2011	119
Pedagogia agatologiczna : studium hermeneutyczno-krytyczne projektu etycznego Józefa Tischnera	Wajsprych, Danuta. 	LC287 .W35 2011		Olsztyńska Wyższa Szkoła im. Józefa Rusieckiego, 	2011	360
Miłość zwycięża wszystko	Witko, Józef. 	BX2350.3 .W585 2011		Wydawnictwo Esprit, 	2011	159
Opozycje sensu w dyskursie	Wołowska, Katarzyna (1976- ). 	P302 .W64 2011	magazyn	Wydawnictwo Werset, 	2011	320
Lato	Wajrak, Adam (1972- ). 		magazyn	Agora, 	2011	155
Dawny Przeworsk na pocztówce i fotografii do 1944 roku	Wołoszyn, Małgorzata. 	DK4800.P72 W65 2011		Libra, 	2011	119
"Stowarzyszenie Społeczno-Kulturalne ""Pojezierze"" w latach 1956-1989"	Wakar, Marcin. 		magazyn	"Pracownia Wydawnicza ""ElSet"", "	2011	266
David Teniers the younger (1610-1690) : a biography	Vlieghe, Hans. 			Brepols Publishers, © 	2011	214
Terapia jogą : joga i ajurweda w leczeniu chorób, rehabilitacji ruchowej i psychoterapii	Wielobób, Maciej (1980- ). 	RM727.Y64 W44 2011		inGraphic - Studio Reklamy i Poligrafii, 	2011	170
Geografia 1 : gimnazjum : podręcznik z ćwiczeniami. Cz. 2	Wojtatowicz, Małgorzata. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne, cop. 	2011	159
Jesień	Wajrak, Adam (1972- ). 		magazyn	Agora, 	2011	167
Piter	Vroček, Šimun (1976- ). 	PG3493.78.O34 P58165 2011		Insignis Media, cop. 	2011	595
Pierwsza pomoc w typografii : poradnik używania pisma	Willberg, Hans Peter (1930-2003). 		magazyn	Słowo/Obraz Terytoria, 	2011	103
Epidemie w dawnej Polsce	Wrzesiński, Szymon (1976- ). 	RA650.6.P6 W79 2011	magazyn	Wydawnictwo Replika, cop. 	2011	182
Games & decisions	Więcek-Janka, Ewa. 		magazyn	Publishing House of Poznan University of Technology, 	2011	154
Partyjni agenci : analiza instytucjonalna działalności lokalnych instancji PZPR w przemyśle (1949-1955)	Tymiński, Maciej (1966- ). 	HC340.3.Z7 W3845 2011	magazyn	Wydawnictwa Uniwersytetu Warszawskiego, 	2011	451
Postępowanie w sprawach nieletnich	Wilkowska-Płóciennik, Aneta. 	KKP4720 .W55 2011		Wydawnictwo C. H. Beck, 	2011	179
Prospect theory : for risk and ambiguity	Wakker, Peter P. 	HD30.23 .W35 2011		Cambridge University Press, 	2011	503
Pūļu Inflantejis Latvīši, i seviški Rēzeknis apriņka Viļānu pogosta : etnografiskys tāluojums	Ulanowska, Stefania (1862-około 1912). 	DK500.L57 U43 2011		L[atvijas] U[niversitāte], 	2011	501
Miłość jako źródło inspiracji twórczej w pieśniach Roberta Schumanna i Manuela de Falli	Woltmann-Żebrowska, Małgorzata. 	MT115.S388 W65 2011		Sonar], 	2011	127
Niższa szkoła jazdy : powieść w nowelach o narkomanach, dla samych narkomanów i pozostałych zainteresowanych	Vorobʹev, Kirill Borisovič (1964-2017). 	PG3487.I67 N59165 2011		Wydawnictwo Krytyki Politycznej, 	2011	273
A2 między Pliszką a Ilanką : krótka historia budowy 2009-2011	Wiernowolski, Stefan (1948- ). 		magazyn	"PHU ""Kacper"", "	2011	128
Manas Lietuvis = Mój Litwin	Wojtkowiak, B. 	PG7223.O574 M36 2011		Wydawnictwo Poligraf, cop. 	2011	288
Kajtek i Yetik podnoszą żagle	Wakuła, Paweł (1965- ). 		magazyn	Wydawnictwo Literatura, 	2011	247
Parafia Raciborowice od XVI do końca XVIII wieku : studium o społeczności lokalnej	Wyżga, Mateusz (1981- ). 		magazyn	Księgarnia Akademicka, 	2011	476
Nie być Bogiem : autobiografia na cztery ręce	Vattimo, Gianni (1936- ). 	B3654.V384 A35165 2011		Wydawnictwo Krytyki Politycznej, 	2011	159
Polskie zaimki nieokreślone : wybrane zagadnienia semantyczne, syntaktyczne i pragmatyczne	Wierzbicka-Piotrowska, Elżbieta. 	PG6261 .W54 2011	magazyn	nakładem Wydziału Polonistyki Uniwersytetu Warszawskiego, 	2011	267
Filozof i papież : wybór tekstów	Wojtyła, Karol (1920-2005). 	B4691.J641 M47 2011		Oficyna Naukowa, [	2011	567
Wakacyjne noce Kitty	Vaughn, Carrie. 	PS3622.A93 K59165 2011		Wydawnictwo Amber, 	2011	302
Mama Mu na rowerze i inne historie	Wieslander, Jujja (1944- ). 		magazyn	Wydawnictwo Zakamarki, 	2011	128
Zaangażowany outsourcing : pięć zasad, które zmienią oblicze outsourcingu	Vitasek, Kate. 	HD2365 .V58165 2011		MT Biznes, 	2011	240
Od Oświecenia do rewolucji	Voegelin, Eric (1901-1985). 	JA83 .V64165 2011	magazyn	Wydawnictwa Uniwersytetu Warszawskiego, cop. 	2011	413
Nowelizacja przepisów o działalności kulturalnej : komentarz do zmian	Wieczorek, Piotr (rachunkowość). 	KKP3137 .A28 2011		Wydawnictwo Prawo dla Praktyków Tadeusz Szkudlarek, cop. 	2011	160
Jest gdzieś świat inny od tego	Wolska, Sandra. 		magazyn	RADWAN Wydawnictwo Literackie i Naukowe, 	2011	248
Strategie rozwoju gmin wiejskich : podstawy teoretyczne, ocena przydatności i znaczenie w przemianach strukturalnych obszarów wiejskich	Wiatrak, Andrzej Piotr (1950- ). 	HN539.5.C6 W525 2011		Instytut Rozwoju Wsi i Rolnictwa Polskiej Akademii Nauk, 	2011	200
Kto wyrąbie więcej ode mnie? : współzawodnictwo pracy robotników w Polsce w latach 1947-1955	Wilk, Hubert (1979- ). 	HC340.3.Z9 S68 2011		Instytut Historii PAN ; Wydawnictwo TRIO, 	2011	348
"Rozporządzenie Rady Ministrów z dnia 13 września 2011 r. w sprawie procedury ""Niebieskie Karty"" oraz wzorów formularzy ""Niebieska Karta"" : komentarz"	Wrona, Grzegorz (prawnik). 	KKP4180 .A33 2011		Ośrodek Informacji Prawnej Grzegorz Wrona, [cop. 	2011	111
Skutek uboczny śmierć : czy wiesz, jakie leki łykasz?	Virapen, John (1943- ). 		magazyn	Publicat Wydawnictwo, cop. 	2011	231
Poeta ludens : problemy komunikacji literackiej XIV-XVIII wieku	Wich Urszula (filologia). 	PG7062 .W52 2011		Collegium Collumbinum, 	2011	442
Historia : zadania* : liceum - poziom podstawowy i rozszerzony	Wysocka, Urszula. 		magazyn	Wydawnictwo Szkolne PWN, 	2011	191
Ekonomika teatru	Trzeciak, Hanna Maria. 	PN2053 .T79 2011		Instytut Teatralny im. Zbigniewa Raszewskiego, cop. 	2011	183
Projektowanie geotechniczne według Eurokodu 7 : poradnik = Geotechnical design according to Eurocode 7 : guidance	Wysokiński, Lech (1936-2013). 	TA705 .W95 2011		Instytut Techniki Budowlanej, 	2011	289
Teoria piekła	Wicher, Kuba (1981- ). 		magazyn	Jirafa Roja, 	2011	168
Modelowanie pomiarów w algebraicznych strukturach rozmytych	Urbański, Michał Kazimierz. 		magazyn	Oficyna Wydawnicza Politechniki Warszawskiej, 	2011	209
Teokracja papieska 1073-1378 : myśl polityczna papieży, papalistów i ich przeciwników	Wielomski, Adam (1972- ). 	BV629 .W54 2011	magazyn	Klub Zachowawczo-Monarchistyczny, 	2011	695
Straddling the iron curtain? : immigrants, immigrant organisations, war memories	Venken, Machteld (1980- ). 	DH492.P64 V46 2011		Peter Lang, Internationaler Verlag der Wissenschaften, 	2011	206
Wojna paragwajska : 1864-1870	Wojtczak, Jarosław M. 	F2687 .W64 2011		Bellona, cop. 	2011	292
Laserowe układy pomiarowe do wyznaczania właściwości sprężystych włókien konstrukcyjnych	Więcek, Tomasz. 		magazyn	Wydawnictwo Politechniki Łódzkiej, 	2011	117
Napastowanie seksualne : głupia zabawa czy poważna sprawa?	Wołosik, Anna (1954- ). 	HQ1237.5.P7 W65 2011		"""Difin"", "	2011	278
Katalog ofert usługowo-badawczych i rozwiązań innowacyjnych Uniwersytetu Przyrodniczego we Wrocławiu	Uniwersytet Przyrodniczy (Wrocław). 		magazyn	Wydawnictwo Uniwersytetu Przyrodniczego, 	2011	137
Letni domek	Willett, Marcia (1945- ). 	PR6073.I4235 S86165 2011		Replika, cop. 	2011	347
Publiczne prawo rzymskie	Zabłocki, Jan (1944- ). 	KJA2850 .Z325 2011		Liber, 	2011	340
Szable świata	Zabłocki, Wojciech (1930- ). 	U850 .Z33 2011		Bellona, cop. 	2011	262
Błogosławiony Jan Paweł II : historia życia	Wilkońska, Joanna. 	BX1378.5 .W57 2011		Wydawnictwo WAM - Księża Jezuici, 	2011	388
