title	author	WD_signature	storage	publisher	year	pages
Polacy na Ukrainie : zbiór dokumentów. Cz. 1, Lata 1917-1939. T. 6		DK508.425.P65 P65 1998 t.1 cz.6		Południowo-Wschodni Instytut Naukowy, 	2012	380
The Sage handbook of digital dissertations and theses		Z692.E42 S24 2012		Sage Publications, 	2012	530
Wspieranie rozwoju przedsiębiorczości na obszarach wiejskich w ramach Wspólnej Polityki Rolnej 2020			magazyn	Instytut Ekonomiki Rolnictwa i Gospodarki Żywnościowej - Państwowy Instytut Badawczy, 	2012	135
Facial expressions : dynamic patterns, impairments and social perceptions		BF592.F33 F33 2012		Nova Science Publishers, cop. 	2012	188
Historia Białegostoku		DK4800.B525 H57 2012		Fundacja Sąsiedzi, 	2012	671
Czy są jeszcze zdrowi? = Gibt es noch Gesunde?			magazyn	Polsko -Niemieckie Towarzystwo Zdrowia Psychicznego, 	2012	212
Drewno - surowiec strategiczny?		HD9765.A2 D74 2012		Centrum Informacyjne Lasów Państwowych, 	2012	113
Układ o współpracy patentowej (PCT) : sporządzony w Waszyngtonie dnia 19 czerwca 1970 r., poprawiony dnia 28 września 1979 r., zmieniony dnia 3 lutego 1984 r. i 3 października 2001 r. Tekst jednolity Regulaminu Wykonawczego PCT. Tekst jednolity Instrukcji Administracyjnych PCT		K1503 .U45 2012		Polska Izba Rzeczników Patentowych, 	2012	352
Dylematy zrównoważonego rozwoju		HT395.P6 D95 2012		Wydawnictwo Uczelniane Państwowej Wyższej Szkoły Zawodowej im. Prezydenta Stanisława Wojciechowskiego, 	2012	199
Bezpieczeństwo ekonomiczne w perspektywie politologicznej : wybrane problemy		HC59.3 .B54 2012		Dom Wydawniczy Elipsa, 	2012	188
Strzelczan album rodzinny : od kołyski aż po grób = Gross Strehlitzer Familienalbum : von der Wiege bis zum Grab		DK4600.S692 S79 2012		Powiat Strzelecki, 	2012	299
Spotkania z kulturą : karty pracy z tekstami źródłowymi : liceum i technikum			magazyn	Nowa Era, 	2012	116
Budownictwo przemysłowe				Wydawnictwo Miejskie Posnania, 	2012	284
Dokumenty do dziejów wilanowskiej nieruchomości ziemskiej. Ser. A, XX wiek. T. 2, Produkcja rolna w świetle dokumentów kasowych w latach 1936-1940			magazyn	Mirosław Kłusek, 	2012	396
Strategiczny wymiar funkcjonowania współczesnych organizacji : strategie, modele biznesu, finanse, zasoby ludzkie, relacje : praca zbiorowa		HD36 .S84 2012		Wyższa Szkoła Biznesu, 	2012	492
"Realizacja zasady ""informed consent"" w kontekście relacji lekarz - pacjent. Wyzwania i bariery rozwojowe w Polsce : materiały z seminarium ekspertów zorganizowanego przez Biuro Rzecznika Praw Obywatelskich we współpracy z Centrum Ekologii Człowieka i Bioetyki Uniwersytetu Kardynała Stefana Wyszyńskiego w Warszawie dnia 12 marca 2011"		KKP3098 .R43 2012		Biuro Rzecznika Praw Obywatelskich ; 	2012	167
Ponad słowami : książka nauczyciela : materiały dydaktyczne do języka polskiego : liceum i technikum			magazyn	Nowa Era, 	2012	176
Rusycyści Uniwersytetu Śląskiego : strategie badawcze : praca zbiorowa		PG3020 .R87 2012		Wydawnictwo Uniwersytetu Śląskiego, 	2012	163
Współczesne wychowanie fizyczne i praktyka nauczycielska		GV288.P6 W78 2012		Kolegium Nauczycielskie, 	2012	278
Moldova : arena of international influences		JZ1622 .M65 2012		Lexington Books, 	2012	286
Polska kuchnia regionalna			magazyn	MULTICO Oficyna Wydawnicza, cop. 	2012	319
Lublin po bombardowaniu 9 września 1939 roku : album fotografii		D802.P62 L843 2012		Naczelna Dyrekcja Archiwów Państwowych, 	2012	168
Polityka edukacyjna wobec rynku pracy			magazyn	Wydawnictwo Uniwersytetu Ekonomicznego, 	2012	270
Regular and irregular warfare : experiences of historical and contemporary armed conflicts		U163 .R44 2012		Institute for Strategic Research, 	2012	210
Kalendarium historii Kielc do 1945 r.		DK4800.K5 K35 2012		Muzeum Historii Kielc, 	2012	194
The meaning of the borders and border issues in the age of globalization : Europe and Asia		JC323 .M43 2012		Institute of International Politics and Economics, 	2012	159
Pozyskiwanie i przetwarzanie informacji w geodezji i kartografii. T. 1		G70.217.G46 P69 2012 t.1		Akademicka Oficyna Wydawnicza EXIT, 	2012	181
Pejzaż kulturowy Lokalnej Grupy Działania Ziemi Chełmskiej			magazyn	Stowarzyszenie Panorama Kultur, 	2012	103
Powiat gryfiński : wędrówka śladami pokoleń		DK4600.G784 P68 2012		na zlec. Starostwa Powiatowego, [	2012	140
Kapitał ludzki i społeczny w rozwoju regionalnym. T. 2		HT395.P6 K35 2012 t.2		Oficyna Wydawnicza Politechniki Opolskiej, 	2012	265
Ocena koordynacji i współpracy między instytucjami działającymi na rzecz rozwoju rolnictwa i obszarów wiejskich - na poszczególnych poziomach administracyjnych		HD1995.7.Z8 O325 2012		Instytut Ekonomiki Rolnictwa i Gospodarki Żywnościowej - Państwowy Instytut Badawczy, 	2012	165
Polityka zagraniczna Polski : wybrane zagadnienia i problemy		JZ1625 .P65 2012		Koło Studentów Stosunków Międzynarodowych UJ, 	2012	196
650 wydarzeń na 650-lecie Koła : [1362-2012]		DK4800.K597 A14 2012		Urząd Miejski, 	2012	102
Nauki o zarządzaniu - u początków i współcześnie			magazyn	Wydawnictwo Uniwersytetu Ekonomicznego, 	2012	539
Encyclopedia of consumption and waste : the social science of garbage. 1, [A-M]		HD4482 .E53 2012 t.1		SAGE Publications, 	2012	574
Nowy układ sił w świecie.				Instytut Zachodni, 	2012	298
Rozporządzenie Ministra Środowiska z dnia 16 lutego 2012 r. w sprawie planów ruchu zakładów górniczych.			magazyn	Zarząd Główny Stowarzyszenia Inżynierów i Techników Górnictwa, 	2012	132
The transformation of consumption and consumer behavior		HC79.C6 T73 2012		Instytut Badań Rynku, Konsumpcji i Koniunktur, 	2012	173
Katalog dokumentów życia społecznego 1918-1939		Z938.L85 K38 2012		Wojewódzka Biblioteka Publiczna im. Hieronima Łopacińskiego, 	2012	254
Scenariusze zajęć dziennych z sześciolatkami. Cz. 3			magazyn	Nowa Era, 	2012	209
Matematyka w przyrodzie i sztuce : matematyka, przyroda i sztuka w kształceniu powszechnym				Wydawnictwo Naukowe Państwowej Wyższej Szkoły Zawodowej, 	2012	219
Teraz polski! 4 : program nauczania dla klas IV-VI wraz z opinią, plan pracy dla klasy IV szkoły podstawowej, materiały dydaktyczne : szkoła podstawowa			magazyn	Nowa Era, cop. 	2012	176
Przyrodo, witaj! : poradnik nauczyciela : klasa 4 : szkoła podstawowa			magazyn	Wydawnictwa Szkolne i Pedagogiczne, 	2012	188
Bliżej biologii : poradnik nauczyciela 2 : gimnazjum			magazyn	Wydawnictwa Szkolne i Pedagogiczne, 	2012	180
Archeologia przemysłowa w Polsce. T. 1		T26.P5 A73 2012 t.1		[Wielobranżowe Przedsiębiorstwo Handlowo-Usługowe Pionier. Wojciech Śledziński], 	2012	169
Doradztwo kariery jako niezbędny element kształcenia ustawicznego : raport			magazyn	Zakład Doskonalenia Zawodowego, cop. 	2012	127
Nowe wyzwania i perspektywy dla wychowania przedszkolnego i edukacji wczesnoszkolnej		LB1139.3.P7 N68 2012		Wydawnictwo WAM, 	2012	362
Kronika klasztoru Karmelitanek Bosych pw. św. Józefa w Lublinie		BX4324.L8 K76 2012		Flos Carmeli, 	2012	189
Archeologia przemysłowa w Polsce. T. 2		T26.P5 A73 2012 t.2		[Wielobranżowe Przedsiębiorstwo Handlowo-Usługowe Pionier. Wojciech Śledziński], 	2012	227
Z dziejów kultury fizycznej w Sosnowcu		GV288.P63 S679 2012		Akademia Wychowania Fizycznego im. Jerzego Kukuczki, 	2012	212
Rozmówki szwedzkie : [ze słownikiem i gramatyką		PD5121 .R69 2012		nakł. Wydawnictwa Lingea, 	2012	320
Nowoczesność w architekturze : urbanistyka i architektura miasta postindustrialnego, Katowice 2011 : monografia wieloautorska = Modernity in architecture : urban planing and architecture of postindustrial city. 2		NA21 .N68 2011 t.2		Urząd Miasta, 	2012	103
Theoretical and practical dimensions of contemporary education : selected issues			magazyn	Wydawnictwo Naukowe Państwowej Wyższej Szkoły Zawodowej, 	2012	137
