title	author	WD_signature	storage	publisher	year	pages
Stary kościół miechowski	Bonczyk, Norbert (1837-1893). 		magazyn	Drukarnia Archidiecezjalna, [ca 	2014	227
Dobór związków powierzchniowo-czynnych w procesach fizykochemicznego oczyszczania rop naftowych na Niżu Polskim	Bęben, Dariusz. 		magazyn	Instytut Nafty i Gazu, 	2010	125
Architektura szczęścia	Botton, Alain de (1969- ). 	NA2540 .B67165 2010		Czuły Barbarzyńca Press, 	2010	277
Droga na Horn	Baranowski, Krzysztof (1938- ). 	G440.B37 A34 2010		Fundacja Szkoła pod Żaglami Krzysztofa Baranowskiego, 	2010	273
Nogi Pana Boga	Barański, Marek (1947- ). 		magazyn	Keep Smiling, 	2010	395
Karkosz : zbiór wierszy beskidzkich	Bochenek, Mirosław (1960- ). 		magazyn	Wydział Kultury i Sztuki Urzędu Miejskiego, cop. 	2010	105
Rozgrzeszenie ; Z powietrza wzięte : dramaty	Broch, Hermann (1886-1951). 	PT2603.R657 E58165 2010		"Agencja Dramatu i Teatru ""ADiT"", "	2010	191
Opracowanie wyników porównania międzylaboratoryjnego w zakresie analizy wód	Baterowicz, Anna. 		magazyn	Politechnika Krakowska, 	2010	231
Storczyki Europy i obszarów sąsiednich	Baumann, Helmut (1915- ). 	QK495.O64 B38165 2010		Multico Oficyna Wydawnicza, cop. 	2010	327
Praktyka oceaniczna	Baranowski, Krzysztof (1938- ). 	VK541 .B35 2010		Alma-Press, cop. 	2010	375
Etnologia i okolice : eseje antyperyferyjne	Barański, Janusz (1960- ). 	GN325 .B37 2010		Wydawnictwo Uniwersytetu Jagiellońskiego, cop. 	2010	427
Święta nić hinduizmu : hinduizm w jego ciągłości i różnorodności	Brockington, John L. 	BL1202 .B76165 2010		Instytut Wydawniczy Pax, 	2010	257
Nad przepaścią	Bęczkowska, Krystyna (1940- ). 		magazyn	wyd. kosztem autorki, 	2010	113
Jeśli chcesz być doskonały : komentarz do Ewangelii wg św. Mateusza	Bosetti, Elena. 	BS2575.53 .B67165 2010		eSPe, 	2010	335
Jak zjednać sobie ludzi czyli Perfekcyjna komunikacja	Baumgartner, Paul Johannes. 	BF637.C45 B38165 2010		Wydawnictwo RM, 	2010	119
Suceeding in a transition economy : survival strategies in Eastern Germany	Borg, Erik A. (1961- ). 	HD2860.5 .B67 2010		Aalborg University Press, 	2010	253
Konwergencja dochodowa w krajach Unii Europejskiej : analiza ekonometryczna	Batóg, Jacek. 	HC240.9.I5 B38 2010		Wydawnictwo Naukowe Uniwersytetu Szczecińskiego, 	2010	273
Kapelusz na wodzie : gawędy o księdzu Tischnerze	Bonowicz, Wojciech (1967- ). 	B4691.T574 B65 2010		Wydawnictwo Znak, 	2010	226
