title	author	WD_signature	storage	publisher	year	pages
Pierwsze kontakty polsko-arabskie		DK4185.A67 P54 2018		Dialog	2018	275
Metodologia pomiaru funkcjonowania sieci administracji publicznej		JF1358.P6 M48 2018		CeDeWu Sp. z o. o.	2018	190
Alert dla polityki spójności - społeczeństwo, granice, solidarność		HC240 .A594 2018		Wydawnictwo Uniwersytetu Ekonomicznego	2018	137
Urbanistyczne aspekty transformacji miast = Urban aspects of cities' transformation		HT178.P6 U73 2018		Komitet Przestrzennego Zagospodarowania Kraju PAN	2018	500
Czlowiek poszukujący prawdy : w pięćdziesiątą rocznicę encykliki Humanae vitae		HQ766.3 .C96 2018		Uniwersytet im. Adama Mickiewicza. Wydział Teologiczny	2018	312
Yusaku Kamekura, Ikko Tanaka, Shigeo Fukuda : wielcy nieobecni światowego plakatu : Japonia : prace ze zbiorów Muzeum Narodowego w Poznaniu = Great absent of a world poster : Japan : works from the collection of the National Museum in Poznań		NC1850.K3 A4 2018		Państwowa Galeria Sztuki w Sopocie	2018	119
Organizacje pozarządowe w stuleciu Polski niepodległej		HD2769.2.P7 O79 2018		Wydział Prawa i Administracji Uniwersytetu Warmińsko-Mazurskiego	2018	231
Tradycje i perspektywy rozwoju kultury uzdrowiskowej w Iwoniczu-Zdroju w kontekście europejskim			magazyn	"Oficyna Wydawnicza ""Arboretum"""	2018	378
Ciekawość zakazana! : pytania..., znaleziska..., fakty			magazyn	Amber	2018	429
"Po prostu : ""kazania"" księdza Pogodnego : dla dzieci : Rok C."			magazyn	Wydawnictwo św. Stanisława BM	2018	372
Zarządzanie procesem restrukturyzacji gospodarczej regionu			magazyn	Wydawnictwo Wyższej Szkoły Bankowej w Poznaniu	2018	214
Mieszkać w porcie = living in the harbour		HT170 .M56 2018		Komitet Przestrzennego Zagospodarowania Kraju PAN	2018	393
Niepodległość ma jeden kształt : Antoniemu Macierewiczowi w 70. rocznicę urodzin				LTW	2018	511
Scenografia			magazyn	Akademia Sztuk Pięknych im. Eugeniusza Gepperta	2018	129
Sława z dowcipu sama wiecznie stoi...: prace ofiarowane Pani Profesor Alinie Nowickiej-Jeżowej z okazji pięćdziesięciolecia pracy naukowej		PG7036 .S523 2018		Wydawnictwo KUL	2018	465
Raport o stanie finansowym państwa 2016-2017.			magazyn	Akademia Finansów i Biznesu Vistula	2018	156
Zeszyt ćwiczeń KOSS : wiedza o społeczeństwie w szkole podstawowej : kształcenie obywatelskie w szkole samorządowej			magazyn	Centrum Edukacji Obywatelskiej	2018	144
Nowe zarządzanie publiczne : aspekty teoretyczne i praktyczne		JF1358.P6 N676 2018		PWN	2018	199
Aktualne zagadnienia społeczno-ekonomiczne w Polsce			magazyn	Państwowa Wyższa Szkoła Zawodowa im. Jana Grodka w Sanoku	2018	192
Semper fidelis : obrona Lwowa w obrazach współczesnych.			magazyn	Wojskowy Instytut Wydawniczy	2018	238
Zawodność rynku w teorii i praktyce		HB501 .Z38 2018		Wydawnictwo Naukowe PWN SA	2018	222
"130 lat ""Szczepanika"" 1888-2018"			magazyn	Jaskulski Zbigniew - Zakład Usług Poligraficznych - Drukarnia	2018	111
"Zapotrzebowanie na kierunki kształcenia zawodowego w Białostockim Obszarze Funkcjonalnym : rekomendacje ""Nowe kierunki"""			magazyn	Białostocka Fundacja Kształcenia Kadr	2018	143
Logical, statistical and computer methods in medicine		R853.M3 L634 2018		Wydawnictwo Uniwersytetu w Białymstoku	2018	216
Innowacje w gospodarce odpadami : zagadnienia wybrane		TD791 .I56 2018		Wydawnictwo Uniwersytetu Przyrodniczego we Wrocławiu	2018	166
Muzyka sakralna w drodze ku Niepodległej		ML3051.P645 M89 2018		Wydawnictwo Akademii Muzycznej im. Stanisława Moniuszki	2018	115
W trosce o bezpieczne jutro : reminiscencje i zamierzenia. 2		HV549 .W252 2018 t.2		Wydawnictwo Wyższej Szkoły Bezpieczeństwa	2018	361
Poznanie teologiczne			magazyn	Uniwersytet Papieski Jana Pawła II Wydawnictwo Naukowe	2018	175
"Podlasie - od ""terra incognita"" do ""white power"" : szkice z nowego regionalizmu literackiego"		PG7362.P59 P63 2018		Uniwersytet w Białymstoku. Instytut Filologii Polskiej	2018	463
Teologia ziemi			magazyn	Ewangelikalna Wyższa Szkoła Teologiczna = Evangelical School of Theology	2018	177
Obesitologia w ujęciu interdyscyplinarnym : podręcznik		RC628 .O25 2018		Uniwersytet Medyczny	2018	232
Pół wieku przestrzennej ruchliwości czyli Fragmentaryczna historia zelmerowskiej turystyki			magazyn	Andrzej Mec z pomocą przyjaciół	2018	138
Wybrane zagadnienia z bioekonomii		TP370 .W86 2018		Wydawnictwo Uniwersytetu Ekonomicznego	2018	223
Prawo, sport, finanse : pomiędzy integralnością autonomicznych regulacji w sporcie a przepisami prawa powszechnie obowiązującego		K3702 .P735 2018		"Koło Naukowe Prawa Sportowego ""Ius et Sport"""	2018	279
Organizacje pozarządowe na rzecz społeczeństwa obywatelskiego		HD2769.2.P7 O77 2018		Wydział Prawa i Administracji Uniwersytetu Warmińsko-Mazurskiego	2018	291
Chmura obliczeniowa : korzyści społeczne, szanse gospodarcze, wyzwania regulacyjne		QA76.9.C66 C58165 2018		Presscom Sp.z o.o.	2018	239
Francuski teatr społeczny na przełomie XIX i XX wieku : antologia przekładów : bunt wykluczonych		PQ1241.P6 F73 2018		Wydawnictwo Uniwersytetu Łódzkiego	2018	281
Dzieje Muzeum Kolejnictwa		TF6.P72 W36 2018		Stacja Muzeum	2018	175
Filologia jako porządkowanie chaosu : studia nad językiem i tekstem : ad honorem Professoris Marci Cybulski				Wydawnictwo Uniwersytetu Łódzkiego	2018	467
Wokół muzyki Feliksa Nowowiejskiego		ML410.N76 W65 2018		Impuls	2018	297
Widma Derridy		B2430.D484 W53 2018		Instytut Badań Literackich PAN Wydawnictwo	2018	453
Rześki szedłem i wesoły do Zawad do wiejskiej szkoły czyli Kronika szkoły w Zawadach Oleckich (1883-1944) i wybrane pisma Jana Luśtycha (1833-1901) z Zawad Małych			magazyn	SIGNI	2018	280
Aksjologiczny wymiar pracy szkoły i nauczyciela : różne podejścia i perspektywy poznawcze			magazyn	Artusgraf Studio Projektowo-Wydawnicze	2018	205
W poszukiwaniu tożsamości : grupy mniejszościowe w Polsce i na Śląsku po 1989 roku			magazyn	Państwowy Instytut Naukowy - Instytut Śląski w Opolu	2018	285
The diversity of Asia in the issues of culture, religion and ethics		DS12 .D58 2018		Wydawnictwo Adam Marszałek	2018	176
Nauczyciel i dziecko - diagnoza wybranych obszarów edukacji			magazyn	Wydawnictwo Naukowe Państwowej Wyższej Szkoły Zawodowej w Nowym Sączu	2018	127
Oblicza starości : zagadnienia teorii i praktyki		RC423 .O34 2018		Collegium Columbinum	2018	293
Search and research = Badania i poszukiwania			magazyn	Ateneum - Szkoła Wyższa w Gdańsku	2018	234
Sztuka ze społecznością		NX180.S6 S974 2018		Wydawnictwo Krytyki Politycznej	2018	220
Pedagogika i profilaktyka społeczna : nowe wyzwania, konteksty, problemy				Oficyna Wydawnicza ASPRA (ASPRA-JR F.H.U.)	2018	365
Kwestia polska w propagandzie w okresie pierwszej wojny światowej		D639.P6 K84 2018		Instytut Historii UAM	2018	275
Marka korporacyjna i jej komunikacja : przewodnik po teorii i praktyce		HD69.B7 M44 2018		Public Dialog	2018	350
Kulturowe i edukacyjne konteksty muzyki religijnej. T. 2		ML2900 .K85 2016 t.2		Akademia Muzyczna im. Feliksa Nowowiejskiego w Bydgoszczy	2018	218
Wyzwania i rozwój obrony powietrznej Rzeczypospolitej Polskiej : obronność RP XXI wieku		UG735.P7 W963 2018		Wydawnictwo Lotniczej Akademii Wojskowej	2018	459
Nasz skarb : dokumenty fundacyjne Instytutu Świeckiego Misjonarek Miłości Nieskończonej : oryginalne dokumenty zebrane przez ks. Dario Bernardo M. oblata benedyktyńskiego			magazyn	Płocki Instytut Wydawniczy	2018	172
Wydział Inżynierii Transportu dawniej: Maszyn Roboczych i Transportu Politechniki Poznańskiej : informator 2018 = A guide to the Faculty of Transport Engineering formerly: Machines and Transport Poznan University of Technology			magazyn	Wydawnictwo Politechniki Poznańskiej	2018	224
13 fantastycznych : antologia opowiadań konkursowych			magazyn	"Stowarzyszenie Twórcze ""Zenit"""	2018	112
Nowa Huta : architektoniczny portret miasta drugiej połowy XX wieku		NA1455.P62 K75549 2018		Ośrodek Kultury im. C. K. Norwida 	2018	220
Język - umysł - poznanie : w poszukiwaniu uniwersaliów			magazyn	KTN	2018	233
Świat z perspektywy sztuki, sztuka w perspektywie świata : wyzwania współczesnej edukacji artystycznej. T. 2		NX280 .S955 2017 t.2		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika	2018	248
Przestrzeń - prawo - pismo : studia nad elementami kultury miejskiej		HT145.P7 P8 2018		Towarzystwo Naukowe w Toruniu	2018	232
Marian Kurdziałek mediewista		B51.6.K87 M37 2018		Wydawnictwo KUL	2018	253
Pejzaż			magazyn	przy współpracy Instytutu Polonistyki i Neofilologii UPH	2018	116
Sieci społecznościowe w zarządzaniu zasobami ludzkimi : międzynarodowa konferencja naukowa		H21 .S54 2018		Wydawnictwo UNS	2018	218
Wyzwania współczesnego zarządzania : nowe technologie - innowacyjność - kompetencje		HD36 .W9957 2018		"Towarzystwo Naukowe Organizacji i Kierownictwa ""Dom Organizatora"""	2018	196
Katalog zbiorów artystycznych Opactwa Mniszek Benedyktynek w Staniątkach. 1		N7971.P62 S735 2018 t.1		Instytut Historii Sztuki i Kultury Uniwersytetu Papieskiego Jana Pawła II w Krakowie	2018	446
Bowaryzm		PN3499 .B68 2018		Wydawnictwo Uniwersytetu Łódzkiego	2018	297
Polityka, prawo, kultura i bezpieczeństwo na obszarze poradzieckim		DK293 .P626 2018		Wydawnictwo Adam Marszałek	2018	293
Poznań Chrystus i My : materiały duszpasterskie na pierwsze niedziele miesiąca jubileuszowego roku 2018			magazyn	Święty Wojciech Wydawnictwo	2018	155
Fizyka : arkusze maturalne.			magazyn	Wydawnictwo Szkolne Omega	2018	255
Polska w Europie, Europa w Polsce : materiały pokonferencyjne			magazyn	Progres Wydawnictwo-Druk-Reklama	2018	172
Bezpieczeństwo Polski w XX i XXI wieku		HV8227.7.A2 B4724 2018		UJD	2018	458
Współczesne oczekiwania wobec turystyki, hotelarstwa i gastronomii		G155.P7 W766 2018		Wydawnictwo Naukowe Wyższej Szkoły Hotelarstwa i Gastronomii w Poznaniu	2018	234
Dyskurs : współczesne opracowania i perspektywy badawcze				Wydawnictwo Uniwersytetu Łódzkiego	2018	236
Zmiany, metamorfozy, rewolucje		HM876 .Z65 2018		Wydawnictwo Uniwersytetu Wrocławskiego	2018	132
Polski Tyś Królową i najlepszą Matką : Maryja w dziejach Polski i Europy			magazyn	Wydawnictwo Ojców Franciszkanów	2018	302
Prawa człowieka i ich ochrona		K3240 .P724 2018		Wydawnictwo Uniwersytetu Rzeszowskiego	2018	276
Dylematy współczesnej obronności i bezpieczeństwa państwa. 1, Aspekty geopolityczne i militarne		UA829.P7 D944 2018 t.1		Wydawnictwo Adam Marszałek	2018	412
Było, jest i będzie : Międzynarodowe Sympozjum Sztuki w ramach cyklu Hallo Wrocław, 27.08-6.09.2018 : wystawa 5.09-26.10.2018, Pałac w Morawie. vol. 2 = It was, it is and it will be : International Art Symposium as part of the Hallo Wrocław series, 27.08-6.09.2018 : exhibition 5.09-26.10.2018, Palace in Morawa			magazyn	Akademia Sztuk Pięknych im. Eugeniusza Gepperta = The Eugeniusz Geppert Academy of Art and Design	2018	125
Dongola 2015-2016 : fieldwork, conservation and site management			magazyn	Polish Centre of Mediterranean Archeology University of Warsaw	2018	281
Kluczowe pojęcia w chińskiej myśli i kulturze. 5		DS721 .K49165 2017 t.5		Time Marszałek Group	2018	138
"Zapotrzebowanie na staże i praktyki w kształceniu zawodowym Białostockiego Obszaru Funkcjonalnego : rekomendacje ""Staże"""			magazyn	Białostocka Fundacja Kształcenia Kadr	2018	208
Z nazwą w świat : filologiczna podróż z profesor Ireną Sarnowską-Giefing		PG6576 .Z27 2018		Instytut Naukowo-Wydawniczy MAIUSCULA	2018	323
"Ołtarze ambonowe : interdyscyplinarne prace badawcze : wybór tekstów z ogólnopolskiej konferencji naukowej ""Ołtarze ambonowe"", Instytut Historii Sztuki Uniwersytetu Wrocławskiego, Wrocław 12-14.10.2016 r."		NA5065 .O57 2018		"Agencja Wydawnicza ""Argi"""	2018	256
Utrwalanie przekonań : ujęcie teologicznofundamentalne i integralne		BT771.3 .U87 2018		Uniwersytet im. Adama Mickiewicza. Wydział Teologiczny	2018	223
Powiernik Bożej tajemnicy			magazyn	Wydawnictwo UKSW	2018	281
Standardy postępowania wobec osób używających nowych substancji psychoaktywnych (NSP) : poradnik dla pracowników medycznych		RM316 .S73 2018		[Samodzielny Wojewódzki Zespół Publicznych Zakładów Psychiatrycznej Opieki Zdrowotnej]	2018	100
Gospodarka współdzielenia : wybrane problemy		HD2963 .G67 2018		PWN	2018	177
Opracowanie ekofizjograficzne do Planu zagospodarowania przestrzennego województwa mazowieckiego. T. 1			magazyn	Mazowieckie Biuro Planowania Regionalnego	2018	143
60 lat - Galeria Sztuki Współczesnej w Opolu : jubileusz = Anniversary				Galeria Sztuki Współczesnej	2018	271
Rola emigracji polskiej w odzyskaniu niepodległości 1918 roku		DK4122 .R6525 2018		Światowa Rada Badań nad Polonią	2018	426
W poszukiwaniu chrześcijańskiej tożsamości Europy : refleksje o stanie wiary i moralności współczesnej Europy		BX1490 .W27 2018		Uniwersytet im. Adama Mickiewicza. Wydział Teologiczny	2018	207
Human enhancement		B105.W5 H86 2018		Wydawnictwo Uniwersytetu Łódzkiego	2018	214
"""The perfection that endures..."" : studies on Old Kingdom Art and Archaeology"		DT60 .P47 2018		Department of Egyptology. Faculty of Oriental Studies. University of Warsaw	2018	396
Słownik członków Łódzkiego Towarzystwa Naukowego 2010-2015		AS248.L645 S56 2018		Łódzkie Towarzystwo Naukowe	2018	406
Edukacja w warunkach globalnych i lokalnych : konteksty i egzemplifikacje		LB43 .E38 2018		Wydawnictwo Naukowe UAM	2018	192
Theoretical and empirical aspects of economics, management and finance : 2018 collection			magazyn	Poznań University of Economics and Business. Doctoral Seminars in English	2018	183
Na przekór konwencjom : nieszablonowe role społeczne kobiet i mężczyzn od czasów nowożytnych do 1945 roku = Against conventions : uncommon social roles of women and men from early modern times to 1945		HQ1150 .N32 2018		Księgarnia Akademicka	2018	407
Sztokholmska Mowa Henryka Sienkiewicza : tłumaczenia = Henrici Sienkiewicz Oratio Stockholmiensis : translationes		PG7158.S42 S97 2018		Wydawnictwo Polihymnia	2018	142
Dylematy współczesnej obronności i bezpieczeństwa państwa. 3, Aspekty logistyczne, techniczne i ekologiczne		UA829.P7 D944 2018 t.3		Wydawnictwo Adam Marszałek	2018	333
Współpraca jednostek samorządu terytorialnego z organizacjami pozarządowymi : aspekty społeczne, normatywne, ekonomiczne i organizacyjne		JS6133.A2 W768 2018		Oficyna Wydawnicza Uniwersytetu Zielonogórskiego	2018	439
The arts of Iran in Istanbul and Anatolia : seven essays		ND3241 .A77 2018		distributed by Harvard University Press	2018	210
Oblicza wojny : w obozie i w koszarach		DK4171 .O25 2018		Wydawnictwo Uniwersytetu Łódzkiego	2018	214
Dawna i współczesna kultura funeralna			magazyn	Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej	2018	458
Człowiek w organizacji : nowe trendy w zarządzaniu zasobami ludzkimi : monografia		HF5549 .C958 2018		Oficyna Wydawnicza Stowarzyszenia Menedżerów Jakości i Produkcji	2018	125
Udział ziemian Wielkopolski południowo-wschodniej w powstaniu 1918-1919 roku		DK4600.W5582 A278 2018		Muzeum Ziemiaństwa w Dobrzycy	2018	329
W kulturze wstydu? : wstyd i jego reprezentacje w tekstach kultury		BF575.S45 W25 2018	magazyn	Wydawnictwo Uniwersytetu Jagiellońskiego	2018	304
Konfederacja barska (1768-1772) : tło i dziedzictwo : publikacja wydana w 250. rocznicę zawiązania konfederacji barskiej		DK4331 .K63 2018		[wydawca nieznany]	2018	141
Aktualna problematyka ustrojowa samorządu terytorialnego w świetle orzecznictwa sądowego		KKP2920 .A944 2018		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika	2018	215
Postępowanie w ostrych i przewlekłych następstwach używania narkotyków klubowych i nowych substancji psychoaktywnych : wskazówki kliniczne		RC564 .P665 2018		Krajowe Biuro do Spraw Przeciwdziałania Narkomanii	2018	361
Projekt Mundial : łączy nas piłka			magazyn	we współpracy z Burda Publishing Polska	2018	114
Apokryfy			magazyn	Timof Comics	2018	141
Zakażenia u osób przyjmujących substancje psychoaktywne : najczęstsze stany kliniczne, diagnostyka wybranych zakażeń, aspekty etyczno-prawne, gdzie szukać pomocy : materiał informacyjno-edukacyjny dla terapeutów uzależnień			magazyn	"Polska Fundacja Pomocy Humanitarnej ""Res Humanae"""	2018	202
Media><Nacje : Międzyuczelniane Warsztaty Intermedialne 2005-2016			magazyn	współpraca Fundacja Wyspa Progress	2018	297
E-świat bez granic i uprzedzeń		HM851 .E25 2018		Wydawnictwo Naukowe Akademii WSB	2018	202
Liturgy and music in the history of the Pauline Order		ML3051.P648 C945 2018		Redakcja Wydawnictw Wydziału Teologicznego UO 	2018	444
Publikacje naukowe członków Katedry i Kliniki Hematologii Collegium Medicum UJ oraz Szpitala Uniwersyteckiego w Krakowie w latach 2009-2017			magazyn	Wydawnictwo Promo	2018	112
Oblicza wojny : wojska dzień powszedni		DK4171 .O253 2018		Wydawnictwo Uniwersytetu Łódzkiego	2018	240
GIS w polskiej edukacji = GIS in Polish education		G70.215.P7 G59 2018		Wydawnictwo Uniwersytetu Łódzkiego	2018	117
The Oxford handbook of modern British political history, 1800-2000		JN216 .O94 2018		Oxford Unversity Press	2018	626
