title	author	WD_signature	storage	publisher	year	pages
"Przewodnik po ""Zbiorze akt 1939-1945"" i ""Zbiorze spuścizn"" z zasobu archiwum Muzeum Harcerstwa w Warszawie. T. 2"	Muzeum Harcerstwa (Warszawa). 	HS3270.P7 M89 2016 t.2		Continuum	2017	199
Budownictwo zrównoważone : wybrane aspekty projektowe i wykonawcze. T. 1	Pawłowski, Krzysztof (budownictwo). 		magazyn	Wydawnictwa Uczelniane Uniwersytetu Technologiczno-Przyrodniczego	2017	116
Bogaci przed Bogiem : historie katolickich przedsiębiorców	Ostrowski, Rafał. 	HF5388 .O88 2017		Pomoc Wydawnictwo Misjonarzy Krwi Chrystusa	2017	117
Projektowanie wiedzy : relacyjne bazy danych	Niksa-Rynkiewicz, Tacjana. 	QA76.9.D3 N55 2017		Wydawnictwo Politechniki Gdańskiej	2017	102
Fluks : wspólnota płynów ustrojowych	Pacewicz, Krzysztof (1989- ). 	B105.B64 P33 2017		Fundacja na rzecz Myślenia im. Barbary Skargi	2017	226
O strukturze przestrzennej obiektów architektonicznych : podstawy ogólnej morfologii przestrzeni architektonicznej : opis i analiza formy architektonicznej w kategoriach przestrzennych	Niezabitowski, Andrzej (1943- ). 	NA2765 .N543 2017		"""Śląsk"" Sp z o. o. Wydawnictwo Naukowe"	2017	597
Prawo handlowe i gospodarcze w pytaniach i odpowiedziach	Pikała, Jakub. 	KKP3190 .P543 2017		Wydawnictwo C. H. Beck	2017	580
Co wiedział Stalin	Murphy, David E. (1921- ). 	D764 .M86165 2017		Wydawnictwo Amber	2017	333
Monopoly : gra o wszystko	Partyka-Judge, Anna. 		magazyn	Suite 77	2017	246
Genocide : a world history	Naimark, Norman M. (1944- ). 	HV6322.7 .N35 2017		Oxford University Press	2017	178
Kampania zimowa w 2015 roku na Ukrainie	Nadolski, Łukasz Mamert. 	DK508.852 .N28 2017		Muzeum Wojsk Lądowych	2017	196
Park kulturowy Wietrzychowice na europejskim szlaku megalitów = Wietrzychowice Culture Park on the European route of megaliths	Papiernik, Piotr. 	GN776.22.P7 P36 2017		Muzeum Archeologiczne i Etnograficzne	2017	207
Kamienie, które leczą : kamienie szlachetne i kryształy, które odmienią twoje życie	Permutt, Philip. 		magazyn	Wydawnictwo RM	2017	143
Ciężkie próby	Nagata, Linda (1960- ). 	PS3564.A34 T75165 2017		Dom Wydawniczy Rebis	2017	462
"Urbanistyka ""a la française"" : tysiąc lat doświadczeń i europejskich innowacji - dopełnienie obrazu. T. 2, Francja nowożytna : od narodzin absolutyzmu do epoki oświecenia"	Pawłowski, Krzysztof Kazimierz (1934- ). 	NA9197 .P38 2016 t.2		Towarzystwo Autorów i Wydawców Prac Naukowych Universitas	2017	434
Archeologia modernizmu : Michael Fried, fotografia i nowoczesne doświadczenie sztuki	Pijarski, Krzysztof (1980- ). 	N7483.F744 P44 2017		Wydawnictwo Biblioteki PWSFTviT	2017	304
Ustawa o przeciwdziałaniu nieuczciwemu wykorzystywaniu przewagi kontraktowej w obrocie produktami rolnymi i spożywczymi : komentarz	Namysłowska, Monika. 	KKP3377.A312016 N36 2017		Wydawnictwo C.H. Beck	2017	366
Potęga podświadomości	Murphy, Joseph (1898-1981). 	BF315 .M87165 2017		Wydawnictwo Świat Książki	2017	285
Podtrzymując wszechświat	Niven, Jennifer (1968- ). 	PS3614.I94 H65165 2017		Bukowy Las	2017	407
Bez odwrotu : komentarze do Ewangelii św. Mateusza	Pelanowski, Wiesław Augustyn (1963- ). 	BS2575.53 .P44 2017		Paganini	2017	333
Przedziwna śmierć Europy : imigracja, tożsamość, islam	Murray, Douglas (1979- ). 	JV7590 .M87165 2017	magazyn	Zysk i S-ka Wydawnictwo	2017	431
Inteligencja ewolucji : (o związku ewolucji, inteligencji i emocji)	Pęk, Ryszard. 		magazyn	[Ryszard Pęk]	2017	172
Gwiazda reportażu	Murray, Tamsyn. 		magazyn	Wydawnictwo Juka-91	2017	239
Apokryf	Niemiec, Dawid (1977- ). 	PG7214.I457 A65 2017		Muzo	2017	302
Drugie bicie serca	Murray, Tamsyn. 		magazyn	Zielona Sowa	2017	404
Odrodzenie Rzeczypospolitej w myśli politycznej Józefa Piłsudskiego 1918-1922. Cz. 1, Sprawy wewnętrzne	Nowik, Grzegorz (1954- ). 	DK4420.P5 N696 2017 t.1		Muzeum Józefa Piłsudskiego	2017	506
Czystki etniczne w Palestynie	Pappé, Ilan (1954- ). 	DS119.7 .P37165 2017		Instytut Wydawniczy Książka i Prasa	2017	361
W stronę mroku	Nagata, Linda (1960- ). 	PS3564.A34 G65165 2017		Dom Wydawniczy Rebis	2017	479
Przemsza płynie do Paryża	Paris, Monika. 		magazyn	Wydawnictwo Przemsa	2017	162
Katechizm poręczny. 2	Pawlukiewicz, Piotr (1960-2020). 	BX1754 .P39 2015 t.2	magazyn	Wydawnictwo Sióstr Loretanek	2017	228
Etnopedagogika w kontekście wielokulturowości i ustawicznie kształtującej się tożsamości	Nikitorowicz, Jerzy (1951- ). 	LC1099 .N549 2017		Wydział Pedagogiki i Psychologii Uniwersytetu w Białymstoku	2017	413
Wielki ogarniacz życia czyli Jak być szczęśliwym, nie robiąc niczego	Pani Bukowa. 		magazyn	Flow Books	2017	299
