title	author	WD_signature	storage	publisher	year	pages
Jak rozmawiać z Bogiem?	Rooney, Lucy. 		magazyn	Wydawnictwo M, [ca 	2012	160
ABC... dobrego człowieka	Siemieniako, Elżbieta. 		magazyn	Wydawnictwo BUK, 	2011	672
Wizualizacja danych biomedycznych	Socha, Mirosław. 		magazyn	Wydawnictwa AGH, 	2011	169
Europa multimedialna : Od Acta Diurna do Europa.eu	Sajna, Radosław (1976- ). 	P92.E9 S25 2011	magazyn	"Instytut Naukowo-Badawczy ""Moveable"", "	2011	227
Novel craft : Victorian domestic handicraft and nineteenth-century fiction	Schaffer, Talia (1968- ). 	PR871 .S33 2011		Oxford University Press, cop. 	2011	228
Sprzedawca słów	Siemieńczuk-Bartoszewicz, Bożena. 	PG7219.I344 S67 2011		"Wydawnictwo ""Prymat"" Mariusz Śliwowski, "	2011	154
Teoretyczne aspekty przygotowań obronnych policji	Socha, Robert. 	HV8227.7.A2 S675 2011		Wyższa Szkoła Zarządzania Ochroną Pracy, 	2011	197
Zespół Parków Krajobrazowych w Jerzwałdzie : Park Krajobrazowy Pojezierza Iławskiego, Park Krajobrazowy Wzgórz Dylewskich	Słowiński, Krzysztof (ochrona środowiska). 	QH162 .S56 2011		na zlecenie Zespołu Parków Krajobrazowych Pojezierza Iławskiego i Wzgórz Dylewskich, 	2011	287
Stwórca i ewolucja stworzenia	Siemieniewski, Andrzej Henryk (1957- ). 	BT712 .S54 2011		"""Fronda"", cop. "	2011	233
Reszta jest hałasem : słuchając dwudziestego wieku	Ross, Alex (1968- ). 	ML197 .R67165 2011		Państwowy Instytut Wydawniczy, 	2011	655
Self-presentation dilemmas of women on managerial positions in the context of gender stereotypes	Siemieniak, Paulina. 	HD6060.6 .S54 2011		Publishing House of Poznan University of Technology, 	2011	110
Od Wisły do Rzeki Perłowej	Sługocki, Ryszard (1928- ). 	G490 .S58 2011	magazyn	Zysk i S-ka Wydawnictwo, cop. 	2011	555
Wykłady z klasycznej filozofii niemieckiej	Siemek, Marek Jan (1942-2011). 	B2741 .S54 2011	magazyn	Wydawnictwo Naukowe PWN, 	2011	428
Zygmunt Heryng (1854-1931) : biografia lewicowego intelektualisty	Sikorska-Kowalska, Marta (1971- ). 	DK4395.H47 S55 2011		Wydawnictwo Uniwersytetu Łódzkiego, 	2011	370
Publiczne prawo gospodarcze	Snażyk, Zofia. 	KKP3190 .S63 2011		Wydawnictwo C. H. Beck, 	2011	275
Widzimy tylko znaki : o wierze chrześcijańskiej	Sochoń, Jan (1953- ). 		magazyn	Wydawnictwo WAM Księża Jezuici, 	2011	239
Główna rola w teatrze życia	Ruman, Elżbieta. 	PN2859.P65 R86 2011		Fronda, cop. 	2011	175
Niezasuszalne : muzyka duszy	Sikorska, Maria (poezja). 		magazyn	"""Papierowy Motyl"", "	2011	118
Urbanistyka i architektura Bolimowa do końca XIX wieku	Sikorska, Józefina. 		magazyn	Gminny Ośrodek Kultury, 	2011	103
Nowy egzamin gimnazjalny : język polski	Sochaczewska, Anna. 		magazyn	Wydawnictwo Piotra Marciszuka Stentor, 	2011	103
W kalejdoskopie dziejów : podręcznik do historii : gimnazjum. Klasa 3, Wiek XIX	Sikorska-Kulesza, Jolanta (1957- ). 		magazyn	JUKA, cop. 	2011	312
Struktura produkcji : [giełda, kapitał, konsumpcja]	Skousen, Mark (1947- ). 	HB241 .S63165 2011		Fijorr Publishing, 	2011	447
Logika dla studentów kierunków humanistycznych	Słomski, Wojciech (1969- ). 	BC76 .S48 2011		Wydawnictwo Naukowe Europejskiego Kolegium Edukacji, 	2011	258
Zasilanie urządzeń : laboratorium	Sienkiewicz, Jan (elektrotechnika). 		magazyn	Wojskowa Akademia Techniczna, 	2011	115
W pół drogi do nieba	Sinclair, Max. 		magazyn	Wydawnictwo M, 	2011	226
Taping rehabilitacyjny : taping w rehabilitacji i sporcie	Słoniak, Rafał. 	RM723.A28 S56 2011		FIZJOTERAPIA Rafał Słoniak, 	2011	184
Choroby żołądka i jelit : leczenie metodami naturalnymi	Schaenzler, Nicole (1963- ). 	RC819.D5 S34165 2011		Wydawnictwo RM, 	2011	127
Koszmarny Karolek - żer dla kawałożerców	Simon, Francesca (1955- ). 		magazyn	Znak emotikon, 	2011	109
Teologia polityczna	Scattola, Merio (1962-2015). 	BL65.P7 S33165 2011		"Instytut Wydawniczy ""Pax"", "	2011	254
Adramel	Słomkowski, Piotr. 		magazyn	Warszawska Firma Wydawnicza, 	2011	122
Preferencje i oczekiwania zawodowe uczniów w województwie zachodniopomorskim	Sobczyk, Andrzej. 		magazyn	Wojewódzki Urząd Pracy, 	2011	124
Żelazna obroża	Sługocki, Ryszard (1928- ). 		magazyn	Wydawnictwo Nowy Świat, 	2011	300
Tożsamość : prawdziwe imię człowieka	Sochaj, Andrzej (1977- ). 		magazyn	Novae Res - Wydawnictwo Innowacyjne, cop. 	2011	179
Pan Wołodyjowski. T. 1	Sienkiewicz, Henryk (1846-1916). 		magazyn	Wydawnictwo Olesiejuk, cop. 	2011	310
