title	author	WD_signature	storage	publisher	year	pages
Jak samemu przepowiadać pogodę? : poradnik	Przybylak, Zbigniew (1953-2012). 	QC995.4 .P79 2013		Wydawnictwo Duszpasterstwa Rolników [ca 	2013	240
"Raport z badania ""Zapotrzebowanie pracodawców na tzw. kompetencje miękkie absolwentów kierunków ścisłych - Edycja II"" : informator 2011"	Podgórski, Andrzej (socjologia). 		magazyn	Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika, 	2012	168
Obrazki ze wsi Konopne : lata 1953-1966	Procnal, Mieczysław. 		magazyn	Novae Res - Wydawnictwo Innowacyjne, cop. 	2012	235
Bonifratrzy i ich posługiwanie	Pochmara-Wysoczyńska, Zofia. 		magazyn	Wydawnictwo Instytutu Teologicznego Księży Misjonarzy, 	2012	142
Duchowa pielgrzymka do Ziemi Świętej	Pietras, Henryk (1954- ). 		magazyn	Wydawnictwo WAM, 	2012	141
Przystupa	Plebanek, Grażyna (1967- ). 	PG7216.L45 P79 2012		Wydawnictwo W.A.B., 	2012	393
Postawy osób znaczących wobec seksualności młodzieży z upośledzeniem umysłowym w stopniu umiarkowanym i znacznym	Prokopiak, Anna. 	HQ30.5 .P76 2013	magazyn	Akapit, 	2012	347
Różnorodność kulturowa w mediach : doświadczenia europejskie	Ratajczak, Magdalena. 	P94.5.M552 E87 2012		Dom Wydawniczy Elipsa, 	2012	255
"Bolesław Prus - ""humorysta w wielkim stylu"" : studia i szkice"	Pieścikowski, Edward (1932-2014). 	PG7158.G62 P524 2012		Wydawnictwo Poznańskie, 	2012	248
Władysław Pobóg-Malinowski (1899-1962) : życie i dzieła	Prokopiak-Lewandowska, Anna (1980- ). 	DK4139.25.P63 P76 2012	magazyn	"Związek Strzelecki ""Strzelec"" Organizacja Społeczno-Wychowawcza. Jednostka Strzelecka nr 1001 im. gen. dyw. Janusza Głuchowskiego, "	2012	448
Pod gwiazdą Franków... : opowieści z... ...innej ścieżki. Cz. 2	Pytlak, Ryszard (1934- ). 		magazyn	BEL Studio, © copyright 	2012	528
"Lwów na fotografiach  Adama Lenkiewicza : widokówki ""Książnicy-Atlas"""	Piwowarski, Jerzy. 		magazyn	Wydawnictwo im. Stanisława Podobińskiego  Akademii im. Jana Długosza, 	2012	158
Podstawy prawa : podstawowe pojęcia prawa i prawoznawstwa	Pulka, Zbigniew (1954- ). 	K232.P55 P85 2012		Wydawnictwo Forum Naukowe - PASSAT Paweł Pietrzyk, 	2012	256
"Burgas i Bosman : psy z ""Czarnego Diamentu"""	Radomski, Jerzy (1939- ). 		magazyn	"Wydawnictwo ""Bernardinum"", "	2012	215
Uścianie : genealogiczny przyczynek do dziejów Uścia Solnego : w 650 lat po nadaniu praw miejskich	Rataj, Aleksander (1950- ). 		magazyn	Press-Media Book, 	2012	192
Geomechaniczne problemy doboru obudowy kotwowej dla wyrobisk górniczych	Pytel, Witold M. 		magazyn	KGHM Cuprum - Centrum Badawczo-Rozwojowe, 	2012	423
Pierwiastek buntu	Przyczyna, Emilia. 		magazyn	Novae Res - Wydawnictwo Innowacyjne, cop. 	2012	307
Początki : jak 9 miesięcy w łonie matki wpływa na resztę naszego życia	Paul, Annie Murphy. 	RG560 .P38165 2012		Świat Książki, 	2012	303
Motywy i efekty wykupu akcji własnych	Pieloch-Babiarz, Aleksandra. 	HG4028.S73 P54 2012		Wydawnictwo Uniwersytetu Łódzkiego, 	2012	308
Ustawa o lasach : komentarz	Radecki, Wojciech (1943- ). 	KKP3336.A31991 R337 2012		LexisNexis Polska, 	2012	396
Wydawało się...	Pytka, Lesław (1947- ). 		magazyn	Pedagogium, Wyższa Szkoła Nauk Społecznych, 	2012	107
Labour immigration in the European Union	Piekutowska, Agnieszka. 	HD8378.5.A2 P54 2012	magazyn	Oficyna Wydawnicza ASPRA, 	2012	184
Sąd ostateczny Hansa Memlinga : między uczoną teologią a pobożną filozofią. T. 1, Idea zwierciadła w malarstwie europejskim XV-XVI wieku	Purc-Stępniak, Beata. 	ND673.M5 A7 2012 t.1	magazyn	Collegium Columbinum, 	2012	196
Analiza duration w ocenie ryzyka stopy procentowej portfeli instrumentów finansowych o stałym dochodzie	Pielichaty, Edward. 	HG4650 .P54 2012		Wydawnictwo Uniwersytetu Ekonomicznego, 	2012	229
Oprawcy : zbrodnie bez kary	Płużański, Tadeusz M. (1971- ). 	HV8227.7.A2 P574 2012		Wydawnictwo Penelopa, cop. 	2012	355
Poradnik nauczyciela : szkoła podstawowa : [program nauczania, rozkład materiału nauczania, plan wynikowy, testy kontrolne]	Potapowicz, Anna. 		magazyn	Wydawnictwa Szkolne i Pedagogiczne, 	2012	132
Rzeczoznawstwo w polskim górnictwie : 50-lecie działalności rzeczoznawczej	Pruchnicka, Joanna. 		magazyn	"wydawnictwo Naukowe ""Śląsk"", "	2012	113
Chemia polimerów	Pielichowski, Jan. 	QD381 .P56 2012		Wydawnictwo Oświatowe FOSZE, 	2012	247
Srebro koloidalne : rewolucja w leczeniu	Pies, Jozef (1956- ). 		magazyn	Studio Astropsychologii, jeszcze lepsze jutro, 	2012	131
Niewidzialna pani domu	Ray, Jeanne. 			Wielka Literatura, cop. 	2012	255
Miecz Gideona	Preston, Douglas J. (1956- ). 	PS3566.R3982 G53165 2012		G+J Gruner + Jahr Polska, cop. 	2012	436
Mowa ciała w miłości	Pease, Allan. 	BF637.N66 P435165 2012		Dom Wydawniczy Rebis, 	2012	152
Dziennik, prozy, teksty krytyczne	Ratoń, Kazimierz (1942-1983). 	PG7177.A86 A6 2012		Instytut Mikołowski, 	2012	167
Piłka nożna : o co w tym wszystkim chodzi?	Rekosz, Dariusz (1970- ). 	GV943 .R45 2012		G+J Gruner + Jahr Polska, cop 	2012	155
Apostolski wymiar wolontariatu charytatywnego w Polsce : studium teologicznopastoralne na podstawie badań wolontariuszy z parafialnych zespołów Caritas	Przygoda, Wiesław (1962- ). 	BR115.V64 P79 2012		Katolicki Uniwersytet Lubelski Jana Pawła II, cop. 	2012	451
Projektowanie architektoniczne : procesy wstępne	Prokopska, Aleksandra. 	NA2750 .P763 2012		Oficyna Wydawnicza Politechniki Rzeszowskiej, 	2012	123
Terapia czaszkowo-krzyżowa : skuteczne techniki leczenia	Przyjemska, Bożena. 	RZ399.C73 P79 2012		Studio Astropsychologii, 	2012	245
