title	author	WD_signature	storage	publisher	year	pages
Wizje śmierci	Roberts, Nora (1950- ). 	PS3568.O243 V6165 2007		Prószyński i S-ka, [ca 	2007	279
Rękopis z Poznania	Rojek, Józef Jacek (1939-2015). 	PG7177.O35 R45 2005		"Oficyna Wydawnicza ""Warmia"", ["	2005	162
Po tej stronie nieba	Robards, Karen (1955- ). 	PS3568.O196 T47165 2005		Prószyński i S-ka, [ca 	2005	414
Zgromadzenie Córek Bożej Miłości w latach 1868-1919 : struktura i rozwój terytorialny	Rusztyn, Zofia (1943- ). 	BX4599.Z23 R87 2004		TN KUL, cop. 	2004	302
Moje pierwsze bajeczki na dobranoc : [bajki i błogosławieństwa dla najmłodszych]	Rock, Lois (1953- ). 		magazyn	"Firma Księgarska Jacek i Krzysztof Olesiejuk ""Inwestycje"", cop. "	2004	127
Sztuka zarządzania : psychologia komunikacji dla szefów i liderów	Schulz von Thun, Friedemann (1944- ). 	HD30.3 .S38165 2004		Wydaw. WAM, 	2004	183
Understanding phenomenal consciousness	Robinson, William Spencer (1940- ). 	B808.9 .R63 2004		Cambridge University Press, 	2004	264
Ludzka skaza	Roth, Philip (1933-2018). 	PS3568.O855 H86165 2004		Czytelnik, 	2004	558
Akupunktura - medycyna tysiącleci : nowoczesna metoda leczenia bez leków i powikłań po lekach	Roczeń, Janusz. 		magazyn	Książka i Wiedza, cop. 	2004	151
Literatura w szkole średniej. [3], Oświecenie, romantyzm	Rusin, Wiesława. 		magazyn	Agencja Wydawnicza Jerzy Mostowski, cop. 	2004	135
Statystyka w badaniach stylistyczno-składniowych	Ruszkowski, Marek (1960- ). 	P138.5 .R87 2004	magazyn	Wydaw. Akademii Świętokrzyskiej, 	2004	143
Muza nie da umrzeć mężowi godnemu chwały : o śląskim badaczu katakumb Josefie Wilpercie (1857-1944)	Rostropowicz, Joanna (1943- ). 		magazyn	UO, 	2004	173
Integracyjny charakter kultu świętego Huberta	Rusin, Edward (1960- ). 	BX4700.H75 R87 2004		Poligrafia Wyższego Seminarium Duchownego, 	2004	312
Sekrety płci : 777 różnic między kobietą a mężczyzną	Sieradzki, Andrzej Józef (1945- ). 	HQ1075 .C65 2004		Rytm, cop. 	2004	338
Współczesne teorie i nurty wychowania	Śliwerski, Bogusław (1954- ). 	LA126 .S55 2004		Impuls, 	2004	403
Leksykon integracji europejskiej	Ruszkowski, Janusz (1962- ). 	JN30 .R87 2004	magazyn	Wydaw. Naukowe PWN, 	2004	636
The closed captioning handbook	Robson, Gary D. (1968- ). 	TR886.9 .R63 2004	magazyn	Focal Press, cop. 	2004	375
Literatura w szkole średniej. [4], Pozytywizm, Młoda Polska	Rusin, Wiesława. 		magazyn	Agencja Wydawnicza Jerzy Mostowski, cop. 	2004	136
O podstawie moralności : rozprawa konkursowa nieuwieńczona przez królewskie Duńskie Towarzystwo Naukowe w Kopenhadze dnia 30 stycznia 1840 roku	Schopenhauer, Arthur (1788-1860). 	B3144.U332 P6 2004		Zielona Sowa, 	2004	164
The Political economy of interregional relations : ASEAN and the EU	Robles, Alfredo C. 	HF1591.Z4 E85 2004		Ashgate, 	2004	201
Witold Gombrowicz lub ateizm integralny	Salgas, Jean-Pierre (1953- ). 	PG7158.G6692 S25165 2004		Czytelnik, 	2004	288
Wyzwolenie zwierząt	Singer, Peter (1946- ). 	HV4708 .S56165 2004		Państwowy Instytut Wydawniczy, 	2004	375
Spółdzielczość mieszkaniowa w Polsce = Housing Co-Operatives in Poland	Śliwa, Zuzanna. 	HD7287.72.P6 S56 2004		Qax manufaktura artystyczna, 	2004	263
Cień pisarza	Roth, Philip (1933-2018). 	PS3568.O855 G48165 2004		Zysk i S-ka, cop. 	2004	147
Zbuduj własną markę	Sampson, Eleri. 	HF5386 .S26165 2004		Helion, cop. 	2004	135
Sztormy i burzany	Rodowiczowa, Krystyna (1912-1997). 	CT1232.R636 A3 2004		Instytut Wydawniczy Pax, 	2004	255
Rachunek efektywności przedsięwzięć inwestycyjnych	Rogowski, Waldemar. 	HG4028.C4 R64 2004		Oficyna Ekonomiczna, 	2004	304
The heart of the matter : a revolutionary program for preventing coronary heart disease	Salgo, Peter. 		magazyn	William Morrow, cop. 	2004	243
Podstawy zarządzania : podręcznik dla studentów wyższych szkół turystycznych	Śliwa, Jan (1928-2018). 	G155.A1 S56 2004		Wydaw. Naukowo-Dydaktyczne Wyższej Szkoły Organizacji Turystyki i Hotelarstwa, 	2004	210
Poetyckie światy Stanisława Swena Czachorowskiego	Siewkowski, Michał (1957- ). 	PG7162.Z23 Z87 2004		Wydaw. Adam Marszałek, cop. 	2004	206
The dynamics of human aggression : theoretical foundations, clinical applications	Rizzuto, Ana-María (1932- ). 	BF175.5.A36 R59 2004		Brunner-Routledge, 	2004	300
Marzenia o orle w koronie : nauczyciele i młodzież Polski północno-wschodniej wobec władzy w latach 1980-1986	Schabieński, Jarosław. 		magazyn	Polskie Towarzystwo Historyczne. Oddz., 	2004	116
Komentarz do kodeksu cywilnego. Ks. 2, Własność i inne prawa rzeczowe	Rudnicki, Stanisław (1926-2012). 	KKP494.31964 .K66 2004 t.2		LexisNexis, 	2004	527
Potencjalność w procesie rozwoju : mikroanaliza konstruowania wiedzy w dziecięcych interakcjach rówieśniczych	Rzechowska, Ewa. 	BF723.C5 R94 2004		Wydaw. KUL, 	2004	392
Lifesaving letters : a child's flight from the Holocaust	Roth, Milena (1932- ). 	DS135.C97 R67 2004		University of Washington Press, cop. 	2004	192
Zaburzenia psychiczne : wybrane zagadnienia psychologii klinicznej	Skrzyński, Wiesław. 	RC454 .S67 2004		"""Medium"", "	2004	468
Nikt nie jest samotnym szczytem	Rogowski, Roman Eugeniusz (1936- ). 		magazyn	"Wydaw. ""M"", "	2004	253
Prymat papieski : od początków do współczesności	Schatz, Klaus (1938- ). 	BX1805 .S34165 2004		Wydaw. WAM, 	2004	286
Koncepcja życia chrześcijańskiego w pismach ojca Stanisława Papczyńskiego	Rogalewski, Tadeusz (1935-2008). 	BX2350.3 .R62 2004		Wydawnictwo Księży Marianów, cop. 	2004	172
Ilustrowany leksykon kawy	Rum, Leszek (1925- ). 	TX415 .R86 2004		Kurpisz, 	2004	326
Islam	Scarabel, Angelo. 	BP161.2 .S33165 2004		Wydaw. WAM, 	2004	196
European legal aspects of e-commerce	Schaub, Martien. 	KJE2045 .S33 2004		Europa Law Publishing, 	2004	216
