title	author	WD_signature	storage	publisher	year	pages
Bezpieczeństwo Rzeczypospolitej Polskiej : wymiar przedmiotowy i instytucjonalny: wybrane zagadnienia	Gąsior, Małgorzata (nauki o obronności). 	HV8227.7.A2 G38 2018		Wydawnictwo BP	2018	186
Słowo na Boże Narodzenie i Wielkanoc	Folcik, Ireneusz (1943- ). 		magazyn	Bonus Liber Wydawnictwo i Drukarnia Diecezji Rzeszowskiej	2018	220
Sprawozdawczość budżetowa 2018 : nowe rozporządzenie z komentarzem	Gąsiorek, Krystyna (ekonomia). 	HJ2132 .G37 2018		INFOR PL	2018	153
To samo, a jednak inaczej	Gebski, Silvia Katharina (1966- ). 		magazyn	Wydawnictwo Poligraf	2018	119
Pomoc postpenitencjarna w środowisku wolnościowym dla osób 60+ : przykłady oddziaływań	Gucwa-Porębska, Katarzyna. 	HV7428 .G83 2018	magazyn	Wydawnictwo Naukowe Uniwersytetu Pedagogicznego	2018	133
Prawo do używania fotoradarów przez straże gminne - od przyznania do utraty	Gurdek, Magdalena. 	KKP3454.T7 G87 2018		"Oficyna Wydawnicza ""Humanitas"""	2018	321
Notes Krystyny Gucewicz czyli Fołtyn w śmietanie : żarty, fakty, anegdoty.	Gucewicz, Krystyna (1947- ). 	NX571.P63 G83 2018		Arkady	2018	319
POChP w codziennej praktyce klinicznej	Górska, Katarzyna (medycyna). 	RC776.O3 G67 2018		Medical Education Grupa wydawnicza	2018	177
Hotel Winterhouse	Guterson, Ben. 		magazyn	Dwukropek	2018	384
Szacunek brakarski i klasyfikacja drewna okrągłego	Giefing, Dieter Franciszek. 		magazyn	Wydawnictwo Uniwersytetu Przyrodniczego	2018	130
Czarne dziury bez tajemnic	Gubser, Steven Scott (1972- ). 	QB843.B55 G83165 2018		Prószyński i S-ka	2018	199
Majami : zły pies	Górski, Artur (1964- ). 	PG7207.O75 M35 2018		Prószyński Media	2018	220
Łódzkie Dziewuchy Dziewuchom : aktywizm na rzecz praw kobiet : drugi rok działalności	Gralak, Agnieszka. 		magazyn	[wydawca nieznany]	2018	123
Algebra współczesna i jej zastosowania	Gubarenì, Nadìâ Mihajlìvna (1951- ). 	QA155 .G83 2018		Wydawnictwo Politechniki Częstochowskiej	2018	305
The Armenian events of Adana in 1909  : Cemal Paşa and beyond 	Güçlü, Yücel. 			; Boulder ; New York ; Toronto ; London ; Hamilton Books	2018	499
Oto sztuka polskiego plakatu	Folga-Januszewska, Dorota (1956- ). 	NC1807.P6 F65 2018		BOSZ Szymanik i wspólnicy sp. jawna	2018	599
