title	author	WD_signature	storage	publisher	year	pages
Rozmówki dla wyjeżdżających do pracy : polsko-francuskie	Górecki, Stanisław. 	PC2121 .G67 2006		"Wydawnictwo P.P.U. ""Edytor"", [ca "	2006	232
Zielony taniec	Fabisińska, Liliana (1971- ). 		magazyn	Wydawnictwo Publicat, [ca 	2006	111
Samotność w partnerstwie i małżeństwie? Samotność na starość? Życie w jedności! : Nie jesteś sam - Bóg jest z Tobą	Gabriele (1933- ). 		magazyn	"Wydawnictwo ""Das Wort"", [ca "	2006	165
Śląsk pełną gębą : przewodnik po śląskich restauracjach	Gibas, Jarosław (1967- ). 	TX907.5.P62 S554 2006		Itatis, [ca 	2006	372
Rozmówki dla wyjeżdżających do pracy : polsko-szwedzkie	Górecki, Stanisław. 	PD5121 .G67 2006		"Wydawnictwo P.P.U. ""Edytor"", ["	2006	232
Rozmówki dla wyjeżdżających do pracy : polsko-greckie	Górecki, Stanisław. 	PA1059 .G67 2006		"Wydawnictwo P.P.U. ""Edytor"", ["	2006	196
Wojna i miłość : wspomnienia artylerzysty (1939-1945)	Grodzki, Bohdan Antoni (1921- ). 		magazyn	"Oficyna Wydawnicza ""Ajaks"", [ca "	2006	190
The fool's tale : a novel of Mediewal Wales	Galland, Nicole. 	PS3607.A42 F65 2005		William Morrow, 	2005	523
Krucjata mnicha	Gallo, Max (1932-2017). 	PQ2667.A419 C47165 2005 t.3	magazyn	Bellona, cop. 	2005	222
Fundacja Promocji i Akredytacji Kierunków Ekonomicznych EPOQS : informator.	Fundacja Promocji i Akredytacji Kierunków Ekonomicznych. 		magazyn	FPiAKE EOPQS, 	2005	125
Rynek pracy w jednoczącej się Europie : wybrane zagadnienia do studiowania	Głąbicka-Auleytner, Katarzyna. 	HD5764.A6 G52 2005		Wydaw. Wyższej Szkoły Pedagogicznej TWP, 	2005	338
Ustawa o działalności pożytku publicznego i o wolontariacie	Gluziński, Artur. 	KKP521 .G58 2005		Centrum Doradztwa i Informacji Difin, 	2005	125
Niedokończony rozrachunek : rola Kościoła katolickiego w Holocauście i niedopełniony obowiązek zadośćuczynienia	Goldhagen, Daniel Jonah (1959- ). 	BX1378 .G57165 2005	magazyn	"""Sic!"", "	2005	399
Uffizi, Florencja	Galleria degli Uffizi. 	N2570 .G56165 2005		Świat Książki, 	2005	142
NATO's secret armies : Operation Gladio and terrorism in Western Europe	Ganser, Daniele (1971- ). 	UA646.3 .G35 2005		Frank Cass, 	2005	315
Wstęp do informatyki : podręcznik	Fulmański, Piotr. 	QA76 .F85 2005		Wydawnictwo Uniwersytetu Łódzkiego, 	2005	263
W obiektywie : mistrzowie fotografii polskiej	Giza, Hanna Maria (1948- ). 	TR139 .G59 2005		Rosikon Press, 	2005	254
Fifty Jewish women who changed the world	Felder, Deborah G. 	DS115.2 .F46 2005		Citadel Press Kensington Publishing Corp., 	2005	324
Krzysztof Kolumb	Duviols, Jean-Paul (1936- ). 		magazyn	Świat Książki, 	2005	127
Basic course on mechanics for industrial and engineering chemistry students	Gierczycki, Andrzej. 		magazyn	Wydawnictwo Politechniki Śląskiej, 	2005	143
Pamiętnik Warmiaka	Frenszkowski, Klemens (1899-1964). 	DK4600.W3482 F74 2005	magazyn	Towarzystwo Naukowe im. Wojciecha Kętrzyńskiego, 	2005	167
Podstawy ochrony informacji	Garbarczuk, Włodzimierz. 	Z103 .G37 2005		Wydawnictwa Uczelniane PL, 	2005	502
Potęga wizerunków : studia z historii i teorii oddziaływania	Freedberg, David. 	N71 .F74165 2005		Wydawnictwo Uniwersytetu Jagiellońskiego, 	2005	542
Podstawy molekularne biologii komórki : aspekty medyczne	Fuller, Gerald M. 	QH581.2 .F83165 2005		Wydaw. Lekarskie PZWL, cop. 	2005	300
"Minerały grupy wezuwianu ze skał achtarandytowych (rzeka Wiluj, Jakucja) : szereg wiluit - wezuwian - Si-deficytowy wezuwian (""hydrowezuwian"") : geneza rodingitoidów achtarandytowych"	Galuskin, Evgenij Vadimovič (1960- ). 		magazyn	Wydawnictwo Uniwersytetu Śląskiego, 	2005	191
Dojrzewanie błazna	Gardell, Jonas (1963- ). 	PT9876.17.A69 K66165 2005	magazyn	Jacek Santorski & Co, 	2005	231
Ochrona praw lokatorów, dodatki mieszkaniowe : komentarz, wzory pozwów	Dziczek, Roman. 	KKP884.5 .D95 2005		Wydaw. Prawnicze LexisNexis, 	2005	199
Rodzina a system społeczny : reprodukcja i kooperacja w perspektywie interdyscyplinarnej	Giza-Poleszczuk, Anna (1955- ). 	HQ728 .G59 2005	magazyn	Wydawnictwa Uniwersytetu Warszawskiego, 	2005	296
Polityka spójności społeczno-gospodarczej Unii Europejskiej	Głąbicka-Auleytner, Katarzyna. 	HT395.E8 G565 2005		Elipsa, 	2005	435
Co dzieci wiedzą o emocjach	Górecka-Mostowicz, Barbara. 	BF723.E6 G67 2005		Wydaw. Naukowe Akademii Pedagogicznej, 	2005	127
Media ecologies : materialist energies in art and technoculture	Fuller, Matthew. 	P91 .F85 2005		MIT Press, cop. 	2005	265
Chrzest króla	Gallo, Max (1932-2017). 	PQ2667.A419 C47165 2005 t.2	magazyn	Bellona, cop. 	2005	174
Wielkie pastwisko	Gluziński, Tomasz (1924-1986). 		magazyn	"Biblioteka ""Więzi"", cop. "	2005	313
Idiomy angielskie : słownik	Dzieduszycka-Ziemilska, Małgorzata (1949- ). 	PE1464 .D95 2005		Wiedza Powszechna, 	2005	168
Urządzanie i pielęgnacja terenów zieleni : podręcznik dla uczniów szkół kształcących w zawodzie technik architektury krajobrazu. Cz. 1	Gadomska, Edyta. 	SB472.7 .U79 2005 t.1		HORTPRESS, 	2005	224
Szlakiem zabytkowych miast : przewodnik po południowej części województwa lubuskiego	Garbacz, Krzysztof (1958- ). 	DK4600.L86 G37 2005		"Agencja Wydawnicza ""PDN"", "	2005	253
Rezydencje i gmachy reprezentacyjne Rzeczypospolitej	Garlicki, Andrzej (1935-2013). 	DK4044 .G37 2005		MAK Sp., 	2005	207
Metody i procedury oceny efektywności inwestycji rzeczowych przedsiębiorstw	Felis, Paweł (1969- ). 			Wydaw. Wyższej Szkoły Ekonomiczno-Informatycznej, 	2005	201
Postępowanie karne : podręcznik akademicki	Gardocka, Teresa (prawo). 	KKP4610 .G37 2005		Europejska Wyższa Szkoła Prawa i Administracji, 	2005	264
International relations of the Middle East	Fawcett, Louise L'Estrange (1955- ). 	DS63.1 .F38 2005		Oxford University Press, 	2005	356
The gecko's foot : bio-inspiration : engineered from nature	Forbes, Peter (1947- ). 	T173.8 .F67 2005		Fourth Estate, cop. 	2005	272
Z nadzieją w przyszłość!	Giertych, Maciej (1936- ). 		magazyn	"Inicjatywa Wydawnicza ""Ars Politica"", "	2005	105
Liturgia wobec wyzwań współczesności : problematyka odnowy liturgii w Kościele holenderskim	Franik, Józef. 			Redakcja Wydawnictw Wydziału Teologicznego Uniwersytetu Opolskiego, 	2005	338
Tapicerowanie	Fulton, Nicole. 		magazyn	Arkady, 	2005	172
Ognisty krzyż. 2	Gabaldon, Diana. 	PS3557.A22 F54165 2005 t.2		Bertelsmann Media, 	2005	527
Druga Babel : antynomie siedemnastowiecznej angielskiej myśli politycznej	Gładziuk, Nina. 	JA84.G7 G56 2005		Instytut Studiów Politycznych Polskiej Akademii Nauk, 	2005	544
Jacyś ludzie : powstańcy śląscy w obiektywie Stanisława Gadomskiego.	Gadomski, Stanisław (1929-2013). 	DK4600.S468 G34 2005		Biblioteka Śląska, 	2005	107
Prawo karne	Gardocki, Lech (1944- ). 	KKP3800 .G37 2005		C.H. Beck, 	2005	339
Towarzysze męczeńskiej drogi błogosławionego ks. Wincentego Stefana Frelichowskiego : losy duchowieństwa diecezji chełmińskiej w latach 1939-1945	Girzyński, Zbigniew (1973- ). 		magazyn	"""Grado"", "	2005	257
Estetyka możliwości : eseje filozoficzne	Gołaszewska, Maria (1926-2015). 	BH39 .G6276 2005	magazyn	Wydawnictwo Uniwersytetu Jagiellońskiego, cop. 	2005	231
Szczególna przypadłość	Fawer, Adam (1970- ). 	PS3606.A94 I47165 2005		Wydawnictwo Sonia Draga, 	2005	525
Jan Wielki : krakowski malarz z drugiej połowy wieku XV	Gadomski, Jerzy (1934-2015). 	ND955.P63 J3334 2005	magazyn	Towarzystwo Autorów i Wydawców Prac Naukowych Universitas, cop. 	2005	135
Families like mine : children of gay parents tell it like it is	Garner, Abigail. 	HQ777.8 .G35 2005		Harper, 	2005	264
On the margins of nations : endangered languages and linguistic rights :  proceedings of the Eighth FEL Conference, Barcelona (Catalonia), Spain, 1-3 October 2004	FEL Conference (8 ; 2004 ; Barcelona). 	P40.5.E53 F45 2004		Foundation for Endangered Languages, 	2005	226
Jerzy Duszyński : sława i przemijanie	Gałęzowski, Marek (1972- ). 	PN2859.P66 D874 2005		"""Arte"", "	2005	119
Lectio divina do Dziejów Apostolskich. 2	Gargano, Innocenzo (1944- ). 		magazyn	Wydawnictwo Księży Sercanów, cop. 	2005	208
Wróżby kumaka	Grass, Günter (1927-2015). 	PT2613.R338 U5165 2005		Polnord - Wydawnictwo Oskar, 	2005	231
Postępowanie w sprawach z zakresu ubezpieczeń społecznych	Gajda-Durlik, Małgorzata. 	KKP1552 .G35 2005		nakł. Wyższej Szkoły Administracji i Zarządzania, 	2005	494
Demokracja i integracja europejska : studium osobistych i politycznych orientacji dwóch pokoleń Polaków = Democracy and European integration : a study of personal and political orientations of two generations of Poles	Garlicki, Jan Ryszard (1958- ). 	JN6766 .G37 2005		Adam Marszałek, 	2005	491
Przyjemność poznawania : zbiór najciekawszych, krótkich wypowiedzi Richarda Feynmana	Feynman, Richard Phillips (1918-1988). 	Q171 .F48165 2005	magazyn	Prószyński i S-ka, [	2005	227
Podstawy finansów i rachunkowości	Gołubowski, Leonid. 	HG173.6.P65 G65 2005		Dział Wydawnictw i Publikacji Wyższej Szkoły Wychowania Fizycznego i Turystyki, 	2005	292
Wybrane zagadnienia socjologii : skrypt dla studentów finansów i informatyki	Gostkowski, Zygmunt (1926-2014). 	HM606.P7 G67 2005		Wydawnictwo Wyższej Szkoły Finansów i Informatyki, 	2005	129
Modele alokacji podatku dochodowego w teorii i praktyce rachunkowości	Gierusz, Barbara (1952- ). 	HF5681.T3 G54 2005		Wydawnictwo Uniwersytetu Gdańskiego, 	2005	239
"""Śląska tragedia"" w Zabrzu w 1945 roku : internowania i deportacje"	Gołasz, Zbigniew (1972- ). 	D810.D5 G65 2005		M-Studio, 	2005	299
Zorientowane na cele planowanie projektów rozwoju lokalnego	Frenkiel, Wacław. 	HT391 .F74 2005		Wydawnictwo Uczelniane Akademii Ekonomicznej im. Karola Adamieckiego, 	2005	240
Context as other minds : the pragmatics of sociality, cognition and communication	Givón, Talmy (1936- ). 		magazyn	John Benjamins Publishing Company, 	2005	283
Podstawy analizy finansowej	Gabrusewicz, Wiktor (1943- ). 	HG4026 .G275 2005		Polskie Wydaw. Ekonomiczne, 	2005	280
100 lat na Smolnej czyli Dzieje Gimnazjum i Liceum im. Jana Zamoyskiego w Warszawie	Golnik-Szczególska, Urszula. 		magazyn	XVIII Liceum Ogólnokształcące im. Jana Zamoyskiego, 	2005	183
Portugalia	Dunlop, Fiona (1952- ). 	DP516 .D86165 2005		Wydawnictwo G+J RBA, 	2005	271
Przepowiednia Dżokera	Gaarder, Jostein (1952- ). 	PT8951.17.A17 K3165 2005		Jacek Santorski & Co Agencja Wydawnicza, cop. 	2005	292
Szekspir	Dunton-Downer, Leslie. 	PR2976 .D73165 2005		Hachette Livre, 	2005	480
Święte Przymierze	Frattini, Eric (1963- ). 	JN5697.A56 I64165 2005		Wydawnictwo Amber, 	2005	391
Podróże historyczne i krajoznawcze na pograniczu pruskim 1466-1939	Gąsiorowski, Andrzej (1935- ). 	DK4600.P772 G37 2005	magazyn	Wydawnictwo Uniwersytetu Warmińsko-Mazurskiego, cop. 	2005	379
Alma Mater Jagellonica	Dziedzic, Stanisław (1953- ). 		magazyn	Fundacja dla Uniwersytetu Jagiellońskiego, cop. 	2005	128
Postępowanie przygotowawcze w zarysie : tablice poglądowe z praktycznym komentarzem	Dziugieł, Ireneusz (prawo). 	KKP4632 .D95 2005		Wydawnictwo Wyższej Szkoły Policji, 	2005	125
Książę	Foley, Gaelen. 	PS3556.O3913 D85165 2005		Amber, 	2005	326
Skład osobowy klasztoru Klarysek w Krakowie do końca XVIII wieku	Gąsiorowska, Patrycja. 		magazyn	Wydawnictwo Naukowe PAT, 	2005	113
Drugi upadek albo Godot, akt III ; Po prostu być	Dupuis, Sylviane (1956- ). 	PQ2664.U65365 S43165 2005		Księgarnia Akademicka, 	2005	104
Sławne kobiety	Dungworth, Richard. 		magazyn	Firma Księgarska Jacek i Krzysztof Olesiejuk - Inwestycje, cop. 	2005	195
"""Wy jesteście moją jedyną nadzieją"""	Dziubiński, Zbigniew (1952- ). 		magazyn	Salezjańska Organizacja Sportowa Rzeczypospolitej Polskiej, 	2005	465
Podręcznik samodzielnej nauki księgowania	Gierusz, Barbara (1952- ). 	HF5653 .G54 2005		Ośrodek Doradztwa i Doskonalenia Kadr, 	2005	524
Oczyszczanie gazów odlotowych w poziomych skruberach natryskowych	Głomba, Michał. 		magazyn	Oficyna Wydawnicza PWr., 	2005	207
Nowa matura z języka polskiego : zadania maturalne - język polski : praca z tekstem : poziom podstawowy, poziom rozszerzony, słownik pojęć literackich	Erdman-Zielińska, Zofia. 	PG7014 .E74 2005		Wydawnictwo Aksjomat, cop. 	2005	190
Optymalizacja zachowań rynkowych przedsiębiorstwa	Dura, Andrzej. 	HB241 .D87 2005		Uczelniane Wydawnictwa Naukowo-Dydaktyczne Akademii Górniczo-Hutniczej im. Stanisława Staszica, 	2005	168
The transformation of Tamil literature during the nineteenth century	Ebeling, Sascha. 		magazyn	[s.n.], 	2005	197
Straty mocy i modele numeryczne pola magnetycznego w blachach elektrotechnicznych o budowie domenowej w warunkach odkształconego strumienia	Gmyrek, Zbigniew (1961- ). 		magazyn	Wydawnictwo PŁ, 	2005	184
Controversies	Erasmus Roterodamus (1467-1536). 		magazyn	University of Toronto Press, cop. 	2005	483
Wyznania Konstancji Mozart	Duquesnoy, Isabelle. 	PQ2704.U86 C66165 2005 t. 1	magazyn	"""Muza"", "	2005	590
Hydrodynamika przepływu mieszanin dwufazowych ciecz-gaz	Dziubiński, Marek (1948- ). 		magazyn	Wydawnictwo Politechniki Łódzkiej, 	2005	364
Polacy - Sowieci - Żydzi w regionie łomżyńskim w latach 1939-1941. T. 1, Studia	Gnatowski, Michał (1934-2020). 	D802.P62 L666 2004 t.1		Łomżyńskie Towarzystwo Naukowe im. Wagów, 	2005	248
Janis Joplin : żywcem pogrzebana	Friedman, Myra. 	ML420.J77 F7165 2005		W.A.B., 	2005	352
Rusztowania mostowe	Furtak, Kazimierz (1951- ). 		magazyn	Wydawnictwa Komunikacji i Łączności, 	2005	314
III powojenny Synod Archidiecezji Gnieźnieńskiej z okazji Milenium jej powstania	Ecclesia Catholica. Archidiecezja Gnieźnieńska. Synod (3 ; 1995-2000). 		magazyn	Prymasowskie Wydawnictwo Gaudentinum, 	2005	374
Medievalism and Orientalism : three essays on literature, architecture, and cultural identity	Ganim, John M. (1945- ). 	CB353 .G36 2005		Palgrave Macmillan, 	2005	156
Miscelanea [!] literackie	Gierymski, Tadeusz (1928-2009). 		magazyn	Biblioteka Publiczna im. dr. Wł. Biegańskiego, 	2005	249
Mała księga zwierząt	Dupont, Philippe (1938- ). 		magazyn	Firma Księgarska Jacek i Krzysztof Olesiejuk - Inwestycje, 	2005	285
Kultura prawna Tybetu na tle kultur prawnych buddyzmu, konfucjanizmu i hinduizmu	Ferenc-Kopeć, Dorota. 	JQ1519.T55 F47 2005		nakł. Wyższej Szkoły Administracji i Zarządzania, 	2005	439
Białe na czarnym	Gonsales Gal'ego, Ruben David (1968- ). 	PG3491.96.N78 B45165 2005		Znak, 	2005	187
Płaszcz żołnierza	Gallo, Max (1932-2017). 	PQ2667.A419 C47165 2005 t.1	magazyn	Bellona, cop. 	2005	239
Wysłannik	Golovačev, Vasilij Vasil'evič (1948- ). 	PG3481.2.L57 P67165 2005		Solaris, 	2005	416
Wychowanie bez porażek : rozwiązywanie konfliktów między rodzicami a dziećmi	Gordon, Thomas (1918-2002). 	HQ769 .G692165 2005		Pax, 	2005	311
Postępowania cywilne w sprawach dotyczących nieruchomości	Dziczek, Roman. 	KKP683 .D95 2005		Wydawnictwo Prawnicze LexisNexis, 	2005	255
Twarz jako znak : Polacy, portrety współczesne = Das Gesicht als Zeichen : Polen, Porträts aus der Gegenwart	Gierałtowski, Krzysztof (1938- ). 	TR681.F3 G55 2005	magazyn	Galeria/Studio Gierałtowskiego, 	2005	119
Ermitaż - Petersburg	Gosudarstvennyj Èrmitaž. 	N3350 .F74165 2005		Świat Książki, 	2005	142
Podstawy telekomunikacji	Gotfryd, Marek. 		magazyn	Oficyna Wydawnicza Politechniki Rzeszowskiej, 	2005	141
Stosunki dyplomatyczne polsko-tureckie w latach 1500-1572 w kontekście międzynarodowym	Dziubiński, Andrzej (1936- ). 	DK4185.T9 D94 2005	magazyn	Wydawnictwo Uniwersytetu Wrocławskiego, 	2005	309
Ptaki : profesjonalny przewodnik dla początkujących obserwatorów	Graszka-Petrykowski, Dariusz. 	QL690.P7 G73 2005		Klub dla Ciebie, cop. 	2005	303
Konkurencyjność działających w Polsce zakładów ubezpieczeń majątkowych w procesie integracji Polski z Unią Europejską	Glabiszewski, Waldemar. 	HG8651 .G56 2005		"Towarzystwo Naukowe Organizacji i Kierownictwa ""Dom Organizatora"", "	2005	339
Dziennik podróży do Tatrów	Goszczyński, Seweryn (1801-1876). 	PG7158.G712 A33 2005		De Agostini Polska, cop. 	2005	294
Powstawanie i rozpad agregatów ciała stałego zawieszonych w cieczy	Gierczycki, Andrzej. 		magazyn	Wydawnictwo Politechniki Śląskiej, 	2005	133
Metody wariacyjne	Glazunov, Ûrij Trofimovič (1942- ). 	QA315 .G55 2005		Wydawnictwo Elbląskiej Uczelni Humanistyczno-Ekonomicznej, 	2005	404
Ambasadorowie Stalina - radzieccy dyplomaci w Europie Środkowo-Wschodniej i na Bałkanach w latach 1944-1953	Golon, Mirosław (1964- ). 		magazyn	"Fundacja ""Pomerania""], "	2005	129
Uniczowy : kalendarium historii południowych dzielnic Katowic : Kostuchna, Ochojec, Piotrowice, Podlesie, Zarzecze	Gierlotka, Stefan (1949- ). 	DK4800.K38 G56 2005		"""Śląsk"". Wydawnictwo Naukowe, "	2005	197
Wirus mroku	Golovačev, Vasilij Vasil'evič (1948- ). 	PG3481.2.L57 V57165 2005		Solaris, 	2005	326
Ustawa o postępowaniu w sprawach nieletnich : komentarz	Górecki, Piotr. 	KKP4720.A31982 G76 2005		"""Zakamycze"", "	2005	366
O mesjanizmie : refleksje filozoficzne	Dupkala, Rudolf (1956- ). 	B56 .D8165 2005		Wydawnictwo Kos, 	2005	121
Expositions of the psalms	Erasmus Roterodamus (1467-1536). 		magazyn	University of Toronto Press, cop. 	2005	416
Fundacja im. Jakuba hr. Potockiego : działalność w latach 1934-2002	Fundacja im. Jakuba hr. Potockiego. 	RA410.55.P7 F86 2005		Wydawnictwo Lekarskie PZWL, 	2005	295
Cezar	Gallo, Max (1932-2017). 		magazyn	Dom Wydawniczy Rebis, 	2005	422
Irak : religia i polityka	Dziekan, Marek M. (1965- ). 	DS70.6 .D95 2005		Dom Wydawniczy Elipsa, 	2005	274
Spółki jawne : w roku 2005 i latach następnych według najnowszych przepisów prawnych: kodeks spółek handlowych, ustawa o swobodzie działalności gospodarczej, ustawa o krajowym rejestrze sądowym, ustawa o rachunkowości, prawo podatkowe i ubezpieczeniowe, inne przepisy	Feliński, Jerzy Roman. 	KKP1045 .F45 2005		"Wydawnictwo ""Sigma"", "	2005	162
O dawnych kolekcjach bursztynu i gdańskiej jaszczurce	Gierłowska, Gabriela. 	NK6000 .G54 2005		Bursztynowa Hossa, 	2005	113
