title	author	WD_signature	storage	publisher	year	pages
Martwa dolina	Westerman, Frank (1964- ). 	GB5011.88.C17 W47165 2017		Dowody na Istnienie Wydawnictwo	2017	311
Diariusz miasta Brzegu 1565-1811 : wydarzenia z życia miasta i jego mieszkańców	Wrzeciono, Marcin. 		magazyn	Fundacja Pamięci Historycznej Ziemi Brzeskiej	2017	240
Pop goes the world : the linguistic picture of popular culture in Andy Warhol's written works	Widota, Andrzej. 	N6537.W28 W54 2017		Wydawnictwo Państwowej Wyższej Szkoły Zawodowej	2017	147
Poza Ziemię... : historia lotów międzyplanetarnych	Ziołkowski, Krzysztof. 	TL790 .Z56 2017	magazyn	Wydawnictwo Naukowe PWN	2017	370
Sens i duch Reguły św. Augustyna	Zumkeller, Adolar (1915- ). 	BX2904.Z5 Z86165 2017		Drukarnia Archidiecezjalna	2017	100
Działa imperium	Wexler, Django (1981- ). 	PS3623.E94 G86165 2017		Dom Wydawniczy Rebis	2017	597
Poczet Jagiellonów : Czyli historia dawnej Polski dla każdego	Wollny, Mariusz (1958- ). 		magazyn	[nakł. aut.]	2017	429
Modele wyłączania odpowiedzialności karnej	Zontek, Witold. 	K5064 .Z66 2017		Krakowski Instytut Prawa Karnego Fundacja	2017	458
Zrozumieć zmienność : klucz do zarządzania chaosem	Wheeler, Donald J. 		magazyn	OpExBooks.pl	2017	173
Abnormal psychology : clinical perspectives on psychological disorders	Whitbourne, Susan Krauss (1948- ). 	RC454 .W47 2017		McGraw-Hill Education	2017	407
Liturgiczne drogi jedności : liturgiczno-ekumeniczna duchowość wybranych nowych wspólnot życia ewangelicznego	Wrzała, Elżbieta (1976- ). 	BV4405 .W79 2017		Uniwersytet Papieski Jana Pawła II. Wydawnictwo Naukowe	2017	375
Rzymskie zauroczenie : niecodzienne zapiski blony[!]na, który chciał poczuć się w Rzymie jak w domu	Zöller, Martin (1979- ). 		magazyn	Edipresse Polska	2017	298
Targum Neofiti 1 -  Księga Wyjścia : tekst aramejski - przekład, aparat krytyczny - przypisy		BS709 2014 t.2		"Wydawnictwo Archidiecezji Lubelskiej ""Gaudium"""	2017	470
Hetmani	Weyssenhoff, Józef (1860-1932). 	PG7158.W4 H47 2017		Wydawnictwo Diecezjalne i Drukarnia	2017	394
Postępowanie cywilne : kompendium	Zieliński, Andrzej (1939- ). 	KKP1710 Z54 2017		Wydawnictwo C. H. Beck	2017	465
"""Pod każdym względem szlachetne ci daję wychowanie..."" : studia z dziejów wychowania szlachty w epoce staropolskiej"	Żołądź-Strzelczyk, Dorota (1955- ). 	LC4945.P7 Z65 2017	magazyn	Wydawnictwo Chronicon	2017	234
Jezioro pełne łez	Wójcik, Wojciech (1981- ). 	PG7223.O5336 J49 2017		Zysk i S-ka Wydawnictwo	2017	585
Kanada : ulubiony kraj świata	Wężyk, Katarzyna (dziennikarka). 	F1021.2 .W49 2017		Wydawnictwo Agora	2017	351
Portret z wilczą jagodą : wybór wierszy	Wrońska, Krystyna (1942- ). 		magazyn	Stowarzyszenie Pisarzy Polskich. Oddział	2017	163
Deficyt	Zalewska, Klaudia. 	PG7226.A5874 D44 2017		Novae Res	2017	251
Informacje niejawne we współczesnym państwie	Zalewski, Sławomir. 	KKP843.3 .Z357 2017		Editions Spotkania	2017	159
Historie życiem pisane	Zielińska, Teresa (1950- ). 	CT1231.O66 Z54 2017		Wydawnictwo i Drukarnia Św. Krzyża	2017	195
Jedność małżeńska a finanse	Wrotek, Elżbieta. 	HG179 .W76 2017		Wydawnictwo Monumen	2017	310
Kelsen	Zalewska, Monika. 	K230.K45 Z35165 2017		Wydawnictwo Arche	2017	209
Kodeks postępowania administracyjnego. Postępowanie egzekucyjne w administracji. Prawo o ustroju sądów administracyjnych. Prawo o postępowaniu przed sądami administracyjnymi. Akty wykonawcze : teksty jednolite		KKP2730 .A28 2017		Wydawnictwo C.H.Beck	2017	493
Przepowiednia częściowo spełniona	Zalewski, Jerzy Ksawery (1927- ). 	CT1232.Z288 A36 2017		Wydawnictwo Libron - Filip Lohner	2017	161
Wiersze kontemplacyjne. T. 2	Złotnicka-Goderecka, Marta. 		magazyn	Wydawnictwo Coriolanus	2017	147
Jednolity plik kontrolny	Zubrzycki, Janusz (prawo). 	KKP3562 .Z83 2017		Oficyna Wydawnicza Unimex	2017	125
Istnienie zdegradowane : problem masochizmu w polskiej literaturze nowoczesnej	Zalewski, Cezary (1975- ). 	PG7053.M29 Z35 2017		Wydawnictwo Uniwersytetu Jagiellońskiego	2017	513
Powołane		BX8071.5 .P69 2017		Wydawnictwo Warto	2017	279
Szkiełko i oko : humanistyka w dialogu z fizyką		PN55 .S95 2017		Edition La Rama	2017	384
Wesele	Wyspiański, Stanisław (1869-1907). 		magazyn	Kancelaria Prezydenta Rzeczypospolitej Polskiej	2017	216
Psychiatria. T. 1, Podstawy psychiatrii		RC454 .P746 2017 t.1		Edra Urban & Partner	2017	552
Psychospołeczne uwarunkowania radzenia sobie rodziców dzieci z mukowiscydozą	Zubrzycka, Renata. 	RJ456.C9 Z83 2017		Wydawnictwo Uniwersytetu Marii Curie-Skłodowskiej	2017	368
Szczęsny : chłopak, który odważył się być bramkarzem	Żółtowska-Darska, Yvette. 		magazyn	Burda Publishing Polska	2017	202
Wariackie papiery	Wiechecki, Stefan (1896-1979). 	PG7158.W415 W36 2017		Vis-à-vis/Etiuda	2017	304
Wymazane	Witkowski, Michał (1975- ). 	PG7182.I789 W95 2017		Znak Litera Nova	2017	492
Lśnienie księżyca	Wharton, Edith (1862-1937). 	PS3545.H16 G55165 2017		MG	2017	283
Dokumentacja stanu badań bibliologicznych o bibliotekach kościelnych w Polsce za lata 1945-2015	Żmuda, Ryszard (1950- ). 	Z675.C5 Z59 2016 t.2 cz.3		Uniwersytet Medyczny w Łodzi	2017	418
Ze strzelnicy na raut : życie garnizonowe przedwojennej Warszawy	Witkowski, Czesław (wiedza o społeczeństwie). 	UA829.P78 W384 2017		Bellona	2017	390
Miłość z Maryją przeżywana : w 100. rocznicę objawień Matki Bożej w Fatimie, w 300. rocznicę koronacji obrazu Matki Bożej Częstochowskiej, w 140. rocznicę objawień w Gietrzwałdzie	Żoch, Jerzy (1963- ). 		magazyn	Jerzy Żoch	2017	105
Praktyczna analiza powłamaniowa : aplikacja webowa w środowisku Linux	Ziaja, Adam. 	TK5105.59 .Z53 2017		Wydawnictwo Naukowe PWN	2017	275
Jego wysokość penis	Wittkamp, Volker (1983- ). 	RC871 .W58165 2017		Feeria Science - Wydawnictwo JK	2017	245
Katolicki Uniwersytet Lubelski Jana Pawła II : powstanie i odrodzenie uczelni	Zięba, Józef (1932- ). 		magazyn	Wydawnictwo Polihymnia	2017	143
Niebo nad kołyską : wybór wierszy	Wrożyński, Henryk (1956- ). 		magazyn	Wydawnictwo Bernardinum	2017	205
Tam, gdzie kończy się świat	Zgrzebnicki, Paweł (1977- ). 	DU740.2 .Z47 2017		Sport i Turystyka - Muza	2017	351
