title	author	WD_signature	storage	publisher	year	pages
Salon sukien ślubnych	Hauck, Rachel (1960- ). 	PS3608.A866 W44165 2017		Święty Wojciech Dom Medialny Sp. z o.o. - Wydawnictwo	2017	411
Pogrzebany olbrzym	Ishiguro, Kazuo (1954- ). 	PR6059.S5 B87165 2017		Wydawnictwo Albatros	2017	446
Traktat do Psalmu 118	Hilary z Poitiers (święty ; około 315-367). 	BS1450 118th .H55165 2017		Wydawnictwo Naukowe UKSW	2017	212
Bezpieczne perspektywy Samoa i Niue : studia socjopolitologiczne	Jaworowska, Mirosława. 	HN939.A8 J38 2017	magazyn	Wydawnictwo Adam Marszałek	2017	196
Medyczne skutki terroryzmu	Guła, Przemysław. 	RC88.9.T47 G85 2017		Wydawnictwo Lekarskie PZWL	2017	209
Rozmowy z Ojcami. T. 3, Rozmowy XVIII-XXIV	Jan Kasjan (święty ; około 360-około 435). 	BR65.C33 C65165 2002 t.3		"""Tyniec"" Wydawnictwo Benedyktynów"	2017	400
Preinkubator jako instrument rozwoju drobnej przedsiębiorczości na poziomie lokalnym	Jankiewicz, Sławomir. 	HD62.5 .J36 2017		Wydawnictwo Naukowe PWN	2017	147
Pocztówki z Grecji	Hislop, Victoria (1959- ). 	PR6108.I85 C37165 2017		Wydawnictwo Albatros Andrzej Kuryłowicz	2017	447
Listy i pamiętnik	Hłasko, Marek (1934-1969). 	PG7158.H552 A35 2017		Wydawnictwo Iskry	2017	137
Człowiek niezwykłej miary : Stefan kardynał Wyszyński w świetle wypowiedzi św. Jana Pawła II oraz własnych	Jan Paweł II (papież ; 1920-2005). 	BX4705.W86 J363 2017		Instytut Prymasa Wyszyńskiego	2017	254
Nieważność czynności prawnej	Gutowski, Maciej. 	KKP472.N8 G87 2017		Wydawnictwo C.H. Beck	2017	498
Maryna Mniszchówna	Hirschberg, Aleksander (1847-1907). 	DK112 .H574 2017		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika	2017	339
Przewodnik ksenofoba - Austriacy	James, Louis. 		magazyn	Grupa Wydawnicza Adamantan	2017	103
Rynek kolejowy : prawne i ekonomiczne aspekty funkcjonowania	Jarecki, Stefan Akira. 	KKP3459 .J37 2017		Wydawnictwo Ius Publicum	2017	312
Opowieści ostrowskie	Hirsch, Leo (1903-1943). 		magazyn	Muzeum Miasta Ostrowa Wielkopolskiego	2017	134
Ludzie doskonali	James, Peter (1948- ). 	PR6060.A472 P47165 2017		Wydawnictwo Albatros	2017	510
The archaeometry of historical glass	Greiner-Wronowa, Elżbieta. 	QD139.G5 G74 2017		Wydawnictwa AGH	2017	265
Trzeci Oddech Kaczuchy : o życiu i scenie	Janeczko, Andrzej (1955- ). 	PN1968.P6 J35 2017		"""Księży Młyn"" Dom Wydawniczy Michał Koliński"	2017	340
Bł. Sancja Szymkowiak : postanowiła zostać świętą	Grocholewski, Zenon (1939- ). 	BX4705.S995 G76 2017		Święty Wojciech Dom Medialny - Wydawnictwo	2017	173
Doktryny polityczno-prawne : fundamenty współczesnych państw	Izdebski, Hubert (1947- ). 	K230.I93 A33 2017		Wolters Kluwer	2017	402
Skutki braku zachowania formy szczególnej oświadczenia woli	Grochowski, Mateusz. 	KKP472.N8 G76 2017		Wydawnictwo C. H. Beck	2017	402
Nieustraszeni : 66 Kaszubski Pułk Piechoty im. Marszałka Józefa Piłsudskiego 1919-1939	Hirsz, Marian. 	UA829.P735 A743 2017		Wydawnictwo Zrzeszenia Kaszubsko-Pomorskiego	2017	286
Po polsku bez błędu : zbiór ćwiczeń z gramatyki języka polskiego dla studentów ukraińskojęzycznych	Izdebska, Dominika. 		magazyn	Stowarzyszenie Społeczno-Ekonomiczne Absolwent	2017	129
Trzy siostry, trzy królowe	Gregory, Philippa (1954- ). 	PR6057.R386 T47165 2017		"""Książnica"". Oddział Publicat"	2017	468
Chleb dziennikarski ma smak rozmaity... : wspomnienia	Grekowicz-Hausnerowa, Michalina (1891-1967). 		magazyn	Biblioteka Naukowa PAU i PAN	2017	341
Chochliki w Uhlerborn	Hitler, Romano (1950- ). 		magazyn	Wydawnictwo Poligraf	2017	139
Oblężenie Malborka : dużo fotografii i słów sporo o faktach z historii	Hochleitner, Janusz (1966-2018). 		magazyn	Fundacja Oko-Lice Kultury	2017	287
Pan Cogito szuka rady = Mr Cogito seeks advice	Herbert, Zbigniew (1924-1998). 	PG7167.E64 P37 2017		Wydawnictwo a5	2017	139
Psychospołeczne wyznaczniki funkcjonowania ucznia we współczesnej szkole	Hurło, Lucyna. 	LC4704 .H87 2017		Wydawnictwo Państwowej Wyższej Szkoły Zawodowej	2017	174
Urle : od uroczyska do letniska : Szyszkowie urlańscy	Izbicki, Tadeusz. 	CT1231.5.S97 I93 2017		Wydawnictwo Buk	2017	253
Jakie jest moje miejsce w rodzinie? : zrozumieć dziecko, aby mu pomóc	Jasnos, Andrzej (1985- ). 	HQ767.9 .J37 2017		Wydawnictwo Natan	2017	210
Kazania : wybór	Jan Henryk Newman (święty ; 1801-1890). 	BV4253 .N49 2017		Wydawnictwo Marek Derewiecki	2017	197
Dizajn tamtych czasów	Grabowski, Wojciech (1969- ). 	DK4448 .G724 2017		Wydawnictwo Nisza	2017	123
Afrodyta Urania : fizyczne, mistyczne i teurgiczne teofanie niebiańskiej bogini w czasach późnego antyku : (relacje i asocjacje)	Janiszewski, Paweł (1967- ). 	BL820.V5 J36 2017		Wydawnictwo Naukowe Sub Lupa	2017	461
Cierń róży	Jankiewicz, Krystian Krzysztof (1991- ). 		magazyn	Wydawnictwo Poligraf	2017	100
Przygody kota Filemona	Grabowski, Sławomir (1942- ). 		magazyn	Nasza Księgarnia	2017	273
Niewinny człowiek	Grisham, John (1955- ). 	PS3557.R5355 I55165 2017		Albatros	2017	395
Z klasą, na luzie : dobre maniery, zdrowy rozsądek i sztuka łamania zasad	Jarczyński, Adam. 	BJ2007.P73 J37 2017		Znak Litera Nova - Społeczny Instytut Wydawniczy Znak	2017	298
Ikonografia marynistyczna w sztuce sakralnej na Pomorzu	Jastrzębski, Tadeusz (1937- ). 	N7971.P6 J38 2017		Muzeum Piśmiennictwa i Muzyki Kaszubsko-Pomorskiej	2017	254
Księga nocnych kobiet	James, Marlon (1970- ). 	PR9265.9.J358 B66165 2017		Wydawnictwo Literackie	2017	473
Samotny wilk	Grisham, John (1955- ). 	PS3557.R5355 R64165 2017		Ringier Axel Springer Polska	2017	395
Literacki obraz księdza w pierwszej połowie XX wieku	Jastrząb, Dariusz (1960- ). 	PN56.5.C5 J37 2017		Wydawnictwo i Drukarnia Świętego Krzyża	2017	228
40 lat działalności kierunku i dyscypliny zootechnika na Wydziale Przyrodniczym Uniwersytetu Przyrodniczo-Humanistycznego w Siedlcach (1977-2017) : księga jubileuszowa	Guliński, Piotr (1962- ). 		magazyn	Wydawnictwo Uniwersytetu Przyrodniczo-Humanistycznego	2017	208
Hello explorer 1 : zeszyt ćwiczeń	James, Philip. 		magazyn	Nowa Era	2017	132
Rubinowe oczy Kremla : tajemnice podziemnej Moskwy	Jastrzębski, Maciej (1967- ). 	DK600 .J37 2017		Wydawnictwo Helion	2017	304
Nić	Hislop, Victoria (1959- ). 		magazyn	Wydawnictwo Albatros	2017	446
Dama w lustrze : strategie artystyczne kobiet w latach 70. XX w. = Lady in the mirror : female art strategies in the 1970s	Jakubowska, Agata (1972- ). 		magazyn	Fundacja 9/11 Art Space	2017	285
Wielcy wynalazcy	Jamkowski, Marcin (1970- ). 		magazyn	Wydawnictwo JUKA-91	2017	127
Uwarunkowania polityki gospodarczej	Jankiewicz, Sławomir. 	HD87 .J37 2017		PWN	2017	120
Ostatni sprawiedliwy	Grisham, John (1955- ). 	PS3557.R5355 L37165 2017		Albatros	2017	394
Obrońca skarbów : Karol Estreicher - w poszukiwaniu zagrabionych dzieł sztuki	Grzywacz, Marta (1971- ). 	N9165.P7 G79 2017		Wydawnictwo Naukowe PWN	2017	293
"Życie maryjne : ""czarne zeszyty"""	Jacquier, Gabriel (1906-1942). 		magazyn	Wydawnictwo Sióstr Loretanek	2017	146
Prawa człowieka i prawa narodów : antologia tekstów : XII Dni Jana Pawła II	Jan Paweł II (papież ; 1920-2005). 	BX1795.H85 J34 2017		Uniwersytet Papieski Jana Pawła II. Wydawnictwo Naukowe	2017	472
Budowanie wizerunku urzędnika w mediach	Guzowski, Rafał (politolog). 	JF1674 .G89 2017		Presscom	2017	295
Narodzić się, by wygrać : [żyj w zgodzie ze sobą]	James, Muriel. 	RC489.T7 J35165 2017		"Dom Wydawniczy ""Rebis"""	2017	334
Modlitwa 24/7	Greig, Pete. 		magazyn	Święty Wojciech Dom Medialny - Wydawnictwo	2017	397
Marka jako źródło kształtowania konkurencyjności w branży turystycznej	Grobelna, Aleksandra. 	G155.A1 G77 2017		Difin	2017	241
Pieśń duchowa	Jan od Krzyża (święty ; 1542-1591). 	BV5080 .J75165 2017		Wydawnictwo Karmelitów Bosych	2017	381
Wiersze zebrane	Grocholska-Kurkowiak, Barbara (1927- ). 		magazyn	"z inicjatywy Fundacji ""Centrum Edukacji Olimpijskiej Polskiego Komitetu Olimpijskiego"""	2017	199
Ksiądz w smoczej jamie : kapłan i żołnierz niezłomny : życie i działalność ks. Józefa Waląga (1910-1997)	Hlebowicz, Jan (1988- ). 	BX4705.W34 H54 2017		Urząd Miasta	2017	168
Współczesne problemy budownictwa : rozwiązania praktyczne i numeryczne = Contemporary problems of construction : practical and numerical solutions	Jamrozik, Jan. 		magazyn	Wydawnictwo Politechniki Częstochowskiej	2017	155
Być nauczycielem polonistą - z przeszłością ku przyszłości : rozważania pedeutologiczne	Izdebska, Dominika. 	PG6065 .I94 2017	magazyn	LNU im. I. Franki	2017	190
The art of brutalism : rescuing hope from catastrophe in 1950s Britain	Highmore, Ben (1961- ). 	N6768 .H44 2017		Yale University Press	2017	297
Swojak z zewnątrz	Hebda, Jan (1945- ). 		magazyn	Gminne Centrum Kultury	2017	144
Rzeczy, ludzie, zjawiska : studia z historii społecznej stalinizmu w Polsce	Jarosz, Dariusz (1959- ). 	HN537.5 .J366 2017	magazyn	Instytut Historii PAN	2017	296
Analizy giełdowe	Gruszczyńska-Brożbar, Elżbieta. 	HG4529 .G78 2017		Wydawnictwo Uniwersytetu Ekonomicznego	2017	169
Ofiary terroru i działań wojennych 1939-1945 zarejestrowane w księgach zgonów Urzędu Stanu Cywilnego w Poznaniu	Jastrząb, Łukasz (1977- ). 	D797.P72 P694 2017	magazyn	Polska Akademia Nauk Biblioteka Kórnicka	2017	362
Żarty do kazań (i nie tylko) na każdy dzień	Jarosiewicz, Rafał (1976- ). 		magazyn	Pomoc Wydawnictwo Misjonarzy Krwi Chrystusa	2017	160
Kobiety doświadczające przemocy w rodzinie i ich ochrona : aspekty prawne i społeczne	Halicka, Małgorzata (1957- ). 	KKP4180 .H35 2017		Wydawnictwo Uniwersytetu w Białymstoku	2017	240
Ja : wersja 2.0	Gruszczyńska, Anna (poradnictwo). 		magazyn	Wydawnictwo Sine Qua Non	2017	283
Chrystus w kraju samurajów	Hałasa, Dorota (1966- ). 	BX1668 .H35 2017		Studio R-ka	2017	335
The Illuminati : the counterculture revolution from secret societies to Wikileaks and Anonymous	Howells, Robert (1968- ). 		magazyn	RHYW	2017	321
The end of iberian rule on the American Continent, 1770-1830	Hamnett, Brian. 	F1412 .H36 2017		Cambridge University Press	2017	364
Brighton	Harvey, Michael. 	PS3608.A7886 B74165 2017		Wydawnictwo Czarna Owca	2017	353
"Jarzmo przeszłości : o Polce, żonie muzułmanina, która uciekła z islamskiego ""raju"""	Hamid, Nadia. 		magazyn	Bernardinum	2017	160
Gorzka pomarańcza : ucieczka ze świata islamu : historia Polki, żony muzułmanina	Hamid, Nadia. 		magazyn	Bernardinum	2017	148
Mineralizacja piaskowców białego spągowca na Monoklinie Przedsudeckiej	Jarosz, Jan (geolog). 	QE471.15.S25 J37 2017		"KGHM ""Cuprum"" Spółka z o.o. Centrum Badawczo-Rozwojowe"	2017	189
