title	author	WD_signature	storage	publisher	year	pages
Po prostu miłość	Grzechowiak, Dorota (1958- ). 		magazyn	Dorota Grzechowiak, [ca 	2013	167
W krzyżowym ogniu	Francis, Dick (1920-2010). 		magazyn	Reader's Digest Przegląd, cop. 	2012	574
Zakochani Marsjanie i Wenusjanki : inspirujące i szczere zwierzenia szczęśliwych par	Gray, John (1951- ). 	HQ801 .G646165 2012		"Dom Wydawniczy ""Rebis"", "	2012	163
Złoto nie złoto. Cz. I	Fleszarowa-Muskat, Stanisława (1919-1989). 		magazyn	Edipresse Polska, [	2012	204
Uzdrowienie wewnętrzne : pozwól Jezusowi uzdrowić twoje serce	Flynn, Mike (1940- ). 		magazyn	Wydawnictwo Esprit, 	2012	332
A science of interests : the project of 20th century positivist international law	García-Salmones Rovira, Mónica (1972- ). 	KZ3092 .G37 2012		[s.n.], 	2012	488
Nie do opisania	Griffin, Laura (1973- ). 	PS3607.R5477 U57165 2012		Prószyński i S-ka, 	2012	405
Kraina chleba przewodnik po gminie Latowicz	Gajowniczek, Zygmunt Tomasz (1974- ). 		magazyn	Urząd Gminy Latowicz, 	2012	112
Wiek Pacyfiku - polityka Stanów Zjednoczonych wobec regionu Azji i Pacyfiku po roku 1989	Grabowski, Marcin (1980- ). 	E183.8.A78 G73 2012		Wydawnictwo Uniwersytetu Jagiellońskiego, 	2012	310
Życie i działalność wydawniczo-księgarska sióstr Chodakowskich w Sandomierzu w latach 1892-1957	Gajek, Karolina. 	Z365.3.C46 G35 2012		"Sandomierskie Stowarzyszenie Kulturalno-Oświatowe ""Spichlerz"", "	2012	109
A corpus-driven study of translational and non-translational texts : the case of Nabokov's Lolita	Grabowski, Łukasz (językoznawstwo). 	PS3527.A15 L63 2012	magazyn	Wydawnictwo Uniwersytetu Opolskiego, 	2012	207
Przemoczone pod plecakiem osiemnaście lat	Górecki, Ryszard (1927-2007). 	D802.P62 W3375 2012		Książka i Wiedza, 	2012	377
Magnetometria stosowana w badaniach środowiska. T. 1, Podstawy fizyczne, magnetyzm ziemski, magnetyzm środowiska	Grabowska, Teresa (geofizyka). 	QC815.2 .G73 2012 t.1	magazyn	Wydawnictwa AGH, 	2012	264
Doskonale a nawet gorzej : świat we mgle absurdu	Gugała, Jarosław (1959- ). 	HN539.5.M6 G84 2012		Wydawnictwo Albatros A. Kuryłowicz, 	2012	351
"Spisek Michała Chrościńskiego : ""Opisanie ciekawe gór Tatrów"" jako pierwszy przewodnik tatrzański"	Grabowski, Michał (polonistyka). 	DK4600.T3 G73 2012		Wydawnictwo DiG, 	2012	140
Zło	Guillou, Jan (1944- ). 	PT9876.17.U38 O54165 2012		Wydawnictwo W.A.B., 	2012	382
Strasznie głośno, niesamowicie blisko	Foer, Jonathan Safran (1977- ). 	PS3606.O38 E97165 2012		Wydawnictwo W.A.B., 	2012	457
Miłość seksualna : koncepcja Karola Wojtyły	Grabowski, Marian (1951- ). 	BT708 .G73 2012		Wydawnictwo Naukowe Uniwersytetu Mikołaja Kopernika, 	2012	331
Informacja : bit, wszechświat, rewolucja	Gleick, James (1954- ). 	Q355 .G58165 2012	magazyn	Wydawnictwo Znak, 	2012	462
"""Nauczycielu dobry..."" : paradygmat nauczyciela religii w świetle rozmowy Jezusa Chrystusa z bogatym młodzieńcem"	Gogolik, Mirosław (1973- ). 	BV1464 .G64 2012		Uniwersytet im. Adama Mickiewicza. Wydział Teologiczny. Redakcja Wydawnictw, 	2012	205
Przypadek Morrowa	Graczykowski, Tomasz Jacek (1980- ). 		magazyn	Novae Res - Wydawnictwo Innowacyjne, 	2012	327
Stawiński i wojna : reprezentacje doświadczenia jako podróż autobiograficzna	Głębicka-Giza, Barbara. 	PN1998.3.S7 G48 2012		Wydawnictwo TRIO, 	2012	228
W kierunku tomizmu konsekwentnego	Gogacz, Mieczysław (1926- ). 		magazyn	Wydawnictwo Uniwersytetu Kardynała Stefana Wyszyńskiego, 	2012	279
Jezus z Judenfeldu : alpejski przypadek księdza Grosera	Grzegorczyk, Jan (1959- ). 		magazyn	Zysk i S-ka  Wydawnictwo, cop. 	2012	255
Beskid Niski : od Komańczy do Wysowej : przewodnik krajoznawczy	Grzesik, Witold. 	DK4600.B4 G79 2012		Wydawnictwo Sklepu Podróżnika, 	2012	504
Aktywność muzyczna a zmiany rozwojowe dziecka : studium z obszaru wczesnoszkolnej edukacji muzycznej	Frołowicz, Elżbieta (1962- ). 	MT1 .F76 2012		Akademia Muzyczna im. Stanisława Moniuszki, 	2012	432
Prawo rodzinne w pytaniach i odpowiedziach	Goettel, Mieczysław. 	KKP540 .G64 2012		LexisNexis, 	2012	232
Słowa pełne ognia : nie bój się własnej słabości	Goursat, Pierre (1914-1991). 		magazyn	Wydawnictwo Esprit, 	2012	297
Kodeks postępowania w sprawach o wykroczenia	Grzegorczyk, Tomasz (1949- ). 	KKP3004.A32001 G79 2012	magazyn	Wolters Kluwer Polska, 	2012	466
Rytuał interakcyjny	Goffman, Erving (1922-1982). 			Wydawnictwo Naukowe PWN, 	2012	278
Single	Goldstein, Meredith. 	PS3607.O498 S56165 2012		Wydawnictwo M, cop. 	2012	237
Nie wracają na obiad	Fleszarowa-Muskat, Stanisława (1919-1989). 		magazyn	Edipresse Polska, [	2012	124
